132,-10,58
134,-10,45
131,-10,48
123,-10,39
114,-10,48
102,-10,54
94,-10,55
87,-10,49
84,-10,48
76,-10,48
67,-10,48
60,-10,45
54,-10,61
47,-10,48
40,-1,55
38,-1,48
28,0,48
17,0,48
1,1,58
-3,1,47
-8,1,44
-18,0,47
-19,0,48
-21,0,48
-21,0,66
-23,0,64
-23,0,48
-18,0,58
-14,1,44
-3,1,51
2,1,48
16,0,70
28,0,42
40,-1,47
40,-1,48
32,-1,59
22,0,49
16,0,53
9,1,50
6,1,45
3,1,54
-2,1,48
-3,1,50
-6,1,50
-7,1,57
-6,1,48
-2,1,49
-4,1,48
-2,1,48
-3,1,52
1,1,50
-1,1,53
2,1,49
4,1,52
5,1,44
11,1,48
14,1,48
15,0,47
20,0,50
20,0,57
17,0,50
15,0,42
14,1,48
10,1,48
6,1,49
2,1,53
-4,1,50
-4,1,51
-8,1,48
-7,1,47
-7,1,51
-5,1,49
-3,1,57
-1,1,50
1,1,57
1,1,50
5,1,56
5,1,48
4,1,49
7,1,48
7,1,49
8,1,49
1,1,48
10,1,50
14,1,52
14,1,48
18,0,48
20,0,48
20,0,65
8,1,50
17,0,57
14,1,48
12,1,44
15,0,52
7,1,48
5,1,58
3,1,49
3,1,51
0,1,47
-0,1,49
-0,1,48
-4,1,48
-3,1,52
-4,1,55
-5,1,50
-4,1,55
-5,1,49
-4,1,60
-0,1,49
8,1,63
10,1,7
12,1,52
17,0,49
15,0,48
12,1,48
11,1,46
2,1,50
2,1,57
1,1,49
1,1,43
1,1,47
2,1,50
5,1,50
6,1,53
7,1,49
10,1,50
10,1,47
9,1,47
10,1,51
11,1,44
10,1,56
10,1,51
9,1,54
3,1,49
3,1,48
1,1,49
-0,1,50
-0,1,60
-1,1,61
-5,1,49
-5,1,48
-6,1,47
-5,1,58
-4,1,54
-0,1,48
-1,1,45
2,1,48
1,1,45
2,1,49
4,1,48
1,1,60
2,1,50
3,1,40
2,1,49
3,1,39
2,1,48
1,1,45
0,1,65
4,1,50
0,1,57
5,1,51
2,1,54
3,1,48
-1,1,49
2,1,62
1,1,40
7,1,60
3,1,50
4,1,39
2,1,48
3,1,49
1,1,48
4,1,54
7,1,51
12,1,49
17,0,47
16,0,49
15,0,47
13,1,50
13,1,38
14,1,62
11,1,49
14,1,40
17,0,48
19,0,47
21,0,50
16,0,53
12,1,50
11,1,51
3,1,52
-0,1,48
-5,1,48
-8,1,60
-10,1,3
-9,1,51
-7,1,42
-2,1,48
3,1,44
7,1,59
14,1,50
19,0,46
25,0,50
22,0,47
18,0,48
9,1,52
5,1,51
0,1,42
-8,1,49
-7,1,42
-8,1,48
-5,1,47
1,1,50
4,1,49
6,1,1
11,1,46
12,1,48
15,0,48
12,1,48
12,1,48
9,1,44
8,1,49
6,1,44
6,1,49
6,1,44
2,1,57
3,1,58
1,1,49
1,1,61
0,1,48
-1,1,49
0,1,48
2,1,61
-0,1,45
2,1,51
0,1,44
1,1,49
2,1,48
-0,1,56
1,1,42
-1,1,49
4,1,50
8,1,49
13,1,48
