"[-1, -1, -82, 4, 0]","[-1, -1, -82, 4, 0]","[-1, -1, -82, 4, 0]"
"[-1, -1, -82, 2, 0]","[-1, -1, -82, 4, 0]","[-1, -1, -82, 4, 0]"
"[-1, -1, -82, 2, 1]","[-1, -1, -82, 2, 0]","[-1, -1, -82, 4, 0]"
"[-1, -1, -82, 2, 1]","[-1, -1, -82, 2, 1]","[-1, -1, -82, 2, 0]"
"[45, 209, -83, 2, 2]","[-1, -1, -82, 2, 1]","[-1, -1, -82, 2, 1]"
"[44, 209, -82, 2, 3]","[45, 209, -83, 2, 2]","[-1, -1, -82, 2, 1]"
"[44, 209, -81, 2, 3]","[44, 209, -82, 2, 3]","[45, 209, -83, 2, 2]"
"[44, 209, -81, 2, 4]","[44, 209, -81, 2, 3]","[44, 209, -82, 2, 3]"
"[44, 210, -73, 2, 5]","[44, 209, -81, 2, 4]","[44, 209, -81, 2, 3]"
"[44, 211, -68, 2, 5]","[44, 210, -73, 2, 5]","[44, 209, -81, 2, 4]"
"[45, 211, -62, 2, 6]","[44, 211, -68, 2, 5]","[44, 210, -73, 2, 5]"
"[61, 212, -54, 2, 6]","[45, 211, -62, 2, 6]","[44, 211, -68, 2, 5]"
"[61, 212, -55, 3.5, 6]","[61, 212, -54, 2, 6]","[45, 211, -62, 2, 6]"
"[71, 213, -44, 3.5, 7]","[61, 212, -55, 3.5, 6]","[61, 212, -54, 2, 6]"
"[25, 214, -35, 4.5, 7]","[71, 213, -44, 3.5, 7]","[61, 212, -55, 3.5, 6]"
"[25, 214, -28, 4.5, 7]","[25, 214, -35, 4.5, 7]","[71, 213, -44, 3.5, 7]"
"[25, 214, -23, 6, 8]","[25, 214, -28, 4.5, 7]","[25, 214, -35, 4.5, 7]"
"[50, 215, -10, 3.5, 8]","[25, 214, -23, 6, 8]","[25, 214, -28, 4.5, 7]"
"[40, 216, -3, 3.5, 8]","[50, 215, -10, 3.5, 8]","[25, 214, -23, 6, 8]"
"[40, 216, 1, 3.5, 8]","[40, 216, -3, 3.5, 8]","[50, 215, -10, 3.5, 8]"
"[174, 217, 9, 3.5, 8]","[40, 216, 1, 3.5, 8]","[40, 216, -3, 3.5, 8]"
"[174, 217, 17, 3.5, 8]","[174, 217, 9, 3.5, 8]","[40, 216, 1, 3.5, 8]"
"[199, 217, 28, 3.5, 8]","[174, 217, 17, 3.5, 8]","[174, 217, 9, 3.5, 8]"
"[218, 195, 34, 3.5, 7]","[199, 217, 28, 3.5, 8]","[174, 217, 17, 3.5, 8]"
"[218, 195, 37, 3.5, 7]","[218, 195, 34, 3.5, 7]","[199, 217, 28, 3.5, 8]"
"[218, 195, 36, 3.5, 7]","[218, 195, 37, 3.5, 7]","[218, 195, 34, 3.5, 7]"
"[219, 108, 43, 3.5, 7]","[218, 195, 36, 3.5, 7]","[218, 195, 37, 3.5, 7]"
"[219, 108, 46, 3.5, 7]","[219, 108, 43, 3.5, 7]","[218, 195, 36, 3.5, 7]"
"[220, 99, 46, 3.5, 6]","[219, 108, 46, 3.5, 7]","[219, 108, 43, 3.5, 7]"
"[220, 99, 46, 3.5, 6]","[220, 99, 46, 3.5, 6]","[219, 108, 46, 3.5, 7]"
"[221, 78, 46, 3.5, 6]","[220, 99, 46, 3.5, 6]","[220, 99, 46, 3.5, 6]"
"[221, 67, 44, 3.5, 5]","[221, 78, 46, 3.5, 6]","[220, 99, 46, 3.5, 6]"
"[222, 68, 37, 3.5, 5]","[221, 67, 44, 3.5, 5]","[221, 78, 46, 3.5, 6]"
"[222, 68, 34, 3.5, 4]","[222, 68, 37, 3.5, 5]","[221, 67, 44, 3.5, 5]"
"[222, 68, 34, 3.5, 4]","[222, 68, 34, 3.5, 4]","[222, 68, 37, 3.5, 5]"
"[222, 67, 29, 3.5, 4]","[222, 68, 34, 3.5, 4]","[222, 68, 34, 3.5, 4]"
"[223, 99, 24, 3.5, 4]","[222, 67, 29, 3.5, 4]","[222, 68, 34, 3.5, 4]"
"[223, 109, 20, 3.5, 4]","[223, 99, 24, 3.5, 4]","[222, 67, 29, 3.5, 4]"
"[224, 127, 15, 2, 3]","[223, 109, 20, 3.5, 4]","[223, 99, 24, 3.5, 4]"
"[224, 127, 15, 3.5, 3]","[224, 127, 15, 2, 3]","[223, 109, 20, 3.5, 4]"
"[224, 145, 12, 3.5, 3]","[224, 127, 15, 3.5, 3]","[224, 127, 15, 2, 3]"
"[225, 177, 10, 3.5, 3]","[224, 145, 12, 3.5, 3]","[224, 127, 15, 3.5, 3]"
"[225, 177, 7, 3.5, 3]","[225, 177, 10, 3.5, 3]","[224, 145, 12, 3.5, 3]"
"[225, 177, 7, 3.5, 3]","[225, 177, 7, 3.5, 3]","[225, 177, 10, 3.5, 3]"
"[226, 195, 8, 3.5, 3]","[225, 177, 7, 3.5, 3]","[225, 177, 7, 3.5, 3]"
"[226, 195, 8, 3.5, 3]","[226, 195, 8, 3.5, 3]","[225, 177, 7, 3.5, 3]"
"[226, 206, 7, 3.5, 3]","[226, 195, 8, 3.5, 3]","[226, 195, 8, 3.5, 3]"
"[226, 202, 10, 3.5, 3]","[226, 206, 7, 3.5, 3]","[226, 195, 8, 3.5, 3]"
"[226, 202, 13, 3.5, 3]","[226, 202, 10, 3.5, 3]","[226, 206, 7, 3.5, 3]"
"[227, 203, 17, 3.5, 3]","[226, 202, 13, 3.5, 3]","[226, 202, 10, 3.5, 3]"
"[227, 203, 17, 3.5, 2]","[227, 203, 17, 3.5, 3]","[226, 202, 13, 3.5, 3]"
"[227, 196, 20, 4, 2]","[227, 203, 17, 3.5, 2]","[227, 203, 17, 3.5, 3]"
"[227, 185, 20, 4, 2]","[227, 196, 20, 4, 2]","[227, 203, 17, 3.5, 2]"
"[228, 163, 22, 4, 2]","[227, 185, 20, 4, 2]","[227, 196, 20, 4, 2]"
"[228, 163, 22, 4, 2]","[228, 163, 22, 4, 2]","[227, 185, 20, 4, 2]"
"[228, 151, 23, 4, 2]","[228, 163, 22, 4, 2]","[228, 163, 22, 4, 2]"
"[228, 143, 22, 4, 2]","[228, 151, 23, 4, 2]","[228, 163, 22, 4, 2]"
"[228, 143, 22, 4, 1]","[228, 143, 22, 4, 2]","[228, 151, 23, 4, 2]"
"[228, 143, 18, 4, 1]","[228, 143, 22, 4, 1]","[228, 143, 22, 4, 2]"
"[228, 142, 16, 4, 1]","[228, 143, 18, 4, 1]","[228, 143, 22, 4, 1]"
"[228, 142, 14, 4, 1]","[228, 142, 16, 4, 1]","[228, 143, 18, 4, 1]"
"[228, 142, 14, 4, 1]","[228, 142, 14, 4, 1]","[228, 142, 16, 4, 1]"
"[228, 142, 11, 4, 1]","[228, 142, 14, 4, 1]","[228, 142, 14, 4, 1]"
"[228, 142, 11, 9, 1]","[228, 142, 11, 4, 1]","[228, 142, 14, 4, 1]"
"[228, 174, 11, 9, 1]","[228, 142, 11, 9, 1]","[228, 142, 11, 4, 1]"
"[228, 131, 10, 9, 1]","[228, 174, 11, 9, 1]","[228, 142, 11, 9, 1]"
"[228, 131, 10, 9, 1]","[228, 131, 10, 9, 1]","[228, 174, 11, 9, 1]"
"[228, 131, 14, 3.5, 0]","[228, 131, 10, 9, 1]","[228, 131, 10, 9, 1]"
"[228, 140, 14, 3.5, 0]","[228, 131, 14, 3.5, 0]","[228, 131, 10, 9, 1]"
"[228, 140, 12, 3.5, 0]","[228, 140, 14, 3.5, 0]","[228, 131, 14, 3.5, 0]"
"[228, 194, 12, 3.5, 0]","[228, 140, 12, 3.5, 0]","[228, 140, 14, 3.5, 0]"
"[228, 194, 12, 9, 0]","[228, 194, 12, 3.5, 0]","[228, 140, 12, 3.5, 0]"
"[228, 180, 12, 3.5, 0]","[228, 194, 12, 9, 0]","[228, 194, 12, 3.5, 0]"
"[228, 187, 11, 3.5, 0]","[228, 180, 12, 3.5, 0]","[228, 194, 12, 9, 0]"
"[228, 187, 12, 3.5, 0]","[228, 187, 11, 3.5, 0]","[228, 180, 12, 3.5, 0]"
"[228, 187, 14, 3.5, 0]","[228, 187, 12, 3.5, 0]","[228, 187, 11, 3.5, 0]"
"[228, 187, 16, 3.5, 0]","[228, 187, 14, 3.5, 0]","[228, 187, 12, 3.5, 0]"
"[228, 187, 16, 3.5, 0]","[228, 187, 16, 3.5, 0]","[228, 187, 14, 3.5, 0]"
"[228, 187, 18, 3.5, 0]","[228, 187, 16, 3.5, 0]","[228, 187, 16, 3.5, 0]"
