354.15274,87.1595,84.44359,103.20948,347.43524
386.82993,78.5135,98.54658,103.09847,342.8496
366.95462,81.0921,40.389137,124.04196,373.49786
504.8342,39.54518,91.97551,172.07574,492.3361
268.62292,12.655045,103.87024,90.387856,295.00183
304.29248,0.9978075,119.542854,118.24377,341.6564
258.27255,8.433715,114.35225,105.56138,308.14166
238.73929,9.835373,100.21953,88.84864,264.4061
298.4501,44.45425,80.4453,97.630325,306.4003
346.18997,65.34478,67.07162,112.33699,350.33286
360.66876,71.63331,64.372604,117.48263,365.00714
373.23132,64.357285,65.28879,122.93588,373.9596
362.66797,45.170708,58.505135,129.53088,379.2103
363.18524,25.950861,86.423355,131.50438,382.08365
281.39725,23.948341,93.02097,98.16643,298.70932
330.32727,49.37716,75.59268,109.45927,337.86203
300.85803,114.60862,32.47778,86.873375,361.66086
240.88985,116.239044,3.101979,56.851524,304.39404
195.87166,113.45791,-17.422438,41.11364,268.85318
159.8035,114.31916,-32.628963,27.5649,245.45013
133.05124,118.27204,-47.177387,14.861677,236.58705
102.88084,125.297066,-62.784855,4.772399,224.85645
74.00645,152.05739,-94.39285,-4.3269567,221.42209
65.93287,196.62451,-134.58595,-15.484579,262.79074
79.461296,231.54318,-163.47308,-31.231873,337.82837
72.76133,227.89143,-168.7183,-44.417564,363.60745
52.018845,214.61472,-154.67871,-54.85249,345.84155
26.858435,188.06592,-135.67569,-59.247303,308.47522
13.214618,174.33458,-125.293495,-66.63435,302.8626
7.159196,167.10588,-118.83047,-79.066185,318.86343
-0.8421122,164.53914,-115.29796,-93.83001,342.9026
-5.5171595,153.09584,-104.53223,-104.57859,353.3972
-16.713346,139.54271,-93.21734,-112.90914,344.77747
-29.97959,123.98398,-81.81201,-117.741745,330.61737
-41.62169,117.57049,-77.89372,-128.83818,342.8724
-50.264545,110.0561,-74.66222,-137.13745,354.28363
-59.57447,97.31678,-69.30315,-137.36502,346.28192
-66.519745,81.32856,-62.197773,-130.2358,322.2868
-72.60577,72.95147,-58.882153,-126.61387,312.31888
-95.26407,56.23781,-47.787655,-108.6169,256.63477
-77.81287,60.152233,-51.817284,-109.717186,272.59387
-90.759155,50.433006,-44.908134,-94.71086,229.36754
-84.14027,61.909508,-54.825745,-106.46467,270.32565
-126.8818,39.23872,-35.28769,-71.76688,162.99364
-98.16409,49.862194,-41.750797,-78.24031,197.65506
-126.21425,35.92178,-25.89937,-57.321857,135.12128
-97.8601,62.202003,-46.66768,-81.67369,223.20866
-130.64488,55.29927,-36.36232,-62.807888,169.2133
-133.0525,72.499825,-47.690575,-76.891914,220.20222
-167.77118,81.13215,-49.186314,-74.20342,217.85913
-188.8897,98.67435,-58.94249,-83.66226,252.74088
-227.7075,119.237434,-70.78582,-94.40834,290.60513
-250.92664,138.48972,-82.40541,-105.744385,330.52856
-272.14597,146.42346,-83.26692,-102.2719,328.10385
-261.5632,144.95207,-79.78507,-96.5418,319.42972
-244.59341,138.8967,-73.44315,-88.325935,303.36017
-222.73318,131.45862,-67.091446,-83.25771,290.64218
-204.6559,123.130806,-61.25975,-77.741905,274.46582
-195.62164,116.58984,-56.69663,-72.860794,259.8824
-190.41722,115.794846,-56.08633,-72.299095,258.74725
-188.23386,117.93944,-57.194645,-73.63452,263.00128
-193.9813,126.652596,-61.781322,-79.26661,281.46033
-201.95212,136.12117,-68.060074,-86.76965,304.71167
-204.80167,141.50862,-73.59562,-93.47034,321.42618
-211.05515,144.57182,-76.263374,-98.870735,331.03082
