-1.756116896867752075e-01,-1.416103690862655640e-01,-1.650515943765640259e-01,-1.843977570533752441e-01
7.999079301953315735e-03,1.178434118628501892e-01,2.073411196470260620e-01,9.009999036788940430e-02
1.646522760391235352e+00,1.553284287452697754e+00,1.488619208335876465e+00,1.557405948638916016e+00
6.524667888879776001e-02,-1.092476248741149902e-01,-7.498495280742645264e-02,8.904236368834972382e-03
1.735153049230575562e-02,5.745793227106332779e-03,-1.237796805799007416e-02,-2.214208990335464478e-02
1.853034198284149170e-01,1.802167147397994995e-01,-1.706078946590423584e-01,-4.085806384682655334e-02
1.250702887773513794e-01,-2.956065535545349121e-02,-6.809300184249877930e-02,4.002031404525041580e-03
1.905951201915740967e-01,1.216661483049392700e-01,-1.966184936463832855e-02,2.310328036546707153e-01
2.548402845859527588e-01,1.932613104581832886e-01,3.902954161167144775e-01,4.084450900554656982e-01
5.031850934028625488e-01,7.564946413040161133e-01,6.633046269416809082e-01,9.472858309745788574e-01
1.843261416070163250e-03,-3.912516869604587555e-03,-3.692747559398412704e-03,-1.271820976398885250e-03
7.278190460056066513e-03,2.049616072326898575e-03,4.740434233099222183e-03,-5.654305219650268555e-03
-6.285570561885833740e-04,-2.135730814188718796e-03,1.010244060307741165e-02,6.744676269590854645e-03
1.707614064216613770e-01,3.247336745262145996e-01,3.038511574268341064e-01,4.473820328712463379e-01
1.716891676187515259e-01,8.879634737968444824e-02,3.944840133190155029e-01,1.575623601675033569e-01
1.399403903633356094e-02,3.236013231799006462e-03,5.442217458039522171e-03,-3.902457188814878464e-03
4.253581631928682327e-03,-3.589540719985961914e-03,1.491824816912412643e-02,-1.421677879989147186e-03
3.766100645065307617e+00,3.804380655288696289e+00,3.775616645812988281e+00,3.943485260009765625e+00
2.176991403102874756e-01,1.320150196552276611e-01,-2.540582604706287384e-02,8.950649201869964600e-02
-1.444990932941436768e-01,-2.241038680076599121e-01,1.514337584376335144e-02,-4.548556730151176453e-02
