[8.146262   0.5092469  0.10200079 0.960203   0.13346429 0.0449527 ]
[8.352161   0.4928855  0.08884804 0.89788437 0.25157773 0.06253579]
[8.3565     0.48046455 0.08870183 0.92596245 0.250854   0.03613196]
[8.348709   0.46872097 0.08788896 0.9745124  0.23888963 0.01387773]
"[8.3529177e+00 4.6161163e-01 8.4379219e-02 1.0107259e+00 2.2033344e-01
 2.8169230e-03]"
[8.334002   0.4585079  0.08053732 1.0267075  0.19972853 0.02584719]
[8.318101   0.46071085 0.09359168 1.023735   0.18278472 0.05151925]
[8.328857   0.46882766 0.09964688 1.005372   0.173917   0.07058503]
[8.342308   0.47934368 0.098273   0.97481954 0.18903254 0.07695299]
[8.342084   0.48861793 0.09151183 0.93781394 0.20672439 0.06958046]
[8.347684   0.49556726 0.08177774 0.9033145  0.2226958  0.05279782]
[8.358236   0.51344556 0.07235713 0.8776111  0.23320419 0.03343248]
[8.410177   0.53202575 0.06256774 0.85719186 0.2436461  0.01641824]
"[8.4648485e+00 5.5951792e-01 7.4054331e-02 8.4379047e-01 2.5056195e-01
 7.5480640e-03]"
[8.543648   0.5752659  0.08390175 0.8399753  0.253084   0.00887894]
[8.594931   0.5736163  0.09098163 0.84244597 0.24980156 0.01852535]
[8.608704   0.5717005  0.09338209 0.84929883 0.24189058 0.0321347 ]
[8.566345   0.5526911  0.10997298 0.8579415  0.24727963 0.04462802]
[8.4999695  0.5402606  0.11483138 0.86720896 0.24797782 0.05134691]
[8.4468     0.5233692  0.1070036  0.87737453 0.24507567 0.05092209]
[8.416749   0.5070482  0.09022194 0.89906913 0.23995227 0.04465276]
[8.411031   0.49515608 0.06913441 0.915723   0.23418418 0.03520471]
[8.4286995  0.49009433 0.04961404 0.92509574 0.26036936 0.02626552]
[8.448141   0.49079227 0.05527407 0.9256451  0.27717233 0.02117056]
[8.487049   0.49781752 0.06417479 0.91867584 0.28188437 0.02101888]
[8.5064125  0.5069082  0.07475831 0.9035889  0.27355996 0.02497394]
[8.532713   0.5171351  0.08321057 0.8855888  0.25615832 0.03149313]
[8.556728   0.5255365  0.08771216 0.867716   0.2346987  0.03795634]
[8.560162  0.5292621 0.0880124 0.8521693 0.2145871 0.0419051]
[8.551677   0.5282661  0.08434457 0.8421593  0.2009525  0.04231097]
[8.519812   0.52251965 0.07923097 0.8498428  0.19632828 0.03949102]
[8.4702     0.52899516 0.07323836 0.8605645  0.20104945 0.03465162]
[8.422925   0.53104645 0.06776178 0.8731717  0.22812213 0.02992252]
[8.410485   0.5304771  0.06336664 0.8873455  0.25430053 0.02727172]
[8.420482   0.52712584 0.06199749 0.9117073  0.2731175  0.02747689]
[8.442095   0.5215309  0.06316328 0.9282117  0.28048167 0.02982877]
[8.46919    0.5297772  0.06597208 0.9341116  0.27562118 0.03319672]
[8.499599   0.53364265 0.06975862 0.9291459  0.26079482 0.0362466 ]
[8.511395   0.5314075  0.07402708 0.91377383 0.2401405  0.0376846 ]
[8.503197   0.5241067  0.07819572 0.9040995  0.2350894  0.03735799]
[8.496969   0.5151078  0.07998794 0.89035255 0.23010556 0.03556974]
[8.488509   0.5065579  0.07922317 0.875279   0.24182704 0.03309461]
[8.4759245  0.5002275  0.07735178 0.87365556 0.25012782 0.0310834 ]
[8.469477   0.49793786 0.07411459 0.87321955 0.25353208 0.03012595]
[8.469613   0.5140831  0.08823222 0.87465185 0.25164467 0.03094715]
[8.471616   0.5283438  0.11461065 0.87711716 0.24531727 0.03293203]
[8.466594   0.5374522  0.12652907 0.87856436 0.23653027 0.03451066]
[8.466055   0.5404554  0.1217341  0.8794006  0.22796984 0.03519628]
[8.4616     0.5367644  0.10414325 0.8909656  0.22154173 0.03497803]
[8.460937   0.5433907  0.0787822  0.8987222  0.21882635 0.0340078 ]
[8.472555   0.5430467  0.05361003 0.9024435  0.22020069 0.03295357]
[8.4739275  0.55035335 0.03615543 0.90062743 0.22448069 0.03213625]
[8.476254   0.5481091  0.03070983 0.8950404  0.2304264  0.03205869]
[8.483809   0.53801847 0.03754403 0.8874664  0.23647898 0.03277978]
[8.502927   0.52364707 0.05330499 0.87991756 0.24129853 0.03401665]
[8.505685   0.52233833 0.07318703 0.8719002  0.24330279 0.03489829]
[8.49369    0.51822203 0.09139559 0.864835   0.24224293 0.03502014]
[8.497855   0.5143094  0.1020281  0.8616955  0.23939809 0.03463234]
[8.499023   0.5105603  0.10332824 0.8614519  0.23528391 0.03366032]
[8.4996805  0.50804144 0.0956455  0.86398554 0.2467839  0.03253537]
[8.503599   0.50739306 0.08195821 0.86885947 0.2696992  0.03175981]
[8.485121   0.5071486  0.06743588 0.8734027  0.31287038 0.0313918 ]
[8.511532   0.50933737 0.05300454 0.8802969  0.35293466 0.03152952]
[8.566386   0.5124112  0.04314547 0.8873607  0.3800066  0.03201398]
[8.631305   0.514581   0.0408073  0.89226174 0.388005   0.0325086 ]
[8.701479   0.5151509  0.04612929 0.89397293 0.37649873 0.03278639]
[8.73319    0.511781   0.05822447 0.8895972  0.34890458 0.03226132]
[8.735369   0.5060813  0.07262464 0.88084143 0.3140811  0.03119823]
[8.7042055  0.4994428  0.0849909  0.8693584  0.28162    0.02990814]
[8.651505   0.4941351  0.09162594 0.85813785 0.2598946  0.02892797]
[8.586348   0.49176258 0.09093744 0.8497063  0.26821163 0.02864801]
[8.528852   0.49356875 0.08346932 0.84656286 0.3013818  0.02931236]
[8.514485   0.5005533  0.0712034  0.8511062  0.33495936 0.03101499]
[8.518875   0.5093674  0.05877162 0.86056864 0.36025688 0.03290496]
[8.554045   0.51840466 0.05052493 0.89747316 0.37231734 0.03488059]
[8.599287   0.5244778  0.04745169 0.9272337  0.36888424 0.03558221]
[8.653431   0.52635485 0.04971261 0.94470716 0.35219824 0.03479192]
[8.676948   0.5218088  0.05724616 0.944925   0.3265145  0.03245493]
[8.68531    0.5133358  0.06751011 0.9434604  0.2995553  0.02987953]
[8.675533   0.50297886 0.09497292 0.92783964 0.27804545 0.02817871]
[8.654335   0.49419016 0.11130869 0.90205264 0.26717407 0.02733776]
[8.626796   0.4889563  0.13206631 0.8729901  0.26854092 0.02805492]
[8.590731   0.4884031  0.13198884 0.84563166 0.2805929  0.02933334]
[8.55989    0.50761944 0.11304881 0.82588756 0.29957837 0.03086267]
[8.555188   0.5262588  0.08266708 0.8182747  0.32058918 0.03248423]
[8.574132   0.5398067  0.05082375 0.8233371  0.33826685 0.03385334]
[8.616543   0.54546374 0.0267374  0.8393488  0.34860367 0.03473566]
[8.653828   0.54065865 0.03489766 0.86144966 0.3487881  0.03513263]
[8.668823   0.52657276 0.0707517  0.89559245 0.33924007 0.03481269]
[8.666972   0.50797445 0.12056565 0.9216005  0.3234922  0.03345624]
[8.632515   0.48920554 0.16945472 0.9334755  0.30578923 0.03107853]
[8.583838   0.47624794 0.18428862 0.9430799  0.2914374  0.02816045]
[8.538934   0.47228464 0.18336028 0.9376186  0.28396004 0.02615515]
[8.523652   0.4790125  0.14848378 0.9208976  0.2852412  0.02546908]
[8.519911   0.5072458  0.09337655 0.89658886 0.29366794 0.02637637]
[8.541065   0.5341836  0.03549071 0.87158346 0.30665898 0.02901439]
"[ 8.5766697e+00  5.5280948e-01 -8.1840977e-03  8.5072631e-01
  3.2026774e-01  3.2677531e-02]"
[ 8.617799    0.55875707 -0.02566881  0.83777964  0.33079055  0.0590082 ]
[ 8.65019     0.5667996  -0.01426413  0.845324    0.33551958  0.07361192]
[8.661794   0.55807066 0.02052498 0.869044   0.3333993  0.07193634]
[8.647516   0.53623825 0.06572102 0.8900278  0.34145272 0.05565317]
[8.614094   0.50839657 0.10727097 0.90424216 0.34094673 0.03191511]
[8.564224   0.48221424 0.13368526 0.90929055 0.33305472 0.00986372]
"[ 8.5341730e+00  4.6581438e-01  1.3827050e-01  9.0726829e-01
  3.2157815e-01 -2.5712624e-03]"
"[ 8.5412827e+00  4.6309248e-01  1.2165141e-01  9.0060544e-01
  3.1023520e-01 -1.8378571e-03]"
[8.560172   0.47215778 0.09101704 0.8897381  0.3165     0.01043028]
[8.587192   0.51783705 0.05584704 0.87720525 0.3217302  0.0289468 ]
[8.614374   0.55666715 0.02770989 0.86563486 0.3243118  0.06900482]
[8.644471   0.5799923  0.01326418 0.8573263  0.32380414 0.09193155]
[8.650868   0.58211493 0.0160234  0.8520239  0.3356127  0.09086786]
[8.634338   0.56460136 0.03361575 0.8503738  0.35567027 0.06872682]
[8.621755   0.5351474  0.05905685 0.853752   0.36297202 0.03585948]
"[8.6420889e+00 5.1013535e-01 9.8304905e-02 8.5939753e-01 3.7035191e-01
 7.0463717e-03]"
[ 8.680944    0.49480945  0.12226379  0.8643617   0.37589875 -0.00875255]
"[ 8.7280302e+00  4.9153185e-01  1.2598006e-01  8.6699784e-01
  3.7820837e-01 -7.3716417e-03]"
[8.784053   0.50007695 0.11023322 0.8670378  0.377037   0.00906441]
[8.8155365  0.5151938  0.10118273 0.8760592  0.37184247 0.03373115]
[8.824312   0.532813   0.08139972 0.8781025  0.364421   0.05619541]
[8.792603   0.54685736 0.07612044 0.8729556  0.35614955 0.06875887]
[8.736675   0.55512834 0.06704095 0.8625414  0.3496974  0.06759147]
[8.689865   0.5579274  0.05695689 0.8639483  0.34734184 0.05531733]
[8.655059   0.5553767  0.04873658 0.8760003  0.3493168  0.03764228]
[8.653626   0.54994017 0.04310764 0.88447016 0.35531527 0.0214534 ]
[8.682626   0.5431715  0.04135296 0.88822913 0.3634736  0.01231442]
[8.73014    0.53624636 0.04389971 0.88643754 0.37130612 0.01270938]
[8.774656   0.5448487  0.05064445 0.89143014 0.37636295 0.02163136]
[8.800832   0.5491579  0.07679297 0.8882717  0.37695214 0.03509926]
[8.787838   0.54770845 0.09607677 0.87606126 0.38900566 0.04690927]
[8.770229   0.5431598  0.10296339 0.8598802  0.39308813 0.0531146 ]
[8.740368   0.53621817 0.11544296 0.8434328  0.38862434 0.05242293]
[8.729149   0.5308133  0.11047775 0.83104175 0.3787104  0.04563445]
[8.716634   0.5270664  0.09191634 0.8237039  0.36585283 0.03568538]
[8.705617   0.54068905 0.06667584 0.834659   0.35370553 0.02684971]
[8.707696   0.5520539  0.05928233 0.84959245 0.34533814 0.02271271]
[8.70042    0.5727138  0.07011655 0.8639404  0.34192824 0.02409273]
[8.714741   0.583006   0.11114909 0.87734413 0.34449118 0.0305739 ]
[8.7255945  0.58088255 0.13374135 0.8841356  0.3514799  0.03785305]
[8.736105   0.56833327 0.13327768 0.8835393  0.36081576 0.04306708]
[8.751124   0.5652543  0.11174989 0.87667125 0.370121   0.04459597]
[8.755077   0.55494314 0.07783022 0.8647757  0.39247042 0.042262  ]
[8.760285   0.5410128  0.04203586 0.8517631  0.40515792 0.03767785]
[8.750092   0.52610487 0.01556707 0.83988774 0.40534866 0.05546772]
"[8.7273369e+00 5.1389897e-01 4.2822361e-03 8.3151078e-01 3.9426169e-01
 6.4568222e-02]"
[8.703604   0.52229106 0.00902458 0.82862425 0.3762652  0.06284896]
[8.680543   0.54699403 0.04287148 0.83186793 0.3565494  0.0524983 ]
[8.673597   0.56707656 0.0773969  0.8400542  0.34079316 0.0375995 ]
[8.68771    0.578826   0.10311617 0.8512029  0.33276242 0.02368233]
[8.724811   0.58062315 0.11447829 0.8752258  0.33385637 0.01560064]
[8.772541   0.57241786 0.10925017 0.89309627 0.34269628 0.01526213]
[8.804559   0.5553014  0.10940845 0.90107477 0.3555087  0.04426831]
[8.799289   0.53328574 0.09618571 0.89607006 0.36808085 0.06651479]
[8.784931   0.5135712  0.07373067 0.8820196  0.37786782 0.07495397]
[8.780455   0.501571   0.04862233 0.86398643 0.383154   0.06841918]
[8.737592   0.49672568 0.030352   0.8559406  0.38159192 0.05068741]
[8.71059    0.50178415 0.03773722 0.8498156  0.37566096 0.03028159]
[8.683057   0.52839446 0.04981858 0.84509134 0.38309398 0.01409501]
"[8.6847382e+00 5.5533558e-01 6.2606446e-02 8.4434050e-01 3.8548943e-01
 7.5911880e-03]"
[8.709796   0.59134346 0.07259759 0.8470137  0.38272807 0.01196259]
[8.7339945  0.61053926 0.07885322 0.8509993  0.37524763 0.04576044]
[8.771375   0.6108183  0.07894019 0.85588783 0.36577123 0.07282101]
[8.797356   0.5925441  0.07384469 0.8590971  0.35621125 0.08385043]
[8.803368   0.56136036 0.06554867 0.85956234 0.34878668 0.0763771 ]
[8.843387   0.5351634  0.05760947 0.87470037 0.34304804 0.07026233]
[8.886705   0.51813823 0.0527997  0.8987051  0.3395443  0.06721537]
[8.92498    0.5131495  0.05150025 0.9125262  0.33877152 0.06771848]
[8.96566    0.52067953 0.05337474 0.91471696 0.34087467 0.07131819]
[8.9907875  0.53678226 0.05816031 0.9047558  0.3445555  0.07618941]
[8.993692   0.55623674 0.06461734 0.88531625 0.34846252 0.08032367]
[8.981903   0.5742493  0.07134357 0.8748251  0.36807504 0.08256932]
[8.964656   0.5869117  0.07586065 0.86178493 0.38044947 0.08215655]
[8.926012   0.6218401  0.07726197 0.84808785 0.38271758 0.0793194 ]
[8.896518   0.6387931  0.07551435 0.8383348  0.37602055 0.0757103 ]
[8.867066   0.6349245  0.08996692 0.8466881  0.37932777 0.07331587]
[8.865526   0.6154311  0.09596531 0.8580748  0.37509248 0.07241824]
[8.871195   0.60123986 0.09273121 0.8687637  0.364745   0.07290027]
[8.894154   0.5800288  0.08247944 0.8901736  0.3517945  0.0747705 ]
[8.935982   0.55763674 0.06827207 0.9175645  0.33990437 0.07728143]
[8.963932   0.53748846 0.07242815 0.93059325 0.33111075 0.10202343]
[8.975964   0.5241593  0.09130216 0.9273977  0.3273757  0.11502732]
[8.986852   0.5213964  0.0997787  0.9102299  0.34573734 0.11231294]
[8.983402   0.52806896 0.097213   0.88309705 0.36281255 0.09623836]
[8.939743   0.5397458  0.10544893 0.8647864  0.37328696 0.07445109]
[8.889014   0.5550384  0.1016781  0.8462213  0.4091662  0.05521094]
[8.832875   0.56971204 0.08896824 0.8313545  0.42544287 0.04521605]
[8.813303   0.5826536  0.07089174 0.82537925 0.4214734  0.04757684]
[8.825245   0.5908865  0.05303098 0.8286598  0.40036464 0.06030378]
[8.844018   0.5916761  0.04066413 0.8385041  0.3851233  0.07778695]
[8.883864   0.58630186 0.03607659 0.8532727  0.36266664 0.09360229]
[8.914718   0.5749742  0.04040568 0.8678371  0.3385577  0.1018679 ]
[8.964002   0.5625475  0.05043933 0.8807833  0.31989938 0.10059314]
[9.001207   0.55055296 0.06357068 0.8877487  0.3102922  0.09060743]
[9.010357   0.55585486 0.09353235 0.8873023  0.31096515 0.07649763]
[8.98703    0.5604364  0.11350003 0.8791722  0.33618152 0.08578334]
[8.961882   0.5644737  0.13618852 0.86773634 0.36192423 0.09074326]
[8.9256115  0.58201325 0.13670298 0.854208   0.3814447  0.08931014]
[8.889703   0.5929071  0.11746085 0.8422121  0.40712243 0.08284834]
[8.865468   0.5958062  0.08585849 0.8349097  0.4324785  0.07451118]
[8.864178   0.5913385  0.05240306 0.84672725 0.43458354 0.06802531]
[8.868654   0.5802809  0.0268485  0.8729566  0.41483867 0.06553769]
[8.886218   0.58133304 0.03062537 0.8957207  0.38060465 0.06799696]
[8.911385   0.57782954 0.04324474 0.9098566  0.3418182  0.07346411]
[8.93366    0.57064325 0.06029636 0.912547   0.32436877 0.07945999]
[8.962618   0.577699   0.07602999 0.90471935 0.3151207  0.08375096]
[8.974843   0.5793912  0.08723681 0.8874049  0.31502998 0.08456357]
[8.978061   0.57622397 0.09118749 0.8653753  0.32340378 0.08198865]
[8.969035   0.569222   0.08785895 0.8433709  0.33714762 0.07728717]
[8.952599   0.5606535  0.07906492 0.8261942  0.3522832  0.07251859]
[8.931498   0.552815   0.06796397 0.8170972  0.36483872 0.06955715]
[8.906313   0.54747456 0.05844531 0.8174163  0.3718777  0.09164403]
[8.880361   0.5605713  0.05199514 0.8260708  0.37230006 0.10615295]
[8.874823   0.5883641  0.04986414 0.8539016  0.36727515 0.10920905]
[8.877052   0.6072402  0.05203408 0.88060737 0.35820574 0.10047778]
[8.91997    0.62673646 0.05265729 0.90724504 0.35117993 0.09314838]
[8.990302   0.64160347 0.05188374 0.9279196  0.3474654  0.08946128]
[9.052196   0.646291   0.06863695 0.9374238  0.3466496  0.09039713]
[9.076917   0.6391166  0.07974522 0.93209887 0.34804878 0.09422155]
[9.090431   0.62441146 0.08183566 0.9157858  0.35173744 0.09948201]
[9.082454   0.6058915  0.07561223 0.89224976 0.35623032 0.10398877]
[9.055611   0.588241   0.08255188 0.8810222  0.3601514  0.10694963]
[9.027826   0.5769783  0.08015436 0.87030584 0.36313912 0.10697111]
[9.007233   0.5743355  0.08795933 0.8634013  0.36462563 0.10498624]
[8.970084   0.5790335  0.08609217 0.87185216 0.3638716  0.10130258]
[8.936269   0.59019256 0.07489242 0.8808323  0.36181998 0.09747221]
[8.903484   0.6043399  0.05838434 0.88846374 0.3750936  0.09493262]
[8.907864   0.61978924 0.04065741 0.89576995 0.38372797 0.09501788]
[8.937294   0.63214386 0.02761167 0.9139332  0.38570794 0.09763192]
[8.984223   0.653937   0.02152517 0.92504597 0.38101685 0.10136925]
[9.032124   0.66240054 0.02424402 0.92657435 0.37090212 0.10456894]
[9.067948   0.6721721  0.03419001 0.9182067  0.37465373 0.10592934]
[9.089187   0.664187   0.04853669 0.9023025  0.37331748 0.10499565]
[9.065303   0.6565521  0.06360385 0.88087696 0.3669353  0.10186928]
[9.005156   0.6352748  0.07594909 0.8721468  0.35781136 0.09815118]
[8.936988   0.6242962  0.08113299 0.8651662  0.34944677 0.11794967]
[8.896235   0.6114186  0.09505409 0.8635758  0.34467447 0.12996066]
[8.886946   0.60069346 0.09468879 0.8667201  0.34467784 0.13030297]
[8.910474   0.5946859  0.08199556 0.88629305 0.34911013 0.12031738]
[8.963875   0.59432054 0.06085785 0.9044424  0.3564223  0.10436168]
[9.008897   0.6119888  0.03873895 0.9156519  0.36350387 0.08832208]
[9.049282   0.642064   0.02198277 0.91867924 0.3685571  0.07823155]
[9.090071   0.66082436 0.01518797 0.9141331  0.3704427  0.07741127]
[9.103476   0.6629271  0.02048036 0.9020312  0.36812967 0.08503616]
[9.077876   0.6486381  0.036332   0.8980794  0.36225086 0.09746801]
[9.03393    0.6243504  0.05575495 0.8898064  0.35525298 0.10950097]
[8.974002   0.5973097  0.07256685 0.87919194 0.3653529  0.11665675]
[8.930212   0.57616967 0.08141447 0.870314   0.37286898 0.11719307]
[8.911133   0.5659462  0.08100322 0.8779411  0.37651467 0.11194708]
[8.899975   0.5668377  0.09009113 0.8860098  0.3752345  0.10345153]
[8.922517   0.5793457  0.08705499 0.9065824  0.37078148 0.09506594]
[8.983258   0.5998772  0.07291958 0.9220492  0.3647711  0.08962137]
[9.048767   0.6209844  0.0541736  0.941443   0.35794654 0.08870164]
[9.069273   0.63449514 0.03730194 0.9438902  0.36710727 0.09152246]
[9.068748   0.6387707  0.02650904 0.9319033  0.37243366 0.09702867]
[9.046326   0.6492437  0.02420912 0.9093611  0.37284833 0.10299128]
[9.000053   0.6466297  0.03084302 0.8818701  0.36854067 0.10717249]
[8.952051   0.6499511  0.0440603  0.8825072  0.3617896  0.10892896]
[8.920781   0.64328593 0.05787622 0.88346106 0.35508043 0.1076409 ]
[8.91563    0.6300594  0.06798062 0.8850616  0.35047683 0.10414564]
[8.948544   0.614994   0.07142179 0.8877225  0.34938002 0.10003499]
[8.980776   0.61500406 0.06866214 0.88861316 0.35084426 0.09635708]
[9.005246   0.61293185 0.06159659 0.8873355  0.35398144 0.09433749]
[9.014833   0.6089843  0.05291946 0.8839648  0.35758147 0.09452   ]
[9.020277   0.6200712  0.04468764 0.8800362  0.36096627 0.0968236 ]
[9.070048   0.6324711  0.05349958 0.8797901  0.36516407 0.09993611]
[9.130601   0.64159435 0.05912635 0.89345354 0.36829346 0.10192678]
[9.186824   0.6446615  0.06043    0.90313315 0.36922944 0.1251066 ]
[9.198779   0.6387477  0.07634899 0.90507424 0.3666362  0.1351797 ]
[9.199556   0.6283036  0.0814272  0.90050435 0.3625341  0.12943786]
[9.166682   0.615054   0.07607041 0.8896201  0.35755026 0.11131149]
[9.124854   0.6192484  0.06215195 0.8767385  0.35377705 0.08926769]
[9.082102   0.62297964 0.04492958 0.86541545 0.35219356 0.07212687]
[9.065527   0.6422746  0.0287025  0.8596245  0.3537601  0.06614386]
[9.0759     0.65537655 0.03580835 0.8610125  0.35760462 0.07295701]
[9.09626    0.65884894 0.06309799 0.8804438  0.3620939  0.0887867 ]
[9.12795    0.6533234  0.08227956 0.8985371  0.3662184  0.10607561]
[9.170691   0.6411021  0.08894121 0.92481655 0.36897528 0.11831228]
[9.195695   0.6242024  0.08217742 0.93776804 0.36898845 0.12068935]
[9.187058   0.6216191  0.08395046 0.9355089  0.36596292 0.11351285]
[9.156812   0.6171813  0.11216542 0.9351577  0.36108673 0.10124347]
