"['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['209', '109', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['209', '109', '96', 6, 0]","['209', '109', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['209', '109', '81', 6, 0]","['209', '109', '96', 6, 0]","['209', '109', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['209', '109', '86', 6, 0]","['209', '109', '81', 6, 0]","['209', '109', '96', 6, 0]","['209', '109', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['209', '109', '86', 6, 0]","['209', '109', '86', 6, 0]","['209', '109', '81', 6, 0]","['209', '109', '96', 6, 0]","['209', '109', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
"['209', '109', '71', 2, 0]","['209', '109', '86', 6, 0]","['209', '109', '86', 6, 0]","['209', '109', '81', 6, 0]","['209', '109', '96', 6, 0]","['209', '109', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 6, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]","['-1', '-1', '96', 1.5, 0]"
