278.01715,282.91885,22.49918,294.54517,-64.91436,90.48632,,268.187149,278.3863082,239.5921531,286.1446576,-61.85568029,87.09558982
265.22128,267.99887,17.118809,276.21423,-62.853325,87.26157,,,,,,,
263.71796,270.8643,27.047123,285.6456,-60.39457,84.623695,,,,,,,
272.23215,279.0517,26.64806,293.4776,-62.60117,87.62058,,,,,,,
239.9366,247.78989,27.691174,263.2534,-54.330048,76.35365,,,,,,,
240.19115,248.6154,29.007168,264.9443,-54.11729,76.15919,,,,,,,
238.86162,247.48442,29.40688,264.09143,-53.7019,75.61903,,,,,,,
237.96358,246.99997,30.31586,264.21634,-53.2872,75.1175,,,,,,,
172.13197,173.68813,10.519275,178.557,-41.028793,56.840424,,,,,,,
185.17949,187.77545,13.430415,194.42361,-43.670864,60.679436,,,,,,,
191.68784,211.10883,52.169384,243.24266,-37.162395,54.618282,,,,,,,
229.61867,236.3176,24.629635,249.87306,-52.40011,73.48022,,,,,,,
250.54819,261.15588,34.42342,280.94583,-55.562733,78.54229,,,,,,,
245.71568,253.57872,27.949787,269.1503,-55.716656,78.27455,,,,,,,
252.46196,260.304,28.177631,275.95288,-57.350857,80.53276,,,,,,,
266.55414,274.71497,29.482883,291.07245,-60.59046,85.072525,,,,,,,
261.43613,268.95612,28.159185,284.84647,-60.21102,83.6754,,,,,,,
254.4662,262.74146,29.768894,278.45395,-59.917427,82.55273,,,,,,,
252.35638,262.17242,34.36672,277.68307,-59.881027,83.19874,,,,,,,
244.549,254.40295,36.149868,267.79224,-58.165302,81.92528,,,,,,,
244.57442,256.806,44.42394,271.78467,-57.126945,81.86938,,,,,,,
245.34692,257.4227,52.162537,273.3919,-56.964314,81.448235,,,,,,,
247.57741,257.28995,59.74433,273.86633,-57.771637,81.15662,,,,,,,
247.12416,252.47583,65.55216,268.6338,-58.249733,80.74533,,,,,,,
252.94139,255.02808,74.52554,271.58292,-59.49813,82.82923,,,,,,,
253.8344,256.32867,86.6047,273.61972,-58.029865,82.04932,,,,,,,
250.82213,253.77707,95.30163,269.25528,-56.38707,80.50211,,,,,,,
252.7563,259.54514,109.60326,274.61435,-56.615223,81.347336,,,,,,,
