"[-1, -1, -93, 0.0, 0.0, 4, 0]","[-1, -1, -93, 0.0, 0.0, 4, 0]"
"[-1, -1, -93, 0.0, 0.0, 2, 0]","[-1, -1, -93, 0.0, 0.0, 4, 0]"
"[-1, -1, -93, 0.0, 0.0, 2, 1]","[-1, -1, -93, 0.0, 0.0, 2, 0]"
"[-1, -1, -93, 0.0, 0.0, 2, 2]","[-1, -1, -93, 0.0, 0.0, 2, 1]"
"[-1, -1, -94, 0.0, 0.0, 2, 2]","[-1, -1, -93, 0.0, 0.0, 2, 2]"
"[22, 209, -94, 0.0, 0.0, 2, 3]","[-1, -1, -94, 0.0, 0.0, 2, 2]"
"[22, 209, -95, 0.0, 0.0, 2, 4]","[22, 209, -94, 0.0, 0.0, 2, 3]"
"[21, 209, -96, -6.626973016871171, -175.66708546535435, 2, 5]","[22, 209, -95, 0.0, 0.0, 2, 4]"
"[21, 209, -97, -6.626973016871171, -175.66708546535435, 2, 5]","[21, 209, -96, -6.626973016871171, -175.66708546535435, 2, 5]"
"[22, 211, -82, 78.02462973827683, 2161.3643239509565, 2, 6]","[21, 209, -97, -6.626973016871171, -175.66708546535435, 2, 5]"
"[22, 211, -83, 78.02462973827683, 2161.3643239509565, 2, 7]","[22, 211, -82, 78.02462973827683, 2161.3643239509565, 2, 6]"
"[22, 211, -76, 236.15099155458245, 1376.9701435114187, 2, 8]","[22, 211, -83, 78.02462973827683, 2161.3643239509565, 2, 7]"
"[22, 211, -77, 236.15099155458245, 1376.9701435114187, 2, 8]","[22, 211, -76, 236.15099155458245, 1376.9701435114187, 2, 8]"
"[23, 212, -65, 226.84055539286686, -367.3287631477284, 2, 8]","[22, 211, -77, 236.15099155458245, 1376.9701435114187, 2, 8]"
"[23, 212, -66, 226.84055539286686, -367.3287631477284, 2, 9]","[23, 212, -65, 226.84055539286686, -367.3287631477284, 2, 8]"
"[39, 213, -53, 288.1566903167783, 1029.3505558799957, 2, 9]","[23, 212, -66, 226.84055539286686, -367.3287631477284, 2, 9]"
"[54, 214, -42, 325.5931513952759, 0.0, 3.5, 10]","[39, 213, -53, 288.1566903167783, 1029.3505558799957, 2, 9]"
"[54, 214, -42, 325.5931513952759, 0.0, 4.5, 10]","[54, 214, -42, 325.5931513952759, 0.0, 3.5, 10]"
"[74, 215, -24, 342.3761923642046, 897.1029879934501, 2, 10]","[54, 214, -42, 325.5931513952759, 0.0, 4.5, 10]"
"[74, 215, -24, 342.3761923642046, 897.1029879934501, 2, 10]","[74, 215, -24, 342.3761923642046, 897.1029879934501, 2, 10]"
"[27, 216, -20, 330.13980905181836, -1196.07455166827, 4.5, 11]","[74, 215, -24, 342.3761923642046, 897.1029879934501, 2, 10]"
"[27, 216, -21, 330.13980905181836, -1196.07455166827, 2, 11]","[27, 216, -20, 330.13980905181836, -1196.07455166827, 4.5, 11]"
"[123, 217, -7, 359.7986073915372, -1540.2146089338435, 4, 11]","[27, 216, -21, 330.13980905181836, -1196.07455166827, 2, 11]"
"[98, 217, 4, 339.3649523361186, 1903.6127417205964, 4, 11]","[123, 217, -7, 359.7986073915372, -1540.2146089338435, 4, 11]"
"[98, 217, 4, 339.3649523361186, 1903.6127417205964, 2, 11]","[98, 217, 4, 339.3649523361186, 1903.6127417205964, 4, 11]"
"[167, 218, 9, 267.70884551892607, -1184.5954705632437, 4.5, 11]","[98, 217, 4, 339.3649523361186, 1903.6127417205964, 2, 11]"
"[167, 218, 9, 267.70884551892607, -1184.5954705632437, 2, 11]","[167, 218, 9, 267.70884551892607, -1184.5954705632437, 4.5, 11]"
"[167, 218, 8, 267.70884551892607, -1184.5954705632437, 2, 11]","[167, 218, 9, 267.70884551892607, -1184.5954705632437, 2, 11]"
"[216, 219, 18, 204.2889256255175, -288.81636770400166, 2, 11]","[167, 218, 8, 267.70884551892607, -1184.5954705632437, 2, 11]"
"[220, 214, 28, 231.20152873732178, 659.927739388576, 2, 11]","[216, 219, 18, 204.2889256255175, -288.81636770400166, 2, 11]"
"[220, 214, 27, 231.20152873732178, 659.927739388576, 2, 11]","[220, 214, 28, 231.20152873732178, 659.927739388576, 2, 11]"
"[221, 215, 32, 344.02422219930816, -1932.2884156708408, 4.5, 10]","[220, 214, 27, 231.20152873732178, 659.927739388576, 2, 11]"
"[221, 215, 32, 344.02422219930816, -1932.2884156708408, 6, 10]","[221, 215, 32, 344.02422219930816, -1932.2884156708408, 4.5, 10]"
"[221, 197, 35, 157.06944782519145, -1027.9504766712726, 4, 10]","[221, 215, 32, 344.02422219930816, -1932.2884156708408, 6, 10]"
"[222, 41, 39, 110.69823418544934, -169.60690729102538, 2, 10]","[221, 197, 35, 157.06944782519145, -1027.9504766712726, 4, 10]"
"[222, 41, 38, 110.69823418544934, -169.60690729102538, 2, 9]","[222, 41, 39, 110.69823418544934, -169.60690729102538, 2, 10]"
"[223, 106, 39, 140.7571764900252, -1406.8106082918891, 2, 9]","[222, 41, 38, 110.69823418544934, -169.60690729102538, 2, 9]"
"[223, 106, 39, 140.7571764900252, -1406.8106082918891, 4.5, 9]","[223, 106, 39, 140.7571764900252, -1406.8106082918891, 2, 9]"
