167.73264,152.8901,-405.22455,-13.052027,-19.408834,-75.955,,0,1,2,3,4,5
133.74956,125.46211,-326.21762,-9.435747,-15.795892,-59.58339,,,,,,,
134.1732,124.91011,-326.30853,-8.7104645,-15.593297,-59.48487,,,,,,,
128.91469,119.27294,-314.7563,-8.8189125,-14.531163,-58.007107,,,,,,,
128.8113,118.939384,-316.5451,-9.05316,-14.017991,-58.80828,,,,,,,
131.0382,121.32189,-324.06033,-9.129067,-14.016326,-60.026836,,,,,,,
119.0183,111.65698,-297.86212,-8.194088,-13.485444,-54.845375,,,,,,,
123.54604,117.78077,-311.5249,-8.44104,-14.9787,-56.97134,,,,,,,
115.24259,111.80957,-292.65628,-7.8823605,-14.163583,-53.333893,,,,,,,
124.851265,122.329796,-318.6635,-8.840962,-14.693165,-58.063087,,,,,,,
130.05826,127.934555,-332.8225,-9.452665,-14.4848585,-61.121773,,,,,,,
131.54787,128.43813,-335.98688,-9.557838,-14.539569,-62.18407,,,,,,,
133.23328,128.26271,-338.66208,-9.4675,-15.451104,-62.855206,,,,,,,
132.10533,125.22534,-333.28595,-9.134271,-15.917673,-61.46966,,,,,,,
132.43446,124.370094,-332.11594,-8.98758,-15.900868,-60.936043,,,,,,,
132.32996,123.51125,-328.39764,-9.080683,-15.029308,-59.922832,,,,,,,
131.02931,121.90788,-321.4572,-8.94974,-14.1218605,-58.768272,,,,,,,
130.3756,121.45773,-317.05286,-9.036173,-13.948472,-58.520763,,,,,,,
129.95169,121.258026,-315.54813,-8.8865385,-14.47519,-58.58732,,,,,,,
122.88243,115.09765,-299.8572,-8.140096,-14.076168,-55.552456,,,,,,,
125.61549,117.60534,-308.04367,-8.3102255,-14.484727,-56.914215,,,,,,,
120.86491,113.24399,-298.25256,-8.390557,-13.731311,-54.915913,,,,,,,
125.48806,117.37856,-311.22116,-8.980796,-13.894028,-56.97838,,,,,,,
133.34401,124.82464,-331.6899,-9.333094,-14.764931,-60.632343,,,,,,,
135.65038,127.4867,-337.83417,-9.124494,-15.475937,-61.84062,,,,,,,
131.58972,123.58019,-327.03616,-8.678341,-15.224646,-59.757603,,,,,,,
126.80563,119.081505,-314.55634,-8.704751,-14.542807,-57.65264,,,,,,,
135.12299,127.988106,-336.39655,-9.940897,-15.496547,-62.486202,,,,,,,
148.22243,142.45581,-371.29834,-11.177221,-17.260912,-69.90432,,,,,,,
142.7256,138.11748,-358.08832,-9.975232,-16.569101,-67.32508,,,,,,,
141.38611,136.87378,-353.69077,-9.199461,-16.165655,-65.59956,,,,,,,
140.25415,135.05896,-350.19055,-8.977383,-16.016407,-63.980804,,,,,,,
142.89441,136.20543,-356.80936,-10.324013,-16.348963,-64.79022,,,,,,,
145.59756,136.6175,-362.1756,-11.1325655,-16.707518,-66.11067,,,,,,,
144.7103,133.6676,-358.72766,-10.369877,-16.445894,-65.75605,,,,,,,
142.97823,131.03232,-352.94006,-9.138026,-16.133638,-65.258575,,,,,,,
146.10893,133.09052,-357.97067,-9.184682,-16.26749,-66.849,,,,,,,
149.51791,136.8316,-365.6756,-10.419249,-16.776134,-68.079,,,,,,,
149.50227,138.65668,-367.30777,-11.029965,-16.772436,-67.34119,,,,,,,
144.02672,135.42218,-355.4107,-10.285732,-16.25004,-64.26325,,,,,,,
144.78792,138.64154,-359.13956,-9.930996,-16.752254,-65.015495,,,,,,,
142.69263,139.34836,-355.66037,-10.006873,-16.677631,-65.032326,,,,,,,
142.31914,140.70724,-356.92987,-10.361614,-16.534113,-66.43294,,,,,,,
141.97418,140.94324,-356.90475,-10.192787,-16.073545,-66.699745,,,,,,,
140.51584,139.67566,-354.5888,-9.769761,-15.926765,-65.69914,,,,,,,
141.14195,139.09361,-356.23935,-9.82546,-16.426613,-66.02042,,,,,,,
141.65858,137.12007,-356.0888,-10.452854,-17.167707,-66.61431,,,,,,,
143.10046,136.0386,-357.60492,-10.818802,-17.26645,-67.474304,,,,,,,
145.32413,135.55986,-361.1017,-10.306214,-16.47112,-67.6608,,,,,,,
145.98143,133.81294,-361.41217,-9.414704,-15.548462,-66.46464,,,,,,,
143.9737,131.26633,-355.9744,-9.43828,-15.754019,-64.186165,,,,,,,
141.74007,129.78085,-351.65268,-10.233531,-16.925453,-62.96654,,,,,,,
143.13115,132.81587,-358.0744,-10.975554,-17.79474,-64.566376,,,,,,,
143.2932,135.56398,-361.22626,-10.436633,-17.171434,-66.21066,,,,,,,
142.23466,137.61607,-362.45352,-9.720038,-16.365665,-67.348526,,,,,,,
141.62027,139.46858,-364.97467,-9.724979,-16.637554,-67.80633,,,,,,,
136.25595,135.84645,-356.23877,-10.216061,-17.183846,-65.48009,,,,,,,
134.59811,135.18149,-356.927,-11.137398,-17.83577,-65.11403,,,,,,,
135.29225,135.55556,-361.24527,-11.091933,-17.63227,-66.04076,,,,,,,
134.85399,133.7025,-360.74673,-9.799247,-16.318733,-65.41697,,,,,,,
133.28365,129.98389,-354.374,-8.8466835,-14.991363,-63.58531,,,,,,,
135.25122,129.96863,-354.99442,-9.01849,-14.894217,-64.12069,,,,,,,
139.07397,132.3083,-360.2574,-10.605611,-16.087927,-66.31911,,,,,,,
138.13016,131.07072,-354.05215,-11.18065,-17.549864,-66.04198,,,,,,,
139.30717,131.91354,-353.24252,-10.5515,-17.886272,-65.86325,,,,,,,
131.46312,124.72871,-332.28503,-8.722529,-15.999761,-61.17438,,,,,,,
132.19101,126.88384,-335.15396,-8.757438,-15.321917,-61.16969,,,,,,,
137.61333,134.26874,-350.3751,-10.271623,-15.976962,-64.184875,,,,,,,
141.3492,138.81708,-361.18237,-11.141783,-17.20489,-66.93752,,,,,,,
141.43875,138.91219,-361.8164,-10.666255,-17.785992,-66.92824,,,,,,,
139.71619,136.42883,-357.81265,-9.698775,-17.28633,-65.433784,,,,,,,
138.03654,133.87466,-355.26303,-9.620104,-16.623846,-64.82427,,,,,,,
139.20224,134.79764,-360.0739,-10.680868,-16.791445,-66.17318,,,,,,,
137.45308,133.50708,-358.03732,-10.902752,-16.914932,-66.008286,,,,,,,
135.1112,131.63321,-353.77692,-10.168559,-16.7657,-64.74818,,,,,,,
133.16312,130.62645,-349.96686,-9.434303,-16.65521,-63.76823,,,,,,,
135.39897,134.27257,-356.9355,-9.680317,-16.961754,-65.103615,,,,,,,
137.0417,135.80199,-359.85687,-10.031408,-16.77235,-65.58808,,,,,,,
138.38614,136.9439,-363.01767,-10.862368,-17.07114,-66.346924,,,,,,,
137.77664,135.8808,-361.07324,-10.993385,-17.243147,-66.19786,,,,,,,
136.49251,133.88768,-357.3258,-10.189055,-17.131073,-65.50893,,,,,,,
137.96223,135.41833,-361.94077,-9.712942,-17.28414,-66.37197,,,,,,,
134.34956,132.01385,-353.92438,-9.801021,-16.53785,-64.51405,,,,,,,
132.25949,130.87636,-350.24484,-10.363572,-16.289946,-63.741283,,,,,,,
134.67471,134.6478,-358.4901,-10.799646,-16.958778,-65.50464,,,,,,,
133.86311,134.09744,-356.75342,-10.098537,-16.873632,-64.984314,,,,,,,
132.1371,131.40187,-350.573,-9.352239,-16.515759,-63.692883,,,,,,,
133.77641,131.92091,-351.34146,-9.8413515,-16.841509,-64.50343,,,,,,,
136.537,133.79074,-354.30798,-10.779855,-17.330206,-66.15546,,,,,,,
137.56311,132.96251,-351.66226,-10.656439,-16.688366,-65.85639,,,,,,,
136.27872,129.23471,-342.71155,-9.595228,-15.682913,-63.570705,,,,,,,
136.56277,128.46674,-340.12607,-9.08822,-15.984211,-62.477154,,,,,,,
139.88332,131.81929,-347.15692,-9.931211,-16.985271,-63.70015,,,,,,,
142.80351,135.20938,-356.88937,-10.855269,-17.467821,-65.2859,,,,,,,
139.6527,133.15213,-353.4749,-10.47852,-16.489958,-64.11438,,,,,,,
135.54807,130.28114,-348.4576,-9.689792,-15.830484,-63.384464,,,,,,,
135.00157,131.50174,-352.72208,-9.669266,-16.379398,-64.95028,,,,,,,
129.12968,127.43417,-341.67056,-9.680443,-16.468552,-63.09551,,,,,,,
126.14275,126.09854,-336.43768,-9.887298,-16.440676,-61.751778,,,,,,,
124.12425,125.17416,-331.1397,-9.706453,-15.911168,-60.6611,,,,,,,
130.9211,131.54405,-346.7905,-9.8763895,-16.03385,-63.554043,,,,,,,
134.9822,134.3709,-354.49863,-9.624073,-16.028288,-64.255394,,,,,,,
133.74088,131.11313,-347.4096,-9.622043,-15.952801,-62.43526,,,,,,,
135.63258,131.22528,-348.79565,-10.3207445,-16.540642,-62.76954,,,,,,,
136.22707,130.57387,-348.1945,-10.814724,-16.691082,-62.700222,,,,,,,
137.21419,131.41032,-350.6123,-10.714395,-16.853287,-63.23159,,,,,,,
135.47594,131.04895,-348.64316,-10.023987,-16.480167,-62.90185,,,,,,,
133.05376,130.50642,-346.58624,-9.760939,-16.198462,-62.4165,,,,,,,
132.32648,131.9904,-350.05,-10.310496,-16.226564,-62.851986,,,,,,,
130.4441,131.04149,-348.40982,-10.585376,-16.387964,-62.09236,,,,,,,
129.36746,131.002,-349.17914,-10.506543,-16.736032,-62.10783,,,,,,,
126.72073,128.77118,-343.3882,-9.878697,-16.505465,-61.50427,,,,,,,
126.406395,128.36084,-341.92917,-9.286752,-16.238817,-61.748974,,,,,,,
121.09544,122.42718,-326.9855,-9.226988,-15.118343,-58.8904,,,,,,,
117.60658,118.61436,-316.3784,-9.490096,-14.490982,-56.742344,,,,,,,
116.82091,117.12039,-311.49805,-9.695341,-14.644736,-56.10722,,,,,,,
120.02366,119.69989,-317.09802,-9.570266,-15.4837885,-57.369278,,,,,,,
124.69901,123.20281,-326.4562,-9.143351,-15.707167,-58.58115,,,,,,,
126.22916,123.22843,-327.80276,-8.99161,-15.058564,-58.069824,,,,,,,
130.30028,126.69259,-336.9592,-9.913125,-15.370433,-59.541084,,,,,,,
133.22478,130.33116,-345.34714,-10.822084,-16.664026,-61.67246,,,,,,,
135.67073,133.68896,-353.80923,-10.9781685,-17.548447,-64.098816,,,,,,,
133.65147,132.75351,-352.28107,-9.876983,-16.665422,-63.827114,,,,,,,
125.54359,125.02719,-333.8003,-8.684726,-14.843102,-59.72594,,,,,,,
125.22602,124.90526,-334.64816,-9.29813,-14.44095,-59.763523,,,,,,,
121.69639,121.80356,-326.1904,-10.110652,-14.506485,-58.762955,,,,,,,
123.632454,124.39792,-331.96085,-10.543859,-16.10653,-59.9608,,,,,,,
116.44,117.21392,-312.08945,-9.118134,-15.726374,-56.03568,,,,,,,
118.82096,119.9965,-317.73022,-8.553106,-15.543446,-56.92347,,,,,,,
111.475365,113.030205,-298.16882,-8.091415,-13.754979,-53.611103,,,,,,,
118.77383,119.66119,-315.9904,-8.978144,-13.883015,-56.714676,,,,,,,
126.39225,125.30707,-332.57004,-9.999269,-14.688733,-59.644665,,,,,,,
132.83249,131.08774,-348.06653,-10.836435,-16.337685,-63.1702,,,,,,,
137.70732,136.22542,-360.5592,-11.0615835,-18.181547,-66.12321,,,,,,,
138.26846,136.49986,-361.47488,-10.329914,-18.075644,-65.989235,,,,,,,
134.36447,131.94707,-350.84796,-9.692677,-16.249065,-62.984177,,,,,,,
135.18018,133.11005,-354.06744,-10.519642,-15.795472,-63.125282,,,,,,,
135.34659,134.52711,-356.5173,-11.319176,-16.252527,-63.76501,,,,,,,
135.34569,135.20094,-358.09937,-11.0342245,-17.434887,-64.332855,,,,,,,
134.02533,133.58562,-354.95435,-9.909178,-17.534449,-63.644062,,,,,,,
132.21225,131.73338,-351.14957,-9.493366,-16.73998,-62.93691,,,,,,,
132.8269,132.95091,-354.70074,-10.203309,-16.179796,-63.900963,,,,,,,
133.05084,133.80978,-357.10443,-11.056068,-16.336954,-64.32501,,,,,,,
131.87036,133.12749,-354.6763,-11.044133,-16.738136,-63.76401,,,,,,,
133.07361,134.70882,-356.9506,-10.436529,-17.329775,-64.19483,,,,,,,
133.96747,135.54782,-358.8353,-9.814859,-17.223928,-64.36329,,,,,,,
131.41261,132.41437,-351.4091,-9.745416,-16.402878,-63.035797,,,,,,,
132.06885,132.44269,-352.9004,-10.630967,-16.09481,-63.53642,,,,,,,
132.8463,132.1105,-354.00818,-10.99753,-16.353453,-63.54642,,,,,,,
134.50533,133.12802,-357.3309,-10.663154,-17.053633,-64.074776,,,,,,,
137.12437,135.79683,-363.50925,-10.38242,-17.678165,-65.248085,,,,,,,
136.13312,134.9963,-359.4081,-9.961515,-17.160782,-64.436806,,,,,,,
