"[-1, -1, -96, 0.75, 3251.665524730483, 4, 0]"
"[-1, -1, -96, 0.75, 3251.665524730483, 2, 0]"
"[-1, -1, -96, 0.75, 3251.665524730483, 2, 1]"
"[-1, -1, -96, 0.75, 3251.665524730483, 2, 2]"
"[-1, -1, -97, 0.75, 3251.665524730483, 2, 3]"
"[20, 209, -97, 1.75, 57.25492039565724, 2, 3]"
"[20, 209, -98, 1.75, 57.25492039565724, 2, 4]"
"[21, 210, -99, -32, -20543.62919431683, 2, 4]"
"[22, 211, -85, -36.25, 72999.77316142221, 2, 5]"
"[22, 211, -83, -19.5, 49480.486353739725, 2, 5]"
"[22, 211, -84, -19.5, 49480.486353739725, 2, 6]"
"[22, 211, -72, 33.75, 10783.39110491398, 2, 7]"
"[37, 212, -64, 118.25, -23752.519616524874, 2, 7]"
"[41, 213, -60, 145, -726146.3719734459, 2, 7]"
"[63, 214, -56, 161.5, 38955.05991051778, 2, 8]"
"[79, 214, -51, 130, 13611.75403478329, 3.5, 8]"
"[79, 214, -52, 130, 13611.75403478329, 4, 9]"
"[79, 214, -45, 122.25, 18940.02368777327, 4, 9]"
"[26, 215, -37, 133.5, 3217.2569855083752, 4.5, 10]"
"[27, 216, -30, 143.75, -7668.902688871645, 4.5, 10]"
"[27, 216, -31, 143.75, -7668.902688871645, 6, 10]"
"[27, 216, -31, 143.75, -7668.902688871645, 6, 10]"
"[41, 217, -12, 174.25, 8438.346810889512, 6, 11]"
"[41, 217, -8, 171.25, -58299.88193030303, 6, 11]"
"[29, 218, -2, 176.75, -24425.976522205277, 6, 11]"
"[29, 218, 11, 184, 61946.053283864785, 4.5, 11]"
"[160, 219, 20, 188.5, 16622.219559554193, 4.5, 11]"
"[160, 219, 22, 189.5, -69532.80378096492, 4.5, 10]"
"[200, 220, 31, 202.75, 13356.637954828147, 4.5, 10]"
"[200, 220, 36, 187.5, 2430.070688949067, 4.5, 10]"
"[221, 142, 45, 169.25, -19931.721897542473, 4.5, 10]"
"[221, 133, 44, 127.5, -61547.640928656365, 4.5, 9]"
"[221, 133, 45, 84.5, 5746.467582563464, 2, 9]"
"[221, 133, 44, 84.5, 5746.467582563464, 4.5, 9]"
"[222, 33, 56, 67.25, 84996.35635638224, 4.5, 9]"
"[223, 34, 57, 38, -41700.0178793266, 3.5, 8]"
"[223, 34, 56, 35.5, -49757.123703063444, 3.5, 8]"
"[223, 35, 54, 1.5, -32572.479350433976, 3.5, 7]"
"[223, 35, 53, 1.5, -32572.479350433976, 3.5, 7]"
"[224, 35, 54, -20.25, 22958.84319907255, 3.5, 7]"
"[224, 36, 52, -40, 11330.538337868884, 3.5, 7]"
"[224, 36, 52, -40, 11330.538337868884, 4, 6]"
"[225, 44, 43, -59.25, -2629.536146050809, 4, 6]"
"[225, 44, 43, -59.25, -2629.536146050809, 4.5, 5]"
"[225, 44, 40, -77.5, 29144.33344495535, 4.5, 5]"
"[226, 37, 32, -101, -9850.227664993221, 4.5, 5]"
"[226, 39, 29, -94.5, 30634.48220615106, 4.5, 4]"
"[226, 52, 25, -85, 5814.765059393136, 4.5, 4]"
"[226, 52, 25, -85, 5814.765059393136, 4.5, 4]"
"[227, 88, 21, -88.25, -50077.735184239966, 4.5, 4]"
"[227, 119, 18, -67.5, 11995.827701479488, 4.5, 4]"
"[227, 119, 17, -67.5, 11995.827701479488, 4.5, 3]"
"[227, 119, 12, -63.5, 15891.393967872755, 4.5, 3]"
"[227, 119, 12, -63.5, 15891.393967872755, 4.5, 3]"
"[228, 151, 8, -60, -10998.480437559483, 4.5, 3]"
"[228, 156, 9, -26, 25702.737684202355, 6, 3]"
"[228, 156, 6, -33, -25937.72103421963, 4.5, 3]"
"[228, 156, 6, -33, -25937.72103421963, 6, 3]"
"[228, 184, 4, -22.5, -2352.2361197638875, 6, 3]"
"[228, 184, 4, -22.5, -2352.2361197638875, 6, 3]"
"[228, 196, 4, -6, 44618.05684214233, 6, 3]"
"[228, 196, 5, -9.5, -40218.40437171032, 4.5, 3]"
"[228, 208, 0, -11.5, -64957.859128593685, 6, 3]"
"[228, 208, 1, -6.5, 55033.86775065729, 6, 3]"
"[228, 214, 2, 0, 25318.035062814208, 4.5, 3]"
"[228, 214, 2, 0, 25318.035062814208, 4.5, 3]"
"[225, 228, 1, -6.25, -53427.936518670875, 4.5, 3]"
"[28, 227, 3, 25.5, 19101.203650757278, 4.5, 3]"
"[228, 223, 2, 18.75, -3498.1751676579474, 4.5, 3]"
"[228, 223, 4, 22.75, 17561.99403742648, 6, 3]"
"[228, 223, 4, 22.75, 17561.99403742648, 9, 3]"
"[228, 227, 4, 23.5, -337.08367638942127, 4.5, 3]"
"[228, 220, 5, 17.75, -21297.779825217258, 6, 3]"
"[228, 196, 6, 21.5, 21733.959312091167, 4.5, 3]"
"[228, 208, 5, 2.75, -11023.291678177975, 4.5, 3]"
"[228, 208, 5, 2.75, -11023.291678177975, 4.5, 3]"
"[228, 209, 5, -2.25, 6429.976111554117, 4.5, 3]"
"[228, 209, 6, -2.75, 33735.820675247625, 4.5, 2]"
"[228, 209, 4, -20, -17315.525498925246, 4.5, 2]"
"[227, 208, 7, -0.75, 46025.70640577279, 6, 2]"
"[227, 203, 8, 9, 25110.02421483469, 2, 2]"
"[227, 203, 8, 2.25, -596237.7819272054, 4.5, 2]"
"[227, 206, 9, 29.75, 64749.73242112165, 6, 2]"
"[227, 206, 11, 27.25, 12272.559305114553, 4, 2]"
"[226, 193, 9, 9, -89032.53447918275, 4.5, 2]"
"[226, 181, 14, 29.5, 79884.81645600425, 6, 2]"
"[226, 180, 15, 21.5, 8868.92769457147, 4.5, 2]"
"[226, 180, 15, 21.5, 8868.92769457147, 4.5, 2]"
"[225, 174, 15, 17, -24622.50376163246, 4.5, 2]"
"[225, 160, 17, 38.25, 115902.24765310193, 6, 2]"
"[225, 160, 16, 9.5, -45595.87961488896, 6, 1]"
"[225, 160, 16, 4.5, 7180.304666189177, 4.5, 1]"
"[224, 124, 18, 7.5, 666161.5561296515, 3.5, 1]"
"[224, 124, 16, -18, -92997.27849195851, 4.5, 1]"
"[224, 154, 16, -8.25, 15767.984821922457, 4.5, 1]"
"[223, 144, 15, -14.75, 56946.726883290365, 4.5, 1]"
"[223, 144, 12, -43.75, -68912.3266855837, 4.5, 1]"
"[222, 152, 11, -38.75, 27384.75040407065, 6, 1]"
"[222, 156, 10, -46.75, 39182.403638652235, 4.5, 1]"
"[222, 156, 8, -59.25, -42420.32208698218, 9, 0]"
"[221, 151, 8, -38, 43603.28944993084, 9, 0]"
"[220, 131, 5, -44.25, -23646.75366676232, 4.5, 0]"
"[220, 131, 4, -51.75, -41681.175995197445, 4.5, 0]"
"[220, 149, 4, -27.25, 100876.04963337099, 4.5, 0]"
"[219, 198, 2, -41.25, -21527.124468760343, 4.5, 0]"
"[219, 198, 0, -42.75, -331149.00687713595, 4.5, 0]"
"[219, 202, 2, -22.25, 98817.27356353827, 4.5, 0]"
"[218, 210, 3, -19.5, 9969.174703724508, 4.5, 0]"
"[218, 210, 3, -19.5, 9969.174703724508, 4.5, 0]"
"[217, 217, 2, -11.5, -52430.44353863999, 4.5, 0]"
"[217, 205, 2, 8, 0.0, 6, 0]"
"[217, 205, 1, -13.75, -9297.910056601868, 4, 0]"
"[216, 204, 1, -22, 34372.916610793385, 6, 0]"
"[215, 208, 2, -12.25, 55941.423003225944, 4.5, 0]"
"[215, 208, 0, -27.5, -84512.50729405931, 4.5, 0]"
"[215, 210, 0, -14.25, 14953.808957051166, 4.5, 0]"
"[215, 210, 1, -12, 73164.51341790863, 4.5, 0]"
"[214, 206, -1, -35.5, -71146.48863255084, 4.5, 0]"
"[213, 213, -2, -27.75, 9423.822789150152, 4.5, 0]"
"[213, 213, 1, -10, 105573.3114757396, 4.5, 0]"
"[212, 209, -2, -32, -99172.16711694928, 4.5, 0]"
"[212, 209, -1, -32, -99172.16711694928, 4.5, 0]"
"[207, 212, -1, -0.5, 8289.434852224958, 4.5, 0]"
"[211, 208, 0, 0.75, 25298.11884841502, 4.5, 0]"
"[211, 208, 0, 0.75, 25298.11884841502, 4.5, 0]"
"[201, 210, 0, -5.75, -11816.474798840904, 4.5, 0]"
"[201, 210, 0, -5.75, -11816.474798840904, 9, 0]"
"[209, 209, 0, 18, 11525.609996958841, 4.5, 0]"
"[209, 209, 0, 4.75, -37445.175681697074, 4.5, 0]"
"[209, 209, 1, 4.75, -37445.175681697074, 3.5, 0]"
"[208, 208, 0, 9.5, 592.2186975310209, 4.5, 0]"
"[207, 207, 0, 1.5, 3662.2881510051975, 4, 0]"
"[207, 207, 0, 1.5, 3662.2881510051975, 4.5, 0]"
"[207, 204, -1, -16.25, -22601.274635100977, 4.5, 0]"
"[206, 206, -1, -17.25, 7572.380704481782, 4.5, 0]"
"[206, 206, 0, -17.25, 7572.380704481782, 4.5, 0]"
"[206, 206, 0, -17.25, 7572.380704481782, 4.5, 0]"
"[205, 205, 0, -17.75, 6683.344848711956, 9, 0]"
"[204, 204, -2, -17.75, -8821.657280787853, 4.5, 0]"
"[204, 204, 0, -2, 37968.41463027122, 4.5, 0]"
"[203, 203, 1, 7.75, 4704.998016585959, 4.5, 0]"
"[193, 202, 2, 9.75, -342064.85459611117, 4, 0]"
"[193, 202, 2, 11, -15380.666364095827, 4.5, 0]"
"[201, 198, 4, 13.25, 28938.851412902448, 4.5, 0]"
"[201, 198, 4, 3, -15955.955176033092, 4.5, 0]"
"[201, 193, 7, 18.75, 30501.145908837396, 6, 0]"
"[200, 183, 7, 19.5, -20324.615794204397, 4.5, 0]"
"[200, 183, 9, 19.5, -26481.334174054246, 6, 0]"
"[199, 176, 10, 28, 42607.18430537491, 6, 0]"
"[198, 157, 10, 10.75, -27917.62331256528, 4.5, 0]"
"[198, 157, 10, 4.75, -14575.540330810361, 6, 0]"
"[198, 145, 12, 10.25, 57630.83636503693, 6, 0]"
"[197, 138, 11, -7.5, -39588.44281569545, 4.5, 0]"
"[197, 138, 9, -15.75, -34565.91589690223, 6, 0]"
"[197, 138, 10, -7, 91587.61355716396, 6, 0]"
"[196, 130, 11, -19, -14734.004102119421, 4.5, 0]"
"[196, 130, 9, -19, -60358.914320716656, 6, 0]"
"[196, 142, 8, -15.5, 23120.542586850388, 4.5, 0]"
"[195, 129, 9, -19, 38949.938731902716, 9, 0]"
"[195, 129, 8, -20.75, -18811.084083293536, 4.5, 0]"
"[195, 155, 7, -18.5, -27667.41600878041, 4.5, 0]"
"[194, 153, 8, -11.75, 32986.63890070685, 4.5, 0]"
"[194, 153, 8, -10.5, 13722.938372139324, 4.5, 0]"
"[194, 158, 7, -15.25, -42980.1820602827, 4.5, 0]"
"[193, 157, 9, -1.5, 30903.168813883105, 4.5, 0]"
"[193, 157, 8, -3.5, 7872.197913711786, 4.5, 0]"
"[193, 157, 8, -6.5, -32558.66906245169, 4.5, 0]"
"[192, 151, 8, 2.25, 23079.373845160408, 4.5, -1]"
"[192, 151, 9, -7.25, -10672.09218901718, 4.5, -1]"
"[192, 156, 9, -4, 10231.410804584495, 4.5, -1]"
"[191, 154, 11, 10, 36483.49152516667, 6, -1]"
"[191, 154, 10, 4.75, -53442.95543074398, 6, -1]"
"[191, 150, 9, 3.75, -29701.113996802473, 4.5, -1]"
"[191, 124, 13, 17.25, 90191.58566759012, 4.5, -1]"
"[191, 124, 14, 10.5, -21239.203693322277, 4.5, -1]"
"[191, 124, 14, 10.5, -21239.203693322277, 4.5, -1]"
"[191, 145, 12, 9.25, -22454.101271558386, 4.5, -1]"
"[190, 130, 13, 25, 50982.782413497196, 4.5, -1]"
"[190, 130, 13, 25, 50982.782413497196, 2, -2]"
"[190, 126, 10, 1.5, -4869.836169650668, 4.5, -2]"
"[190, 135, 12, 9.25, 13215.929941607814, 4.5, -2]"
"[190, 162, 11, 10.25, 696.1198163017759, 4.5, -2]"
"[190, 162, 11, -4.75, -46123.63631554059, 6, -2]"
"[190, 143, 11, 5.25, 59664.34396715691, 4.5, -2]"
"[190, 134, 12, -3, 6298.722258228245, 4.5, -2]"
"[190, 134, 12, -3, 6298.722258228245, 4.5, -2]"
"[190, 139, 11, 1.5, -7536.3557693454395, 4.5, -2]"
"[190, 138, 10, 5.25, -2493.1562234709777, 4.5, -2]"
"[190, 138, 10, 5.25, -2493.1562234709777, 4.5, -2]"
"[190, 138, 11, 3, -59445.91413148789, 4.5, -3]"
"[190, 138, 11, 8, -2391.2706607400696, 4.5, -3]"
"[190, 142, 10, 2.25, -19870.66531942537, 4.5, -3]"
"[190, 138, 12, 9.5, 12324.437932862438, 4.5, -3]"
"[190, 138, 12, 9.5, 12324.437932862438, 4.5, -3]"
"[190, 142, 11, 4.25, -6309.2257738659755, 4.5, -3]"
"[190, 133, 13, 9.25, -9265.018712296465, 4.5, -3]"
"[190, 133, 13, 16.5, 16729.36688754826, 4.5, -3]"
"[190, 137, 13, 3.5, -38606.04956073587, 4.5, -3]"
"[190, 128, 13, 10, 31313.916167261883, 4.5, -3]"
"[190, 128, 12, 2.5, 6287.4321288229075, 4.5, -3]"
"[190, 128, 12, -0.75, -7175.82784724918, 6, -4]"
"[190, 128, 12, -0.75, -7175.82784724918, 4.5, -4]"
"[191, 129, 11, -8.5, -10034.03302679457, 4.5, -4]"
"[191, 133, 10, -16, 7356.32056239836, 3.5, -4]"
"[191, 133, 9, -16, 7356.32056239836, 4.5, -4]"
"[191, 133, 8, -21.25, 12913.108783196269, 4.5, -4]"
"[192, 143, 7, -24, -17186.109140442295, 4.5, -4]"
