-7.874392271041870117e-01,-4.608806967735290527e-01,-7.368447631597518921e-02,8.206096887588500977e-01,-1.281031608581542969e+00,1.584974676370620728e-01,6.164614558219909668e-01,7.571426033973693848e-01,-1.509631037712097168e+00,-1.726449429988861084e-01,5.363663434982299805e-01,-6.862412095069885254e-01
3.342835009098052979e-01,-1.910667896270751953e+00,-4.747819006443023682e-01,6.491532325744628906e-01,3.883120417594909668e-01,7.531532645225524902e-02,2.187336981296539307e-01,1.059688091278076172e+00,1.252290606498718262e+00,-1.294873356819152832e+00,2.551415264606475830e-01,1.448512077331542969e+00
6.273137331008911133e-01,3.873865902423858643e-01,5.133324488997459412e-02,5.848577618598937988e-01,-2.798291444778442383e-01,1.163203120231628418e+00,-6.259311437606811523e-01,1.402358531951904297e+00,-3.522674143314361572e-01,-9.718801975250244141e-01,-9.376232624053955078e-01,2.355047613382339478e-01
