"[-1, -1, -82, 4, 0]"
"[-1, -1, -82, 2, 0]"
"[-1, -1, -82, 2, 1]"
"[-1, -1, -82, 2, 1]"
"[-1, -1, -82, 2, 2]"
"[44, 209, -82, 2, 3]"
"[44, 209, -83, 2, 3]"
"[42, 209, -80, 2, 4]"
"[42, 209, -73, 2, 5]"
"[42, 209, -73, 2, 5]"
"[42, 209, -67, 2, 5]"
"[44, 209, -58, 2, 6]"
"[58, 209, -53, 3.5, 6]"
"[69, 209, -39, 3.5, 7]"
"[69, 209, -39, 4.5, 7]"
"[26, 209, -23, 4.5, 7]"
"[26, 209, -23, 4.5, 7]"
"[26, 209, -18, 2, 8]"
"[26, 209, -5, 2, 8]"
"[98, 209, 1, 2, 8]"
"[165, 209, 18, 4.5, 8]"
"[165, 209, 18, 4.5, 8]"
"[191, 209, 21, 4.5, 8]"
"[191, 209, 31, 2, 7]"
"[209, 137, 36, 4.5, 7]"
"[209, 137, 35, 4.5, 7]"
"[209, 137, 35, 4.5, 7]"
"[209, 78, 45, 4.5, 7]"
"[209, 55, 40, 4.5, 6]"
"[209, 59, 44, 4.5, 6]"
"[209, 14, 39, 4.5, 6]"
"[209, 14, 39, 4.5, 5]"
"[209, 14, 37, 4.5, 5]"
"[209, 18, 29, 4.5, 5]"
"[209, 40, 24, 4.5, 5]"
"[209, 48, 12, 4.5, 4]"
"[209, 84, 6, 4.5, 4]"
"[209, 84, 1, 4.5, 4]"
"[209, 106, -1, 4.5, 4]"
"[209, 106, -2, 4.5, 4]"
"[209, 106, -2, 4.5, 4]"
"[209, 209, -9, 4.5, 4]"
"[209, 209, -8, 4.5, 4]"
"[209, 209, -8, 4.5, 4]"
"[196, 209, -14, 4.5, 4]"
"[164, 209, -9, 4.5, 5]"
"[169, 209, -15, 4.5, 5]"
"[141, 209, -8, 4.5, 5]"
"[164, 209, -13, 4.5, 5]"
"[164, 209, -14, 4.5, 5]"
"[168, 209, -9, 2, 5]"
"[168, 209, -9, 4.5, 5]"
"[146, 209, -11, 4.5, 5]"
"[146, 209, -11, 4.5, 5]"
"[163, 209, -10, 4.5, 5]"
"[163, 209, -8, 4.5, 5]"
"[163, 209, -10, 4.5, 5]"
"[159, 209, -8, 4.5, 5]"
"[159, 209, -10, 4.5, 6]"
"[159, 209, -12, 4.5, 6]"
"[159, 209, -12, 4.5, 6]"
"[167, 209, -6, 4.5, 6]"
"[149, 209, -14, 4.5, 6]"
"[149, 209, -5, 4.5, 6]"
"[149, 209, -5, 4.5, 6]"
"[149, 209, -15, 4.5, 6]"
"[140, 209, -8, 4.5, 6]"
"[181, 209, -8, 4.5, 6]"
"[135, 209, -9, 4.5, 6]"
"[167, 209, -2, 4.5, 6]"
"[167, 209, -7, 4.5, 6]"
"[167, 209, -7, 4.5, 6]"
"[162, 209, -5, 4.5, 6]"
"[194, 209, -3, 9, 6]"
"[194, 209, -3, 4.5, 6]"
"[171, 209, -6, 2, 6]"
"[158, 209, -3, 2, 7]"
"[197, 209, -4, 2, 7]"
"[197, 209, -7, 4.5, 7]"
"[197, 209, -7, 4.5, 7]"
"[190, 209, -4, 4.5, 7]"
"[184, 209, -8, 4.5, 7]"
"[171, 209, -6, 4.5, 7]"
"[184, 209, -7, 4.5, 7]"
"[166, 209, -9, 4.5, 7]"
"[166, 209, -3, 4.5, 7]"
"[171, 209, -8, 2, 7]"
"[171, 209, -13, 4.5, 7]"
"[162, 209, -3, 4.5, 7]"
"[166, 209, -15, 4.5, 7]"
"[143, 209, -10, 4.5, 7]"
"[143, 209, -5, 4.5, 7]"
"[143, 209, -10, 2, 7]"
"[134, 209, -11, 4.5, 7]"
"[157, 209, -4, 4.5, 7]"
"[157, 209, -9, 4.5, 8]"
"[157, 209, -5, 9, 8]"
"[152, 209, -4, 4.5, 8]"
"[120, 209, -5, 4.5, 8]"
"[120, 209, -5, 2, 8]"
"[120, 209, -5, 2, 8]"
"[179, 209, -6, 2, 8]"
"[191, 209, -3, 4.5, 8]"
"[191, 209, -8, 4.5, 8]"
"[191, 209, -5, 4.5, 8]"
"[174, 209, -11, 4.5, 8]"
"[188, 209, -10, 4.5, 8]"
"[179, 209, -8, 4.5, 8]"
"[152, 209, -14, 4.5, 8]"
"[152, 209, -14, 4.5, 8]"
"[165, 209, -5, 4.5, 8]"
"[165, 209, -15, 4.5, 8]"
"[138, 209, -4, 4.5, 8]"
"[178, 209, -9, 2, 8]"
"[178, 209, -13, 4.5, 9]"
"[178, 209, -13, 4.5, 9]"
"[160, 209, -2, 4.5, 9]"
"[142, 209, -6, 2, 9]"
"[142, 209, 0, 2, 9]"
"[196, 209, 0, 2, 9]"
"[196, 209, -2, 4.5, 9]"
"[188, 209, -2, 4.5, 9]"
"[200, 209, -1, 4.5, 9]"
"[200, 209, -3, 2, 9]"
"[200, 209, -3, 2, 9]"
"[191, 209, -3, 2, 9]"
"[191, 209, -3, 2, 9]"
"[194, 209, -4, 2, 9]"
"[194, 209, -6, 2, 9]"
"[194, 209, -6, 4.5, 9]"
"[194, 209, -10, 4, 9]"
"[194, 209, -10, 4.5, 9]"
"[173, 209, -9, 4.5, 9]"
"[176, 209, -14, 4.5, 9]"
"[176, 209, -14, 4.5, 9]"
"[155, 209, -10, 3.5, 9]"
"[155, 209, -10, 2, 10]"
"[159, 209, -16, 2, 10]"
"[159, 209, -16, 2, 10]"
"[151, 209, -16, 2, 10]"
"[167, 209, -9, 4.5, 10]"
"[167, 209, -9, 4.5, 10]"
"[167, 209, -17, 4.5, 10]"
"[167, 209, -17, 4.5, 10]"
"[158, 209, -8, 4.5, 10]"
"[158, 209, -8, 2, 10]"
"[158, 209, -9, 2, 11]"
"[183, 209, -12, 2, 11]"
"[183, 209, -12, 4, 11]"
"[180, 209, -8, 4.5, 11]"
"[180, 209, -8, 4.5, 11]"
"[150, 209, -9, 4.5, 11]"
"[162, 209, -8, 4.5, 11]"
"[162, 209, -7, 4.5, 11]"
"[162, 209, -7, 4.5, 11]"
"[162, 209, -9, 2, 11]"
"[162, 209, -9, 2, 11]"
"[166, 209, -3, 2, 11]"
"[166, 209, -9, 2, 11]"
"[180, 209, -7, 2, 11]"
"[180, 209, -7, 2, 11]"
"[180, 209, -12, 2, 11]"
"[180, 209, -9, 2, 12]"
"[180, 209, -9, 3.5, 12]"
"[184, 209, -16, 4.5, 12]"
"[184, 209, -16, 4.5, 12]"
"[166, 209, -7, 4.5, 12]"
"[166, 209, -7, 2, 12]"
"[125, 209, -5, 2, 12]"
"[125, 209, -10, 4, 12]"
"[183, 209, -6, 3.5, 12]"
"[183, 209, -6, 2, 12]"
"[177, 209, -5, 2, 12]"
"[177, 209, -5, 2, 12]"
"[185, 209, -5, 2, 12]"
"[185, 209, -6, 2, 12]"
"[187, 209, -9, 2, 12]"
"[187, 209, -9, 2, 13]"
"[187, 209, -8, 4, 13]"
"[187, 209, -8, 2, 13]"
"[178, 209, -11, 2, 13]"
"[160, 209, -9, 2, 13]"
"[180, 209, -14, 2, 13]"
"[180, 209, -13, 2, 13]"
"[180, 209, -13, 2, 13]"
"[168, 209, -14, 2, 13]"
"[168, 209, -12, 2, 13]"
"[170, 209, -4, 2, 13]"
"[168, 209, -16, 2, 13]"
"[168, 209, -11, 2, 14]"
"[168, 209, -11, 2, 14]"
"[163, 209, -16, 2, 14]"
"[163, 209, -9, 2, 14]"
"[163, 209, -9, 2, 14]"
"[173, 209, -5, 2, 14]"
"[163, 209, -8, 2, 14]"
"[177, 209, -2, 2, 14]"
"[185, 209, -5, 2, 14]"
"[185, 209, -5, 2, 14]"
"[179, 209, -3, 2, 14]"
"[185, 209, -12, 2, 14]"
"[185, 209, -12, 2, 14]"
"[185, 209, -5, 2, 14]"
"[171, 209, -12, 2, 14]"
"[171, 209, -7, 2, 15]"
"[171, 209, -7, 2, 15]"
"[170, 209, -8, 2, 15]"
"[170, 209, -10, 2, 15]"
"[180, 209, -7, 2, 15]"
"[180, 209, -5, 2, 15]"
"[178, 209, -10, 2, 15]"
"[174, 209, -5, 2, 15]"
"[184, 209, 0, 2, 15]"
"[184, 209, -6, 2, 15]"
"[174, 209, -7, 2, 15]"
"[174, 209, 2, 2, 15]"
"[194, 209, -7, 2, 15]"
"[182, 209, -8, 2, 15]"
"[182, 209, 3, 2, 15]"
"[198, 209, -10, 2, 15]"
"[180, 209, -6, 2, 15]"
"[180, 209, 2, 2, 15]"
"[200, 209, -10, 2, 15]"
"[174, 209, -5, 3.5, 15]"
"[174, 209, 0, 2, 15]"
"[174, 209, 0, 2, 15]"
"[174, 209, 0, 2, 15]"
"[159, 209, 0, 2, 15]"
"[194, 209, -12, 2, 15]"
"[194, 209, -12, 2, 16]"
"[194, 209, -4, 2, 16]"
"[169, 209, -2, 2, 16]"
"[169, 209, -2, 2, 16]"
"[169, 209, -5, 2, 16]"
"[185, 209, -11, 2, 16]"
"[189, 209, -4, 2, 16]"
"[183, 209, -9, 2, 16]"
"[183, 209, -9, 2, 16]"
"[171, 209, -6, 2, 16]"
"[175, 209, -6, 2, 16]"
"[175, 209, -6, 2, 16]"
"[175, 209, -6, 2, 16]"
"[175, 209, -5, 2, 16]"
"[181, 209, -7, 2, 16]"
"[181, 209, -8, 2, 16]"
"[181, 209, -8, 2, 16]"
"[183, 209, -7, 2, 16]"
"[179, 209, -8, 2, 16]"
"[177, 209, -2, 2, 17]"
"[177, 209, -10, 2, 17]"
"[179, 209, -8, 2, 17]"
"[188, 209, 0, 2, 17]"
"[188, 209, 0, 3.5, 17]"
"[188, 209, 0, 2, 17]"
"[172, 209, -10, 2, 17]"
"[192, 209, -18, 2, 17]"
"[192, 209, -18, 2, 17]"
"[172, 209, -7, 2, 17]"
"[172, 209, -21, 2, 17]"
"[156, 209, -14, 6, 17]"
"[178, 209, -12, 2, 17]"
"[178, 209, -25, 2, 18]"
"[66, 209, -20, 2, 18]"
"[66, 209, -20, 2, 18]"
"[167, 209, -25, 2, 18]"
"[167, 209, -25, 2, 18]"
"[151, 209, -20, 2, 18]"
"[151, 209, -20, 6, 19]"
"[141, 209, -24, 2, 19]"
"[70, 209, -25, 2, 19]"
"[70, 209, -24, 2, 19]"
"[150, 209, -22, 2, 19]"
"[140, 209, -31, 2, 20]"
"[142, 209, -22, 2, 20]"
"[142, 209, -22, 2, 20]"
"[142, 209, -30, 2, 20]"
"[142, 209, -30, 4.5, 20]"
"[145, 209, -24, 4.5, 21]"
"[54, 209, -30, 2, 21]"
"[54, 209, -30, 2, 21]"
"[53, 209, -26, 2, 21]"
"[128, 209, -25, 2, 21]"
"[128, 209, -20, 2, 22]"
"[128, 209, -29, 2, 22]"
"[128, 209, -29, 2, 22]"
"[137, 209, -20, 2, 22]"
"[147, 209, -27, 2, 22]"
"[147, 209, -27, 4.5, 22]"
"[129, 209, -25, 2, 23]"
"[129, 209, -25, 2, 23]"
"[147, 209, -29, 2, 23]"
"[132, 209, -32, 2, 23]"
"[136, 209, -28, 4.5, 23]"
"[128, 209, -26, 4.5, 24]"
"[42, 209, -35, 2, 24]"
"[42, 209, -26, 2, 24]"
"[42, 209, -26, 2, 24]"
"[133, 209, -33, 2, 24]"
"[115, 209, -28, 6, 25]"
"[133, 209, -28, 2, 25]"
"[133, 209, -28, 3.5, 25]"
"[-1, 209, -26, 2, 25]"
"[-1, 209, -26, 2, 25]"
"[128, 209, -31, 2, 25]"
"[128, 209, -25, 2, 26]"
"[128, 209, -25, 2, 26]"
"[132, 209, -29, 2, 26]"
"[121, 209, -24, 4.5, 26]"
"[121, 209, -24, 2, 26]"
"[133, 209, -22, 2, 27]"
"[52, 209, -30, 2, 27]"
"[135, 209, -25, 2, 27]"
"[138, 209, -20, 4, 27]"
"[138, 209, -25, 4.5, 27]"
"[122, 209, -32, 4.5, 27]"
"[122, 209, -24, 4.5, 28]"
"[122, 209, -24, 2, 28]"
"[69, 209, -25, 2, 28]"
"[69, 209, -25, 2, 28]"
"[133, 209, -29, 2, 29]"
"[133, 209, -20, 6, 29]"
"[130, 209, -32, 2, 29]"
"[130, 209, -30, 4.5, 29]"
"[130, 209, -30, 4.5, 29]"
"[-1, 209, -26, 4.5, 30]"
"[36, 209, -22, 2, 30]"
"[45, 209, -24, 2, 30]"
"[45, 209, -24, 2, 30]"
"[127, 209, -23, 2, 30]"
"[135, 209, -20, 2, 30]"
"[135, 209, -20, 2, 30]"
"[131, 209, -17, 2, 31]"
"[133, 209, -21, 2, 31]"
"[138, 209, -10, 2, 31]"
"[138, 209, -10, 2, 31]"
"[138, 209, -20, 2, 31]"
"[144, 209, -18, 2, 31]"
"[158, 209, -15, 2, 31]"
"[158, 209, -15, 2, 32]"
"[142, 209, -15, 2, 32]"
"[142, 209, -15, 2, 32]"
"[147, 209, -24, 2, 32]"
"[147, 209, -24, 6, 32]"
"[147, 209, -19, 4.5, 32]"
"[147, 209, -19, 4, 32]"
"[147, 209, -20, 2, 33]"
"[69, 209, -23, 2, 33]"
"[101, 209, -14, 4.5, 33]"
"[136, 209, -18, 2, 33]"
"[136, 209, -26, 3.5, 33]"
"[73, 209, -21, 4.5, 33]"
"[73, 209, -21, 9, 33]"
"[113, 209, -20, 4.5, 33]"
"[59, 209, -16, 2, 34]"
"[81, 209, -15, 2, 34]"
"[81, 209, -15, 2, 34]"
"[145, 209, -14, 2, 34]"
"[145, 209, -14, 2, 34]"
"[145, 209, -7, 2, 34]"
"[145, 209, -2, 2, 34]"
"[145, 209, -2, 2, 34]"
"[147, 209, -9, 2, 34]"
"[161, 209, -3, 2, 34]"
"[171, 209, -5, 2, 34]"
"[171, 209, -5, 2, 34]"
"[157, 209, -4, 2, 34]"
"[165, 209, -3, 2, 34]"
"[165, 209, -3, 2, 34]"
"[165, 209, -5, 2, 34]"
"[165, 209, -2, 2, 34]"
"[169, 209, -6, 2, 34]"
"[169, 209, -8, 4.5, 34]"
"[169, 209, -4, 4.5, 35]"
"[171, 209, 0, 4.5, 35]"
"[148, 209, -13, 2, 35]"
"[156, 209, -3, 2, 35]"
"[156, 209, -8, 2, 35]"
"[174, 209, -15, 2, 35]"
"[174, 209, -9, 2, 35]"
"[168, 209, -4, 2, 35]"
"[158, 209, -12, 2, 35]"
"[156, 209, -2, 2, 35]"
"[156, 209, -2, 2, 35]"
"[166, 209, -12, 2, 35]"
"[170, 209, -1, 2, 35]"
"[170, 209, -2, 2, 35]"
"[170, 209, -8, 2, 35]"
"[170, 209, -8, 2, 35]"
"[170, 209, -5, 2, 35]"
"[170, 209, -5, 2, 35]"
"[158, 209, -8, 2, 35]"
"[158, 209, -8, 2, 35]"
"[164, 209, -7, 2, 35]"
"[158, 209, -9, 2, 36]"
"[158, 209, -11, 2, 36]"
"[158, 209, -4, 2, 36]"
"[158, 209, -10, 2, 36]"
"[155, 209, -5, 2, 36]"
"[151, 209, -4, 2, 36]"
"[151, 209, -8, 2, 36]"
"[153, 209, -12, 2, 36]"
"[163, 209, -1, 2, 36]"
"[157, 209, -14, 2, 36]"
"[157, 209, -5, 2, 36]"
"[149, 209, 0, 2, 36]"
"[149, 209, -5, 2, 36]"
"[145, 209, -12, 2, 36]"
"[163, 209, -1, 2, 36]"
"[163, 209, -10, 6, 36]"
"[163, 209, -10, 2, 36]"
"[149, 209, -6, 6, 36]"
"[149, 209, -6, 2, 36]"
"[153, 209, -12, 2, 37]"
"[113, 209, -10, 2, 37]"
"[113, 209, -10, 2, 37]"
"[160, 209, -7, 2, 37]"
"[148, 209, -12, 2, 37]"
"[148, 209, -12, 2, 37]"
"[152, 209, -4, 2, 37]"
"[158, 209, -15, 2, 37]"
"[148, 209, -5, 2, 37]"
"[148, 209, -5, 2, 37]"
"[164, 209, -10, 2, 37]"
"[162, 209, -12, 2, 37]"
"[162, 209, -7, 2, 37]"
"[162, 209, -7, 4.5, 37]"
"[162, 209, -21, 2, 38]"
"[148, 209, -11, 2, 38]"
"[140, 209, -21, 2, 38]"
"[140, 209, -17, 4.5, 38]"
"[129, 209, -18, 4.5, 38]"
"[149, 209, -20, 4.5, 38]"
"[149, 209, -18, 3.5, 38]"
"[94, 209, -20, 4.5, 38]"
"[90, 209, -14, 4.5, 39]"
"[90, 209, -13, 2, 39]"
"[90, 209, -22, 2, 39]"
"[90, 209, -22, 4.5, 39]"
"[80, 209, -9, 4.5, 39]"
"[80, 209, -9, 4.5, 39]"
"[71, 209, -15, 4.5, 39]"
"[71, 209, -9, 4.5, 39]"
"[71, 209, -9, 2, 39]"
"[129, 209, -3, 2, 40]"
"[129, 209, -11, 2, 40]"
"[152, 209, -7, 2, 40]"
"[152, 209, -7, 2, 40]"
"[151, 209, -6, 2, 40]"
"[151, 209, -6, 2, 40]"
"[155, 209, -5, 2, 40]"
"[157, 209, -11, 2, 40]"
"[157, 209, -2, 2, 40]"
"[157, 209, -3, 2, 40]"
"[157, 209, -3, 2, 40]"
"[147, 209, -7, 2, 40]"
"[165, 209, -4, 2, 40]"
"[163, 209, -3, 2, 40]"
"[163, 209, -5, 2, 40]"
"[163, 209, -5, 2, 40]"
"[163, 209, 2, 2, 40]"
"[163, 209, -6, 2, 40]"
"[159, 209, -6, 2, 40]"
"[173, 209, 2, 2, 40]"
"[173, 209, -6, 2, 40]"
"[157, 209, -9, 2, 40]"
"[173, 209, 4, 4.5, 40]"
"[173, 209, -5, 2, 40]"
"[157, 209, -4, 2, 40]"
"[177, 209, 7, 2, 40]"
"[177, 209, -2, 2, 40]"
"[159, 209, -4, 2, 40]"
"[183, 209, 5, 2, 40]"
"[183, 209, 1, 2, 40]"
"[165, 209, 0, 2, 40]"
"[179, 209, 7, 2, 40]"
"[179, 209, 3, 2, 40]"
"[171, 209, 1, 2, 40]"
"[183, 209, 8, 2, 40]"
"[183, 209, 6, 2, 40]"
"[175, 209, 6, 2, 40]"
"[185, 209, 11, 2, 40]"
"[185, 209, 11, 2, 40]"
"[181, 209, 12, 2, 40]"
"[191, 209, 12, 2, 40]"
"[191, 209, 12, 2, 40]"
"[191, 209, 14, 2, 40]"
"[191, 209, 14, 2, 40]"
"[193, 209, 11, 2, 39]"
"[193, 209, 15, 2, 39]"
"[193, 209, 12, 2, 39]"
"[198, 209, 11, 2, 39]"
"[192, 209, 14, 2, 39]"
"[192, 209, 10, 2, 39]"
"[194, 209, 7, 2, 39]"
"[198, 209, 10, 2, 39]"
"[198, 209, 6, 2, 39]"
"[190, 209, 4, 2, 39]"
"[190, 209, 9, 2, 39]"
"[190, 209, 0, 4.5, 39]"
"[182, 209, 0, 2, 39]"
"[178, 209, 6, 2, 39]"
"[178, 209, -2, 2, 39]"
"[170, 209, 0, 2, 39]"
"[182, 209, 8, 2, 39]"
"[182, 209, -3, 2, 39]"
"[166, 209, -2, 2, 39]"
"[186, 209, 6, 4, 39]"
"[186, 209, -4, 2, 39]"
"[164, 209, -4, 2, 39]"
"[164, 209, -4, 2, 39]"
"[182, 209, -2, 2, 39]"
"[162, 209, -4, 6, 39]"
"[162, 209, 7, 2, 39]"
"[162, 209, 7, 2, 39]"
"[158, 209, 5, 2, 39]"
"[184, 209, 1, 2, 39]"
"[184, 209, -2, 2, 38]"
"[184, 209, 6, 2, 39]"
"[180, 209, 3, 2, 38]"
"[166, 209, -3, 2, 38]"
"[166, 209, 5, 2, 38]"
"[183, 209, 1, 6, 38]"
"[165, 209, 0, 2, 38]"
"[165, 209, 2, 2, 38]"
"[201, 209, 1, 2, 38]"
"[171, 209, 1, 4.5, 38]"
"[171, 209, 1, 2, 38]"
"[175, 209, 0, 2, 38]"
"[173, 209, 5, 2, 38]"
"[173, 209, 1, 2, 38]"
"[173, 209, 0, 2, 38]"
"[181, 209, 7, 2, 38]"
"[181, 209, 0, 2, 38]"
"[173, 209, 0, 2, 38]"
"[185, 209, 9, 4, 38]"
"[185, 209, 0, 2, 38]"
"[171, 209, 2, 2, 38]"
"[189, 209, 11, 2, 38]"
"[189, 209, 1, 2, 38]"
"[171, 209, 2, 4, 38]"
"[193, 209, 14, 2, 38]"
"[193, 209, 3, 2, 38]"
