-159.10898,-367.04074,475.91055,-136.8577,-299.78625,59.803146,,-130.1551893,-321.507026,400.449454,-112.4061773,-251.611424,48.7098008
-126.981544,-317.14648,395.8922,-109.97554,-246.81975,48.070072,,,,,,,
-109.39715,-322.27637,372.39865,-93.08135,-226.01035,42.90897,,,,,,,
-117.87491,-309.9514,370.7238,-84.14175,-221.79526,47.291424,,,,,,,
-118.39035,-320.14532,383.20563,-111.90705,-242.71788,47.018574,,,,,,,
-125.13651,-324.30447,395.03207,-116.19455,-251.1005,49.09208,,,,,,,
-128.96304,-324.8013,401.44775,-119.94048,-256.26178,49.47619,,,,,,,
-128.93413,-318.65622,397.3131,-117.93773,-253.38524,48.177208,,,,,,,
-126.44881,-315.3916,391.77176,-114.00232,-248.41907,46.773624,,,,,,,
-127.494316,-314.27463,391.89987,-111.00339,-246.95113,46.777237,,,,,,,
-131.04465,-317.5904,399.28568,-113.20408,-251.68275,47.753876,,,,,,,
-135.13202,-317.7333,404.76834,-115.27599,-255.7685,48.737,,,,,,,
-136.27003,-315.79196,403.88257,-114.80853,-255.68399,48.96366,,,,,,,
-137.60654,-317.3116,406.46188,-113.14188,-256.00757,49.209244,,,,,,,
-143.54486,-320.1896,416.74796,-114.62032,-261.78134,50.594707,,,,,,,
-148.8838,-320.66354,423.93097,-117.61136,-267.37857,51.930794,,,,,,,
-115.58368,-255.70523,341.8476,-89.913536,-210.48183,57.651287,,,,,,,
-81.87362,-194.44038,246.1486,-71.93106,-144.00766,65.07928,,,,,,,
-61.34721,-137.25848,147.11186,-68.2059,-92.9978,79.25064,,,,,,,
-44.99887,-83.69639,65.337395,-65.583176,-61.262913,88.44612,,,,,,,
-28.546375,-47.180836,36.357403,-44.916775,-52.8547,67.929184,,,,,,,
-5.756179,-53.396355,65.594475,-39.683464,-69.44847,61.931664,,,,,,,
-10.540657,-64.086334,-59.681183,-83.76598,42.917942,118.18815,,,,,,,
2.4888322,-9.99317,-3.3484237,-35.602814,-38.90915,34.105133,,,,,,,
-17.820087,2.6645434,-20.514828,-28.68461,-40.385597,30.213955,,,,,,,
-23.705292,12.896701,-21.164759,-28.261108,-63.01509,39.153908,,,,,,,
-24.76489,16.913486,-26.328253,-32.47914,-73.915985,45.370567,,,,,,,
-25.59655,21.834888,-32.549217,-37.7052,-86.64855,52.929962,,,,,,,
-25.529783,27.21619,-39.131023,-43.25381,-99.240364,60.65473,,,,,,,
-25.699322,34.407345,-47.984894,-49.710396,-116.44236,71.48357,,,,,,,
-24.883827,42.4979,-58.022465,-55.111893,-134.01707,81.11969,,,,,,,
-20.833183,51.017765,-74.38949,-54.494274,-139.38702,80.16396,,,,,,,
-15.520413,61.288483,-94.24573,-52.351448,-144.98517,76.95565,,,,,,,
-9.111124,75.07266,-119.138794,-50.09721,-156.08199,74.12003,,,,,,,
-0.8277382,91.86021,-148.0737,-46.424274,-170.66862,69.95769,,,,,,,
10.049765,108.02642,-176.39655,-38.129623,-175.26622,63.310177,,,,,,,
21.810555,122.84228,-196.2594,-27.995579,-174.90167,58.85156,,,,,,,
34.710213,139.02806,-212.91176,-21.18009,-173.39917,57.42736,,,,,,,
47.615635,155.09366,-223.23888,-18.579342,-172.43286,60.58443,,,,,,,
61.240814,171.09644,-229.7838,-18.157341,-168.40907,65.01873,,,,,,,
74.98676,187.26743,-232.60074,-20.662138,-164.5119,72.351105,,,,,,,
89.738594,203.87013,-233.71034,-24.329498,-157.31596,79.34673,,,,,,,
103.66744,219.43648,-230.5096,-30.558071,-155.0912,84.78774,,,,,,,
117.4373,234.26741,-224.87987,-37.9286,-152.6721,87.29072,,,,,,,
133.26033,248.94641,-219.5684,-39.532433,-140.07881,81.984695,,,,,,,
148.93407,263.13858,-212.44644,-38.752754,-129.94485,74.68579,,,,,,,
164.47206,275.3582,-204.624,-37.985928,-128.67899,69.746826,,,,,,,
179.70416,280.6242,-194.44647,-32.383152,-119.96566,57.635235,,,,,,,
187.5341,278.0646,-178.20369,-33.43131,-126.56566,57.1292,,,,,,,
198.52289,278.46478,-165.47038,-33.306778,-136.25117,59.570076,,,,,,,
207.46701,276.34106,-154.86694,-33.466408,-150.98677,66.41523,,,,,,,
216.23709,271.80063,-146.82935,-31.299477,-161.16248,69.92821,,,,,,,
227.58015,269.92886,-141.13062,-28.803078,-169.09167,72.05715,,,,,,,
239.82321,266.5768,-137.8238,-26.809454,-170.78343,70.06339,,,,,,,
255.25056,263.6671,-137.52939,-23.734371,-163.05247,61.70476,,,,,,,
266.24493,261.8316,-138.07643,-23.443134,-157.47612,57.624107,,,,,,,
274.92075,260.3407,-139.97906,-23.96881,-149.05588,54.228367,,,,,,,
279.0363,260.39035,-142.39705,-28.679104,-151.55493,58.094658,,,,,,,
275.19168,254.51196,-140.26135,-34.409092,-154.88768,64.099014,,,,,,,
266.08536,244.82616,-134.75203,-36.7432,-151.78658,68.0828,,,,,,,
260.0597,239.96083,-132.60127,-37.263435,-147.53351,69.714516,,,,,,,
259.68338,241.99997,-134.85938,-36.820843,-146.6396,70.431885,,,,,,,
