2.642138004302978516e-01,1.735226213932037354e-01,-3.810077905654907227e-01,-4.776472151279449463e-01,-2.316002547740936279e-01,2.974746227264404297e-01,-1.387780785560607910e+00,3.685672581195831299e-01,-6.480717062950134277e-01,-7.261011004447937012e-01
-2.509981095790863037e-01,3.269826471805572510e-01,2.472812086343765259e-01,-3.716136515140533447e-01,8.286496996879577637e-01,-7.985394448041915894e-02,-4.753882288932800293e-01,-5.668133497238159180e-01,-1.642623841762542725e-01,6.423892378807067871e-01
9.515336155891418457e-02,-4.503250122070312500e-01,3.660328090190887451e-01,3.807659447193145752e-01,3.341593742370605469e-01,-3.104770779609680176e-01,-2.769449949264526367e-01,-7.475607991218566895e-01,-6.431974768638610840e-01,4.681715071201324463e-01
-2.966563403606414795e-01,5.637932568788528442e-02,5.281680226325988770e-01,-6.841599941253662109e-01,4.610663056373596191e-01,-6.503552794456481934e-01,1.182067692279815674e-01,4.903268516063690186e-01,-3.524554073810577393e-01,-2.745684683322906494e-01
-6.734073907136917114e-02,-3.517665714025497437e-02,-3.964546918869018555e-01,2.299709320068359375e-01,5.186505317687988281e-01,5.317208170890808105e-01,-3.282379508018493652e-01,3.852602243423461914e-01,-6.040282845497131348e-01,-3.324301242828369141e-01
3.179691433906555176e-01,-2.378627210855484009e-01,-4.116245210170745850e-01,1.605936735868453979e-01,-5.693238973617553711e-01,-2.414075583219528198e-01,-1.577875465154647827e-01,3.145019114017486572e-01,1.885073632001876831e-01,-3.115682601928710938e-01
1.923063248395919800e-01,-2.587824463844299316e-01,-4.241329729557037354e-01,-8.846266567707061768e-02,-4.471268951892852783e-01,-2.060082107782363892e-01,9.339057207107543945e-01,5.767257809638977051e-01,-1.027608871459960938e+00,2.511325180530548096e-01
-2.148980088531970978e-02,5.764600038528442383e-01,-3.838988542556762695e-01,-1.921541094779968262e-01,-1.884203106164932251e-01,3.994529247283935547e-01,-7.451243996620178223e-01,-2.005035877227783203e-01,1.879308074712753296e-01,-5.606561899185180664e-01
-1.096375957131385803e-01,-1.592854708433151245e-01,1.225262582302093506e-01,-3.242118656635284424e-01,-1.163008436560630798e-02,4.194668829441070557e-01,-6.588097810745239258e-01,-2.587748169898986816e-01,5.500894784927368164e-01,-5.268847346305847168e-01
-3.794777691364288330e-01,5.676392093300819397e-02,2.186618894338607788e-01,1.826194673776626587e-01,-5.265983939170837402e-01,7.397347092628479004e-01,-7.672751545906066895e-01,-4.583356976509094238e-01,2.945362329483032227e-01,3.406556844711303711e-01
1.642663180828094482e-01,3.527220487594604492e-01,5.560702681541442871e-01,-2.758022844791412354e-01,-2.674094736576080322e-01,-6.854286193847656250e-01,-5.178641676902770996e-01,-2.949860095977783203e-01,-1.199391365051269531e+00,-8.873151242733001709e-02
-1.550265997648239136e-01,8.698120713233947754e-02,2.419307231903076172e-01,-1.478032208979129791e-02,-6.318122148513793945e-01,-2.844159305095672607e-02,-1.328240752220153809e+00,-4.122210741043090820e-01,-1.812820583581924438e-01,6.593292951583862305e-01
-2.308953553438186646e-01,-2.489046007394790649e-01,-3.634775578975677490e-01,-1.838410347700119019e-01,5.412538647651672363e-01,-1.501812189817428589e-01,-8.139493465423583984e-01,-1.157143488526344299e-01,-4.759175330400466919e-02,-2.176043391227722168e-02
-2.069797366857528687e-01,3.126505315303802490e-01,2.654176205396652222e-02,-5.980406701564788818e-02,5.058841109275817871e-01,-1.283481568098068237e-01,-6.693343520164489746e-01,2.534921094775199890e-02,4.558863937854766846e-01,-2.726265490055084229e-01
8.221794366836547852e-01,7.134447246789932251e-02,3.265222012996673584e-01,-8.824965357780456543e-02,3.176481723785400391e-01,-6.720767617225646973e-01,-6.021891236305236816e-01,2.566438317298889160e-01,-9.672737717628479004e-01,-1.601408571004867554e-01
-2.541281580924987793e-01,6.145130395889282227e-01,-5.283301472663879395e-01,-1.139724403619766235e-01,-3.067495822906494141e-01,-1.769052147865295410e-01,-5.733581781387329102e-01,6.765431910753250122e-02,-8.159930109977722168e-01,3.498985767364501953e-01
