2.665905514732003212e-03,-1.020827214233577251e-03,-1.022326480597257614e-02,-9.203989990055561066e-03,-9.845335036516189575e-03,-1.016231440007686615e-02,-6.046459544450044632e-03
-5.767303984612226486e-03,-3.675940446555614471e-03,6.089401897042989731e-03,1.121229142881929874e-03,-2.872726181522011757e-03,5.115172360092401505e-03,-6.668233778327703476e-03
-9.193377569317817688e-03,8.795054629445075989e-03,-2.568535506725311279e-03,-1.415406260639429092e-02,2.295508980751037598e-03,2.276591490954160690e-03,-8.139309473335742950e-03
-1.258880086243152618e-02,1.742998138070106506e-02,-1.420958619564771652e-02,3.827921114861965179e-03,2.426809398457407951e-03,-1.214328571222722530e-03,1.032726839184761047e-03
5.389880854636430740e-03,1.251313276588916779e-02,-2.173642162233591080e-03,-5.681937327608466148e-04,-1.258577592670917511e-02,8.113829419016838074e-03,6.068205111660063267e-04
