-3,[0.72791505],40
-2,[0.68486256],39
-4,[0.67657058],40
-4,[0.67067089],40
-4,[0.70836997],39
-4,[0.676109],40
-5,[0.7073858],39
-4,[0.65852612],40
-5,[0.7286521],39
-5,[0.70185339],39
-3,[0.70975951],40
-4,[0.6945469],39
-2,[0.75029974],40
-2,[0.72441314],40
-2,[0.71745909],39
-2,[0.67169027],40
-1,[0.73721651],39
-1,[0.73392479],40
0,[0.76966269],39
0,[0.74331049],21
1,[0.76634895],40
1,[0.71773648],39
1,[0.74262556],40
1,[0.70367935],39
2,[0.8143298],39
2,[0.73669226],21
2,[0.74434653],39
2,[0.7748891],40
3,[0.82819961],39
4,[0.7920839],39
5,[0.76941926],40
7,[0.85785589],21
8,[0.82746129],40
10,[0.88078079],39
10,[0.93285395],39
14,[0.95519207],39
14,[0.89893894],39
19,[0.86760058],40
19,[0.88371881],39
23,[0.81465855],40
27,[0.84921424],39
27,[0.82714083],39
29,[0.80643768],40
32,[0.74828275],39
29,[0.81148446],40
29,[0.73077616],40
32,[0.70617196],21
30,[0.78841974],40
30,[0.75235991],39
30,[0.71552794],40
30,[0.70124295],39
30,[0.76251775],39
28,[0.78776747],40
29,[0.72096709],39
29,[0.74587423],40
31,[0.7075234],39
31,[0.7230196],21
34,[0.6709371],40
34,[0.64043023],21
36,[0.61223651],40
34,[0.60993187],39
35,[0.63429633],39
30,[0.63814478],40
24,[0.70991522],21
21,[0.74415477],40
19,[0.77145628],39
19,[0.77522811],39
15,[0.82351999],40
9,[0.86349723],21
9,[0.86564337],40
7,[0.85818864],39
6,[0.88840713],40
5,[0.90083773],39
5,[0.91435832],39
4,[0.85915276],40
5,[0.87361901],39
4,[0.90965683],40
6,[0.87871872],39
6,[0.83861964],21
6,[0.81184249],40
7,[0.8443581],39
8,[0.78900219],40
10,[0.80522712],39
12,[0.78336472],21
12,[0.77458884],39
13,[0.74259732],39
15,[0.68387135],40
15,[0.71179056],39
15,[0.70480675],21
17,[0.6643448],40
17,[0.66929115],39
18,[0.6457945],40
17,[0.67473241],39
17,[0.62244155],39
17,[0.66526724],39
17,[0.60313813],21
17,[0.68483787],40
17,[0.6745382],39
17,[0.66951558],40
18,[0.62327259],39
18,[0.57595995],39
16,[0.65360015],40
15,[0.59087104],39
14,[0.6191286],40
13,[0.63833466],39
12,[0.6688641],21
10,[0.63011497],40
6,[0.75210958],39
5,[0.70524566],40
3,[0.76976697],39
1,[0.73521347],21
0,[0.75412628],40
-1,[0.77254362],39
-1,[0.76397675],40
-3,[0.82757191],39
-3,[0.80588653],21
-3,[0.79645335],21
-3,[0.78913986],39
-4,[0.81388631],40
-2,[0.80748306],39
-2,[0.74789557],39
0,[0.76741614],39
1,[0.74726443],39
3,[0.71680264],40
3,[0.72198333],40
9,[0.64926568],40
9,[0.66081909],39
12,[0.61269173],39
13,[0.61720221],21
13,[0.58168115],39
15,[0.56483687],40
16,[0.52955093],39
16,[0.54927228],39
15,[0.61844741],40
15,[0.60429307],39
12,[0.6145285],39
8,[0.69005039],40
5,[0.7042913],39
4,[0.67600287],21
4,[0.66566607],21
2,[0.67071518],39
-1,[0.789333],40
0,[0.75822981],39
0,[0.71830695],21
0,[0.72719779],21
0,[0.74204462],21
0,[0.73576843],21
-2,[0.76909465],39
-2,[0.77528929],40
-3,[0.83173784],39
-5,[0.83064372],40
-5,[0.8250162],39
-7,[0.82596576],39
-9,[0.90414145],21
-9,[0.83702177],39
-11,[0.90405023],40
-12,[0.86145885],40
-14,[0.94142212],40
-16,[0.90682715],39
-16,[0.94673899],39
-17,[0.94553426],39
-20,[0.89883303],40
-21,[0.91977817],39
-22,[0.89836033],39
-23,[0.87931196],39
-25,[0.79819576],40
-27,[0.76399989],39
-29,[0.72238636],40
-30,[0.77999651],40
-29,[0.75150654],39
-30,[0.78513559],40
-32,[0.6786745],39
-30,[0.75207618],39
-31,[0.75680307],21
-31,[0.71929199],39
-27,[0.77764272],40
-22,[0.83401625],39
-22,[0.84852694],39
-14,[0.92051903],40
-10,[0.88327813],39
-8,[0.94939048],21
-5,[0.88373729],39
0,[0.86151055],40
3,[0.84847839],39
5,[0.81105588],40
7,[0.86671201],39
8,[0.85387997],39
9,[0.77258438],21
11,[0.83790682],39
10,[0.83456005],39
10,[0.77788441],39
12,[0.79933501],39
11,[0.86379428],39
12,[0.81424651],39
13,[0.82875122],40
13,[0.76615586],39
14,[0.79641007],39
17,[0.80725004],39
16,[0.77574215],39
16,[0.82444342],39
15,[0.79550641],39
16,[0.77012577],40
16,[0.7842625],39
16,[0.80069801],39
14,[0.79484352],41
15,[0.81591986],39
15,[0.85759667],39
15,[0.82889636],39
12,[0.90411661],39
12,[0.84358569],41
12,[0.85034752],39
12,[0.92935733],39
9,[0.95078376],39
9,[0.94978457],39
7,[0.95468091],41
4,[0.84769319],39
2,[0.88696528],39
1,[0.8658847],39
-2,[0.77921812],39
-3,[0.82803277],41
-4,[0.78195673],39
-4,[0.81213793],39
-4,[0.72762761],39
-4,[0.75473488],39
-2,[0.74869596],39
1,[0.85521203],39
2,[0.83555109],21
6,[0.87422],39
7,[0.8906935],40
8,[0.86954163],41
11,[0.86379617],39
11,[0.95176805],40
13,[0.88212748],39
15,[0.98619453],39
18,[0.92935743],39
18,[0.90706413],21
20,[0.89050898],40
21,[0.92940678],39
24,[0.82674982],40
21,[0.90920733],39
20,[0.92181965],40
20,[0.89031489],21
19,[0.93150965],39
18,[0.98493173],40
14,[0.90877667],39
12,[0.88079394],21
12,[0.83470105],39
11,[0.85904528],39
11,[0.87173348],40
8,[0.8422532],39
8,[0.8160371],39
9,[0.87468911],40
10,[0.80213951],39
11,[0.87229693],40
12,[0.90048692],39
12,[0.91689266],39
11,[0.85945138],40
11,[0.81180668],21
10,[0.86852894],40
10,[0.89016493],39
9,[0.81441321],40
9,[0.88575812],40
10,[0.86124454],39
11,[0.87418373],40
14,[0.91654527],39
15,[0.92691116],40
19,[0.90068229],39
21,[0.91108584],21
23,[0.91067744],40
23,[0.9440009],39
27,[0.87647754],40
25,[0.88609622],39
24,[0.88114776],21
22,[0.88393288],40
21,[0.88058555],39
19,[0.9749508],40
15,[0.92792347],39
13,[0.90216716],21
10,[0.86036441],40
7,[0.8016077],39
8,[0.85911489],40
7,[0.81279286],39
9,[0.90203411],40
9,[0.85102327],39
9,[0.90381228],39
9,[0.86104285],40
10,[0.90268289],39
8,[0.86385095],40
9,[0.93225232],40
10,[0.87517721],39
9,[0.880642],40
10,[0.91111805],39
10,[0.90097314],40
12,[0.95458609],39
13,[0.93027148],39
12,[0.94432154],40
16,[0.90860248],39
16,[0.91558738],40
19,[0.81886607],39
20,[0.83376742],21
20,[0.84383834],40
19,[0.87563717],39
19,[0.82774414],40
20,[0.78613472],40
18,[0.80260226],21
19,[0.81812861],40
18,[0.78722498],39
20,[0.74298164],40
15,[0.82530062],39
16,[0.78070736],21
16,[0.85436125],40
16,[0.76976053],39
13,[0.82508504],40
10,[0.83668312],39
8,[0.87920643],21
10,[0.85814895],40
7,[0.89387045],21
5,[0.89796999],40
4,[0.94588852],39
2,[0.94739717],39
1,[0.91823103],39
2,[0.87469773],39
-1,[0.95230453],40
0,[0.93829471],39
-4,[0.95781717],40
-1,[0.8784912],39
-1,[0.92462607],39
-3,[0.97329914],40
-4,[0.96881775],39
-3,[0.94249744],40
-6,[0.94962339],39
-4,[0.97451159],21
-4,[0.96018143],40
-5,[0.90820721],39
-4,[0.95904264],40
-5,[0.91157589],39
-7,[0.96326058],39
-6,[0.91162768],39
-5,[0.9511253],39
-7,[0.95976071],39
-5,[0.94265508],39
-7,[0.92346725],21
-8,[0.94886513],40
-8,[0.94979049],40
-8,[0.89215633],39
-10,[0.90651438],39
-9,[0.91193256],39
-12,[0.90705067],40
-15,[0.9266953],39
-14,[0.94978547],40
-17,[0.88262788],39
-17,[0.94108638],40
-16,[0.94794952],40
-20,[0.91953982],39
-22,[0.83810043],40
-22,[0.85451919],39
-24,[0.8165164],39
-21,[0.89897483],39
-20,[0.91977475],39
-20,[0.88934775],21
-18,[0.91830679],39
-15,[0.88431354],40
-12,[0.89596409],39
-11,[0.83719908],21
-12,[0.86832422],40
-12,[0.85743524],39
-9,[0.81331552],40
-11,[0.89929953],39
-10,[0.89304133],21
-10,[0.89507653],21
-10,[0.87882308],39
-11,[0.8126438],40
-10,[0.84203983],39
-12,[0.88409564],39
-12,[0.91363688],39
-10,[0.89565074],39
-10,[0.80128653],39
-11,[0.83919191],39
-9,[0.86872117],39
-9,[0.87032538],39
-11,[0.81974541],39
-10,[0.84414991],21
-10,[0.80377968],39
-9,[0.82431899],40
-9,[0.86488417],40
-8,[0.78236891],39
-7,[0.780155],40
-7,[0.76847807],39
-7,[0.79817963],39
-7,[0.80073534],39
-7,[0.84868291],39
-8,[0.78640928],21
-8,[0.86421293],39
-12,[0.84586531],39
-13,[0.93930004],39
-13,[0.92935007],39
-15,[0.91990336],21
-17,[0.9696572],39
-19,[0.93842045],39
-21,[0.89945743],39
-21,[0.92225873],39
-23,[0.90649524],21
-24,[0.89635933],21
-25,[0.82500908],39
-22,[0.89672934],39
-24,[0.81319971],39
-24,[0.86190151],21
-24,[0.87970158],21
-22,[0.83727549],39
-23,[0.89909293],39
-23,[0.8422184],39
-20,[0.91905561],40
-20,[0.9099518],40
-17,[0.94493556],39
-18,[0.89025195],39
-18,[0.90775616],39
-18,[0.85415404],40
-20,[0.84186691],21
-20,[0.84351832],21
-22,[0.86390132],39
-23,[0.80277425],40
-24,[0.79754228],39
-24,[0.79744765],39
-25,[0.77058484],40
-26,[0.70610146],39
-25,[0.80234153],40
-26,[0.72976877],40
-24,[0.75933177],21
-24,[0.78660285],39
-24,[0.78044482],39
-24,[0.74158361],40
-21,[0.79960122],39
-19,[0.78112547],39
-17,[0.79313895],21
-14,[0.84868034],40
-14,[0.7841761],39
-13,[0.85227653],40
-14,[0.8608674],39
-16,[0.76655509],21
-18,[0.78884826],40
-20,[0.70875416],21
