"['-1', '-1', '-108', 1.5, 0]","['-1', '-1', '-108', 1.5, 0]"
"['-1', '-1', '-108', 9, 0]","['-1', '-1', '-108', 1.5, 0]"
"['-1', '-1', '-108', 4, 0]","['-1', '-1', '-108', 9, 0]"
"['-1', '-1', '-108', 9, 0]","['-1', '-1', '-108', 4, 0]"
"['109', '209', '-108', 4, 0]","['-1', '-1', '-108', 9, 0]"
"['109', '209', '-108', 4, 0]","['109', '209', '-108', 4, 0]"
"['109', '209', '-108', 9, 0]","['109', '209', '-108', 4, 0]"
"['109', '209', '-107', 9, 0]","['109', '209', '-108', 9, 0]"
"['109', '209', '-109', 9, 0]","['109', '209', '-107', 9, 0]"
"['109', '209', '-102', 9, 0]","['109', '209', '-109', 9, 0]"
"['109', '209', '-100', 9, 0]","['109', '209', '-102', 9, 0]"
"['109', '209', '-96', 9, 0]","['109', '209', '-100', 9, 0]"
"['109', '209', '-96', 9, 0]","['109', '209', '-96', 9, 0]"
"['109', '209', '-88', 9, 0]","['109', '209', '-96', 9, 0]"
"['109', '209', '-80', 9, 0]","['109', '209', '-88', 9, 0]"
"['109', '209', '-75', 9, 0]","['109', '209', '-80', 9, 0]"
"['109', '209', '-70', 9, 0]","['109', '209', '-75', 9, 0]"
"['109', '209', '-67', 9, 0]","['109', '209', '-70', 9, 0]"
"['109', '209', '-58', 9, 0]","['109', '209', '-67', 9, 0]"
"['109', '209', '-57', 4, 0]","['109', '209', '-58', 9, 0]"
"['109', '209', '-53', 9, 0]","['109', '209', '-57', 4, 0]"
"['109', '209', '-50', 4, 0]","['109', '209', '-53', 9, 0]"
"['109', '209', '-43', 9, 0]","['109', '209', '-50', 4, 0]"
"['109', '209', '-38', 4, 0]","['109', '209', '-43', 9, 0]"
"['109', '209', '-33', 9, 0]","['109', '209', '-38', 4, 0]"
"['109', '209', '-25', 4, 0]","['109', '209', '-33', 9, 0]"
"['109', '209', '-22', 9, 0]","['109', '209', '-25', 4, 0]"
"['109', '209', '-16', 4, 0]","['109', '209', '-22', 9, 0]"
"['109', '209', '-12', 9, 0]","['109', '209', '-16', 4, 0]"
"['109', '209', '-4', 4, 0]","['109', '209', '-12', 9, 0]"
"['109', '209', '2', 9, 0]","['109', '209', '-4', 4, 0]"
"['161', '209', '10', 4, 0]","['109', '209', '2', 9, 0]"
"['173', '209', '13', 9, 0]","['161', '209', '10', 4, 0]"
"['209', '202', '18', 4, 0]","['173', '209', '13', 9, 0]"
"['209', '120', '21', 9, 0]","['209', '202', '18', 4, 0]"
"['209', '120', '21', 9, 0]","['209', '120', '21', 9, 0]"
"['209', '109', '22', 4, 0]","['209', '120', '21', 9, 0]"
"['209', '126', '21', 9, 0]","['209', '109', '22', 4, 0]"
"['209', '126', '19', 4, 0]","['209', '126', '21', 9, 0]"
"['209', '109', '18', 9, 0]","['209', '126', '19', 4, 0]"
"['209', '126', '16', 6, 0]","['209', '109', '18', 9, 0]"
"['209', '109', '14', 9, 0]","['209', '126', '16', 6, 0]"
"['209', '109', '9', 4, 0]","['209', '109', '14', 9, 0]"
"['209', '109', '7', 9, 0]","['209', '109', '9', 4, 0]"
"['209', '154', '6', 4, 0]","['209', '109', '7', 9, 0]"
"['209', '129', '3', 9, 0]","['209', '154', '6', 4, 0]"
"['209', '182', '1', 4, 0]","['209', '129', '3', 9, 0]"
"['209', '156', '2', 9, 0]","['209', '182', '1', 4, 0]"
