[ 0.00070698 -0.0025767   0.00238758 -0.00073295  0.00034425  0.00201104]
[ 0.00070679 -0.00257602  0.00238695 -0.00073276  0.00034416  0.00201051]
[ 0.00051349 -0.00187151  0.00173414 -0.00053235  0.00025004  0.00146066]
[ 0.00049999 -0.0018223   0.00168855 -0.00051836  0.00024346  0.00142225]
[ 0.00048676 -0.00177408  0.00164387 -0.00050464  0.00023702  0.00138462]
[ 0.10691988 -0.37418094  0.35087895 -0.112344    0.05020061  0.2823526 ]
[  6.597707 -23.332443  21.811525  -6.908967   3.126903  17.764372]
[  6.7893353 -24.369013   22.808693   -8.656469    3.1690633  16.264662 ]
[  6.690608  -23.827206   22.420074   -9.034581    3.2107778  15.48673  ]
[ 21.180748 -42.356342  31.556463 -39.185616  13.731902  15.578294]
[ 14.445576 -28.668407  21.034077 -26.411572   8.561376  10.169481]
[  8.90703   -17.581902   12.661638  -16.05354     4.6846113   5.984447 ]
[ 1.5686378  -2.5624673   1.7297351  -2.4371214   0.6197095   0.95273614]
[ 0.21432842  0.19022486 -0.17175509  0.04815456  0.11090748 -0.04228905]
[ 0.2687571   0.2433466  -0.22584444  0.06764683  0.14524677 -0.05159776]
[ 0.32600468  0.29510954 -0.2763877   0.08049065  0.17968743 -0.06259912]
[ 0.37263143  0.3356743  -0.3172105   0.07782202  0.20570806 -0.07871003]
[ 0.41482306  0.37373552 -0.35930878  0.07210007  0.23058082 -0.0957946 ]
[ 0.44097415  0.39953828 -0.39483547  0.0546006   0.24654055 -0.11596937]
[ 0.46183327  0.42136574 -0.4293117   0.03206593  0.26049462 -0.13685432]
[ 0.46495622  0.4275959  -0.44858214  0.00165148  0.26113775 -0.15744011]
[ 0.46455413  0.42904788 -0.46318328 -0.03115077  0.2586373  -0.1767377 ]
[ 0.4660247   0.4311141  -0.4787504  -0.06386477  0.2581306  -0.19459628]
[ 0.4594549   0.42619795 -0.48737264 -0.09890844  0.25235894 -0.2110967 ]
[ 0.45381898  0.42049092 -0.49285942 -0.13250324  0.24632631 -0.22541882]
[ 0.43864894  0.40778947 -0.4903947  -0.16681704  0.23421699 -0.23722458]
[ 0.428259    0.3990029  -0.49095023 -0.19849354  0.22639886 -0.2472884 ]
[ 0.42379087  0.39311543 -0.49200895 -0.22686374  0.22097287 -0.2558059 ]
[ 0.4146431   0.38314426 -0.48626631 -0.25339732  0.21120957 -0.2620442 ]
[ 0.4019814   0.3701145  -0.4749391  -0.27764648  0.19809188 -0.2663757 ]
[ 0.39331967  0.35879382 -0.46186638 -0.29788086  0.18617493 -0.26931363]
[ 0.37585282  0.3417537  -0.4413039  -0.3158657   0.16878211 -0.27057362]
[ 0.35828084  0.32396472 -0.4170972  -0.33016655  0.15006126 -0.2705235 ]
[ 0.35696614  0.32015222 -0.40255862 -0.3292883   0.14558712 -0.26448554]
[ 0.35965157  0.31872454 -0.38846305 -0.32688078  0.14356506 -0.25738332]
[ 0.3659246   0.3191913  -0.3745258  -0.32338962  0.14300598 -0.24931292]
[ 0.37163097  0.31909546 -0.35938174 -0.31829473  0.14251664 -0.2403397 ]
[ 0.37710857  0.31864753 -0.34306738 -0.31152666  0.14152518 -0.23047417]
[ 0.38008562  0.31618714 -0.32391572 -0.30211043  0.1384442  -0.21944718]
[ 0.38090882  0.31254148 -0.3035343  -0.2913721   0.13458537 -0.20806628]
[ 0.38165134  0.30853766 -0.28318682 -0.2801058   0.13111208 -0.19649489]
[ 0.3826393   0.30268466 -0.2614157  -0.2673951   0.12567246 -0.18512663]
[ 0.38314128  0.29626328 -0.23977545 -0.25475267  0.12019677 -0.17393155]
[ 0.3859492   0.2898643  -0.21764314 -0.2408543   0.11453223 -0.16270283]
[ 0.38887978  0.28336203 -0.19645928 -0.22719197  0.10962764 -0.15170899]
[ 0.39372772  0.27678382 -0.17522332 -0.21273758  0.10459287 -0.1408776 ]
[ 0.3987021   0.2696189  -0.15437934 -0.19819209  0.09947339 -0.13039114]
[ 0.40130478  0.26065004 -0.13314281 -0.18331723  0.09304073 -0.11983509]
[ 0.40595305  0.25239146 -0.11360381 -0.16902633  0.08738752 -0.10958935]
[ 0.41617694  0.246853   -0.097908   -0.15648583  0.08481872 -0.10050118]
[ 0.43570054  0.24853098 -0.09219319 -0.15004459  0.08955864 -0.09383602]
[ 0.44784275  0.24691546 -0.08593813 -0.14395171  0.09216863 -0.08725203]
[ 0.46518004  0.24724948 -0.07977716 -0.13702503  0.09486149 -0.08090776]
[ 0.48777157  0.24941634 -0.07380739 -0.12937994  0.09760842 -0.07483038]
[ 0.516993    0.25366297 -0.06807568 -0.12087247  0.1004529  -0.06896561]
[ 0.5504531   0.25912496 -0.06199353 -0.11201072  0.1031949  -0.06344229]
[ 0.5870346   0.26533785 -0.05653949 -0.10333126  0.10576099 -0.05844249]
[ 0.62716675  0.27227157 -0.05090966 -0.09471919  0.10811013 -0.05391594]
[ 0.6651388   0.27825993 -0.04636317 -0.08761317  0.10994579 -0.05031059]
[ 0.70072937  0.28337267 -0.04275224 -0.08121349  0.11128889 -0.04752823]
[ 0.73563015  0.2878256  -0.04014354 -0.07615951  0.11217038 -0.04560855]
[ 0.765389    0.29049453 -0.03881983 -0.07330598  0.11240382 -0.04476146]
[ 0.79000956  0.29161763 -0.03854325 -0.07162133  0.11206713 -0.04480824]
[ 0.8047416   0.28999045 -0.03877317 -0.07270671  0.11094081 -0.04596547]
[ 0.80765694  0.2853292  -0.03957624 -0.0767183   0.10902223 -0.04821344]
[ 0.80215186  0.2787034  -0.04149012 -0.08208352  0.10659117 -0.05124051]
[ 0.7947725   0.27154922 -0.0442054  -0.0885164   0.10394523 -0.05476518]
