CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.9875,-0.19,0.5,0.6,-0.011,-0.008,-0.003,,
0.9883,0.01,0.07,0.59,0.008,0.002,-0.003,,
0.9892,0.15,-0.22,0.41,0.026,0.005,-0.004,,
0.99,0.16,-0.43,0.37,0.038,-0.001,-0.006,,
0.9908,0.09,-0.63,0.57,0.047,-0.007,-0.007,,
0.9917,-0.16,-0.6,0.74,0.043,-0.01,-0.006,,
0.9925,-0.32,-0.45,1.11,0.031,-0.003,-0.008,,
0.9933,-0.32,-0.09,1.34,0.019,0.014,-0.008,,
0.9942,-0.17,0.22,1.28,0.007,0.034,-0.004,,
0.995,0.2,0.43,1.01,0.006,0.044,-0.006,,
0.9958,0.33,0.44,0.53,0.019,0.039,-0.004,,
0.9967,0.23,-0.02,0.34,0.048,0.031,-0.001,,
0.9975,0.14,-0.63,0.12,0.071,0.019,-0.003,,
0.9983,-0.03,-1.02,-0.1,0.077,0.007,0.001,,
0.9992,-0.18,-1.05,-0.37,0.061,-0.004,0.005,,
1,-0.25,-0.54,-0.31,0.036,-0.013,0.003,,
1.0008,-0.31,-0.12,0.16,0.008,-0.018,0.008,,
1.0017,-0.62,0.47,0.4,-0.027,-0.015,0.005,,
1.0025,-0.3,0.99,0.65,-0.034,-0.009,0.002,,
1.0033,-0.02,0.94,1.23,-0.007,-0.005,0.008,,
1.0042,-0.11,0.28,1.21,0.029,-0.007,0.003,,
1.005,-0.12,-0.47,0.71,0.051,-0.014,-0.004,,
1.0058,-0.4,-0.83,0.4,0.052,-0.017,-0.003,,
1.0067,-0.54,-0.73,0.37,0.041,-0.01,-0.007,,
1.0075,-0.09,-0.42,0.62,0.03,0.007,-0.007,,
1.0083,0.11,-0.09,0.89,0.023,0.025,-0.005,,
1.0092,0.31,0.15,1.15,0.017,0.039,-0.01,,
1.01,0.33,0.14,1.2,0.011,0.048,-0.01,,
1.0108,0.37,0.24,0.81,-0.001,0.048,-0.01,,
1.0117,0.47,0.25,0.32,-0.01,0.045,-0.009,,
1.0125,0.5,0.18,0.12,-0.012,0.039,-0.007,,
1.0133,0.37,0.17,0.36,-0.006,0.031,-0.007,,
1.0142,0.28,0,0.99,0.005,0.025,-0.005,,
1.015,0.23,-0.05,1.38,0.012,0.02,-0.003,,
1.0158,0.16,0.06,1.34,0.014,0.01,-0.003,,
1.0167,0,0.16,1.14,0.022,-0.006,0.001,,
1.0175,-0.03,-0.09,1.09,0.043,-0.022,0.005,,
1.0183,-0.07,-0.59,0.79,0.057,-0.035,0.003,,
1.0192,-0.06,-0.85,0.58,0.059,-0.044,0.001,,
1.02,-0.2,-0.66,0.41,0.046,-0.052,-0.005,,
1.0208,-0.37,-0.25,0.29,0.032,-0.055,-0.006,,
1.0217,-0.43,0.02,0.55,0.023,-0.049,-0.002,,
1.0225,-0.22,0.1,0.67,0.016,-0.025,-0.002,,
1.0233,0.2,0.24,0.59,0.01,0.006,-0.005,,
1.0242,0.58,0.12,0.45,0.013,0.031,-0.004,,
1.025,0.78,-0.03,0.04,0.015,0.043,-0.003,,
1.0258,0.59,-0.08,-0.57,0.015,0.036,-0.006,,
1.0267,0.36,-0.19,-0.45,0.018,0.024,-0.007,,
1.0275,0,-0.16,-0.21,0.017,0.01,-0.011,,
1.0283,-0.19,-0.14,0.02,0.026,0.002,-0.008,,
1.0292,-0.14,-0.26,0.45,0.032,0,-0.004,,
1.03,-0.18,-0.24,0.45,0.027,-0.004,-0.006,,
1.0308,-0.33,-0.07,0.08,0.014,-0.012,-0.006,,
1.0317,-0.4,0.01,0.14,0.005,-0.019,0.001,,
1.0325,-0.33,-0.01,0.01,-0.001,-0.017,0.002,,
1.0333,-0.14,0.01,-0.2,-0.008,-0.008,0.004,,
1.0342,0.02,0.07,-0.16,-0.011,0.002,0.008,,
1.035,0.05,0.23,-0.01,-0.016,0.006,0.005,,
1.0358,-0.04,0.22,0.13,-0.021,0.001,0.005,,
1.0367,-0.22,0.21,0.19,-0.025,-0.01,0.005,,
1.0375,-0.34,0.3,0.3,-0.027,-0.019,0.002,,
1.0383,-0.45,0.33,0.43,-0.024,-0.02,0.003,,
1.0392,-0.32,0.16,0.68,-0.013,-0.011,0.001,,
1.04,0.06,0.01,0.79,-0.001,0.008,-0.001,,
1.0408,0.24,-0.21,0.6,0.009,0.019,0,,
1.0417,0.28,-0.41,0.57,0.017,0.02,-0.001,,
1.0425,-0.01,-0.24,0.39,0.016,0.013,-0.004,,
1.0433,-0.26,-0.24,0.37,0.019,0.01,-0.003,,
1.0442,-0.01,-0.39,0.87,0.027,0.025,-0.003,,
1.045,0.32,-0.19,1.18,0.023,0.038,-0.003,,
1.0458,0.32,-0.03,1.07,0.013,0.034,0.001,,
1.0467,0.05,0.03,1.31,0.003,0.01,-0.001,,
1.0475,-0.41,0.17,1.27,-0.002,-0.017,0,,
1.0483,-0.6,-0.12,1.24,0.01,-0.029,0.002,,
1.0492,-0.39,-0.51,1.46,0.034,-0.026,0.003,,
1.05,-0.2,-0.72,1.33,0.055,-0.02,0.009,,
1.0508,-0.1,-0.87,1.05,0.065,-0.023,0.01,,
1.0517,0,-0.81,0.82,0.058,-0.031,0.01,,
1.0525,-0.04,-0.48,0.36,0.037,-0.043,0.011,,
1.0533,-0.12,-0.17,0.12,0.017,-0.054,0.009,,
1.0542,-0.07,-0.01,0.67,0.005,-0.055,0.005,,
1.055,-0.29,0.14,0.99,0.003,-0.06,0.001,,
1.0558,-0.49,-0.11,1.1,0.012,-0.059,0,,
1.0567,-0.47,-0.18,0.97,0.014,-0.047,-0.002,,
1.0575,-0.15,-0.1,0.54,0.009,-0.02,0,,
1.0583,0.59,-0.13,0.45,0.005,0.015,0.001,,
1.0592,1.14,-0.19,0.67,0.005,0.039,-0.001,,
1.06,1,-0.29,0.73,0.007,0.033,-0.002,,
1.0608,0.43,-0.33,0.9,0.007,0.01,-0.004,,
1.0617,-0.16,-0.13,0.98,0.001,-0.017,-0.003,,
1.0625,-0.37,0.04,1.11,-0.006,-0.034,-0.001,,
1.0633,-0.39,0.16,1.19,-0.014,-0.042,0.002,,
1.0642,-0.24,0.27,1.02,-0.02,-0.04,0.003,,
1.065,-0.04,0.29,0.92,-0.027,-0.033,0.006,,
1.0658,0,0.21,0.73,-0.028,-0.028,0.008,,
1.0667,0.15,0.11,0.47,-0.028,-0.021,0.008,,
1.0675,0.2,0.11,0.27,-0.029,-0.026,0.009,,
1.0683,-0.05,0.18,0.3,-0.034,-0.032,0.01,,
1.0692,-0.23,0.36,0.3,-0.04,-0.038,0.005,,
1.07,-0.32,0.44,0.34,-0.039,-0.043,0.006,,
1.0708,-0.38,0.42,0.41,-0.031,-0.042,0.004,,
1.0717,-0.24,0.18,0.6,-0.017,-0.031,0.002,,
1.0725,-0.04,-0.12,0.78,-0.004,-0.018,0.002,,
1.0733,0.08,-0.21,0.71,-0.005,-0.005,0.001,,
1.0742,0.17,-0.07,0.48,-0.012,0.003,-0.001,,
1.075,0.24,0.15,0.22,-0.017,0.007,-0.001,,
1.0758,0.26,0.21,0.19,-0.015,0.008,-0.002,,
1.0767,0.22,0.15,0.17,-0.009,0.008,-0.001,,
1.0775,0.11,0.09,0.16,-0.001,0.002,-0.002,,
1.0783,0.01,0.04,0.15,0.005,-0.004,-0.002,,
1.0792,-0.09,-0.03,0.08,0.01,-0.016,-0.001,,
1.08,-0.12,-0.07,0,0.011,-0.02,0.001,,
1.0808,-0.08,-0.12,-0.2,0.017,-0.027,0,,
1.0817,-0.15,-0.16,-0.16,0.023,-0.03,0.001,,
1.0825,-0.11,-0.26,-0.07,0.034,-0.032,0.003,,
1.0833,-0.19,-0.26,-0.08,0.04,-0.039,0.007,,
1.0842,-0.27,-0.35,0.02,0.043,-0.041,0.004,,
1.085,-0.21,-0.48,0.39,0.043,-0.041,0.001,,
1.0858,-0.2,-0.39,0.52,0.032,-0.037,0.002,,
1.0867,-0.2,-0.05,0.36,0.015,-0.037,-0.002,,
1.0875,-0.15,0.08,0.42,0.012,-0.035,-0.003,,
1.0883,-0.2,0.1,0.48,0.017,-0.031,-0.005,,
1.0892,-0.18,-0.1,0.63,0.025,-0.02,-0.007,,
1.09,-0.03,-0.26,0.66,0.033,-0.007,-0.008,,
1.0908,0.05,-0.28,0.44,0.036,0.001,-0.009,,
1.0917,0.13,-0.43,0.66,0.033,0.008,-0.01,,
1.0925,0.14,-0.3,0.73,0.024,0.012,-0.013,,
1.0933,0.07,0.02,0.57,0.013,0.013,-0.01,,
1.0942,0.04,0.07,0.72,0.013,0.014,-0.007,,
1.095,-0.04,-0.02,0.9,0.021,0.018,-0.006,,
1.0958,0.03,-0.15,0.98,0.029,0.02,-0.003,,
1.0967,0.08,-0.15,0.79,0.032,0.02,-0.003,,
1.0975,0.02,-0.31,0.54,0.037,0.017,0.001,,
1.0983,-0.03,-0.47,0.5,0.041,0.008,0.005,,
1.0992,-0.13,-0.44,0.59,0.034,-0.001,0.003,,
1.1,-0.27,-0.2,0.64,0.02,-0.005,0.002,,
1.1008,-0.25,0.12,0.81,0.006,-0.006,0.003,,
1.1017,-0.15,0.31,0.85,-0.002,-0.003,0.004,,
1.1025,-0.23,0.32,0.7,-0.003,-0.006,0.006,,
1.1033,-0.29,0.22,0.57,0.001,-0.012,0.005,,
1.1042,-0.48,0.11,0.42,0.008,-0.018,0,,
1.105,-0.5,-0.1,0.56,0.018,-0.018,-0.002,,
1.1058,-0.19,-0.21,0.66,0.027,-0.007,-0.005,,
1.1067,-0.06,-0.18,0.5,0.028,0.006,-0.009,,
1.1075,0.05,-0.21,0.57,0.029,0.017,-0.008,,
1.1083,0.15,-0.12,0.65,0.029,0.025,-0.011,,
1.1092,0.23,-0.07,0.42,0.026,0.036,-0.014,,
1.11,0.42,-0.2,0.54,0.031,0.049,-0.012,,
1.1108,0.48,-0.26,0.46,0.025,0.05,-0.012,,
1.1117,0.4,-0.22,0.39,0.009,0.047,-0.013,,
1.1125,0.3,0.02,0.57,-0.01,0.044,-0.012,,
1.1133,0.39,0.35,0.92,-0.026,0.047,-0.012,,
1.1142,0.47,0.57,1.29,-0.03,0.053,-0.01,,
1.115,0.51,0.56,1.54,-0.023,0.052,-0.003,,
1.1158,0.39,0.34,1.58,-0.009,0.039,-0.001,,
1.1167,0.14,0.12,1.33,0.007,0.021,-0.001,,
1.1175,-0.11,-0.15,1.15,0.03,0.001,0,,
1.1183,-0.22,-0.48,1,0.047,-0.019,-0.001,,
1.1192,-0.35,-0.65,0.74,0.058,-0.028,-0.002,,
1.12,-0.18,-0.67,0.58,0.059,-0.023,-0.003,,
1.1208,0.04,-0.4,0.34,0.043,-0.012,0,,
1.1217,0.1,0,0.38,0.024,0.006,0.001,,
1.1225,0.46,0.42,0.33,0.002,0.026,0.001,,
1.1233,0.51,0.52,0.09,-0.004,0.042,-0.002,,
1.1242,0.37,0.16,0.06,0.008,0.045,-0.004,,
1.125,0.17,-0.3,-0.1,0.023,0.038,-0.006,,
1.1258,-0.09,-0.6,-0.28,0.039,0.026,-0.008,,
1.1267,-0.14,-0.66,-0.32,0.04,0.018,-0.006,,
1.1275,-0.21,-0.31,-0.45,0.027,0.014,-0.005,,
1.1283,-0.15,0.1,-0.28,0.012,0.017,-0.004,,
1.1292,-0.02,0.21,-0.03,0.004,0.031,0,,
1.13,0.04,0.15,0.34,0.003,0.037,-0.001,,
1.1308,0.04,0.06,0.44,0.002,0.036,0,,
1.1317,-0.06,-0.01,0.37,-0.006,0.033,0.002,,
1.1325,-0.14,0.12,0.09,-0.017,0.029,0,,
1.1333,0.02,0.25,-0.03,-0.027,0.03,0.001,,
1.1342,0.02,0.28,0.16,-0.031,0.032,0.002,,
1.135,0.02,0.36,0.36,-0.031,0.037,-0.002,,
1.1358,0.05,0.39,0.64,-0.026,0.041,0,,
1.1367,0.04,0.11,0.83,-0.012,0.046,0.001,,
1.1375,0.15,-0.09,0.58,-0.001,0.05,-0.001,,
1.1383,0.29,-0.22,0.44,0.004,0.048,-0.002,,
1.1392,0.21,-0.27,0.37,0.008,0.039,-0.003,,
1.14,0.09,-0.25,0.42,0.01,0.031,-0.005,,
1.1408,-0.08,-0.19,0.37,0.009,0.023,-0.005,,
1.1417,-0.24,-0.22,0.3,0.011,0.023,-0.001,,
1.1425,-0.2,-0.06,0.42,0.005,0.032,-0.004,,
1.1433,0.04,0.16,0.53,-0.004,0.046,0.001,,
1.1442,0.26,0.09,0.96,-0.006,0.057,0.003,,
1.145,0.41,-0.04,1.17,-0.005,0.064,0.001,,
1.1458,0.37,-0.11,1.2,-0.003,0.062,0.002,,
1.1467,0.27,-0.18,1.63,0.003,0.05,0,,
1.1475,0.07,-0.2,1.87,0.012,0.034,-0.001,,
1.1483,-0.15,-0.58,1.93,0.028,0.012,0.001,,
1.1492,-0.34,-0.75,1.7,0.03,-0.003,0.002,,
1.15,-0.58,-0.22,1.21,0.011,-0.014,0.003,,
1.1508,-0.42,0.17,1.3,-0.003,-0.014,0.002,,
1.1517,-0.17,0.27,1.48,-0.002,-0.005,0.006,,
1.1525,-0.01,-0.2,1.21,0.017,0.002,0.008,,
1.1533,0.14,-0.86,0.86,0.039,0.01,0.008,,
1.1542,0.15,-0.85,0.35,0.037,0.02,0.006,,
1.155,0.33,-0.44,-0.24,0.019,0.027,0.005,,
1.1558,0.61,-0.13,-0.24,0.002,0.028,0.005,,
1.1567,0.52,0.04,0.08,-0.007,0.018,-0.002,,
1.1575,0.16,-0.01,0.46,-0.004,0.004,-0.005,,
1.1583,-0.23,-0.04,0.87,-0.003,-0.002,-0.006,,
1.1592,-0.31,0.05,0.68,-0.01,0.005,-0.004,,
1.16,0.05,0.14,0.83,-0.027,0.027,0,,
1.1608,0.52,0.17,0.69,-0.027,0.042,0.001,,
1.1617,0.76,-0.01,0.73,-0.021,0.055,0.005,,
1.1625,0.78,-0.22,1.05,-0.012,0.06,0.005,,
1.1633,0.62,-0.21,1.14,-0.011,0.051,0.001,,
1.1642,0.36,-0.1,1.23,-0.013,0.029,0.002,,
1.165,-0.13,0.18,1.38,-0.024,-0.004,0,,
1.1658,-0.63,0.29,1.16,-0.038,-0.023,0,,
1.1667,-0.86,0.53,0.73,-0.056,-0.029,0.001,,
1.1675,-0.62,0.46,0.45,-0.058,-0.013,0.005,,
1.1683,-0.19,0.33,0.13,-0.054,0.012,0.006,,
1.1692,0.25,0.22,0,-0.049,0.031,0.007,,
1.17,0.35,0.19,0.13,-0.051,0.041,0.005,,
1.1708,0.33,0.36,-0.03,-0.056,0.043,0.004,,
1.1717,0.25,0.52,0.04,-0.053,0.037,0.005,,
1.1725,0.19,0.49,0.1,-0.037,0.029,0,,
1.1733,0.14,0.2,0.29,-0.01,0.019,-0.002,,
1.1742,-0.06,-0.16,0.5,0.01,0.011,-0.004,,
1.175,-0.15,-0.46,0.37,0.019,0.008,-0.005,,
1.1758,-0.14,-0.51,0.15,0.015,0.007,-0.004,,
1.1767,-0.13,-0.36,-0.11,0.001,0.01,-0.004,,
1.1775,0.04,-0.11,-0.04,-0.013,0.022,-0.002,,
1.1783,0.23,0.15,0.14,-0.025,0.031,-0.001,,
1.1792,0.3,0.42,0.11,-0.032,0.034,0.001,,
1.18,0.27,0.55,0,-0.03,0.025,-0.001,,
1.1808,0.18,0.4,0.08,-0.019,0.008,-0.001,,
1.1817,-0.23,0.02,0.19,-0.008,-0.009,0.003,,
1.1825,-0.33,-0.11,0.24,-0.001,-0.018,0,,
1.1833,-0.28,-0.15,0.18,0.009,-0.021,0.001,,
1.1842,-0.16,-0.17,0.05,0.028,-0.02,0.003,,
1.185,-0.17,-0.43,-0.12,0.054,-0.024,0.009,,
1.1858,-0.16,-0.95,0.11,0.08,-0.028,0.01,,
1.1867,-0.21,-1.31,0.44,0.076,-0.028,0,,
1.1875,-0.09,-0.95,0.52,0.036,-0.021,-0.006,,
1.1883,0.15,0.06,0.53,-0.018,-0.014,-0.008,,
1.1892,0.19,0.86,0.55,-0.049,-0.012,-0.005,,
1.19,-0.02,1.03,0.7,-0.047,-0.014,0,,
1.1908,-0.35,0.69,0.72,-0.028,-0.016,-0.001,,
1.1917,-0.38,0.17,0.63,-0.008,-0.008,-0.005,,
1.1925,-0.11,-0.23,0.38,0.007,0.003,-0.006,,
1.1933,0.25,-0.4,0.01,0.013,0.013,-0.008,,
1.1942,0.42,-0.44,-0.15,0.01,0.019,-0.009,,
1.195,0.32,-0.35,0.17,0.003,0.018,-0.006,,
1.1958,0.18,-0.19,0.95,-0.001,0.015,-0.004,,
1.1967,-0.03,-0.04,1.78,-0.006,0.012,-0.004,,
1.1975,-0.21,0.26,1.88,-0.018,0.011,-0.005,,
1.1983,-0.25,0.61,1.46,-0.03,0.01,-0.002,,
1.1992,-0.03,0.55,1.2,-0.028,0.013,0.003,,
1.2,0.17,0.21,0.89,-0.014,0.015,0.005,,
1.2008,0.12,-0.1,0.39,-0.001,0.01,0.004,,
1.2017,-0.04,-0.34,0.25,0.01,0.001,0.002,,
1.2025,-0.19,-0.36,0.33,0.015,-0.009,0.002,,
1.2033,-0.25,-0.22,0.45,0.014,-0.017,0.002,,
1.2042,-0.33,-0.04,0.5,0.007,-0.024,0.002,,
1.205,-0.38,0.1,0.45,0.001,-0.03,-0.002,,
1.2058,-0.39,0.17,0.34,0,-0.034,-0.001,,
1.2067,-0.41,0.2,0.18,0.005,-0.038,0.001,,
1.2075,-0.38,-0.05,0.11,0.016,-0.034,-0.001,,
1.2083,-0.27,-0.32,0.09,0.025,-0.023,-0.002,,
1.2092,0.06,-0.44,0.16,0.028,-0.003,-0.005,,
1.21,0.41,-0.39,0.24,0.019,0.017,-0.007,,
1.2108,0.62,-0.18,0.36,0.005,0.026,-0.005,,
1.2117,0.56,0.14,0.75,-0.011,0.025,-0.004,,
1.2125,0.34,0.31,1.18,-0.027,0.02,-0.004,,
1.2133,0.2,0.54,1.6,-0.04,0.016,-0.007,,
1.2142,0.01,0.58,1.81,-0.043,0.014,-0.008,,
1.215,0.09,0.39,1.77,-0.034,0.021,-0.006,,
1.2158,0.31,0.16,1.84,-0.027,0.03,-0.009,,
1.2167,0.53,0.1,1.65,-0.023,0.036,-0.003,,
1.2175,0.38,0.19,1.3,-0.023,0.027,-0.002,,
1.2183,0.11,-0.03,0.98,-0.015,0.008,-0.004,,
1.2192,-0.02,-0.27,1.22,0.005,-0.01,-0.002,,
1.22,-0.41,-0.29,1.2,0.016,-0.029,0.001,,
1.2208,-0.64,0,0.79,0.015,-0.041,0,,
1.2217,-0.72,0.12,0.16,0.011,-0.041,0,,
1.2225,-0.4,-0.11,-0.58,0.015,-0.029,0.001,,
1.2233,-0.03,-0.35,-0.83,0.029,-0.006,0.002,,
1.2242,0.36,-0.39,-1.55,0.029,0.017,0.006,,
1.225,0.64,-0.43,-1.34,0.024,0.028,0.002,,
1.2258,0.44,-0.36,-1.03,0.01,0.011,0.003,,
1.2267,-0.13,-0.06,-0.8,-0.004,-0.013,0.006,,
1.2275,-0.57,0.19,-0.2,-0.013,-0.025,-0.001,,
1.2283,-0.67,0.44,0.72,-0.011,-0.017,-0.009,,
1.2292,-0.4,0.34,1.04,-0.007,0.003,-0.004,,
1.23,-0.04,0.07,0.82,-0.004,0.021,-0.007,,
1.2308,0.25,-0.17,0.44,-0.002,0.034,-0.008,,
1.2317,0.34,-0.28,0.26,-0.007,0.04,0,,
1.2325,0.4,-0.11,0.19,-0.017,0.043,-0.002,,
1.2333,0.46,0.09,0.33,-0.026,0.045,-0.004,,
1.2342,0.31,0.19,0.52,-0.036,0.035,-0.001,,
1.235,0,0.41,0.66,-0.046,0.022,-0.004,,
1.2358,-0.27,0.72,0.64,-0.049,0.014,-0.006,,
1.2367,-0.25,0.52,0.77,-0.041,0.014,-0.003,,
1.2375,0.05,0.16,0.62,-0.028,0.019,-0.004,,
1.2383,0.25,-0.01,0.24,-0.016,0.025,-0.004,,
1.2392,0.34,-0.24,0.04,-0.001,0.027,-0.001,,
1.24,0.23,-0.44,0.03,0.01,0.016,-0.001,,
1.2408,-0.1,-0.36,0,0.015,0.005,0.002,,
1.2417,-0.3,-0.36,0.11,0.02,0.003,0.003,,
1.2425,-0.2,-0.35,0.38,0.021,0.01,-0.002,,
1.2433,0.04,-0.29,0.42,0.012,0.019,-0.001,,
1.2442,0.29,-0.19,0.59,-0.008,0.019,0.001,,
1.245,0.31,0.11,0.82,-0.03,0.013,0.002,,
1.2458,0,0.39,1.05,-0.045,0.003,0.005,,
1.2467,-0.29,0.48,1.61,-0.036,0.004,-0.003,,
1.2475,-0.33,0.22,2.54,-0.015,0.014,-0.008,,
1.2483,-0.28,-0.09,2.65,0,0.025,0,,
1.2492,-0.01,-0.17,2.15,0.007,0.044,-0.001,,
1.25,0.45,-0.2,1.62,0.012,0.057,-0.002,,
1.2508,0.61,-0.51,1.16,0.025,0.05,0.002,,
1.2517,0.35,-0.99,0.62,0.044,0.024,-0.003,,
1.2525,-0.15,-1.2,1.03,0.036,-0.001,-0.003,,
1.2533,-0.4,-1,0.71,0.02,-0.022,0.009,,
1.2542,-0.24,-0.45,1.08,-0.01,-0.016,0.013,,
1.255,0.09,0.13,1.27,-0.029,0.001,0.013,,
1.2558,0.33,0.46,0.89,-0.039,0.014,0.011,,
1.2567,0.42,0.47,0.59,-0.042,0.022,0.006,,
1.2575,0.46,0.34,0.26,-0.031,0.023,0.006,,
1.2583,0.39,0.05,0.09,-0.009,0.018,0.004,,
1.2592,0.4,-0.49,0.53,0.012,0.016,0.002,,
1.26,0.12,-0.67,0.86,0.014,0.013,-0.001,,
1.2608,-0.14,-0.46,1.13,-0.003,0.014,-0.002,,
1.2617,0.09,-0.11,1.45,-0.019,0.024,0.001,,
1.2625,0.26,0.26,1.44,-0.028,0.034,0.003,,
1.2633,0.38,0.31,1.46,-0.03,0.043,0.001,,
1.2642,0.51,0.23,1.25,-0.03,0.049,-0.001,,
1.265,0.34,0.21,0.84,-0.032,0.049,0,,
1.2658,0.18,0.07,0.59,-0.037,0.045,-0.001,,
1.2667,0.19,0.11,0.26,-0.046,0.042,-0.002,,
1.2675,0,0.34,-0.05,-0.055,0.035,-0.002,,
1.2683,-0.13,0.49,0.12,-0.056,0.028,-0.001,,
1.2692,-0.19,0.52,0.33,-0.049,0.026,0.002,,
1.27,-0.19,0.43,0.36,-0.037,0.023,0.003,,
1.2708,-0.18,0.22,0.32,-0.022,0.022,0.002,,
1.2717,-0.14,-0.06,0.22,-0.009,0.02,0.001,,
1.2725,-0.05,-0.21,0.1,-0.005,0.018,0.001,,
1.2733,0.01,-0.2,0.15,-0.01,0.022,-0.002,,
1.2742,-0.08,-0.13,0.3,-0.015,0.022,-0.006,,
1.275,-0.11,0.14,0.42,-0.022,0.021,-0.007,,
1.2758,-0.03,0.28,0.55,-0.025,0.025,-0.007,,
1.2767,-0.04,0.33,0.47,-0.028,0.024,-0.006,,
1.2775,-0.12,0.43,0.23,-0.033,0.021,-0.007,,
1.2783,0.01,0.37,0.1,-0.03,0.02,-0.006,,
1.2792,0.22,0.21,0.01,-0.019,0.026,-0.003,,
1.28,0.38,-0.08,0,0,0.029,-0.003,,
1.2808,0.33,-0.24,-0.12,0.013,0.03,-0.004,,
1.2817,0.2,-0.37,-0.1,0.025,0.023,-0.003,,
1.2825,0.01,-0.34,-0.09,0.03,0.011,-0.004,,
1.2833,-0.12,-0.38,-0.04,0.032,-0.005,-0.003,,
1.2842,-0.31,-0.32,0.03,0.028,-0.015,-0.002,,
1.285,-0.43,-0.32,0.55,0.022,-0.022,-0.002,,
1.2858,-0.28,-0.24,1.15,0.012,-0.014,-0.003,,
1.2867,0.02,0.09,0.65,-0.001,0.007,-0.003,,
1.2875,0.21,0.38,0.05,-0.002,0.011,0.005,,
1.2883,0.09,0.33,-0.5,0.023,0.001,0.016,,
1.2892,0.03,-0.43,-0.37,0.064,-0.005,0.013,,
1.29,-0.05,-1.39,-0.3,0.072,-0.005,0.001,,
1.2908,-0.2,-1.09,-0.56,0.036,-0.015,-0.004,,
1.2917,-0.28,-0.08,-0.44,-0.008,-0.024,-0.008,,
1.2925,-0.4,0.65,-0.11,-0.029,-0.024,-0.002,,
1.2933,-0.37,0.9,0.12,-0.028,-0.01,0.002,,
1.2942,-0.04,0.55,0.56,-0.019,0.014,-0.002,,
1.295,0.1,0.11,0.72,-0.007,0.026,0.002,,
1.2958,0.25,-0.02,0.56,0.002,0.033,0.004,,
1.2967,0.48,-0.09,0.48,0,0.033,-0.007,,
1.2975,0.32,-0.17,0.5,-0.006,0.022,-0.009,,
1.2983,0,0.04,1,-0.007,0.01,-0.008,,
1.2992,-0.29,0.15,1.58,0.002,0.006,-0.01,,
1.3,-0.48,0.01,1.66,0.01,0.01,-0.007,,
1.3008,-0.32,-0.04,1.49,0.012,0.023,-0.004,,
1.3017,0.09,0.09,1.21,0.006,0.042,-0.003,,
1.3025,0.49,0.23,0.58,-0.002,0.05,0.001,,
1.3033,0.62,0.09,0.22,-0.004,0.037,0.002,,
1.3042,0.3,-0.02,0.03,0.003,0.011,-0.001,,
1.305,-0.24,-0.2,0.18,0.017,-0.017,-0.003,,
1.3058,-0.65,-0.15,0.36,0.026,-0.031,0.001,,
1.3067,-0.74,0,0.05,0.022,-0.032,0.003,,
1.3075,-0.38,-0.06,0.03,0.021,-0.022,0.003,,
1.3083,0.01,-0.11,0.09,0.027,-0.011,0.005,,
1.3092,0.12,-0.24,-0.06,0.029,-0.01,0.003,,
1.31,0.18,-0.35,0.32,0.029,-0.01,0.004,,
1.3108,-0.12,-0.15,0.48,0.022,-0.015,0.004,,
1.3117,-0.31,0.08,0.46,0.011,-0.012,0.001,,
1.3125,-0.23,0.14,0.62,0.006,0.001,0,,
1.3133,0.05,0.02,0.9,0.007,0.026,-0.002,,
1.3142,0.43,0.12,1.03,0.005,0.051,-0.002,,
1.315,0.73,0.1,1.26,0,0.062,-0.002,,
1.3158,0.63,0.11,1.24,-0.001,0.053,-0.005,,
1.3167,0.23,0.06,1.15,0.002,0.034,-0.008,,
1.3175,-0.11,0.07,0.95,0.003,0.021,-0.008,,
1.3183,-0.21,-0.02,0.9,0.01,0.018,-0.005,,
1.3192,-0.17,-0.03,0.93,0.013,0.022,-0.005,,
1.32,0.02,-0.04,0.67,0.018,0.032,-0.001,,
1.3208,0.13,-0.04,0.47,0.015,0.027,0,,
1.3217,0.02,0.03,0.48,0.01,0.014,-0.001,,
1.3225,-0.37,0.23,0.53,0.005,0.001,0.002,,
1.3233,-0.56,0.18,0.18,0.008,0.007,0.009,,
1.3242,-0.14,-0.12,-0.06,0.024,0.027,0.006,,
1.325,0.44,-0.54,0.15,0.045,0.042,0.009,,
1.3258,0.54,-0.65,0.29,0.052,0.04,0.01,,
1.3267,0.24,-0.3,0.08,0.038,0.014,0.003,,
1.3275,-0.14,-0.04,-0.18,0.017,-0.012,0.005,,
1.3283,-0.56,0.08,-0.12,0.004,-0.029,0.003,,
1.3292,-0.69,0.15,0.15,0.003,-0.024,-0.003,,
1.33,-0.56,0.13,0.63,0.008,0.001,-0.002,,
1.3308,-0.29,0.18,0.65,0.008,0.034,-0.002,,
1.3317,0.23,0.14,0.34,0.003,0.065,-0.002,,
1.3325,0.72,0,-0.01,0.002,0.084,-0.002,,
1.3333,0.97,-0.17,-0.15,0.007,0.089,-0.004,,
1.3342,0.89,-0.3,0.04,0.017,0.079,-0.006,,
1.335,0.51,-0.36,0.32,0.028,0.058,-0.006,,
1.3358,-0.03,-0.29,0.5,0.027,0.032,-0.006,,
1.3367,-0.41,0.02,0.4,0.014,0.017,-0.005,,
1.3375,-0.47,0.42,0.08,-0.009,0.016,-0.003,,
