CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.3425,0.44,-0.3,0.36,-0.02,0.07,-0.015,,
0.3433,0.51,-0.12,0.36,-0.04,0.069,-0.013,,
0.3442,0.54,0.34,0.2,-0.058,0.064,-0.012,,
0.345,0.18,0.71,0.19,-0.061,0.05,-0.013,,
0.3458,-0.44,0.62,0.47,-0.049,0.026,-0.008,,
0.3467,-0.74,0.38,0.97,-0.033,0.003,-0.005,,
0.3475,-0.77,0.09,1.29,-0.024,-0.008,-0.01,,
0.3483,-0.52,-0.02,1.18,-0.021,-0.003,-0.006,,
0.3492,-0.04,0.04,0.85,-0.017,0.012,-0.005,,
0.35,0.3,-0.08,0.56,-0.017,0.026,-0.007,,
0.3508,0.24,-0.18,0.28,-0.016,0.027,-0.001,,
0.3517,-0.03,-0.09,0.23,-0.02,0.015,-0.002,,
0.3525,-0.38,-0.02,0.31,-0.024,-0.001,-0.007,,
0.3533,-0.57,0.08,0.45,-0.028,-0.014,-0.007,,
0.3542,-0.55,0.28,0.66,-0.033,-0.019,-0.008,,
0.355,-0.41,0.38,0.85,-0.033,-0.017,-0.009,,
0.3558,-0.22,0.31,0.72,-0.03,-0.011,-0.007,,
0.3567,0.04,0.16,0.76,-0.018,-0.002,-0.004,,
0.3575,0.21,-0.24,0.82,-0.011,0.004,-0.005,,
0.3583,0.23,-0.33,1.07,-0.011,0.006,-0.003,,
0.3592,0.26,-0.14,1.17,-0.017,0.006,-0.007,,
0.36,0.15,0.09,1.44,-0.018,0.004,-0.005,,
0.3608,0.19,0.13,1.57,-0.009,0.001,-0.002,,
0.3617,0.04,0.02,1.48,0,-0.007,-0.003,,
0.3625,0.12,-0.21,1.71,0.007,-0.008,-0.002,,
0.3633,0.18,-0.46,1.52,0.003,-0.019,-0.006,,
0.3642,0.02,-0.35,1.17,-0.009,-0.024,-0.004,,
0.365,0.18,-0.12,1.07,-0.021,-0.024,-0.006,,
0.3658,0.05,0.27,0.85,-0.03,-0.026,-0.002,,
0.3667,-0.09,0.31,0.85,-0.029,-0.027,-0.002,,
0.3675,-0.13,0.13,0.97,-0.023,-0.027,0,,
0.3683,-0.2,0.04,0.75,-0.017,-0.027,-0.002,,
0.3692,-0.11,-0.1,0.35,-0.01,-0.024,0.001,,
0.37,0.05,-0.27,-0.1,-0.008,-0.02,0.005,,
0.3708,0.09,-0.29,-0.35,-0.01,-0.023,0.004,,
0.3717,0.07,-0.23,0.15,-0.017,-0.033,0.007,,
0.3725,-0.21,-0.02,0.37,-0.027,-0.042,0.009,,
0.3733,-0.43,0.28,0.68,-0.033,-0.048,0.005,,
0.3742,-0.38,0.36,0.88,-0.032,-0.051,0.007,,
0.375,-0.58,0.23,0.82,-0.027,-0.054,0.006,,
0.3758,-0.59,0.06,0.85,-0.013,-0.048,0.001,,
0.3767,-0.26,-0.35,0.59,-0.004,-0.027,0.002,,
0.3775,0.13,-0.54,-0.04,-0.004,-0.011,0.003,,
0.3783,0.56,-0.33,-0.13,-0.017,-0.005,0.008,,
0.3792,0.67,0.08,-0.05,-0.034,-0.012,0.01,,
0.38,0.37,0.27,0.2,-0.045,-0.025,0.007,,
0.3808,0.06,0.28,0.44,-0.05,-0.04,0.009,,
0.3817,-0.19,0.39,0.3,-0.056,-0.045,0.007,,
0.3825,-0.23,0.53,0.35,-0.058,-0.041,0.004,,
0.3833,-0.13,0.63,0.46,-0.052,-0.048,0.007,,
0.3842,-0.06,0.27,0.28,-0.038,-0.049,0.005,,
0.385,-0.16,-0.17,0.03,-0.022,-0.052,0.002,,
0.3858,-0.05,-0.53,-0.28,-0.003,-0.056,0.007,,
0.3867,-0.16,-0.64,-0.2,0.004,-0.057,0.007,,
0.3875,-0.2,-0.47,0,0.007,-0.059,0.008,,
0.3883,-0.14,-0.34,0.07,-0.004,-0.057,0.009,,
0.3892,-0.16,-0.13,0.32,-0.021,-0.057,0.011,,
0.39,-0.14,0.3,0.43,-0.043,-0.054,0.006,,
0.3908,-0.17,0.48,0.89,-0.056,-0.051,0.005,,
0.3917,-0.16,0.38,1.31,-0.061,-0.04,0,,
0.3925,-0.13,0.4,1.51,-0.063,-0.023,-0.002,,
0.3933,0.1,0.57,1.57,-0.067,0.005,-0.003,,
0.3942,0.51,0.74,1.89,-0.061,0.014,-0.001,,
0.395,0.52,0.5,2.03,-0.039,0.007,-0.002,,
0.3958,0.24,-0.25,1.87,-0.003,-0.013,0,,
0.3967,0.06,-0.82,1.14,0.015,-0.03,-0.006,,
0.3975,-0.08,-0.99,0.37,0.021,-0.053,0.001,,
0.3983,-0.31,-0.67,0.18,0.013,-0.071,0.005,,
0.3992,-0.38,-0.36,0.21,0.002,-0.072,0.005,,
0.4,-0.31,-0.11,0.31,-0.013,-0.07,0.007,,
0.4008,-0.34,0.14,0.29,-0.031,-0.059,0.007,,
0.4017,-0.28,0.6,0.32,-0.048,-0.046,0.006,,
0.4025,-0.03,0.7,0.61,-0.052,-0.03,0.006,,
0.4033,0.22,0.58,0.79,-0.046,-0.024,0.003,,
0.4042,0.21,0.26,0.63,-0.031,-0.02,-0.001,,
0.405,0.28,-0.45,0.37,-0.01,-0.019,-0.002,,
0.4058,0.27,-0.65,0.4,0.005,-0.021,-0.007,,
0.4067,0,-0.54,0.71,0.011,-0.014,-0.004,,
0.4075,-0.03,-0.38,0.8,0.009,0.001,-0.007,,
0.4083,0.11,-0.24,0.84,0.003,0.018,-0.008,,
0.4092,0.23,-0.11,1.06,-0.006,0.035,-0.008,,
0.41,0.27,0.09,1.33,-0.019,0.047,-0.005,,
0.4108,0.36,0.38,1.42,-0.037,0.058,-0.01,,
0.4117,0.44,0.59,1.24,-0.051,0.058,-0.009,,
0.4125,0.44,0.48,1.01,-0.054,0.044,-0.008,,
0.4133,0.2,0.26,1.09,-0.046,0.02,-0.012,,
0.4142,-0.41,0.18,1.09,-0.031,0,-0.016,,
0.415,-0.63,-0.1,0.6,-0.02,-0.006,-0.012,,
0.4158,-0.58,-0.24,0.15,-0.013,-0.008,-0.013,,
0.4167,-0.62,-0.09,-0.24,-0.015,-0.009,-0.017,,
0.4175,-0.39,0.28,-0.84,-0.03,0.001,-0.012,,
0.4183,0.28,0.4,-0.57,-0.038,0.024,-0.01,,
0.4192,0.45,0.25,-0.09,-0.036,0.046,-0.008,,
0.42,0.37,0.04,0.1,-0.026,0.052,-0.006,,
0.4208,0.14,-0.15,0.54,-0.012,0.044,-0.018,,
0.4217,-0.21,-0.11,0.5,-0.015,0.029,-0.018,,
0.4225,-0.28,0.13,0.33,-0.024,0.015,-0.014,,
0.4233,-0.23,0.28,0.17,-0.031,0.008,-0.016,,
0.4242,-0.16,0.29,-0.11,-0.031,0.009,-0.01,,
0.425,-0.05,0.24,-0.21,-0.022,0.015,-0.006,,
0.4258,-0.01,0.1,-0.13,-0.009,0.017,-0.007,,
0.4267,-0.01,-0.25,-0.12,0.004,0.022,-0.008,,
0.4275,0.14,-0.5,-0.01,0.014,0.029,-0.009,,
0.4283,0.23,-0.6,0.22,0.019,0.037,-0.014,,
0.4292,0.2,-0.47,0.42,0.009,0.044,-0.017,,
0.43,0.13,-0.1,0.63,-0.007,0.045,-0.016,,
0.4308,0.03,0.22,0.82,-0.023,0.043,-0.018,,
0.4317,-0.04,0.37,0.78,-0.033,0.043,-0.018,,
0.4325,0.02,0.37,0.68,-0.041,0.045,-0.013,,
0.4333,0.23,0.32,0.71,-0.04,0.056,-0.015,,
0.4342,0.31,0.31,0.54,-0.039,0.061,-0.015,,
0.435,0.26,0.29,0.34,-0.034,0.057,-0.012,,
0.4358,0.16,0.11,0.34,-0.022,0.049,-0.012,,
0.4367,0.02,-0.07,0.34,-0.008,0.04,-0.009,,
0.4375,-0.14,-0.27,0.54,0.003,0.028,-0.007,,
0.4383,-0.23,-0.31,0.83,0.006,0.019,-0.009,,
0.4392,-0.32,-0.24,0.93,0.001,0.011,-0.01,,
0.44,-0.37,-0.05,0.89,-0.011,0.003,-0.007,,
0.4408,-0.38,0.09,0.9,-0.021,-0.001,-0.009,,
0.4417,-0.42,0.21,0.74,-0.03,-0.003,-0.008,,
0.4425,-0.36,0.31,0.62,-0.037,-0.001,-0.004,,
0.4433,-0.27,0.35,0.61,-0.035,0.004,-0.007,,
0.4442,-0.11,0.17,0.68,-0.027,0.015,-0.005,,
0.445,0.08,0.09,0.54,-0.027,0.022,-0.006,,
0.4458,0.1,0.04,0.39,-0.026,0.022,-0.008,,
0.4467,0.08,0.05,0.55,-0.023,0.019,-0.009,,
0.4475,-0.04,-0.04,0.77,-0.016,0.012,-0.007,,
0.4483,-0.11,0,1.13,-0.012,0.011,-0.008,,
0.4492,0.01,-0.11,1.38,-0.01,0.014,-0.008,,
0.45,0.02,-0.04,1.26,-0.013,0.017,-0.008,,
0.4508,0.29,0.02,1.21,-0.013,0.021,-0.006,,
0.4517,0.47,0.03,1.1,-0.015,0.02,-0.005,,
0.4525,0.29,-0.08,0.77,-0.01,0.009,-0.004,,
0.4533,0.14,-0.33,1.19,-0.01,0.001,-0.007,,
0.4542,0.08,-0.14,1.41,-0.016,-0.006,-0.004,,
0.455,-0.09,0.15,1.35,-0.027,-0.015,-0.003,,
0.4558,-0.01,0.29,1.46,-0.032,-0.014,-0.005,,
0.4567,0.03,0.43,1.22,-0.035,-0.019,-0.005,,
0.4575,-0.17,0.31,0.89,-0.027,-0.027,-0.003,,
0.4583,-0.21,-0.03,0.57,-0.011,-0.03,-0.004,,
0.4592,-0.16,-0.43,0.22,0.008,-0.031,-0.004,,
0.46,-0.12,-0.82,-0.06,0.019,-0.027,0.003,,
0.4608,-0.02,-0.74,-0.19,0.008,-0.018,0.003,,
0.4617,0.16,-0.2,-0.4,-0.018,-0.009,0.006,,
0.4625,0.18,0.39,-0.13,-0.048,-0.007,0.008,,
0.4633,0.12,0.68,0.41,-0.063,-0.009,0.008,,
0.4642,0,0.76,0.93,-0.068,-0.018,0.004,,
0.465,-0.18,0.63,1.11,-0.053,-0.026,0.004,,
0.4658,-0.37,0.21,1.3,-0.027,-0.034,0.003,,
0.4667,-0.44,-0.11,1.18,-0.004,-0.042,0.003,,
0.4675,-0.4,-0.51,0.77,0.005,-0.046,0.007,,
0.4683,-0.05,-0.79,-0.24,0.007,-0.035,0.008,,
0.4692,0.3,-0.54,-0.59,0.001,-0.02,0.009,,
0.47,0.42,-0.34,-0.13,-0.008,-0.013,0.011,,
0.4708,0.36,-0.13,0.1,-0.024,-0.013,0.008,,
0.4717,0.35,0.25,0.01,-0.046,-0.016,0.006,,
0.4725,0.09,0.63,0.09,-0.065,-0.029,0.008,,
0.4733,-0.22,0.82,0.2,-0.066,-0.039,0.008,,
0.4742,-0.15,0.63,0.16,-0.055,-0.049,0.004,,
0.475,-0.35,0.21,0.53,-0.039,-0.06,0.006,,
0.4758,-0.38,-0.17,-0.11,-0.023,-0.06,0.008,,
0.4767,-0.12,-0.45,-0.13,-0.012,-0.051,0.005,,
0.4775,0.04,-0.38,-0.06,0,-0.038,0.01,,
0.4783,0.21,-0.44,0.34,0.003,-0.031,0.009,,
0.4792,0.21,-0.42,0.5,-0.002,-0.028,0.006,,
0.48,0.03,-0.25,0.67,-0.012,-0.034,0.005,,
0.4808,-0.31,-0.16,1.13,-0.024,-0.036,0.005,,
0.4817,-0.35,-0.01,1.86,-0.04,-0.036,-0.005,,
0.4825,-0.16,0.5,1.92,-0.069,-0.021,-0.002,,
0.4833,0.12,1.05,1.72,-0.087,-0.005,0.001,,
0.4842,0.08,1.1,1.68,-0.079,0.001,0.001,,
0.485,0.08,0.67,1.86,-0.05,0.002,-0.005,,
0.4858,0.06,0.14,1.64,-0.021,0.002,0.002,,
0.4867,0.21,-0.39,1.25,0,-0.002,0.003,,
0.4875,0.5,-0.99,0.05,0.014,-0.014,0.006,,
0.4883,0.28,-0.99,-0.68,0.015,-0.038,0.003,,
0.4892,-0.3,-0.57,-0.55,0.006,-0.065,0.006,,
0.49,-0.59,-0.18,0.02,-0.012,-0.074,0.007,,
0.4908,-0.49,0.15,0.33,-0.024,-0.067,0.007,,
0.4917,-0.33,0.4,0.82,-0.029,-0.05,0.006,,
0.4925,-0.1,0.4,1.07,-0.023,-0.031,0.004,,
0.4933,0.04,0.33,1.23,-0.02,-0.018,0.001,,
0.4942,0.22,-0.07,1,-0.017,-0.007,0.001,,
0.495,0.46,-0.51,0.44,-0.019,0.004,-0.002,,
0.4958,0.59,-0.34,0.2,-0.023,0.019,-0.004,,
0.4967,0.38,0.13,0.91,-0.026,0.025,-0.007,,
0.4975,0.32,0.2,1.52,-0.021,0.035,-0.007,,
0.4983,0.37,0,1.76,-0.019,0.043,-0.01,,
0.4992,0.21,0.01,1.5,-0.021,0.045,-0.01,,
0.5,0.06,0.12,1.45,-0.03,0.045,-0.011,,
0.5008,0.11,0.4,1.25,-0.042,0.047,-0.01,,
0.5017,0.34,0.38,1.07,-0.045,0.049,-0.01,,
0.5025,0.23,0.21,0.92,-0.042,0.041,-0.012,,
0.5033,-0.2,0.12,0.55,-0.032,0.03,-0.011,,
0.5042,-0.41,-0.04,0.32,-0.021,0.021,-0.009,,
0.505,-0.66,-0.31,0.34,-0.013,0.003,-0.013,,
0.5058,-0.7,-0.03,-0.1,-0.023,-0.004,-0.016,,
0.5067,-0.31,0.36,-0.27,-0.04,0.013,-0.011,,
0.5075,0,0.6,-0.15,-0.042,0.031,-0.011,,
0.5083,0.29,0.31,0.06,-0.028,0.054,-0.01,,
0.5092,0.33,-0.07,0.15,-0.02,0.061,-0.007,,
0.51,0.17,-0.06,-0.11,-0.018,0.053,-0.014,,
0.5108,0.02,-0.01,-0.58,-0.021,0.047,-0.013,,
0.5117,-0.07,-0.13,-0.71,-0.016,0.033,-0.008,,
0.5125,-0.23,-0.36,-0.31,-0.008,0.015,-0.015,,
0.5133,-0.38,-0.18,-0.15,-0.014,0.01,-0.015,,
0.5142,-0.2,0.33,0.07,-0.03,0.013,-0.014,,
0.515,0.06,0.77,0.39,-0.038,0.03,-0.015,,
0.5158,0.26,0.55,0.61,-0.03,0.047,-0.007,,
0.5167,0.27,0.03,0.67,-0.01,0.047,-0.006,,
0.5175,0.08,-0.49,0.28,0.018,0.039,-0.011,,
0.5183,0.09,-0.82,0.54,0.024,0.04,-0.013,,
0.5192,0.08,-0.64,0.65,0.018,0.038,-0.015,,
0.52,0.12,-0.32,0.79,0.006,0.042,-0.018,,
0.5208,0.06,0.02,0.76,-0.01,0.044,-0.019,,
0.5217,-0.01,0.26,0.68,-0.023,0.049,-0.016,,
0.5225,0.05,0.33,0.71,-0.031,0.056,-0.014,,
0.5233,0.22,0.18,0.81,-0.034,0.066,-0.015,,
0.5242,0.42,0.19,0.59,-0.04,0.074,-0.012,,
0.525,0.39,0.33,0.27,-0.042,0.072,-0.01,,
0.5258,0.11,0.32,0.31,-0.034,0.06,-0.005,,
0.5267,-0.15,0.13,0.62,-0.016,0.038,-0.004,,
0.5275,-0.46,0,0.61,-0.003,0.02,-0.007,,
0.5283,-0.57,-0.25,0.39,0.007,0.017,-0.006,,
0.5292,-0.5,-0.4,0.87,0.01,0.001,-0.007,,
0.53,-0.45,-0.41,0.81,0,0.004,-0.01,,
0.5308,-0.25,-0.15,0.73,-0.017,0.005,-0.008,,
0.5317,-0.19,0.13,0.53,-0.03,0.009,-0.007,,
0.5325,-0.28,0.41,0.4,-0.037,0.011,-0.005,,
0.5333,-0.23,0.35,0.48,-0.03,0.019,-0.003,,
0.5342,-0.11,0.21,0.47,-0.025,0.03,-0.007,,
0.535,0.01,0.06,0.2,-0.022,0.036,-0.006,,
0.5358,0.22,0.09,0.11,-0.021,0.031,-0.004,,
0.5367,0.26,-0.09,0.23,-0.017,0.025,-0.004,,
0.5375,0.17,-0.2,0.54,-0.016,0.019,-0.003,,
0.5383,0.07,-0.04,0.87,-0.021,0.021,-0.002,,
0.5392,0.08,0.23,1.02,-0.023,0.026,-0.004,,
0.54,0.12,0.21,1.15,-0.021,0.026,-0.004,,
0.5408,0.29,-0.05,1.33,-0.013,0.022,-0.005,,
0.5417,0.24,-0.23,1.65,-0.008,0.013,-0.005,,
0.5425,0.09,-0.14,1.6,-0.015,0.006,-0.002,,
0.5433,0.09,0.03,1.55,-0.026,0.006,-0.003,,
0.5442,0.25,0.21,1.57,-0.029,0.001,-0.002,,
0.545,0.16,0.2,1.41,-0.026,-0.006,0.001,,
0.5458,-0.16,0.25,1.12,-0.021,-0.01,-0.004,,
0.5467,-0.19,0.07,0.39,-0.019,-0.015,0,,
0.5475,-0.01,-0.28,0.05,-0.014,-0.012,0.004,,
0.5483,0.02,-0.46,-0.09,-0.007,-0.005,0.005,,
0.5492,0.02,-0.25,-0.22,-0.014,0.004,0.005,,
0.55,0.18,0.18,-0.18,-0.031,0.009,0.007,,
0.5508,0.18,0.4,0.07,-0.046,0.006,0.01,,
0.5517,0.19,0.49,0.53,-0.048,-0.003,0.005,,
0.5525,-0.04,0.35,0.8,-0.035,-0.021,0.003,,
0.5533,-0.46,-0.07,0.76,-0.023,-0.04,0.001,,
0.5542,-0.67,-0.22,0.93,-0.008,-0.044,0.002,,
0.555,-0.47,-0.33,0.49,-0.002,-0.033,0.009,,
0.5558,-0.01,-0.44,0.11,-0.006,-0.012,0.014,,
0.5567,0.37,-0.28,-0.07,-0.016,0.003,0.011,,
0.5575,0.5,0.08,-0.11,-0.029,0.006,0.01,,
0.5583,0.39,0.23,-0.03,-0.038,0.006,0.009,,
0.5592,0.19,0.19,0.37,-0.04,0,0.006,,
0.56,0.05,0.17,0.29,-0.037,-0.004,0.003,,
0.5608,0.05,0.17,0.23,-0.043,-0.004,0.005,,
0.5617,0.05,0.44,0.35,-0.05,-0.009,0.005,,
0.5625,0.08,0.5,0.03,-0.046,-0.016,0.004,,
0.5633,-0.04,0.23,0.04,-0.035,-0.027,0.005,,
0.5642,-0.09,-0.22,0.03,-0.01,-0.029,0.005,,
0.565,-0.13,-0.5,0.14,0.002,-0.027,0.006,,
0.5658,-0.02,-0.46,0.12,0.01,-0.021,0.009,,
0.5667,0.12,-0.46,0.52,0.01,-0.019,0.01,,
0.5675,-0.06,-0.4,0.8,0.006,-0.025,0.006,,
0.5683,-0.39,-0.4,1.13,-0.01,-0.025,0.001,,
0.5692,-0.26,0.07,1.33,-0.041,-0.008,0.001,,
0.57,0.07,0.76,1.58,-0.069,0.004,0.002,,
0.5708,0.24,0.92,1.81,-0.064,0.01,0.002,,
0.5717,0.16,0.59,2.19,-0.044,0.008,-0.002,,
0.5725,-0.02,0.21,1.8,-0.021,0.007,0.001,,
0.5733,0.04,-0.27,1.54,-0.003,0.006,0.004,,
0.5742,0.37,-0.77,0.62,0.008,0.001,0.006,,
0.575,0.18,-0.7,-0.17,0.006,-0.016,0.005,,
0.5758,-0.09,-0.37,-0.23,-0.004,-0.026,0.004,,
0.5767,-0.14,0.01,0.03,-0.017,-0.026,0.004,,
0.5775,-0.02,0.09,0.36,-0.02,-0.017,0.005,,
0.5783,0.01,0.08,0.8,-0.021,-0.005,0.003,,
0.5792,0.15,0.28,1,-0.028,0.005,0.002,,
0.58,0.14,0.46,0.83,-0.031,0.009,0.001,,
0.5808,0.32,0.23,0.69,-0.026,0.015,0,,
0.5817,0.34,-0.09,0.64,-0.016,0.018,-0.005,,
0.5825,0.36,-0.33,0.56,0.002,0.023,-0.007,,
0.5833,0.27,-0.54,0.98,0.014,0.027,-0.004,,
0.5842,0.11,-0.47,0.82,0.009,0.034,-0.007,,
0.585,0.07,-0.13,0.74,-0.011,0.043,-0.007,,
0.5858,0.23,0.19,0.86,-0.026,0.056,-0.004,,
0.5867,0.26,0.45,0.99,-0.04,0.065,-0.006,,
0.5875,0.43,0.55,0.96,-0.043,0.069,-0.01,,
0.5883,0.34,0.38,0.73,-0.04,0.068,-0.008,,
0.5892,0.01,0.21,0.65,-0.029,0.051,-0.009,,
0.59,-0.29,-0.19,0.68,-0.014,0.032,-0.012,,
0.5908,-0.57,-0.15,0.25,-0.011,0.018,-0.01,,
0.5917,-0.54,-0.08,-0.1,-0.005,0.018,-0.007,,
0.5925,-0.27,-0.1,-0.17,0.001,0.033,-0.008,,
0.5933,0.16,-0.2,-0.1,0.004,0.058,-0.003,,
0.5942,0.49,-0.05,-0.02,0.002,0.071,-0.009,,
0.595,0.31,-0.04,-0.18,-0.01,0.071,-0.013,,
0.5958,0.09,0.16,-0.15,-0.024,0.062,-0.012,,
0.5967,-0.09,0.36,-0.06,-0.029,0.052,-0.015,,
0.5975,-0.21,0.21,0.15,-0.026,0.046,-0.014,,
0.5983,-0.3,0.09,0.2,-0.021,0.041,-0.013,,
0.5992,-0.25,0.18,0.13,-0.02,0.045,-0.017,,
0.6,0.03,0.22,0.06,-0.019,0.058,-0.014,,
0.6008,0.3,0.21,-0.05,-0.017,0.067,-0.01,,
0.6017,0.29,0.1,-0.03,-0.006,0.067,-0.009,,
0.6025,0.16,-0.23,0.15,0.01,0.064,-0.012,,
0.6033,0.13,-0.43,0.31,0.017,0.065,-0.013,,
0.6042,0.12,-0.32,0.32,0.019,0.065,-0.014,,
0.605,0.26,-0.28,0.37,0.019,0.07,-0.014,,
0.6058,0.3,-0.18,0.54,0.014,0.069,-0.015,,
0.6067,0.21,-0.09,0.67,0.006,0.066,-0.016,,
0.6075,0.05,0.09,0.61,-0.006,0.062,-0.016,,
0.6083,-0.03,0.14,0.6,-0.011,0.061,-0.015,,
0.6092,-0.07,0.1,0.61,-0.011,0.062,-0.012,,
0.61,-0.02,0.04,0.6,-0.008,0.066,-0.011,,
0.6108,0.09,-0.03,0.86,-0.014,0.073,-0.011,,
0.6117,0.23,-0.05,0.97,-0.02,0.077,-0.009,,
0.6125,0.19,0.22,0.76,-0.028,0.069,-0.008,,
0.6133,0.05,0.38,0.58,-0.025,0.055,-0.006,,
0.6142,-0.22,0.32,0.51,-0.013,0.033,-0.002,,
0.615,-0.47,0.07,0.78,-0.002,0.018,0,,
0.6158,-0.57,-0.17,0.97,0,0.009,-0.006,,
0.6167,-0.53,-0.13,0.74,-0.007,0.008,-0.008,,
0.6175,-0.26,0.08,0.52,-0.009,0.012,-0.006,,
0.6183,-0.02,0.08,0.52,-0.007,0.019,-0.005,,
0.6192,0.01,-0.01,0.54,-0.002,0.023,-0.006,,
0.62,-0.08,-0.14,0.68,0.003,0.026,-0.005,,
0.6208,-0.06,-0.15,0.87,0.004,0.029,-0.01,,
0.6217,-0.03,-0.2,0.85,-0.002,0.034,-0.008,,
0.6225,0.19,0,0.88,-0.013,0.041,-0.008,,
0.6233,0.37,0.14,0.67,-0.021,0.044,-0.01,,
0.6242,0.37,0.3,0.65,-0.024,0.04,-0.007,,
0.625,0.3,0.16,0.8,-0.018,0.034,-0.003,,
0.6258,0.21,0.04,0.93,-0.009,0.027,-0.006,,
0.6267,0.13,-0.11,0.96,0.001,0.023,-0.003,,
0.6275,0.18,-0.34,1.33,0.01,0.016,-0.003,,
0.6283,0.2,-0.29,1.53,0.013,0.011,-0.002,,
0.6292,0.14,-0.14,1.38,0.007,0,0.001,,
0.63,0.09,-0.11,1.39,0.002,-0.01,0,,
0.6308,-0.09,0.04,1.22,0.004,-0.022,-0.001,,
0.6317,-0.43,-0.1,0.82,0.01,-0.029,0.001,,
0.6325,-0.29,-0.32,0.83,0.009,-0.015,-0.002,,
0.6333,0.33,-0.47,0.82,0.017,0.003,0.002,,
0.6342,0.18,-0.35,0.42,0.01,-0.004,0.007,,
0.635,-0.2,0.08,0.25,-0.022,-0.008,0.006,,
0.6358,-0.12,0.6,0.13,-0.045,-0.007,0.008,,
0.6367,-0.04,0.65,0.2,-0.045,-0.006,0.007,,
0.6375,0.05,0.38,0.29,-0.028,-0.004,0.002,,
0.6383,0.08,-0.07,0.26,-0.001,-0.007,0.003,,
0.6392,-0.11,-0.55,0.32,0.019,-0.021,0.002,,
0.64,-0.25,-0.78,0.42,0.027,-0.031,0,,
0.6408,-0.29,-0.57,0.33,0.02,-0.036,0.005,,
0.6417,-0.21,-0.38,0.48,0.006,-0.034,0.007,,
0.6425,0.01,-0.01,0.75,-0.005,-0.021,0.005,,
0.6433,0.2,0.28,0.65,-0.015,-0.008,0.008,,
0.6442,0.3,0.2,0.54,-0.019,-0.004,0.007,,
0.645,0.14,0.15,0.5,-0.028,-0.007,0.003,,
0.6458,0.14,0.21,0.22,-0.039,-0.003,0.006,,
0.6467,0.29,0.22,0.19,-0.043,-0.004,0.007,,
0.6475,0.27,0.4,0.07,-0.047,-0.004,0.005,,
0.6483,0.27,0.37,-0.28,-0.038,-0.01,0.006,,
0.6492,-0.02,0.11,-0.03,-0.023,-0.029,0.005,,
0.65,-0.39,-0.08,0.01,-0.011,-0.043,0.004,,
0.6508,-0.56,-0.19,-0.02,-0.004,-0.054,0.005,,
0.6517,-0.5,-0.3,-0.08,-0.003,-0.049,0.006,,
0.6525,-0.2,-0.34,0.07,-0.004,-0.043,0.004,,
0.6533,-0.07,-0.26,0.49,-0.008,-0.033,0.005,,
0.6542,-0.23,-0.13,1.17,-0.021,-0.034,0.003,,
0.655,-0.33,0.14,1.84,-0.036,-0.022,-0.003,,
0.6558,-0.14,0.63,2.05,-0.055,-0.005,-0.003,,
0.6567,0.19,0.89,1.73,-0.063,0.014,0.003,,
0.6575,0.41,0.83,1.32,-0.052,0.018,-0.001,,
0.6583,0.51,0.24,1.3,-0.021,0.014,-0.002,,
0.6592,0.45,-0.49,0.95,0.013,-0.004,-0.001,,
0.66,0.17,-1.04,0.27,0.032,-0.027,-0.001,,
0.6608,-0.13,-0.96,0.55,0.032,-0.05,0.001,,
0.6617,-0.5,-0.45,0.23,0.007,-0.073,0.008,,
0.6625,-0.52,0,0.58,-0.005,-0.068,0.003,,
0.6633,-0.28,0.29,1.04,-0.01,-0.052,0.004,,
0.6642,-0.03,0.31,1.21,-0.008,-0.029,0.006,,
0.665,0.25,0.24,1.27,-0.002,-0.014,-0.001,,
0.6658,0.45,-0.06,0.61,0.004,-0.01,0,,
0.6667,0.4,-0.45,-0.09,0.01,-0.013,0.001,,
0.6675,0.33,-0.59,-0.31,0.015,-0.012,-0.003,,
0.6683,0.24,-0.49,0.2,0.017,-0.015,-0.006,,
0.6692,0.21,-0.31,0.64,0.009,-0.015,-0.004,,
0.67,0.11,-0.02,1.03,-0.005,-0.007,-0.01,,
0.6708,-0.01,0.32,1.31,-0.016,0.007,-0.007,,
0.6717,0.08,0.53,1.64,-0.017,0.018,-0.007,,
0.6725,0.12,0.37,1.64,-0.008,0.032,-0.009,,
0.6733,-0.07,-0.04,1.41,0.006,0.039,-0.011,,
0.6742,0.26,-0.44,0.95,0.014,0.044,-0.009,,
0.675,0.25,-0.56,0.62,0.014,0.045,-0.014,,
0.6758,0.2,-0.34,0.16,-0.001,0.043,-0.015,,
0.6767,-0.07,0.13,-0.09,-0.018,0.037,-0.014,,
0.6775,-0.38,0.39,0.19,-0.029,0.022,-0.017,,
0.6783,-0.7,0.48,0.24,-0.039,0.01,-0.013,,
0.6792,-0.75,0.5,0.34,-0.036,0.003,-0.005,,
0.68,-0.26,0.43,0.69,-0.028,0.016,-0.006,,
0.6808,0.11,0.18,0.68,-0.021,0.034,-0.01,,
0.6817,0.27,0.12,0.2,-0.018,0.049,-0.01,,
0.6825,0.19,0.03,0.15,-0.01,0.049,-0.01,,
0.6833,0.06,-0.21,0.16,0.001,0.052,-0.012,,
0.6842,-0.01,-0.24,0.2,0.004,0.052,-0.012,,
0.685,0.05,-0.06,0.18,0.002,0.047,-0.011,,
0.6858,0.04,-0.03,0.24,0.002,0.038,-0.011,,
0.6867,-0.19,0.04,0.02,-0.006,0.022,-0.012,,
