CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0583,-0.5,0.81,1.33,-0.043,-0.053,0.001,,
0.0592,-0.29,0.56,0.17,-0.032,0.003,-0.001,,
0.06,0.09,0.03,-0.06,-0.014,0.027,0,,
0.0608,0.39,-0.42,0.25,-0.008,0.035,-0.001,,
0.0617,0.22,-0.3,0.82,-0.008,0.041,-0.001,,
0.0625,0.05,0.08,0.98,-0.011,0.051,-0.001,,
0.0633,0.14,0.27,0.99,-0.011,0.052,-0.005,,
0.0642,0.2,0,1.59,-0.005,0.041,-0.005,,
0.065,-0.09,-0.03,1.94,-0.008,0.03,-0.006,,
0.0658,-0.59,0.54,1.82,-0.023,0.017,-0.009,,
0.0667,-0.43,0.58,1.33,-0.026,0.007,-0.003,,
0.0675,-0.29,0.12,1.13,-0.012,0.014,0.003,,
0.0683,0,-0.37,0.97,0.013,0.037,0.004,,
0.0692,0.45,-0.5,0.82,0.035,0.052,0.005,,
0.07,0.63,-0.49,0.77,0.051,0.038,0.008,,
0.0708,0.35,-0.68,0.86,0.062,0.016,-0.001,,
0.0717,0,-0.64,0.92,0.051,-0.021,-0.011,,
0.0725,-0.75,-0.25,0.78,0.021,-0.059,-0.009,,
0.0733,-1.01,0.23,1.21,0.015,-0.059,-0.013,,
0.0742,-0.67,0.53,0.74,0.004,-0.057,-0.004,,
0.075,-0.48,0.28,1.67,0.035,-0.028,-0.001,,
0.0758,0.03,-0.47,1.28,0.057,0.018,-0.005,,
0.0767,0.73,-0.99,0.69,0.066,0.056,0.002,,
0.0775,1.04,-1.12,0.26,0.059,0.073,-0.002,,
0.0783,1.14,-0.84,-0.01,0.04,0.07,-0.013,,
0.0792,0.85,-0.32,0.26,0.029,0.043,-0.015,,
0.08,0.13,-0.05,0.6,0.024,0.014,-0.019,,
0.0808,-0.46,-0.05,0.69,0.017,-0.005,-0.02,,
0.0817,-0.82,-0.1,0.58,0.008,-0.001,-0.012,,
0.0825,-0.55,0.03,0.44,-0.007,0.019,-0.009,,
0.0833,0.13,0.08,0.38,-0.017,0.044,-0.005,,
0.0842,0.52,0.13,0.18,-0.027,0.066,-0.001,,
0.085,0.79,0.28,0.23,-0.028,0.077,-0.002,,
0.0858,0.89,0.25,0.34,-0.015,0.068,-0.002,,
0.0867,0.34,0.04,-0.01,0.001,0.041,-0.005,,
0.0875,-0.11,-0.26,0.03,0.015,0.02,-0.004,,
0.0883,-0.4,-0.29,0.17,0.015,0.007,-0.001,,
0.0892,-0.49,-0.19,0.04,0.012,0.006,0,,
0.09,-0.4,-0.25,0.4,0.006,0.022,0.002,,
0.0908,-0.2,0.18,0.42,-0.007,0.048,0.001,,
0.0917,0.08,0.46,0.49,-0.013,0.072,-0.001,,
0.0925,0.37,0.32,0.89,-0.001,0.09,-0.005,,
0.0933,0.25,-0.27,1.14,0.02,0.094,-0.002,,
0.0942,0.21,-0.75,0.67,0.037,0.096,-0.005,,
0.095,0.31,-0.71,0.22,0.032,0.096,-0.009,,
0.0958,0.38,-0.33,0.22,0.014,0.093,-0.011,,
0.0967,0.23,0.27,0.5,-0.01,0.085,-0.013,,
0.0975,-0.07,0.65,0.84,-0.025,0.074,-0.011,,
0.0983,-0.37,0.6,1.36,-0.023,0.064,-0.011,,
0.0992,-0.35,0.34,1.63,-0.007,0.07,-0.011,,
0.1,-0.11,0.06,1.41,0.01,0.082,-0.011,,
0.1008,0.25,-0.38,0.84,0.027,0.091,-0.009,,
0.1017,0.38,-0.63,0.14,0.034,0.089,-0.008,,
0.1025,0.34,-0.75,-0.17,0.039,0.081,-0.008,,
0.1033,0.16,-0.56,-0.11,0.03,0.069,-0.009,,
0.1042,-0.06,-0.08,-0.02,0.011,0.061,-0.011,,
0.105,-0.14,0.43,0.16,-0.012,0.061,-0.012,,
0.1058,-0.14,0.72,0.63,-0.026,0.062,-0.013,,
0.1067,-0.26,0.68,0.79,-0.03,0.06,-0.014,,
0.1075,-0.29,0.39,0.7,-0.023,0.059,-0.013,,
0.1083,-0.04,0.04,0.49,-0.014,0.064,-0.014,,
0.1092,0.1,-0.04,0.39,-0.007,0.064,-0.014,,
0.11,0.12,-0.08,0.45,0.002,0.061,-0.013,,
0.1108,-0.02,-0.17,0.51,0.007,0.05,-0.011,,
0.1117,-0.2,-0.21,0.67,0.008,0.036,-0.01,,
0.1125,-0.22,0,0.83,-0.005,0.028,-0.012,,
0.1133,-0.13,0.46,0.79,-0.021,0.026,-0.011,,
0.1142,0.01,0.55,0.92,-0.023,0.023,-0.007,,
0.115,0.05,0.23,1.16,-0.014,0.015,-0.009,,
0.1158,-0.08,0.02,1.17,-0.005,0.004,-0.009,,
0.1167,-0.15,0,1.08,0.001,-0.004,-0.005,,
0.1175,-0.04,-0.04,1,0.012,-0.007,-0.007,,
0.1183,0.12,-0.29,0.94,0.032,-0.009,-0.003,,
0.1192,0.22,-0.68,0.75,0.056,-0.012,-0.001,,
0.12,0.13,-0.95,0.51,0.068,-0.024,-0.006,,
0.1208,0.01,-0.97,0.66,0.068,-0.038,-0.003,,
0.1217,0.08,-0.69,0.81,0.049,-0.042,-0.004,,
0.1225,-0.21,-0.05,0.24,0.024,-0.052,-0.006,,
0.1233,-0.01,0.11,0.25,0.012,-0.044,-0.002,,
0.1242,0.09,0.31,0.44,-0.003,-0.037,-0.005,,
0.125,0.03,0.26,0.51,-0.002,-0.034,0,,
0.1258,0.21,0,0.43,0.001,-0.028,0.003,,
0.1267,0.29,-0.18,0.22,0.006,-0.032,-0.003,,
0.1275,0.26,-0.43,0.03,0.015,-0.041,0.001,,
0.1283,0.09,-0.46,0.4,0.016,-0.058,0.003,,
0.1292,-0.25,-0.17,0.6,0.012,-0.075,0.002,,
0.13,-0.44,-0.02,0.94,0.003,-0.083,0.004,,
0.1308,-0.53,0.09,1.22,0.005,-0.087,0.009,,
0.1317,-0.29,-0.05,1.41,0.009,-0.079,0.004,,
0.1325,-0.16,-0.02,1.23,0.005,-0.077,0.006,,
0.1333,-0.08,-0.04,0.98,-0.003,-0.077,0.007,,
0.1342,0.05,0.1,0.67,-0.014,-0.08,0.003,,
0.135,-0.1,0.13,0.79,-0.017,-0.088,0.004,,
0.1358,-0.42,-0.02,0.8,-0.001,-0.096,0.002,,
0.1367,-0.5,-0.11,0.46,0.012,-0.09,0.001,,
0.1375,-0.23,-0.39,0.75,0.024,-0.073,0.001,,
0.1383,-0.05,-0.51,0.77,0.016,-0.063,-0.006,,
0.1392,0.03,0.04,-0.06,-0.01,-0.059,-0.002,,
0.14,0.04,0.44,-0.7,-0.014,-0.072,-0.001,,
0.1408,-0.25,0.35,-0.78,0.003,-0.08,0.001,,
0.1417,-0.32,-0.37,-0.15,0.032,-0.072,0.003,,
0.1425,-0.19,-1,0.63,0.036,-0.05,0.004,,
0.1433,0.09,-0.6,0.6,0.008,-0.036,0.001,,
0.1442,0.23,0.28,0.12,-0.025,-0.043,0.007,,
0.145,0.08,0.71,0,-0.036,-0.067,0.008,,
0.1458,-0.31,0.51,0.32,-0.032,-0.087,0.006,,
0.1467,-0.66,0.18,0.74,-0.022,-0.094,0.008,,
0.1475,-0.79,0.04,0.87,-0.009,-0.09,0.007,,
0.1483,-0.72,0.04,1.01,-0.001,-0.079,0.006,,
0.1492,-0.59,0.02,1,-0.001,-0.069,0.009,,
0.15,-0.35,-0.08,0.71,-0.013,-0.053,0.006,,
0.1508,-0.01,-0.1,0.27,-0.031,-0.035,0.001,,
0.1517,-0.01,0.23,0.44,-0.041,-0.024,0.003,,
0.1525,-0.1,0.44,0.89,-0.036,-0.018,-0.001,,
0.1533,-0.16,0.37,1.18,-0.026,-0.013,-0.003,,
0.1542,-0.3,0.24,1.14,-0.02,-0.011,-0.003,,
0.155,-0.44,0.24,1.23,-0.02,-0.01,-0.004,,
0.1558,-0.5,0.21,1.32,-0.016,-0.011,-0.008,,
0.1567,-0.51,0.18,1.16,-0.012,-0.005,-0.004,,
0.1575,-0.17,0.02,0.88,-0.003,0.008,-0.003,,
0.1583,0.18,-0.22,0.9,0.012,0.017,-0.001,,
0.1592,0.18,-0.36,1.15,0.026,0.012,0.002,,
0.16,0.02,-0.39,1.2,0.03,-0.003,0,,
0.1608,-0.05,-0.26,0.65,0.024,-0.025,-0.001,,
0.1617,-0.34,-0.23,0.51,0.013,-0.056,0.001,,
0.1625,-0.65,-0.15,0.98,-0.003,-0.074,0,,
0.1633,-0.64,0.19,0.99,-0.01,-0.074,-0.002,,
0.1642,-0.51,0.3,1.16,-0.002,-0.067,-0.004,,
0.165,-0.33,0.05,1.41,0.016,-0.051,-0.006,,
0.1658,-0.23,-0.17,0.92,0.035,-0.034,-0.005,,
0.1667,0.07,-0.51,0.37,0.048,-0.009,-0.004,,
0.1675,0.61,-0.86,0.11,0.06,0.014,-0.009,,
0.1683,0.76,-0.94,-0.08,0.059,0.022,-0.011,,
0.1692,0.68,-0.86,0.04,0.052,0.018,-0.014,,
0.17,0.27,-0.53,0.26,0.038,0.001,-0.021,,
0.1708,-0.26,-0.2,0.41,0.018,-0.008,-0.014,,
0.1717,-0.37,0.1,0.72,0.004,-0.004,-0.014,,
0.1725,-0.26,0.26,0.88,-0.005,0.009,-0.015,,
0.1733,0,0.16,0.68,-0.007,0.025,-0.011,,
0.1742,0.33,0.06,0.55,-0.008,0.041,-0.009,,
0.175,0.57,0.07,0.27,-0.009,0.046,-0.004,,
0.1758,0.34,0.05,0.08,-0.008,0.035,0.001,,
0.1767,-0.1,-0.12,0.03,0,0.015,0.002,,
0.1775,-0.41,-0.37,0.25,0.014,-0.002,0.003,,
0.1783,-0.47,-0.36,0.54,0.019,-0.008,-0.001,,
0.1792,-0.41,-0.08,0.68,0.014,-0.001,-0.004,,
0.18,-0.23,0.1,0.56,0.006,0.013,-0.001,,
0.1808,0.03,0.07,0.52,0,0.027,-0.004,,
0.1817,0.16,0.12,0.51,-0.005,0.045,-0.006,,
0.1825,0.24,0.15,0.44,-0.01,0.061,-0.004,,
0.1833,0.34,0.13,0.51,-0.01,0.071,-0.007,,
0.1842,0.19,0.14,0.49,-0.006,0.074,-0.007,,
0.185,0.13,-0.04,0.25,0.001,0.074,-0.007,,
0.1858,0.06,-0.25,0.6,0.011,0.071,-0.012,,
0.1867,0,-0.14,0.77,0.01,0.069,-0.011,,
0.1875,-0.01,0.04,0.89,0.008,0.069,-0.01,,
0.1883,0,0.04,1.18,0.013,0.074,-0.013,,
0.1892,0.04,-0.04,1.35,0.017,0.078,-0.012,,
0.19,0.13,-0.05,1.1,0.017,0.082,-0.01,,
0.1908,0.21,-0.09,0.86,0.017,0.085,-0.012,,
0.1917,0.22,-0.18,0.54,0.016,0.084,-0.01,,
0.1925,0.17,-0.28,0.2,0.016,0.075,-0.01,,
0.1933,0.01,-0.24,0.13,0.014,0.067,-0.012,,
0.1942,-0.06,-0.06,0.17,0.005,0.062,-0.013,,
0.195,-0.1,0.25,0.18,-0.008,0.063,-0.016,,
0.1958,-0.02,0.4,0.19,-0.017,0.065,-0.016,,
0.1967,-0.04,0.43,0.27,-0.02,0.066,-0.016,,
0.1975,-0.11,0.31,0.29,-0.012,0.063,-0.018,,
0.1983,-0.13,0.04,0.45,-0.001,0.057,-0.016,,
0.1992,-0.11,-0.16,0.45,0.011,0.055,-0.011,,
0.2,0.02,-0.21,0.38,0.015,0.051,-0.014,,
0.2008,0.01,-0.2,0.11,0.014,0.045,-0.014,,
0.2017,-0.2,-0.15,0.04,0.011,0.032,-0.011,,
0.2025,-0.29,0.04,0.25,-0.002,0.019,-0.014,,
0.2033,-0.22,0.27,0.43,-0.011,0.017,-0.011,,
0.2042,-0.13,0.37,0.81,-0.011,0.019,-0.006,,
0.205,0.06,0.3,1.16,-0.003,0.024,-0.01,,
0.2058,0.13,0.04,1.19,0.012,0.027,-0.006,,
0.2067,0.14,-0.29,1.11,0.025,0.025,-0.005,,
0.2075,0.25,-0.61,0.83,0.035,0.022,-0.009,,
0.2083,0.22,-0.58,0.56,0.031,0.016,-0.005,,
0.2092,0.29,-0.32,0.65,0.022,0.012,-0.008,,
0.21,0.24,0.04,0.71,0.01,0.005,-0.01,,
0.2108,-0.04,0.23,0.82,0.009,-0.006,-0.009,,
0.2117,-0.22,-0.04,1.16,0.021,-0.021,-0.009,,
0.2125,-0.32,-0.3,0.99,0.032,-0.033,-0.008,,
0.2133,-0.2,-0.5,0.48,0.034,-0.041,-0.004,,
0.2142,0.06,-0.44,-0.02,0.027,-0.037,-0.004,,
0.215,0.29,-0.22,-0.47,0.016,-0.031,-0.004,,
0.2158,0.29,-0.05,-0.52,0.007,-0.03,0,,
0.2167,0.1,0.02,-0.59,0.011,-0.03,-0.001,,
0.2175,-0.05,-0.13,0.34,0.017,-0.049,0,,
0.2183,-0.3,-0.22,0.65,0.024,-0.055,0.003,,
0.2192,-0.33,-0.3,0.45,0.021,-0.055,0.001,,
0.22,-0.19,-0.23,0.5,0.012,-0.057,-0.001,,
0.2208,-0.11,-0.1,0.53,-0.005,-0.06,-0.005,,
0.2217,-0.09,0.39,0.93,-0.028,-0.062,-0.004,,
0.2225,-0.02,0.6,1.74,-0.031,-0.062,-0.002,,
0.2233,-0.37,0.39,1.94,-0.015,-0.071,-0.001,,
0.2242,-0.56,-0.21,1.82,0.018,-0.069,0.004,,
0.225,-0.29,-0.5,1.59,0.028,-0.051,0,,
0.2258,0.13,-0.27,0.75,0.014,-0.027,0.001,,
0.2267,0.55,-0.12,0.39,0.013,-0.022,0.001,,
0.2275,0.61,-0.17,0.46,0.013,-0.025,-0.001,,
0.2283,0.05,-0.17,0.2,0.02,-0.042,-0.004,,
0.2292,-0.24,-0.4,0.04,0.027,-0.049,-0.004,,
0.23,-0.22,-0.42,0.14,0.027,-0.048,-0.004,,
0.2308,-0.3,-0.11,-0.22,0.02,-0.05,-0.007,,
0.2317,-0.16,-0.07,-0.34,0.016,-0.044,-0.003,,
0.2325,0.03,-0.18,-0.27,0.013,-0.043,0.003,,
0.2333,-0.19,-0.23,-0.07,-0.007,-0.037,0.001,,
0.2342,-0.08,0.03,0.12,-0.028,-0.023,0,,
0.235,0.12,0.42,0.37,-0.031,-0.019,0.006,,
0.2358,0.17,0.5,0.72,-0.025,-0.019,0.007,,
0.2367,0.11,0.33,0.94,-0.016,-0.031,0.004,,
0.2375,-0.49,0.24,1.05,-0.015,-0.05,0.005,,
0.2383,-0.94,0.18,0.96,-0.015,-0.057,0,,
0.2392,-0.9,0.03,0.75,-0.012,-0.041,0.001,,
0.24,-0.55,-0.05,0.67,-0.012,-0.01,0.004,,
0.2408,-0.07,-0.02,0.6,-0.018,0.021,-0.002,,
0.2417,0.15,0.18,0.68,-0.031,0.039,-0.004,,
0.2425,0.15,0.37,0.78,-0.043,0.051,-0.005,,
0.2433,0.15,0.6,0.6,-0.048,0.056,-0.008,,
0.2442,0.22,0.55,0.64,-0.037,0.058,-0.004,,
0.245,0.18,0.34,0.93,-0.017,0.058,-0.006,,
0.2458,0.05,0.16,0.95,-0.004,0.052,-0.01,,
0.2467,-0.07,0.01,1.01,0.002,0.041,-0.009,,
0.2475,-0.18,-0.04,0.94,0.003,0.028,-0.008,,
0.2483,-0.29,-0.01,0.79,0.003,0.019,-0.008,,
0.2492,-0.31,-0.05,0.86,0.008,0.019,-0.003,,
0.25,-0.26,-0.1,1,0.023,0.027,-0.001,,
0.2508,0.05,-0.44,1.23,0.041,0.039,0,,
0.2517,0.32,-0.57,1.13,0.044,0.034,0.003,,
0.2525,0.26,-0.44,0.73,0.035,0.008,0,,
0.2533,-0.21,-0.21,0.77,0.007,-0.022,-0.005,,
0.2542,-0.57,0.2,0.57,-0.015,-0.041,-0.011,,
0.255,-0.67,0.51,0.54,-0.012,-0.045,-0.011,,
0.2558,-0.51,0.23,1.07,0.019,-0.026,-0.007,,
0.2567,-0.27,-0.34,1.25,0.052,0.009,-0.009,,
0.2575,0.12,-0.76,0.97,0.072,0.05,-0.009,,
0.2583,0.83,-1.05,0.83,0.079,0.077,-0.014,,
0.2592,1.2,-1.04,0.42,0.076,0.078,-0.014,,
0.26,0.91,-0.81,0.23,0.055,0.064,-0.013,,
0.2608,0.43,-0.16,0.34,0.026,0.042,-0.016,,
0.2617,-0.04,0.33,0.47,0.007,0.027,-0.016,,
0.2625,-0.32,0.36,0.84,0.002,0.022,-0.015,,
0.2633,-0.35,0.18,0.83,0.009,0.024,-0.011,,
0.2642,-0.19,0.03,0.54,0.007,0.031,-0.011,,
0.265,0.01,-0.01,0.14,0.004,0.044,-0.01,,
0.2658,0.16,-0.15,-0.3,0.007,0.056,-0.005,,
0.2667,0.46,-0.38,-0.28,0.016,0.07,-0.001,,
0.2675,0.65,-0.41,0.01,0.02,0.078,-0.001,,
0.2683,0.42,-0.17,0.43,0.016,0.07,0,,
0.2692,-0.17,0.07,0.64,0.006,0.046,0.002,,
0.27,-0.5,0.07,0.84,-0.003,0.03,-0.003,,
0.2708,-0.65,0.22,0.73,-0.012,0.034,-0.007,,
0.2717,-0.32,0.34,0.53,-0.019,0.056,-0.008,,
0.2725,0.2,0.39,0.54,-0.018,0.086,-0.01,,
0.2733,0.37,0.27,0.62,-0.009,0.107,-0.009,,
0.2742,0.49,-0.05,0.55,0.005,0.118,-0.004,,
0.275,0.5,-0.29,0.38,0.015,0.123,-0.007,,
0.2758,0.47,-0.37,0.22,0.025,0.125,-0.008,,
0.2767,0.43,-0.49,0.27,0.032,0.121,-0.007,,
0.2775,0.42,-0.55,0.53,0.035,0.113,-0.012,,
0.2783,0.16,-0.14,0.83,0.022,0.101,-0.013,,
0.2792,-0.14,0.29,0.69,0.001,0.086,-0.008,,
0.28,-0.38,0.44,0.8,-0.011,0.077,-0.016,,
0.2808,-0.33,0.37,0.99,-0.011,0.092,-0.013,,
0.2817,0.13,0.28,0.96,-0.008,0.117,-0.011,,
0.2825,0.61,0.18,0.66,-0.002,0.14,-0.013,,
0.2833,0.82,-0.1,0.57,0.012,0.145,-0.008,,
0.2842,0.66,-0.45,0.31,0.028,0.127,-0.007,,
0.285,0.33,-0.58,0.33,0.03,0.102,-0.011,,
0.2858,-0.01,-0.3,0.47,0.022,0.08,-0.01,,
0.2867,-0.3,0.14,0.52,0.005,0.063,-0.012,,
0.2875,-0.38,0.29,0.82,0,0.06,-0.017,,
0.2883,-0.31,0.34,0.82,0.002,0.073,-0.017,,
0.2892,-0.01,0.23,0.45,0.005,0.09,-0.018,,
0.29,0.31,-0.05,0.28,0.013,0.101,-0.017,,
0.2908,0.37,-0.35,0.28,0.022,0.099,-0.014,,
0.2917,0.3,-0.5,0.3,0.024,0.092,-0.014,,
0.2925,0.17,-0.3,0.5,0.013,0.084,-0.015,,
0.2933,-0.05,0.21,0.53,-0.007,0.074,-0.012,,
0.2942,-0.09,0.61,0.62,-0.027,0.067,-0.013,,
0.295,-0.21,0.77,0.87,-0.036,0.058,-0.014,,
0.2958,-0.2,0.64,0.92,-0.033,0.055,-0.01,,
0.2967,-0.07,0.39,0.55,-0.027,0.054,-0.009,,
0.2975,0.13,-0.01,1.16,0.004,0.06,-0.009,,
0.2983,0.27,-0.41,1.08,0.018,0.052,-0.006,,
0.2992,0.23,-0.42,0.99,0.021,0.04,-0.005,,
0.3,0.26,-0.2,1.06,0.018,0.028,-0.005,,
0.3008,0.14,-0.04,1.22,0.024,0.016,-0.006,,
0.3017,-0.03,-0.19,1.33,0.036,0,-0.006,,
0.3025,-0.25,-0.5,1.15,0.053,-0.015,-0.008,,
0.3033,-0.3,-0.77,0.59,0.058,-0.019,-0.01,,
0.3042,-0.09,-0.66,0.14,0.046,-0.013,-0.008,,
0.305,0.26,-0.38,-0.13,0.033,0,-0.008,,
0.3058,0.55,-0.17,-0.2,0.013,0.007,-0.005,,
0.3067,0.59,0.09,-0.41,-0.004,0.004,-0.001,,
0.3075,0.47,0.24,-0.3,-0.013,-0.004,-0.002,,
0.3083,0.21,0.33,0.23,-0.014,-0.018,-0.001,,
0.3092,-0.12,0.17,0.43,0.003,-0.034,0.002,,
0.31,-0.31,-0.26,0.83,0.023,-0.05,0.001,,
0.3108,-0.36,-0.59,0.66,0.037,-0.057,0.002,,
0.3117,-0.39,-0.66,0.83,0.04,-0.061,0.004,,
0.3125,-0.23,-0.53,0.77,0.032,-0.057,0.005,,
0.3133,-0.12,-0.23,0.92,0.012,-0.054,0.006,,
0.3142,-0.15,0,0.93,0.002,-0.051,0.009,,
0.315,0.03,0.17,1.36,-0.017,-0.045,0.004,,
0.3158,-0.12,0.4,1.04,-0.03,-0.046,0.005,,
0.3167,-0.12,0.47,1.27,-0.024,-0.039,0.006,,
0.3175,0.04,0.28,1.39,-0.021,-0.033,-0.003,,
0.3183,0,0.11,0.76,-0.01,-0.034,0.001,,
0.3192,0.24,-0.27,0.64,0.011,-0.02,0.004,,
0.32,0.36,-0.32,0.49,0.008,-0.018,-0.009,,
0.3208,0.09,-0.11,-0.23,0.007,-0.03,-0.007,,
0.3217,-0.17,-0.11,-0.18,0.018,-0.044,-0.004,,
0.3225,-0.5,-0.39,0.31,0.02,-0.054,-0.006,,
0.3233,-0.4,-0.53,0.26,0.022,-0.048,-0.001,,
0.3242,-0.04,-0.35,0.28,0.008,-0.029,0.004,,
0.325,0.29,-0.08,0.23,-0.007,-0.012,0.007,,
0.3258,0.48,0.17,0.02,-0.018,-0.013,0.006,,
0.3267,0.19,0.32,-0.06,-0.028,-0.022,0.007,,
0.3275,0,0.39,-0.19,-0.034,-0.037,0.005,,
0.3283,-0.29,0.4,-0.12,-0.028,-0.056,0.007,,
0.3292,-0.74,0.34,0.3,-0.018,-0.076,0.008,,
0.33,-0.99,0.1,0.81,-0.009,-0.084,0.006,,
0.3308,-1.01,-0.05,1.15,-0.013,-0.076,0.01,,
0.3317,-0.7,-0.03,1.17,-0.018,-0.046,0.012,,
0.3325,-0.14,0.07,1.04,-0.023,-0.015,0.009,,
0.3333,0.02,0.17,0.92,-0.027,0.008,0.005,,
0.3342,0.04,0.2,0.97,-0.034,0.025,-0.001,,
0.335,0.13,0.28,0.88,-0.037,0.038,-0.003,,
0.3358,0.03,0.44,0.61,-0.035,0.035,-0.006,,
0.3367,-0.18,0.44,0.6,-0.031,0.024,-0.007,,
0.3375,-0.54,0.4,0.94,-0.028,0.009,-0.01,,
0.3383,-0.63,0.27,1.22,-0.032,0,-0.012,,
0.3392,-0.48,0.31,1.3,-0.028,0.006,-0.004,,
0.34,-0.05,0.24,1.32,-0.006,0.021,-0.001,,
0.3408,0.3,-0.14,1.38,0.024,0.03,0.002,,
0.3417,0.3,-0.57,1.07,0.039,0.032,0,,
0.3425,0.21,-0.65,0.42,0.034,0.023,-0.003,,
0.3433,0.11,-0.45,-0.15,0.026,0,-0.003,,
0.3442,-0.36,-0.19,-0.13,0.019,-0.035,-0.005,,
