CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.0875,0.33,0.18,1.03,-0.01,0.065,-0.003,,
0.0883,0.71,0.12,0.96,-0.005,0.088,0.004,,
0.0892,0.66,-0.2,0.6,0.014,0.086,0.002,,
0.09,0.36,-0.95,0.74,0.037,0.065,0.004,,
0.0908,-0.07,-1.16,0.97,0.041,0.036,0,,
0.0917,-0.69,-0.64,0.76,0.018,0.01,-0.006,,
0.0925,-0.72,0.14,0.79,-0.017,0.01,-0.002,,
0.0933,-0.4,1,0.88,-0.051,0.034,-0.005,,
0.0942,0.19,1.19,1.22,-0.063,0.073,-0.004,,
0.095,0.6,0.95,1.49,-0.052,0.105,0.003,,
0.0958,0.62,0.43,1.1,-0.026,0.114,0.003,,
0.0967,0.73,-0.63,0.88,0.014,0.113,-0.002,,
0.0975,0.56,-1.16,0.41,0.04,0.098,-0.004,,
0.0983,0.37,-1.09,0.09,0.047,0.078,-0.009,,
0.0992,0.15,-0.72,0.35,0.037,0.06,-0.012,,
0.1,-0.21,-0.13,0.54,0.018,0.047,-0.011,,
0.1008,-0.39,0.22,0.69,0.001,0.044,-0.012,,
0.1017,-0.17,0.35,1.05,-0.013,0.057,-0.012,,
0.1025,0.11,0.55,0.91,-0.032,0.074,-0.01,,
0.1033,0.37,0.64,0.66,-0.045,0.083,-0.01,,
0.1042,0.35,0.46,0.6,-0.047,0.082,-0.007,,
0.105,0.19,0.24,0.53,-0.035,0.073,-0.007,,
0.1058,0,0.07,0.39,-0.019,0.065,-0.009,,
0.1067,-0.12,-0.17,0.63,0.002,0.052,-0.01,,
0.1075,-0.27,-0.38,0.54,0.024,0.034,-0.01,,
0.1083,-0.43,-0.29,0.59,0.02,0.023,-0.012,,
0.1092,-0.5,-0.15,0.48,0.01,0.019,-0.012,,
0.11,-0.33,-0.12,0.55,0.001,0.023,-0.01,,
0.1108,-0.09,-0.04,0.57,-0.005,0.031,-0.009,,
0.1117,0.05,0.14,0.48,-0.011,0.037,-0.007,,
0.1125,0.11,0.16,0.66,-0.016,0.037,-0.006,,
0.1133,0.05,0.19,0.83,-0.022,0.032,-0.007,,
0.1142,-0.05,0.4,0.57,-0.029,0.025,-0.006,,
0.115,-0.02,0.56,0.05,-0.026,0.017,-0.005,,
0.1158,0.01,0.31,-0.12,-0.001,0.008,-0.005,,
0.1167,-0.02,-0.23,0.04,0.028,0.005,-0.003,,
0.1175,0.11,-0.71,0.3,0.049,0.007,-0.005,,
0.1183,0.18,-0.88,0.41,0.052,0.006,-0.004,,
0.1192,0.21,-0.74,0.35,0.04,0,-0.002,,
0.12,0.15,-0.44,0.5,0.02,-0.01,-0.002,,
0.1208,0.1,-0.2,0.78,-0.002,-0.013,-0.001,,
0.1217,0.01,0.26,0.86,-0.025,-0.018,0.001,,
0.1225,0.04,0.62,0.64,-0.034,-0.022,0.003,,
0.1233,-0.01,0.74,0.62,-0.021,-0.032,0.005,,
0.1242,-0.03,0.31,0.34,-0.006,-0.043,0.006,,
0.125,-0.04,-0.03,0.12,0.009,-0.05,0.004,,
0.1258,0.03,-0.4,-0.03,0.021,-0.057,0.004,,
0.1267,-0.1,-0.54,0,0.033,-0.067,0.004,,
0.1275,-0.36,-0.56,0.43,0.045,-0.07,0.005,,
0.1283,-0.34,-0.62,1.12,0.047,-0.062,0.003,,
0.1292,-0.15,-0.61,0.99,0.038,-0.053,0.004,,
0.13,-0.05,-0.32,0.89,0.023,-0.041,0.007,,
0.1308,0.24,-0.16,0.54,0.005,-0.036,0.006,,
0.1317,0.2,-0.11,0.33,-0.007,-0.041,0.006,,
0.1325,0.07,-0.26,0.54,-0.022,-0.042,0.006,,
0.1333,0.19,0.24,0.63,-0.053,-0.043,0.006,,
0.1342,0.17,0.96,0.47,-0.077,-0.045,0.01,,
0.135,0.07,0.97,0.72,-0.066,-0.05,0.003,,
0.1358,-0.04,0.56,1.16,-0.03,-0.055,-0.005,,
0.1367,-0.25,-0.09,1.86,-0.002,-0.058,-0.003,,
0.1375,-0.16,-0.35,1.58,-0.004,-0.062,0.004,,
0.1383,-0.06,-0.15,1.06,-0.01,-0.063,-0.001,,
0.1392,0.1,-0.07,0.51,-0.003,-0.071,-0.003,,
0.14,-0.2,-0.22,0.51,0.012,-0.088,0,,
0.1408,-0.69,-0.42,0.85,0.022,-0.087,-0.003,,
0.1417,-0.66,-0.29,0.84,0.016,-0.067,0.001,,
0.1425,-0.31,-0.01,0.33,0,-0.037,0.008,,
0.1433,0.04,0.43,-0.09,-0.011,-0.007,0.004,,
0.1442,0.69,0.29,-0.65,-0.022,0.002,0.01,,
0.145,0.46,0.29,-1.05,-0.032,-0.01,0.005,,
0.1458,0.03,0.29,-0.91,-0.036,-0.029,0.003,,
0.1467,-0.46,0.34,-0.38,-0.027,-0.05,0.001,,
0.1475,-0.61,0.2,0.28,-0.006,-0.062,0.003,,
0.1483,-0.57,-0.16,0.78,0.015,-0.06,0.006,,
0.1492,-0.51,-0.45,0.85,0.025,-0.05,0.008,,
0.15,-0.42,-0.61,0.95,0.02,-0.034,0.007,,
0.1508,-0.24,-0.31,0.83,0,-0.019,0.008,,
0.1517,-0.07,-0.02,0.94,-0.019,-0.003,0.009,,
0.1525,0,0.27,1.13,-0.033,0.008,0.002,,
0.1533,-0.03,0.48,1.51,-0.041,0.008,-0.003,,
0.1542,-0.48,0.38,1.83,-0.043,-0.007,-0.007,,
0.155,-0.82,0.42,1.75,-0.045,-0.023,-0.007,,
0.1558,-0.84,0.45,1.88,-0.041,-0.024,-0.003,,
0.1567,-0.62,0.32,2.14,-0.029,-0.011,0,,
0.1575,0.02,0.31,2.17,-0.018,0.011,-0.001,,
0.1583,0.33,0.13,1.62,-0.008,0.028,0.003,,
0.1592,0.63,-0.4,0.62,0.01,0.028,0.001,,
0.16,0.41,-0.75,-0.19,0.026,0.022,0.001,,
0.1608,-0.03,-0.86,-0.33,0.039,-0.005,0.001,,
0.1617,-0.15,-0.7,-0.34,0.035,-0.031,-0.002,,
0.1625,-0.28,-0.56,-0.32,0.03,-0.041,-0.003,,
0.1633,-0.34,-0.28,0.32,0.021,-0.047,-0.003,,
0.1642,-0.29,0.12,0.89,0.007,-0.045,-0.005,,
0.165,-0.15,0.27,1.14,-0.007,-0.039,-0.003,,
0.1658,0.13,0.32,1.11,-0.023,-0.026,-0.001,,
0.1667,0.52,0.26,0.74,-0.026,0,-0.002,,
0.1675,0.88,-0.09,0.73,-0.012,0.026,-0.001,,
0.1683,0.88,-0.33,0.81,0.004,0.037,-0.005,,
0.1692,0.46,-0.36,0.38,0.008,0.026,-0.008,,
0.17,-0.04,-0.27,0,0.007,0.007,-0.009,,
0.1708,-0.38,-0.18,0.15,0.007,-0.013,-0.012,,
0.1717,-0.39,-0.15,0.36,0.008,-0.023,-0.009,,
0.1725,-0.15,-0.23,0.56,0.009,-0.018,-0.008,,
0.1733,-0.06,-0.15,0.44,-0.002,-0.009,-0.008,,
0.1742,0.16,0.07,0.3,-0.019,0.005,-0.003,,
0.175,0.33,0.3,0.09,-0.029,0.019,-0.002,,
0.1758,0.34,0.26,0.13,-0.03,0.024,0.002,,
0.1767,0.2,0.21,0.06,-0.029,0.022,-0.001,,
0.1775,-0.08,0.18,0,-0.028,0.012,-0.003,,
0.1783,-0.26,0.09,-0.19,-0.021,0.009,-0.001,,
0.1792,-0.29,0,0.04,-0.011,-0.002,-0.002,,
0.18,-0.19,-0.17,-0.15,0,0.006,-0.004,,
0.1808,-0.03,-0.45,-0.11,0.01,0.022,0,,
0.1817,0.16,-0.44,-0.07,0.011,0.042,0,,
0.1825,0.4,-0.16,0.02,-0.002,0.064,-0.006,,
0.1833,0.53,0.17,0.37,-0.016,0.079,0.001,,
0.1842,0.51,0.34,0.92,-0.016,0.08,-0.002,,
0.185,0.25,0.16,1.19,-0.011,0.073,-0.005,,
0.1858,-0.03,-0.07,1.17,-0.002,0.061,-0.002,,
0.1867,-0.23,-0.26,1,0.008,0.047,-0.006,,
0.1875,-0.29,-0.45,0.83,0.011,0.04,-0.008,,
0.1883,-0.37,-0.31,0.42,0.003,0.038,-0.008,,
0.1892,-0.21,-0.07,0.3,-0.009,0.05,-0.008,,
0.19,0.08,0.28,0.53,-0.027,0.069,-0.008,,
0.1908,0.24,0.64,0.89,-0.036,0.083,-0.002,,
0.1917,0.39,0.5,1.41,-0.024,0.091,-0.004,,
0.1925,0.37,0.02,1.56,-0.003,0.09,-0.006,,
0.1933,0.22,-0.25,1.01,0.009,0.079,-0.005,,
0.1942,0.17,-0.3,0.57,0.016,0.063,-0.011,,
0.195,0.03,-0.41,0.54,0.026,0.044,-0.01,,
0.1958,-0.27,-0.69,0.54,0.045,0.032,-0.011,,
0.1967,-0.42,-0.85,0.14,0.05,0.035,-0.016,,
0.1975,-0.25,-0.52,-0.1,0.032,0.051,-0.015,,
0.1983,0.05,0.15,-0.06,0.002,0.067,-0.013,,
0.1992,0.36,0.56,0.3,-0.017,0.077,-0.011,,
0.2,0.44,0.49,0.64,-0.024,0.075,-0.011,,
0.2008,0.17,0.27,0.72,-0.026,0.058,-0.009,,
0.2017,-0.24,0.14,0.84,-0.021,0.035,-0.011,,
0.2025,-0.58,0.13,0.39,-0.003,0.013,-0.012,,
0.2033,-0.66,-0.04,0.45,0.011,0.009,-0.009,,
0.2042,-0.49,-0.37,0.68,0.017,0.023,-0.008,,
0.205,-0.22,-0.42,0.75,0.01,0.037,-0.011,,
0.2058,-0.12,-0.12,0.74,-0.011,0.042,-0.007,,
0.2067,0.08,0.18,0.78,-0.023,0.048,-0.006,,
0.2075,0.29,0.28,0.83,-0.028,0.052,-0.004,,
0.2083,0.46,0.19,1.1,-0.026,0.053,0,,
0.2092,0.36,0.19,1.46,-0.028,0.045,-0.003,,
0.21,0.14,0.3,1.46,-0.031,0.034,-0.006,,
0.2108,0.02,0.47,0.98,-0.033,0.022,-0.004,,
0.2117,0.19,0.38,0.68,-0.021,0.018,-0.002,,
0.2125,0.35,0.07,0.56,-0.004,0.018,-0.003,,
0.2133,0.39,-0.23,0.55,0.015,0.017,-0.001,,
0.2142,0.33,-0.39,0.59,0.024,0.013,-0.003,,
0.215,0.31,-0.53,0.64,0.026,0.008,-0.003,,
0.2158,0.25,-0.4,0.34,0.019,0.001,0,,
0.2167,0.13,-0.09,0.08,0.01,-0.01,-0.002,,
0.2175,0.03,-0.06,-0.02,0.007,-0.02,0.001,,
0.2183,-0.08,-0.04,-0.02,0.002,-0.027,0.005,,
0.2192,-0.07,0.01,-0.1,-0.006,-0.032,0.003,,
0.22,-0.02,0.13,-0.33,-0.011,-0.041,0.005,,
0.2208,-0.09,0.11,-0.43,-0.008,-0.051,0.005,,
0.2217,-0.16,-0.04,-0.36,-0.005,-0.055,0.006,,
0.2225,-0.16,-0.21,0.05,-0.003,-0.05,0.007,,
0.2233,-0.12,-0.07,0.05,0.004,-0.043,0.007,,
0.2242,-0.06,-0.23,0.09,0.008,-0.031,0.007,,
0.225,0.32,-0.56,0.77,0.016,-0.02,0.007,,
0.2258,0.24,-0.42,1.19,0.011,-0.018,0.007,,
0.2267,-0.02,0.04,1.49,-0.023,-0.014,0.009,,
0.2275,0.04,0.73,1.53,-0.055,-0.015,0.007,,
0.2283,0.03,1.11,1.16,-0.064,-0.025,0.003,,
0.2292,0.02,0.67,0.76,-0.044,-0.036,0.001,,
0.23,-0.23,0.07,0.96,-0.008,-0.05,-0.005,,
0.2308,-0.59,-0.44,1.06,0.021,-0.051,-0.002,,
0.2317,-0.56,-0.67,0.39,0.029,-0.034,0.003,,
0.2325,-0.09,-0.52,-0.32,0.019,-0.019,0.006,,
0.2333,0.34,-0.29,-0.4,0.008,-0.008,0.012,,
0.2342,0.39,0.03,-0.16,-0.004,-0.004,0.012,,
0.235,0.29,0.24,0.02,-0.018,-0.006,0.007,,
0.2358,0.14,0.46,0.41,-0.024,-0.017,0.007,,
0.2367,-0.17,0.4,0.55,-0.018,-0.032,0.006,,
0.2375,-0.42,0.36,0.37,-0.005,-0.04,0.002,,
0.2383,-0.43,-0.02,0.34,0.019,-0.03,0.002,,
0.2392,-0.2,-0.71,0.24,0.034,-0.013,0.001,,
0.24,0.19,-0.8,0.19,0.029,0.004,0.001,,
0.2408,0.41,-0.5,0.25,0.007,0.008,0.009,,
0.2417,0.3,0.06,0.27,-0.018,0.005,0.009,,
0.2425,0.04,0.58,0.56,-0.028,0.001,0.002,,
0.2433,-0.24,0.48,1.27,-0.017,0.001,-0.003,,
0.2442,-0.36,-0.02,1.86,-0.011,0.009,-0.003,,
0.245,-0.04,0.05,1.71,-0.028,0.02,-0.004,,
0.2458,0.23,0.55,1.15,-0.052,0.029,-0.003,,
0.2467,0.24,0.85,1.13,-0.058,0.036,-0.003,,
0.2475,0.14,0.51,1.52,-0.038,0.035,0.001,,
0.2483,-0.08,-0.11,1.87,-0.009,0.024,-0.001,,
0.2492,-0.37,-0.43,1.92,0.008,0.017,-0.003,,
0.25,-0.39,-0.29,2.03,0.011,0.019,-0.003,,
0.2508,-0.07,0.04,2.08,0.01,0.031,-0.004,,
0.2517,0.22,0.19,1.84,0.014,0.043,0,,
0.2525,0.38,-0.14,1.29,0.033,0.04,0.006,,
0.2533,0.22,-0.66,0.89,0.053,0.027,0.003,,
0.2542,-0.05,-0.9,0.32,0.067,0.013,0.004,,
0.255,-0.07,-0.97,-0.05,0.074,0.005,0,,
0.2558,0.18,-0.94,-0.49,0.066,0.003,-0.004,,
0.2567,0.19,-0.79,-0.66,0.047,-0.005,-0.001,,
0.2575,0.07,-0.38,-0.31,0.018,-0.014,-0.001,,
0.2583,-0.07,0.34,0.29,-0.012,-0.009,-0.006,,
0.2592,-0.13,0.85,0.84,-0.021,0.01,-0.008,,
0.26,-0.02,0.64,1.24,-0.002,0.03,-0.009,,
0.2608,0.15,-0.05,1.33,0.022,0.045,-0.011,,
0.2617,0.28,-0.57,0.85,0.036,0.053,-0.01,,
0.2625,0.5,-0.81,0.32,0.037,0.053,-0.011,,
0.2633,0.55,-0.7,0.1,0.027,0.05,-0.013,,
0.2642,0.36,-0.41,0.27,0.018,0.044,-0.01,,
0.265,0.07,-0.15,0.75,0.012,0.04,-0.009,,
0.2658,-0.11,0.17,1.05,0.003,0.049,-0.009,,
0.2667,0.06,0.35,1.13,-0.005,0.066,-0.011,,
0.2675,0.45,0.37,0.54,-0.018,0.081,-0.011,,
0.2683,0.68,0.39,-0.39,-0.029,0.088,-0.008,,
0.2692,0.71,0.13,-1.03,-0.031,0.078,-0.005,,
0.27,0.32,-0.04,-0.96,-0.026,0.059,-0.004,,
0.2708,-0.13,-0.04,-0.6,-0.015,0.047,-0.004,,
0.2717,-0.29,0.02,0.03,0,0.051,-0.008,,
0.2725,-0.03,0.03,0.24,0.006,0.06,-0.009,,
0.2733,0.1,0.14,0.11,0,0.063,-0.006,,
0.2742,0.04,0.23,0.04,-0.006,0.06,-0.005,,
0.275,0.01,0.08,0.03,-0.003,0.057,-0.003,,
0.2758,-0.01,-0.32,0.19,0.016,0.063,-0.001,,
0.2767,0.02,-0.63,0.57,0.031,0.075,-0.003,,
0.2775,0.11,-0.52,0.66,0.026,0.094,-0.009,,
0.2783,0.37,0.05,0.74,-0.002,0.113,-0.01,,
0.2792,0.6,0.66,0.72,-0.027,0.126,-0.009,,
0.28,0.45,0.8,0.74,-0.031,0.121,-0.008,,
0.2808,0.02,0.35,0.93,-0.007,0.101,-0.007,,
0.2817,-0.29,-0.38,1.11,0.027,0.087,-0.009,,
0.2825,-0.25,-0.79,0.93,0.041,0.084,-0.012,,
0.2833,-0.04,-0.59,0.5,0.038,0.088,-0.012,,
0.2842,0.12,-0.3,0.25,0.029,0.088,-0.011,,
0.285,0.18,-0.08,0.29,0.022,0.087,-0.008,,
0.2858,0.11,-0.02,0.59,0.02,0.081,-0.007,,
0.2867,0.01,-0.14,0.92,0.022,0.075,-0.008,,
0.2875,-0.06,-0.09,1.1,0.022,0.069,-0.01,,
0.2883,-0.18,-0.03,0.96,0.025,0.059,-0.01,,
0.2892,-0.29,-0.18,0.71,0.036,0.046,-0.01,,
0.29,-0.32,-0.44,0.27,0.045,0.042,-0.011,,
0.2908,-0.1,-0.72,0.01,0.051,0.051,-0.009,,
0.2917,0.18,-0.83,0.04,0.05,0.068,-0.009,,
0.2925,0.41,-0.56,0.08,0.032,0.083,-0.011,,
0.2933,0.42,0.04,0.15,0.004,0.09,-0.009,,
0.2942,0.29,0.62,0.54,-0.02,0.087,-0.011,,
0.295,0.11,0.71,1.04,-0.028,0.071,-0.01,,
0.2958,-0.25,0.44,1.32,-0.02,0.049,-0.007,,
0.2967,-0.43,0.07,1.01,-0.002,0.03,-0.009,,
0.2975,-0.25,-0.16,1.06,0.003,0.031,-0.008,,
0.2983,0.04,-0.22,0.99,0.011,0.044,-0.005,,
0.2992,0.45,-0.3,0.92,0.018,0.057,-0.003,,
0.3,0.56,-0.41,0.97,0.019,0.064,-0.004,,
0.3008,0.37,-0.25,1,0.004,0.057,-0.008,,
0.3017,0.19,0.08,0.99,-0.008,0.046,-0.008,,
0.3025,0.07,0.31,0.96,-0.015,0.033,-0.006,,
0.3033,0.05,0.3,1.02,-0.012,0.026,-0.005,,
0.3042,0.1,0.13,0.95,-0.008,0.022,-0.005,,
0.305,0.14,0.03,0.69,-0.001,0.019,-0.002,,
0.3058,0.17,-0.03,0.49,0,0.016,0,,
0.3067,0.31,-0.11,0.26,0.001,0.016,0.001,,
0.3075,0.37,-0.11,0.04,0.004,0.017,0.002,,
0.3083,0.35,-0.15,0.24,0.008,0.013,0,,
0.3092,0.24,-0.17,0.59,0.01,0.007,0.002,,
0.31,-0.03,0.07,0.51,0.002,-0.004,0.003,,
0.3108,-0.04,0.15,0.34,-0.004,-0.014,0.001,,
0.3117,-0.02,0.12,0.21,0.002,-0.025,0,,
0.3125,-0.19,-0.14,0.16,0.008,-0.035,0,,
0.3133,-0.22,-0.33,0.46,0.007,-0.035,0.003,,
0.3142,-0.19,-0.05,0.46,-0.002,-0.028,0.008,,
0.315,-0.09,0.3,-0.08,-0.014,-0.017,0.008,,
0.3158,0.33,0.24,-0.35,-0.007,-0.004,0.003,,
0.3167,0.49,-0.02,-0.64,0.014,-0.005,0.003,,
0.3175,0.11,-0.35,-0.91,0.024,-0.019,-0.002,,
0.3183,-0.3,-0.38,-0.86,0.025,-0.04,-0.001,,
0.3192,-0.7,-0.32,-0.69,0.019,-0.055,0.004,,
0.32,-0.53,-0.23,-0.33,0.008,-0.049,0.006,,
0.3208,-0.06,-0.06,0.04,0.001,-0.03,0.01,,
0.3217,0.03,0.19,0.32,-0.009,-0.021,0.012,,
0.3225,-0.02,0.33,0.54,-0.018,-0.014,0.01,,
0.3233,0.14,0.22,0.77,-0.016,-0.014,0.01,,
0.3242,0.13,-0.01,0.75,-0.011,-0.016,0.01,,
0.325,0.01,-0.15,0.77,-0.012,-0.027,0.005,,
0.3258,-0.29,0.12,0.86,-0.024,-0.043,0.004,,
0.3267,-0.6,0.38,0.94,-0.039,-0.061,0.003,,
0.3275,-0.66,0.5,1.25,-0.042,-0.072,0.001,,
0.3283,-0.57,0.53,1.2,-0.031,-0.072,0.004,,
0.3292,-0.51,0.13,1.28,-0.007,-0.062,0.003,,
0.33,-0.3,-0.22,1.62,0.017,-0.042,0.003,,
0.3308,0.32,-0.52,1.44,0.03,-0.02,0.003,,
0.3317,0.75,-0.49,0.63,0.024,0,0.004,,
0.3325,0.67,-0.16,-0.04,0.009,0.003,0.007,,
0.3333,0.41,0.03,-0.12,0.003,-0.007,0.002,,
0.3342,0.09,-0.17,0.06,0.01,-0.018,0,,
0.335,-0.07,-0.42,0.55,0.016,-0.028,0.002,,
0.3358,-0.2,0,0.81,0.005,-0.036,-0.001,,
0.3367,-0.25,0.63,0.61,-0.018,-0.041,-0.003,,
0.3375,-0.03,0.66,0.51,-0.025,-0.043,0.001,,
0.3383,0.34,0.09,-0.07,-0.01,-0.017,0,,
0.3392,0.52,-0.59,0.41,0.015,-0.008,0.004,,
0.34,0.44,-0.69,1.1,0.029,-0.009,0.006,,
0.3408,0.1,-0.35,1.48,0.027,-0.02,0.002,,
0.3417,-0.33,-0.19,1.6,0.022,-0.032,0.004,,
0.3425,-0.35,-0.24,1.52,0.021,-0.029,0.002,,
0.3433,-0.31,-0.16,1.44,0.014,-0.02,-0.002,,
0.3442,-0.14,-0.03,1.59,0.001,-0.011,-0.002,,
