CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
1.2675,0.35,-0.53,0.31,0.012,-0.029,0.004,,
1.2683,0.41,-0.46,0.73,0.019,-0.017,0.005,,
1.2692,0.35,-0.31,1.07,0.016,-0.013,0.003,,
1.27,0.26,0.05,1.19,0.004,-0.021,0.003,,
1.2708,0.08,0.23,1.34,-0.012,-0.025,0.003,,
1.2717,-0.06,0.22,1.13,-0.016,-0.033,0.006,,
1.2725,-0.04,-0.01,1.05,-0.016,-0.031,0.005,,
1.2733,-0.25,-0.08,0.72,-0.007,-0.031,0.007,,
1.2742,-0.11,-0.21,0.41,-0.002,-0.026,0.007,,
1.275,-0.09,-0.11,0.12,-0.007,-0.027,0.009,,
1.2758,-0.03,-0.01,-0.33,-0.012,-0.023,0.01,,
1.2767,0.01,0.19,0.17,-0.033,-0.016,0.008,,
1.2775,0.05,0.36,0.17,-0.031,-0.016,0.006,,
1.2783,-0.2,0.38,0.42,-0.023,-0.021,0.005,,
1.2792,-0.3,0.15,0.47,-0.01,-0.019,0.001,,
1.28,-0.42,-0.05,0.49,-0.008,-0.01,0.002,,
1.2808,-0.27,-0.08,0.43,-0.012,0.007,0.001,,
1.2817,-0.03,0.09,0.28,-0.019,0.02,-0.002,,
1.2825,0.25,0.24,0.05,-0.018,0.028,-0.003,,
1.2833,0.21,0.16,0.21,-0.013,0.025,-0.005,,
1.2842,0.06,-0.02,0.35,-0.007,0.019,-0.011,,
1.285,-0.27,0.02,0.49,-0.011,0.013,-0.012,,
1.2858,-0.36,0.17,0.34,-0.012,0.016,-0.009,,
1.2867,-0.24,0.18,0.63,-0.011,0.024,-0.007,,
1.2875,0.03,0.08,0.76,-0.008,0.036,-0.009,,
1.2883,0.16,0.12,0.9,-0.009,0.047,-0.006,,
1.2892,0.32,0.21,0.79,-0.002,0.055,-0.004,,
1.29,0.45,0.23,0.71,0.018,0.05,-0.004,,
1.2908,0.37,-0.14,0.53,0.052,0.038,-0.002,,
1.2917,0.09,-0.75,0.44,0.079,0.027,-0.003,,
1.2925,-0.07,-1.14,0.32,0.083,0.014,-0.006,,
1.2933,-0.33,-0.98,0.01,0.068,0.001,-0.003,,
1.2942,-0.48,-0.54,-0.22,0.048,-0.012,-0.003,,
1.295,-0.49,-0.23,-0.25,0.031,-0.022,-0.005,,
1.2958,-0.68,-0.04,0.03,0.014,-0.027,-0.003,,
1.2967,-0.81,0.13,0.23,-0.005,-0.02,-0.005,,
1.2975,-0.69,0.32,0.52,-0.022,-0.002,-0.003,,
1.2983,-0.45,0.55,0.52,-0.03,0.017,-0.003,,
1.2992,-0.1,0.57,0.38,-0.021,0.037,-0.004,,
1.3,0.23,0.29,0.5,-0.004,0.052,-0.005,,
1.3008,0.23,-0.02,0.48,0.014,0.056,-0.008,,
1.3017,0.2,-0.35,0.4,0.023,0.06,-0.01,,
1.3025,0.1,-0.37,0.43,0.022,0.057,-0.014,,
1.3033,-0.02,-0.27,0.52,0.016,0.051,-0.019,,
1.3042,-0.12,-0.16,0.66,-0.002,0.06,-0.018,,
1.305,-0.04,0.29,1,-0.02,0.075,-0.015,,
1.3058,0.33,0.58,1.2,-0.019,0.093,-0.013,,
1.3067,0.74,0.52,1.3,0.002,0.104,-0.01,,
1.3075,0.89,0.08,1.14,0.03,0.097,-0.011,,
1.3083,0.73,-0.56,0.75,0.039,0.08,-0.013,,
1.3092,0.38,-0.64,0.32,0.022,0.054,-0.012,,
1.31,0.05,-0.26,0.15,0.002,0.032,-0.008,,
1.3108,0.09,0.2,0.2,-0.011,0.019,-0.009,,
1.3117,0.05,0.34,0.53,-0.01,0.012,-0.004,,
1.3125,-0.09,0.37,0.83,-0.005,0.004,-0.007,,
1.3133,-0.19,0.27,0.95,0,0.002,-0.008,,
1.3142,-0.09,0.27,0.46,0.004,0.004,-0.005,,
1.315,0.21,0.16,0.28,0.021,0.011,-0.005,,
1.3158,0.49,-0.54,0.31,0.045,0.02,-0.005,,
1.3167,0.59,-0.82,0.43,0.057,0.023,-0.004,,
1.3175,0.61,-0.85,0.65,0.058,0.023,-0.009,,
1.3183,0.44,-0.61,1.12,0.044,0.013,-0.011,,
1.3192,0.24,-0.3,1.36,0.031,0.002,-0.011,,
1.32,0.03,0.07,1.58,0.016,-0.008,-0.014,,
1.3208,-0.07,0.17,1.65,0.011,-0.01,-0.013,,
1.3217,-0.03,0.12,1.65,0.015,-0.009,-0.009,,
1.3225,-0.05,-0.12,1.44,0.025,-0.01,-0.009,,
1.3233,-0.1,-0.43,1.1,0.029,-0.007,-0.01,,
1.3242,-0.13,-0.46,0.55,0.026,0.003,-0.01,,
1.325,0.01,-0.28,0.13,0.023,0.02,-0.01,,
1.3258,0.37,-0.36,0.53,0.027,0.04,-0.001,,
1.3267,0.59,-0.42,0.79,0.021,0.048,-0.004,,
1.3275,0.29,-0.19,0.71,-0.001,0.034,-0.005,,
1.3283,-0.09,0.19,0.93,-0.021,0.009,-0.001,,
1.3292,-0.57,0.55,0.95,-0.034,-0.014,-0.004,,
1.33,-0.71,0.46,1,-0.025,-0.022,0.005,,
1.3308,-0.48,0.18,1.06,-0.01,-0.018,0.006,,
1.3317,-0.48,-0.12,1,-0.004,-0.013,0.001,,
1.3325,-0.29,-0.02,0.66,-0.005,-0.004,0.007,,
1.3333,-0.15,0.14,0.46,-0.012,-0.001,0.004,,
1.3342,-0.09,-0.02,0.53,-0.006,0.001,0.007,,
1.335,-0.07,-0.24,0.6,0.005,-0.001,0.007,,
1.3358,-0.22,-0.24,0.83,0.01,-0.004,0.004,,
1.3367,-0.32,-0.13,0.58,0.012,-0.006,0.006,,
1.3375,-0.25,-0.18,0.42,0.009,-0.008,0.004,,
1.3383,-0.03,-0.28,0.45,0.009,-0.008,0.002,,
1.3392,-0.01,-0.12,0,0.001,-0.011,0.005,,
1.34,-0.16,0,0.05,-0.01,-0.015,0.003,,
1.3408,-0.14,0.23,0.08,-0.014,-0.01,0.004,,
1.3417,0.05,0.25,0.18,-0.014,0.001,0.006,,
1.3425,0.21,-0.07,0.56,-0.001,0.007,0.004,,
1.3433,0.34,-0.29,0.54,0.013,0.009,0.003,,
1.3442,0.34,-0.5,0.47,0.016,0,0.004,,
1.345,0.17,-0.39,0.4,0.014,-0.019,0.004,,
1.3458,-0.17,-0.28,0.15,0.01,-0.039,0.005,,
1.3467,-0.3,-0.34,0.16,0.014,-0.046,0,,
1.3475,-0.24,-0.29,0.46,0.014,-0.039,-0.002,,
1.3483,-0.01,-0.3,0.81,0.01,-0.029,0.003,,
1.3492,0.19,0.1,0.82,-0.012,-0.022,0.004,,
1.35,0.21,0.48,0.82,-0.038,-0.022,0.004,,
1.3508,0.21,0.6,0.71,-0.048,-0.026,0.003,,
1.3517,0.12,0.36,0.63,-0.038,-0.027,0.003,,
1.3525,-0.05,-0.13,0.77,-0.013,-0.032,0.002,,
1.3533,-0.12,-0.54,0.63,0.015,-0.034,0.003,,
1.3542,0.02,-0.8,0.88,0.029,-0.032,0.005,,
1.355,0.06,-0.59,0.47,0.025,-0.038,0.007,,
1.3558,0.18,-0.18,0.12,0.003,-0.042,0.007,,
1.3567,0.06,0.2,0.33,-0.016,-0.056,0.008,,
1.3575,-0.25,0.12,0.58,-0.013,-0.068,0.008,,
1.3583,-0.5,-0.24,1.11,0.001,-0.074,0.005,,
1.3592,-0.49,-0.46,1.16,0.011,-0.062,0.006,,
1.36,-0.23,-0.18,1.02,-0.003,-0.043,0.009,,
1.3608,0.21,0.42,0.41,-0.03,-0.018,0.014,,
1.3617,0.61,0.6,0.3,-0.047,-0.004,0.009,,
1.3625,0.76,0.17,0.63,-0.032,0.002,0.011,,
1.3633,0.57,-0.37,0.9,-0.01,-0.003,0.009,,
1.3642,0.19,-0.53,0.83,0.003,-0.014,0.007,,
1.365,-0.06,-0.38,0.82,0.002,-0.026,0.006,,
1.3658,-0.25,-0.06,0.73,-0.011,-0.036,0.004,,
1.3667,-0.28,0.18,0.45,-0.025,-0.034,0.004,,
1.3675,-0.11,0.3,0.46,-0.038,-0.018,0.002,,
1.3683,0.14,0.38,0.61,-0.045,0.006,0.005,,
1.3692,0.37,0.48,0.8,-0.05,0.026,0.002,,
1.37,0.5,0.43,0.69,-0.04,0.031,0.002,,
1.3708,0.29,0.18,0.44,-0.03,0.018,0.001,,
1.3717,-0.05,-0.02,0.47,-0.031,0.007,-0.002,,
1.3725,-0.36,-0.01,0.57,-0.037,0.002,-0.001,,
1.3733,-0.35,0.16,0.63,-0.039,0.009,-0.002,,
1.3742,-0.13,0.35,0.53,-0.032,0.018,-0.003,,
1.375,0.06,0.21,0.49,-0.02,0.026,-0.001,,
1.3758,-0.04,0.08,0.54,-0.013,0.022,-0.004,,
1.3767,-0.23,0.06,0.43,-0.014,0.019,-0.001,,
1.3775,-0.39,0.11,0.08,-0.014,0.014,-0.001,,
1.3783,-0.33,0.04,-0.19,-0.005,0.019,-0.001,,
1.3792,-0.08,-0.16,-0.22,0.014,0.031,-0.002,,
1.38,0.07,-0.47,-0.01,0.03,0.041,0.002,,
1.3808,0.17,-0.58,0.2,0.037,0.043,-0.001,,
1.3817,0.01,-0.4,0.05,0.031,0.029,0,,
1.3825,-0.17,-0.23,-0.24,0.018,0.013,0.001,,
1.3833,-0.33,-0.11,-0.21,0.004,-0.002,-0.002,,
1.3842,-0.49,-0.09,0.26,-0.004,-0.007,-0.003,,
1.385,-0.5,-0.03,0.76,-0.007,0.001,-0.005,,
1.3858,-0.38,0.15,0.91,-0.008,0.011,-0.01,,
1.3867,-0.24,0.23,0.73,-0.009,0.018,-0.008,,
1.3875,-0.08,0.18,0.62,-0.003,0.03,-0.009,,
1.3883,0.13,-0.03,0.52,0.005,0.043,-0.013,,
1.3892,0.2,-0.29,0.59,0.015,0.055,-0.012,,
1.39,0.26,-0.44,0.53,0.015,0.07,-0.014,,
1.3908,0.44,-0.28,0.34,0.014,0.079,-0.018,,
1.3917,0.17,-0.08,0.31,0.008,0.07,-0.021,,
1.3925,0.02,0.09,0.32,0.001,0.064,-0.02,,
1.3933,0.17,0.07,0.31,0.001,0.064,-0.016,,
1.3942,0.06,-0.05,0.33,-0.003,0.058,-0.014,,
1.395,0.16,-0.09,0.24,-0.014,0.06,-0.012,,
1.3958,0.26,0.13,-0.02,-0.025,0.062,-0.008,,
1.3967,0.3,0.32,0.13,-0.027,0.06,-0.005,,
1.3975,0.31,0.21,0.37,-0.024,0.059,-0.002,,
1.3983,0.3,0.14,0.43,-0.018,0.056,0,,
1.3992,0.28,0.15,0.47,-0.016,0.052,-0.004,,
1.4,-0.07,0.02,0.47,-0.014,0.036,-0.004,,
1.4008,-0.37,0.08,0.69,-0.013,0.016,-0.001,,
1.4017,-0.42,0.13,0.9,-0.01,0.006,-0.005,,
1.4025,-0.31,-0.03,1.09,-0.001,0.011,-0.003,,
1.4033,-0.06,-0.21,1.11,0.003,0.02,-0.003,,
1.4042,0.31,-0.15,1.01,-0.008,0.035,-0.007,,
1.405,0.41,-0.03,0.54,-0.028,0.043,-0.008,,
1.4058,0.36,0.41,0.44,-0.044,0.042,-0.006,,
1.4067,0.26,0.54,0.65,-0.043,0.038,-0.006,,
1.4075,0.14,0.43,0.96,-0.029,0.033,-0.005,,
1.4083,0.11,0.12,1.21,-0.008,0.028,-0.002,,
1.4092,0.25,-0.1,1.52,0.007,0.026,-0.006,,
1.41,0.21,-0.35,1.29,0.013,0.02,-0.008,,
1.4108,0.19,-0.3,1.14,0.017,0.014,-0.006,,
1.4117,0.24,-0.44,1.18,0.025,0.011,-0.008,,
1.4125,0.28,-0.61,1.41,0.025,0.007,-0.007,,
1.4133,0.08,-0.4,1.16,0.025,0.003,-0.006,,
1.4142,0.05,-0.19,1.01,0.026,-0.003,-0.008,,
1.415,-0.03,-0.44,0.92,0.028,-0.007,0,,
1.4158,-0.28,-0.48,0.65,0.021,-0.02,-0.001,,
1.4167,-0.39,-0.48,0.52,-0.003,-0.027,-0.005,,
1.4175,-0.18,-0.21,0.53,-0.034,-0.017,-0.002,,
1.4183,0.12,0.75,0.46,-0.058,0.001,0.002,,
1.4192,0.27,0.68,0.75,-0.055,0.019,0.002,,
1.42,0.16,0.32,1.22,-0.042,0.022,0.007,,
1.4208,-0.16,0.11,1.11,-0.032,0.017,0,,
1.4217,-0.28,-0.05,1.08,-0.022,0.008,0.002,,
1.4225,-0.37,-0.1,1.07,-0.016,-0.001,0.007,,
1.4233,-0.35,-0.12,0.78,-0.003,-0.003,0.002,,
1.4242,-0.07,-0.48,0.86,0.015,0,0.004,,
1.425,-0.12,-0.79,0.76,0.027,0.004,0.007,,
1.4258,-0.22,-0.56,0.45,0.019,-0.001,0.005,,
1.4267,-0.14,-0.13,0.43,-0.006,-0.004,0.007,,
1.4275,-0.22,0.28,0.2,-0.028,-0.006,0.009,,
1.4283,-0.08,0.35,0.25,-0.04,-0.007,0.006,,
1.4292,0.08,0.31,0.46,-0.049,-0.007,0.007,,
1.43,-0.07,0.43,0.23,-0.057,-0.01,0.007,,
1.4308,-0.13,0.52,0.03,-0.058,-0.018,0.004,,
1.4317,-0.09,0.31,0.05,-0.049,-0.024,0.007,,
1.4325,-0.08,-0.07,0.08,-0.03,-0.027,0.006,,
1.4333,-0.01,-0.35,0.23,-0.012,-0.024,0.004,,
1.4342,0.18,-0.38,0.38,-0.002,-0.017,0.007,,
1.435,0.32,-0.37,0.46,0.002,-0.01,0.004,,
1.4358,0.35,-0.37,0.42,0.007,-0.01,0.002,,
1.4367,0.07,-0.37,0.29,0.004,-0.024,0.003,,
1.4375,-0.1,-0.39,0.45,-0.003,-0.032,0.002,,
1.4383,-0.01,-0.07,0.64,-0.021,-0.026,0.003,,
1.4392,0.16,0.24,0.64,-0.038,-0.021,0.005,,
1.44,0.37,0.33,0.79,-0.049,-0.014,0.003,,
1.4408,0.32,0.37,1.08,-0.049,-0.025,0.005,,
1.4417,0.15,0.29,0.89,-0.052,-0.032,0.004,,
1.4425,-0.11,0.29,0.79,-0.046,-0.043,0.005,,
1.4433,-0.16,0.05,0.66,-0.032,-0.051,0.006,,
1.4442,-0.21,-0.36,0.56,-0.012,-0.052,0.008,,
1.445,-0.14,-0.57,0.41,0.004,-0.051,0.008,,
1.4458,-0.1,-0.55,0.42,0.002,-0.048,0.009,,
1.4467,-0.07,-0.26,0.48,-0.006,-0.047,0.013,,
1.4475,-0.1,0.01,0.62,-0.02,-0.048,0.012,,
1.4483,-0.06,0.1,0.76,-0.023,-0.045,0.012,,
1.4492,-0.12,0.11,0.82,-0.023,-0.044,0.012,,
1.45,-0.1,-0.11,0.77,-0.019,-0.036,0.012,,
1.4508,0.06,-0.08,0.71,-0.023,-0.027,0.009,,
1.4517,0.19,-0.07,0.6,-0.029,-0.02,0.012,,
1.4525,0.26,-0.04,0.46,-0.034,-0.018,0.006,,
1.4533,0.34,0.05,0.45,-0.038,-0.012,0.007,,
1.4542,0.19,0.07,0.61,-0.041,-0.012,0.006,,
1.455,0.13,-0.04,0.89,-0.041,-0.006,-0.002,,
1.4558,0.2,0.2,1.26,-0.054,0.005,-0.003,,
1.4567,0.18,0.66,1.05,-0.075,0.014,0,,
1.4575,0.31,0.89,1.12,-0.082,0.016,-0.004,,
1.4583,0.3,0.72,1.26,-0.073,0.014,-0.004,,
1.4592,0.01,0.16,1.18,-0.048,0.007,-0.005,,
1.46,-0.09,-0.36,0.89,-0.026,0.009,-0.009,,
1.4608,-0.15,-0.41,0.52,-0.02,0.014,-0.003,,
1.4617,-0.08,-0.17,0.65,-0.036,0.029,0,,
1.4625,0.16,0.21,0.6,-0.046,0.041,0,,
1.4633,0.32,0.46,0.47,-0.049,0.046,0.003,,
1.4642,0.28,0.42,0.42,-0.041,0.045,0.003,,
1.465,0.18,0.37,0.18,-0.028,0.039,0,,
1.4658,0.01,0.13,-0.2,-0.01,0.027,0.003,,
1.4667,-0.1,-0.22,-0.59,0.008,0.015,0.002,,
1.4675,-0.23,-0.55,-0.78,0.02,0.004,-0.003,,
1.4683,-0.41,-0.71,-0.56,0.017,0,0,,
1.4692,-0.51,-0.55,-0.43,0.004,0.003,0,,
1.47,-0.54,-0.11,-0.21,-0.015,0.009,-0.002,,
1.4708,-0.44,0.14,0.21,-0.029,0.021,-0.001,,
1.4717,-0.36,0.36,0.28,-0.04,0.035,-0.005,,
1.4725,-0.24,0.5,0.38,-0.049,0.046,-0.006,,
1.4733,-0.1,0.38,0.41,-0.05,0.058,-0.007,,
1.4742,0.02,0.41,0.32,-0.051,0.064,-0.011,,
1.475,0.21,0.26,0.25,-0.043,0.07,-0.011,,
1.4758,0.26,0.16,0.52,-0.032,0.073,-0.013,,
1.4767,0.27,0.08,0.76,-0.019,0.073,-0.018,,
1.4775,0.17,-0.01,0.79,-0.006,0.075,-0.017,,
1.4783,0.21,-0.03,0.61,0.009,0.076,-0.019,,
1.4792,0.35,-0.19,0.25,0.027,0.069,-0.019,,
1.48,0.36,-0.54,-0.01,0.042,0.064,-0.017,,
1.4808,0.23,-0.76,-0.15,0.043,0.057,-0.017,,
1.4817,0.16,-0.79,0.06,0.027,0.051,-0.016,,
1.4825,0.12,-0.52,0.41,-0.002,0.048,-0.016,,
1.4833,0.07,0.29,0.37,-0.041,0.05,-0.013,,
1.4842,0.16,0.94,0.25,-0.069,0.056,-0.01,,
1.485,0.15,1.11,0.16,-0.07,0.058,-0.002,,
1.4858,0.18,0.72,0.37,-0.051,0.054,-0.002,,
1.4867,-0.03,0.15,0.39,-0.031,0.046,-0.005,,
1.4875,-0.09,-0.09,0.23,-0.023,0.037,-0.002,,
1.4883,-0.04,-0.11,0.09,-0.016,0.025,-0.003,,
1.4892,-0.25,-0.26,0.28,-0.006,0.016,-0.004,,
1.49,-0.37,-0.46,0.82,0.003,0.015,-0.001,,
1.4908,-0.21,-0.37,1.34,-0.006,0.03,-0.009,,
1.4917,-0.09,0.03,1.61,-0.027,0.047,-0.012,,
1.4925,0.12,0.5,1.51,-0.047,0.057,-0.007,,
1.4933,0.33,0.72,1.4,-0.057,0.065,-0.009,,
1.4942,0.39,0.56,1.18,-0.059,0.069,-0.007,,
1.495,0.39,0.44,1.09,-0.061,0.06,-0.004,,
1.4958,0.37,0.2,1.47,-0.054,0.048,-0.005,,
1.4967,-0.02,0.2,1.39,-0.046,0.033,-0.009,,
1.4975,-0.1,0.37,0.91,-0.045,0.028,-0.008,,
1.4983,0.21,0.27,0.94,-0.031,0.028,-0.008,,
1.4992,0.25,-0.1,1.42,0.004,0.032,-0.003,,
1.5,0.44,-0.33,1.34,0.017,0.025,-0.001,,
1.5008,0.48,-0.64,0.97,0.016,0.01,-0.003,,
1.5017,0.17,-0.72,0.69,0.012,-0.015,-0.001,,
1.5025,-0.07,-0.57,0.92,0.004,-0.031,0,,
1.5033,-0.11,-0.35,1.07,-0.01,-0.037,-0.002,,
1.5042,-0.28,-0.08,1.3,-0.022,-0.036,-0.004,,
1.505,-0.18,0.09,1.32,-0.036,-0.025,-0.005,,
1.5058,-0.08,0.3,1.18,-0.051,-0.02,-0.003,,
1.5067,-0.09,0.55,1.15,-0.054,-0.009,-0.002,,
1.5075,0.07,0.46,0.92,-0.054,-0.003,0,,
1.5083,-0.05,0.11,0.6,-0.036,-0.002,-0.001,,
1.5092,-0.12,-0.29,0.22,-0.01,0.006,-0.003,,
1.51,-0.03,-0.57,0.18,-0.001,0.01,-0.001,,
1.5108,0.15,-0.51,0.07,0,0.013,0.001,,
1.5117,0.11,-0.23,0.1,-0.009,0.01,0.005,,
1.5125,0.05,-0.19,0.51,-0.02,0.003,0.005,,
1.5133,-0.04,-0.04,0.78,-0.029,-0.008,0.005,,
1.5142,-0.27,0.23,0.85,-0.044,-0.016,0.006,,
1.515,-0.33,0.44,0.78,-0.057,-0.025,0.005,,
1.5158,-0.39,0.51,0.48,-0.057,-0.03,0.005,,
1.5167,-0.45,0.24,0.31,-0.049,-0.032,0.005,,
1.5175,-0.07,-0.18,0.13,-0.046,-0.03,0.009,,
1.5183,0.1,-0.1,-0.04,-0.048,-0.023,0.011,,
1.5192,0.2,0.17,0.02,-0.052,-0.019,0.012,,
1.52,0.18,0.24,0.24,-0.053,-0.025,0.01,,
1.5208,-0.07,0.23,0.38,-0.052,-0.042,0.006,,
1.5217,-0.37,0.14,0.43,-0.048,-0.055,0.006,,
1.5225,-0.48,0.13,0.47,-0.047,-0.06,0.005,,
1.5233,-0.2,0.11,0.65,-0.045,-0.052,0.006,,
1.5242,-0.01,0.09,0.51,-0.041,-0.041,0.007,,
1.525,0.22,-0.08,0.2,-0.034,-0.029,0.003,,
1.5258,0.38,-0.26,0.21,-0.03,-0.023,0.003,,
1.5267,0.25,-0.16,0.04,-0.028,-0.019,0.006,,
1.5275,0.34,-0.14,0.08,-0.031,-0.02,0.004,,
1.5283,0.26,-0.11,0.21,-0.037,-0.03,0.004,,
1.5292,-0.03,0.06,0.06,-0.042,-0.041,0.004,,
1.53,-0.12,0.1,0.51,-0.05,-0.052,0.003,,
1.5308,-0.2,0.31,0.67,-0.055,-0.056,0.007,,
1.5317,-0.14,0.25,0.85,-0.053,-0.057,0.008,,
1.5325,-0.05,0.14,0.93,-0.045,-0.055,0.006,,
1.5333,-0.12,-0.08,1.12,-0.037,-0.061,0.007,,
1.5342,-0.29,-0.13,0.94,-0.033,-0.066,0.008,,
1.535,-0.24,-0.16,1.1,-0.033,-0.067,0.009,,
1.5358,-0.23,-0.11,0.93,-0.031,-0.063,0.011,,
1.5367,-0.09,-0.11,0.94,-0.032,-0.061,0.011,,
1.5375,-0.1,-0.24,0.97,-0.029,-0.06,0.009,,
1.5383,-0.12,-0.13,0.87,-0.039,-0.063,0.008,,
1.5392,-0.19,0.08,0.9,-0.057,-0.065,0.011,,
1.54,-0.23,0.49,0.69,-0.075,-0.067,0.006,,
1.5408,-0.17,0.57,0.78,-0.078,-0.064,0.009,,
1.5417,-0.14,0.41,0.92,-0.066,-0.054,0.009,,
1.5425,0.06,0.21,1.09,-0.056,-0.036,0.006,,
1.5433,0.34,0.23,0.86,-0.053,-0.014,0.005,,
1.5442,0.6,0.1,0.95,-0.055,-0.003,0.002,,
1.545,0.67,0.03,0.37,-0.056,-0.001,-0.001,,
1.5458,0.47,0.03,0.22,-0.05,-0.004,0,,
1.5467,0.17,-0.05,0.67,-0.038,-0.002,-0.003,,
1.5475,0.22,-0.01,0.93,-0.032,0.004,-0.005,,
1.5483,0.21,-0.15,0.92,-0.021,0.012,0,,
1.5492,0.2,-0.33,1.12,-0.016,0.014,-0.001,,
1.55,0.17,-0.12,0.92,-0.028,0.017,-0.002,,
1.5508,0.18,0.28,0.65,-0.055,0.017,0.001,,
1.5517,0.16,0.54,0.52,-0.071,0.017,-0.001,,
1.5525,-0.02,0.57,0.62,-0.074,0.01,-0.005,,
1.5533,-0.32,0.54,0.48,-0.064,0.007,-0.001,,
1.5542,-0.3,0.33,0.79,-0.054,0.017,0.001,,
1.555,-0.16,0.04,-0.18,-0.02,0.011,0,,
1.5558,0,-0.29,-0.54,-0.007,0.012,0,,
1.5567,-0.21,-0.43,-0.94,-0.01,0.002,-0.003,,
1.5575,-0.51,-0.35,-0.55,-0.023,-0.009,-0.005,,
1.5583,-0.76,-0.15,0.17,-0.043,-0.005,-0.002,,
1.5592,-0.59,0.37,0.25,-0.059,0.012,-0.003,,
1.56,-0.19,0.64,0.22,-0.057,0.024,-0.007,,
1.5608,-0.11,0.71,0.07,-0.048,0.033,-0.008,,
1.5617,-0.07,0.33,0.12,-0.038,0.038,-0.01,,
1.5625,-0.09,0.03,-0.01,-0.034,0.044,-0.013,,
1.5633,0.09,-0.1,-0.17,-0.027,0.059,-0.012,,
1.5642,0.32,-0.36,0.18,-0.014,0.081,-0.015,,
1.565,0.69,-0.31,0.4,-0.006,0.098,-0.018,,
1.5658,0.63,-0.13,0.41,-0.004,0.101,-0.016,,
1.5667,0.29,-0.04,0.5,-0.011,0.09,-0.02,,
1.5675,0.04,-0.01,0.43,-0.019,0.073,-0.018,,
1.5683,0.01,0.2,0.34,-0.029,0.057,-0.016,,
1.5692,0.13,0.25,0.23,-0.032,0.053,-0.017,,
1.57,0.08,0.15,0.05,-0.026,0.046,-0.011,,
1.5708,0,0.01,0.3,-0.017,0.041,-0.01,,
1.5717,-0.13,-0.09,0.41,-0.012,0.034,-0.014,,
1.5725,-0.32,-0.1,0.09,-0.011,0.03,-0.009,,
1.5733,-0.31,-0.12,0.21,-0.013,0.028,-0.006,,
1.5742,0,-0.25,0.78,-0.017,0.039,-0.008,,
1.575,0.24,-0.03,0.61,-0.033,0.048,-0.005,,
1.5758,0.22,0.43,0.25,-0.05,0.045,-0.005,,
1.5767,-0.3,0.51,0.36,-0.053,0.027,-0.005,,
1.5775,-0.86,0.46,0.79,-0.046,0.003,-0.003,,
1.5783,-0.82,0.27,1.35,-0.04,0.005,-0.008,,
1.5792,-0.43,0.22,1.36,-0.036,0.026,-0.011,,
1.58,0.24,0.16,1.21,-0.029,0.058,-0.008,,
1.5808,0.74,0,1.06,-0.02,0.077,-0.009,,
1.5817,0.54,-0.13,0.75,-0.021,0.072,-0.01,,
1.5825,-0.02,-0.08,0.57,-0.029,0.047,-0.012,,
1.5833,-0.44,0.09,0.76,-0.036,0.026,-0.013,,
1.5842,-0.46,0.21,1.19,-0.035,0.019,-0.013,,
1.585,-0.03,0.17,1.6,-0.03,0.033,-0.011,,
1.5858,0.39,0.2,1.55,-0.033,0.047,-0.01,,
1.5867,0.69,0.23,1.08,-0.041,0.054,-0.006,,
1.5875,0.67,0.32,0.62,-0.046,0.04,-0.003,,
1.5883,0.49,0.19,0.37,-0.039,0.022,0,,
1.5892,0.2,0.03,0.5,-0.024,-0.001,0,,
1.59,0,-0.26,1.1,-0.003,-0.014,-0.002,,
1.5908,-0.14,-0.43,1.58,0.011,-0.025,-0.004,,
1.5917,-0.13,-0.34,1.65,0.014,-0.03,-0.005,,
1.5925,-0.03,-0.25,1.32,0.009,-0.033,-0.007,,
1.5933,0.15,-0.34,0.85,0.007,-0.027,-0.004,,
1.5942,0.37,-0.46,0.67,0.009,-0.018,-0.004,,
1.595,0.43,-0.49,0.61,0.009,-0.01,-0.003,,
1.5958,0.33,-0.38,0.58,0.003,-0.005,-0.002,,
1.5967,0.17,-0.08,0.52,-0.011,-0.009,-0.001,,
1.5975,-0.02,0.1,0.67,-0.029,-0.012,0,,
1.5983,-0.03,0.47,0.71,-0.046,-0.014,0.002,,
1.5992,-0.01,0.65,0.59,-0.059,-0.015,-0.002,,
1.6,0.01,0.34,0.47,-0.047,-0.008,-0.001,,
1.6008,-0.15,-0.11,0.21,-0.023,-0.014,-0.003,,
1.6017,-0.05,-0.53,0.37,-0.003,-0.018,-0.002,,
1.6025,-0.21,-0.54,0.45,0.002,-0.03,0.004,,
1.6033,-0.45,-0.31,0.24,-0.005,-0.044,0.005,,
1.6042,-0.59,-0.28,0.28,-0.012,-0.048,0.004,,
1.605,-0.49,-0.17,0.43,-0.019,-0.029,0.006,,
1.6058,-0.13,0.35,0.56,-0.038,-0.014,0.009,,
1.6067,0.15,0.63,0.72,-0.058,-0.019,0.01,,
1.6075,0,0.68,0.74,-0.068,-0.035,0.006,,
1.6083,-0.41,0.46,0.35,-0.069,-0.054,0.007,,
1.6092,-0.45,0.15,0.04,-0.066,-0.054,0.006,,
1.61,-0.27,0.14,-0.12,-0.063,-0.044,0.006,,
1.6108,-0.1,0.23,-0.13,-0.061,-0.034,0.007,,
1.6117,0.16,0.27,0.22,-0.054,-0.029,0.006,,
1.6125,0.22,0.16,0.43,-0.042,-0.026,0.003,,
1.6133,0.08,0,0.39,-0.037,-0.031,0.003,,
