CFSLGR_DataFile,,,,,,,,
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF,,,,
0.9392,-0.06,0.52,0.27,-0.049,0.024,-0.008,,
0.94,0.16,0.2,0.54,-0.04,0.033,-0.007,,
0.9408,0.25,0,0.63,-0.042,0.035,-0.008,,
0.9417,0.18,0.25,0.38,-0.062,0.028,0,,
0.9425,0.1,0.59,-0.09,-0.074,0.016,0.002,,
0.9433,0.04,0.63,-0.19,-0.058,0.003,-0.003,,
0.9442,-0.15,0.09,0.04,-0.028,-0.002,-0.005,,
0.945,-0.33,-0.41,0.29,-0.011,0.005,-0.006,,
0.9458,-0.41,-0.3,0.14,-0.016,0.015,-0.002,,
0.9467,-0.38,-0.03,-0.17,-0.032,0.03,0.003,,
0.9475,-0.06,0.21,-0.23,-0.044,0.05,0,,
0.9483,0.35,0.12,0.05,-0.044,0.069,-0.001,,
0.9492,0.53,0.06,0.46,-0.048,0.081,0.001,,
0.95,0.31,0.37,0.61,-0.053,0.08,-0.003,,
0.9508,0.18,0.53,0.58,-0.053,0.066,-0.003,,
0.9517,-0.08,0.4,0.41,-0.048,0.05,-0.004,,
0.9525,-0.11,0.02,0.29,-0.042,0.047,-0.005,,
0.9533,-0.09,-0.12,0.28,-0.046,0.052,-0.002,,
0.9542,-0.01,-0.13,0.54,-0.056,0.065,-0.002,,
0.955,0.18,0.25,0.77,-0.071,0.071,-0.003,,
0.9558,0.22,0.58,0.85,-0.08,0.073,-0.002,,
0.9567,0.08,0.78,0.9,-0.084,0.068,-0.007,,
0.9575,0,0.56,0.95,-0.077,0.065,-0.004,,
0.9583,-0.05,0.34,1.08,-0.065,0.064,-0.006,,
0.9592,0.11,0.07,0.83,-0.054,0.067,-0.006,,
0.96,0.22,-0.02,0.69,-0.047,0.067,-0.005,,
0.9608,0.24,-0.03,0.41,-0.041,0.064,-0.006,,
0.9617,0.3,-0.12,0.57,-0.034,0.061,-0.004,,
0.9625,0.19,-0.16,0.81,-0.029,0.053,-0.002,,
0.9633,-0.14,-0.09,0.7,-0.025,0.042,-0.005,,
0.9642,-0.24,0.01,0.45,-0.028,0.036,-0.004,,
0.965,-0.12,-0.07,0.37,-0.023,0.04,-0.007,,
0.9658,-0.14,-0.13,0.1,-0.021,0.039,-0.001,,
0.9667,-0.24,-0.33,0.01,-0.014,0.037,-0.002,,
0.9675,-0.24,-0.39,-0.21,-0.016,0.046,-0.005,,
0.9683,0.26,-0.18,-0.49,-0.03,0.067,-0.002,,
0.9692,0.62,0.09,-0.27,-0.043,0.078,-0.001,,
0.97,0.34,0.16,0.06,-0.043,0.064,0.001,,
0.9708,-0.18,0.09,0.41,-0.042,0.04,-0.002,,
0.9717,-0.48,-0.05,0.57,-0.048,0.022,-0.002,,
0.9725,-0.33,0.03,1.15,-0.063,0.021,-0.005,,
0.9733,-0.07,0.48,1.41,-0.08,0.027,-0.003,,
0.9742,0.26,0.69,1.51,-0.084,0.034,-0.001,,
0.975,0.37,0.55,1.72,-0.079,0.036,0.001,,
0.9758,0.43,0.31,1.71,-0.064,0.033,0.005,,
0.9767,0.3,-0.05,1.45,-0.037,0.023,0.003,,
0.9775,0.07,-0.54,0.93,-0.011,0.009,0.005,,
0.9783,0.05,-0.86,0.48,0.006,0.006,0.004,,
0.9792,0.42,-0.87,0.18,0.003,0.021,0.002,,
0.98,0.84,-0.38,-0.19,-0.017,0.036,0.004,,
0.9808,1.07,0.08,-0.33,-0.038,0.04,0.006,,
0.9817,0.74,0.25,-0.19,-0.048,0.025,0.005,,
0.9825,0.17,0.24,-0.16,-0.051,0.005,0.006,,
0.9833,-0.18,0.19,0.05,-0.057,-0.006,0,,
0.9842,-0.07,0.04,0.27,-0.058,0.004,0.005,,
0.985,0.4,0.16,0.61,-0.058,0.03,0.005,,
0.9858,0.7,0.3,0.71,-0.055,0.044,0,,
0.9867,0.69,0.07,1.01,-0.047,0.042,0.006,,
0.9875,0.2,-0.05,1.41,-0.034,0.029,0.002,,
0.9883,-0.2,-0.24,1.38,-0.031,0.015,-0.002,,
0.9892,-0.18,-0.27,1.55,-0.034,0.016,-0.003,,
0.99,-0.2,0.04,1.49,-0.039,0.015,-0.008,,
0.9908,-0.19,0.27,1.26,-0.047,0.014,-0.009,,
0.9917,-0.32,0.3,1.17,-0.053,0.012,-0.005,,
0.9925,-0.34,0.44,0.79,-0.063,0.017,-0.006,,
0.9933,-0.13,0.39,0.45,-0.067,0.031,-0.008,,
0.9942,0.16,0.36,0.18,-0.063,0.05,-0.004,,
0.995,0.46,0.31,-0.06,-0.05,0.066,-0.007,,
0.9958,0.5,0.17,-0.11,-0.029,0.069,-0.006,,
0.9967,0.18,-0.11,-0.46,-0.009,0.048,-0.006,,
0.9975,-0.32,-0.49,-0.52,0.007,0.015,-0.011,,
0.9983,-0.68,-0.79,-0.49,0.007,-0.011,-0.015,,
0.9992,-0.78,-0.5,-0.42,-0.012,-0.018,-0.016,,
1,-0.61,0.09,0.02,-0.033,-0.011,-0.014,,
1.0008,-0.37,0.59,0.55,-0.048,0.003,-0.01,,
1.0017,-0.3,0.73,0.82,-0.052,0.014,-0.007,,
1.0025,-0.24,0.54,0.91,-0.043,0.022,-0.001,,
1.0033,-0.07,0.1,0.64,-0.035,0.029,-0.003,,
1.0042,0.19,-0.13,0.33,-0.032,0.036,0,,
1.005,0.25,-0.12,0.1,-0.035,0.028,-0.005,,
1.0058,0.11,-0.02,0.17,-0.038,0.015,-0.004,,
1.0067,-0.18,0.11,0.35,-0.046,-0.004,-0.005,,
1.0075,-0.4,0.46,0.74,-0.052,-0.014,-0.005,,
1.0083,-0.4,0.55,1.12,-0.053,-0.015,-0.004,,
1.0092,-0.29,0.43,1.39,-0.046,-0.009,-0.004,,
1.01,-0.01,0.23,1.43,-0.034,0.003,-0.005,,
1.0108,0.29,-0.05,1.24,-0.024,0.014,-0.002,,
1.0117,0.57,-0.4,0.82,-0.016,0.023,0.002,,
1.0125,0.65,-0.31,0.46,-0.018,0.022,-0.001,,
1.0133,0.54,-0.18,0.38,-0.022,0.014,0.002,,
1.0142,0.37,-0.03,0.45,-0.031,0.002,0.001,,
1.015,0.24,0.22,0.71,-0.043,-0.011,0.001,,
1.0158,0.04,0.45,0.96,-0.056,-0.022,0.003,,
1.0167,-0.13,0.61,1.08,-0.054,-0.027,-0.001,,
1.0175,-0.08,0.3,1.37,-0.033,-0.028,-0.001,,
1.0183,-0.03,-0.08,1.43,-0.021,-0.026,0.001,,
1.0192,0.03,-0.29,1.07,-0.016,-0.029,0.001,,
1.02,-0.05,-0.24,0.59,-0.017,-0.032,0.001,,
1.0208,-0.2,-0.17,0.68,-0.012,-0.034,0,,
1.0217,-0.15,-0.3,1.07,-0.006,-0.033,0,,
1.0225,-0.07,-0.27,0.89,-0.003,-0.036,-0.001,,
1.0233,-0.18,-0.22,0.77,-0.003,-0.043,-0.001,,
1.0242,-0.33,-0.17,0.78,-0.004,-0.051,-0.001,,
1.025,-0.38,-0.12,0.71,-0.004,-0.057,-0.003,,
1.0258,-0.25,-0.18,0.52,-0.003,-0.058,-0.004,,
1.0267,-0.09,-0.34,0.31,0.002,-0.055,-0.003,,
1.0275,-0.1,-0.53,0.44,0.003,-0.05,-0.003,,
1.0283,-0.1,-0.39,0.48,-0.002,-0.044,-0.006,,
1.0292,-0.01,-0.2,0.25,-0.011,-0.035,-0.002,,
1.03,0.08,-0.17,0.26,-0.018,-0.029,-0.005,,
1.0308,0.13,-0.01,0.26,-0.025,-0.027,-0.007,,
1.0317,-0.02,0.02,0.34,-0.031,-0.029,-0.008,,
1.0325,-0.14,0.06,0.47,-0.038,-0.031,-0.01,,
1.0333,-0.15,0.2,0.32,-0.039,-0.031,-0.009,,
1.0342,-0.18,0.02,0.37,-0.034,-0.029,-0.006,,
1.035,-0.2,-0.15,0.73,-0.036,-0.026,-0.009,,
1.0358,-0.25,-0.01,0.85,-0.048,-0.02,-0.008,,
1.0367,-0.24,0.37,0.59,-0.062,-0.01,-0.004,,
1.0375,0.03,0.55,0.27,-0.059,0.001,-0.001,,
1.0383,0.18,0.18,0.22,-0.044,0.003,-0.002,,
1.0392,-0.03,-0.11,0.4,-0.042,-0.001,-0.006,,
1.04,-0.18,-0.04,0.38,-0.053,-0.003,-0.001,,
1.0408,-0.3,0.24,0.29,-0.065,-0.004,0.001,,
1.0417,-0.2,0.42,0.37,-0.067,-0.002,0.001,,
1.0425,-0.11,0.43,0.33,-0.06,0,0.002,,
1.0433,-0.17,0.3,0.23,-0.051,0.003,0,,
1.0442,-0.18,0.1,0.29,-0.038,0.012,-0.002,,
1.045,0.01,-0.13,0.09,-0.033,0.021,-0.001,,
1.0458,0.14,-0.15,-0.23,-0.038,0.027,-0.003,,
1.0467,0.13,-0.13,-0.25,-0.047,0.034,-0.001,,
1.0475,0.17,-0.01,0.21,-0.057,0.042,-0.001,,
1.0483,0.26,0.26,0.55,-0.074,0.054,-0.004,,
1.0492,0.36,0.5,0.92,-0.089,0.067,-0.003,,
1.05,0.42,0.75,1.08,-0.103,0.072,-0.001,,
1.0508,0.43,0.9,1.23,-0.108,0.072,-0.003,,
1.0517,0.11,0.85,0.8,-0.104,0.062,-0.003,,
1.0525,-0.15,0.4,0.88,-0.083,0.052,-0.003,,
1.0533,-0.13,-0.05,1.08,-0.068,0.042,-0.006,,
1.0542,-0.11,-0.02,0.78,-0.064,0.043,-0.008,,
1.055,0.05,0.16,0.61,-0.068,0.051,-0.006,,
1.0558,0.29,0.22,0.71,-0.066,0.061,-0.005,,
1.0567,0.26,0.22,0.46,-0.067,0.06,-0.002,,
1.0575,0.12,0.2,0.28,-0.064,0.054,-0.001,,
1.0583,0.03,0.12,0.36,-0.061,0.048,-0.003,,
1.0592,-0.09,0.08,0.58,-0.057,0.041,-0.003,,
1.06,0.01,0.04,0.88,-0.054,0.038,-0.004,,
1.0608,0.13,0.01,1.02,-0.056,0.039,-0.004,,
1.0617,0.06,0.11,0.63,-0.059,0.035,-0.002,,
1.0625,-0.12,0.38,0.2,-0.054,0.034,-0.001,,
1.0633,-0.13,0.03,0.19,-0.025,0.039,-0.006,,
1.0642,-0.21,-0.64,0.05,0.005,0.042,-0.004,,
1.065,-0.04,-1.02,-0.2,0.011,0.045,-0.006,,
1.0658,0.11,-0.79,-0.49,-0.013,0.05,-0.007,,
1.0667,0.07,-0.22,-0.58,-0.045,0.046,-0.002,,
1.0675,0.05,0.32,-0.22,-0.072,0.04,-0.003,,
1.0683,-0.19,0.55,0.15,-0.087,0.035,-0.003,,
1.0692,-0.11,0.56,0.82,-0.094,0.038,-0.001,,
1.07,0.1,0.53,1.39,-0.101,0.037,-0.002,,
1.0708,0.01,0.61,1.34,-0.104,0.028,0.002,,
1.0717,-0.11,0.64,1.28,-0.098,0.015,0.004,,
1.0725,-0.18,0.48,1.51,-0.079,0.01,0,,
1.0733,-0.04,0.13,1.61,-0.052,0.018,0.005,,
1.0742,0.26,-0.24,1.65,-0.028,0.027,0.006,,
1.075,0.64,-0.69,1.52,-0.016,0.025,0.006,,
1.0758,0.81,-0.82,0.64,-0.023,0.039,0.007,,
1.0767,0.8,-0.35,0.08,-0.045,0.032,0.007,,
1.0775,0.63,0.24,-0.4,-0.067,0.02,0.008,,
1.0783,0.6,0.28,-0.09,-0.069,0.01,0.007,,
1.0792,0.16,0.06,-0.09,-0.057,0.003,0.007,,
1.08,-0.21,0.07,-0.43,-0.054,0.01,0.003,,
1.0808,0.1,0.09,-0.09,-0.064,0.027,-0.002,,
1.0817,0.52,0.21,0.01,-0.083,0.041,0.001,,
1.0825,0.62,0.54,0.18,-0.093,0.041,0.003,,
1.0833,0.5,0.45,0.89,-0.08,0.041,0.005,,
1.0842,0.29,0.13,1.41,-0.055,0.041,0.007,,
1.085,0.13,-0.16,1.83,-0.031,0.038,0.003,,
1.0858,-0.09,-0.35,1.99,-0.02,0.026,-0.004,,
1.0867,-0.41,-0.34,1.6,-0.03,0.008,-0.006,,
1.0875,-0.59,0.07,1.01,-0.06,0.001,-0.014,,
1.0883,-0.48,0.46,0.3,-0.091,0.009,-0.013,,
1.0892,-0.12,0.77,0.17,-0.105,0.033,-0.006,,
1.09,0.08,0.81,0.42,-0.093,0.056,-0.004,,
1.0908,0.21,0.53,0.48,-0.07,0.073,-0.003,,
1.0917,0.33,0.19,0.32,-0.05,0.085,-0.003,,
1.0925,0.49,0.03,-0.25,-0.042,0.081,-0.004,,
1.0933,0.41,-0.13,-0.47,-0.029,0.054,-0.009,,
1.0942,-0.09,-0.33,-0.22,-0.019,0.019,-0.014,,
1.095,-0.75,-0.4,-0.01,-0.013,-0.007,-0.018,,
1.0958,-0.98,-0.21,0.1,-0.022,-0.011,-0.019,,
1.0967,-0.83,0.3,0.2,-0.033,-0.002,-0.006,,
1.0975,-0.43,0.3,0.51,-0.034,0.02,-0.007,,
1.0983,-0.04,0.26,0.41,-0.037,0.038,-0.003,,
1.0992,0.16,0.07,0.17,-0.043,0.046,-0.002,,
1.1,0.26,0.05,0.03,-0.052,0.045,-0.003,,
1.1008,0.23,0,0.38,-0.055,0.04,-0.004,,
1.1017,-0.01,0.18,0.8,-0.055,0.033,-0.007,,
1.1025,-0.17,0.51,1.03,-0.062,0.027,-0.006,,
1.1033,-0.36,0.73,1.11,-0.073,0.02,-0.005,,
1.1042,-0.3,0.75,1.01,-0.081,0.019,-0.006,,
1.105,-0.1,0.65,1.09,-0.078,0.021,-0.006,,
1.1058,0.04,0.33,1.02,-0.064,0.023,-0.005,,
1.1067,0.28,-0.22,0.84,-0.043,0.029,-0.005,,
1.1075,0.33,-0.54,0.33,-0.009,0.024,-0.003,,
1.1083,0.18,-0.61,0.61,-0.008,0.033,0,,
1.1092,0.3,-0.3,0.9,-0.021,0.045,0.002,,
1.11,0.54,0.04,0.56,-0.053,0.044,0.007,,
1.1108,0.66,0.37,0.86,-0.07,0.037,0.005,,
1.1117,0.53,0.61,1.27,-0.078,0.021,0.004,,
1.1125,0.15,0.62,1.35,-0.079,0,0,,
1.1133,-0.09,0.66,1.29,-0.073,-0.012,-0.001,,
1.1142,-0.2,0.47,1.41,-0.051,-0.015,0,,
1.115,-0.2,0.18,1.7,-0.032,-0.01,0.001,,
1.1158,-0.02,-0.12,1.76,-0.018,0.004,0.004,,
1.1167,0.32,-0.46,1.36,-0.009,0.014,0.005,,
1.1175,0.5,-0.54,0.66,-0.001,0.007,0.002,,
1.1183,0.18,-0.45,0.92,0.007,-0.011,0.002,,
1.1192,-0.32,-0.46,1.02,0.004,-0.026,0.002,,
1.12,-0.42,-0.34,0.7,-0.003,-0.026,0.001,,
1.1208,-0.25,-0.3,0.66,-0.008,-0.016,0.004,,
1.1217,0.01,-0.2,0.72,-0.011,-0.01,0.004,,
1.1225,0.1,-0.05,0.39,-0.017,-0.015,0.004,,
1.1233,0.03,-0.07,0.03,-0.022,-0.024,0.002,,
1.1242,-0.09,-0.25,0.02,-0.028,-0.031,-0.002,,
1.125,-0.24,-0.15,0.13,-0.035,-0.029,0,,
1.1258,-0.2,0.04,0.51,-0.036,-0.022,0.001,,
1.1267,0,0.13,0.68,-0.033,-0.013,0,,
1.1275,0.22,0.05,0.62,-0.025,-0.009,-0.002,,
1.1283,0.14,-0.13,0.36,-0.018,-0.016,-0.005,,
1.1292,-0.06,-0.24,0.05,-0.012,-0.025,-0.007,,
1.13,-0.2,-0.52,0.15,-0.009,-0.025,-0.005,,
1.1308,-0.29,-0.58,0.31,-0.02,-0.019,-0.008,,
1.1317,-0.11,-0.18,0.43,-0.043,-0.008,-0.008,,
1.1325,0.11,0.34,0.4,-0.07,0.005,-0.008,,
1.1333,0.11,0.75,0.35,-0.088,0.012,-0.008,,
1.1342,0.04,0.75,0.4,-0.092,0.013,-0.003,,
1.135,-0.04,0.59,0.51,-0.091,0.011,-0.004,,
1.1358,-0.09,0.44,0.45,-0.087,0.012,-0.005,,
1.1367,-0.08,0.33,0.39,-0.076,0.013,-0.001,,
1.1375,-0.04,0.18,0.25,-0.059,0.013,0.001,,
1.1383,0.04,-0.1,0.25,-0.044,0.012,-0.001,,
1.1392,-0.11,-0.23,0.09,-0.04,0.005,0.003,,
1.14,-0.2,-0.11,-0.08,-0.042,-0.001,0.003,,
1.1408,-0.21,-0.07,0.01,-0.045,0.002,0.002,,
1.1417,-0.1,-0.05,0.08,-0.05,0.01,0.004,,
1.1425,0.12,0.04,0.14,-0.06,0.023,0.003,,
1.1433,0.26,0.26,0.14,-0.076,0.035,0.002,,
1.1442,0.26,0.49,0.29,-0.088,0.04,0.005,,
1.145,0.2,0.62,0.31,-0.091,0.042,0.004,,
1.1458,0.17,0.48,0.4,-0.083,0.043,0.005,,
1.1467,0.11,0.21,0.44,-0.069,0.042,0.005,,
1.1475,0.16,-0.06,0.51,-0.062,0.043,0.003,,
1.1483,0.09,-0.08,0.5,-0.066,0.042,0.003,,
1.1492,0.24,0.06,0.5,-0.076,0.042,0,,
1.15,0.1,0.29,0.54,-0.089,0.036,-0.001,,
1.1508,0.1,0.44,0.73,-0.097,0.036,0.002,,
1.1517,-0.06,0.7,0.76,-0.103,0.034,-0.001,,
1.1525,-0.08,0.56,1.08,-0.093,0.038,-0.002,,
1.1533,-0.04,0.33,1.36,-0.084,0.038,0.001,,
1.1542,-0.01,0.16,1.2,-0.077,0.038,-0.001,,
1.155,0.02,0.18,0.98,-0.08,0.037,-0.002,,
1.1558,0.06,0.23,0.68,-0.076,0.036,-0.001,,
1.1567,0.04,0.18,0.63,-0.064,0.036,-0.002,,
1.1575,0.05,-0.12,0.66,-0.045,0.036,0.002,,
1.1583,-0.08,-0.34,0.56,-0.037,0.032,-0.001,,
1.1592,-0.17,-0.37,0.5,-0.041,0.033,-0.004,,
1.16,-0.27,-0.12,0.43,-0.052,0.032,-0.004,,
1.1608,-0.25,0.12,0.32,-0.057,0.039,-0.001,,
1.1617,0.07,0.18,0.19,-0.055,0.053,0,,
1.1625,0.37,0.05,-0.18,-0.049,0.064,0.003,,
1.1633,0.48,-0.13,-0.1,-0.047,0.057,0.004,,
1.1642,0.01,-0.21,-0.19,-0.048,0.029,0.001,,
1.165,-0.46,-0.25,-0.19,-0.052,0.002,0.002,,
1.1658,-0.6,-0.26,0.12,-0.065,-0.012,-0.001,,
1.1667,-0.42,0.08,0.67,-0.088,-0.005,-0.003,,
1.1675,0,0.55,1.21,-0.106,0.014,0.002,,
1.1683,0.38,0.79,1.6,-0.111,0.029,0.003,,
1.1692,0.47,0.7,1.85,-0.1,0.031,0.008,,
1.17,0.33,0.45,1.92,-0.083,0.02,0.013,,
1.1708,0.16,0.2,1.64,-0.067,0.003,0.012,,
1.1717,-0.09,0.01,0.98,-0.056,-0.017,0.009,,
1.1725,-0.25,-0.05,0.42,-0.049,-0.029,0.007,,
1.1733,0.05,-0.42,-0.49,-0.04,-0.02,0.008,,
1.1742,0.45,-0.66,-0.92,-0.041,-0.001,0.011,,
1.175,0.78,-0.45,-0.54,-0.055,0.023,0.01,,
1.1758,0.99,0.05,-0.51,-0.077,0.043,0.007,,
1.1767,1.06,0.49,-0.47,-0.09,0.047,0.012,,
1.1775,0.81,0.54,-0.08,-0.094,0.027,0.011,,
1.1783,0.11,0.51,0.68,-0.091,-0.006,0.009,,
1.1792,-0.42,0.3,0.82,-0.083,-0.029,0.007,,
1.18,-0.66,0.32,0.8,-0.073,-0.028,0.005,,
1.1808,-0.24,0.14,1.21,-0.054,0.001,0.002,,
1.1817,0.48,0.01,1.66,-0.047,0.033,0.002,,
1.1825,0.78,-0.12,1.25,-0.047,0.041,0.005,,
1.1833,0.59,-0.23,0.78,-0.055,0.026,0.004,,
1.1842,-0.21,-0.09,0.84,-0.067,0.001,-0.002,,
1.185,-0.67,0.24,1.04,-0.075,-0.005,-0.006,,
1.1858,-0.3,0.47,0.89,-0.075,0.017,-0.003,,
1.1867,0.17,0.52,1,-0.076,0.036,-0.001,,
1.1875,0.2,0.69,0.71,-0.079,0.037,-0.005,,
1.1883,-0.14,0.52,0.64,-0.074,0.021,-0.01,,
1.1892,-0.5,-0.07,0.41,-0.053,0.001,-0.01,,
1.19,-0.51,-0.36,-0.28,-0.034,-0.003,-0.011,,
1.1908,-0.31,-0.48,-0.5,-0.018,0.007,-0.006,,
1.1917,-0.05,-0.38,-0.21,-0.009,0.017,-0.006,,
1.1925,-0.05,-0.16,-0.16,-0.01,0.018,-0.01,,
1.1933,-0.18,-0.09,-0.05,-0.019,0.008,-0.004,,
1.1942,-0.36,0.11,-0.04,-0.038,0.001,-0.002,,
1.195,-0.33,0.47,0.3,-0.053,0.004,-0.004,,
1.1958,-0.29,0.44,0.57,-0.055,0.011,-0.004,,
1.1967,-0.09,0.16,0.84,-0.049,0.019,-0.007,,
1.1975,0.02,0.14,0.86,-0.051,0.022,-0.005,,
1.1983,0.05,0.29,0.7,-0.062,0.017,0.001,,
1.1992,-0.06,0.44,0.68,-0.073,0.003,0,,
1.2,-0.17,0.51,0.86,-0.074,-0.008,-0.001,,
1.2008,-0.25,0.34,0.99,-0.065,-0.01,-0.001,,
1.2017,-0.16,0.19,1.12,-0.051,-0.003,-0.002,,
1.2025,0.06,0.06,1.19,-0.038,0.004,0.002,,
1.2033,0.1,-0.07,1.14,-0.04,0.001,0.002,,
1.2042,0.01,-0.03,0.31,-0.037,-0.012,-0.001,,
1.205,-0.04,-0.03,0.33,-0.045,-0.014,0.002,,
1.2058,0.08,-0.13,0.82,-0.051,-0.004,0.003,,
1.2067,0.32,0.16,1.22,-0.055,0.008,0.002,,
1.2075,0.35,0.4,1.37,-0.064,0.011,0.006,,
1.2083,0.3,0.53,1.36,-0.071,0.004,0.006,,
1.2092,0.24,0.69,0.93,-0.071,-0.009,0.001,,
1.21,0.07,0.36,0.91,-0.058,-0.023,0.001,,
1.2108,-0.08,-0.07,1.29,-0.039,-0.03,0.001,,
1.2117,-0.11,-0.18,1.33,-0.025,-0.03,0,,
1.2125,-0.03,-0.28,1.08,-0.015,-0.029,0.004,,
1.2133,-0.02,-0.42,0.96,-0.007,-0.028,0.003,,
1.2142,0.01,-0.37,1,-0.004,-0.027,0.002,,
1.215,-0.07,-0.3,0.95,-0.008,-0.031,0.004,,
1.2158,-0.15,-0.21,0.78,-0.013,-0.035,0.003,,
1.2167,-0.01,-0.06,0.47,-0.013,-0.04,0.003,,
1.2175,-0.14,-0.13,0.34,-0.009,-0.044,0.005,,
1.2183,-0.24,-0.21,0.35,-0.01,-0.051,0.002,,
1.2192,-0.19,-0.32,0.4,-0.012,-0.055,0.004,,
1.22,-0.11,-0.19,0.4,-0.018,-0.051,0.004,,
1.2208,0.1,-0.11,0.32,-0.023,-0.044,-0.001,,
1.2217,0.15,-0.09,0.04,-0.018,-0.036,0.004,,
1.2225,0.09,-0.21,-0.12,-0.01,-0.033,0.005,,
1.2233,-0.08,-0.48,0.22,-0.001,-0.035,-0.002,,
1.2242,-0.22,-0.5,0.56,-0.006,-0.037,-0.003,,
1.225,-0.19,-0.14,0.92,-0.015,-0.031,-0.006,,
1.2258,-0.09,0.13,0.29,-0.044,-0.036,-0.003,,
1.2267,-0.09,0.26,0.45,-0.048,-0.029,0,,
1.2275,-0.13,0.22,0.64,-0.048,-0.022,-0.002,,
1.2283,-0.13,0.06,0.75,-0.056,-0.016,-0.005,,
1.2292,-0.2,0.16,0.55,-0.069,-0.015,-0.005,,
1.23,-0.13,0.4,0.38,-0.081,-0.013,-0.003,,
1.2308,-0.03,0.5,0.31,-0.087,-0.011,-0.002,,
1.2317,-0.13,0.52,0.33,-0.086,-0.008,-0.002,,
1.2325,-0.18,0.44,0.53,-0.079,-0.008,-0.001,,
1.2333,-0.14,0.36,0.61,-0.066,-0.003,0,,
1.2342,-0.1,0.08,0.5,-0.053,-0.003,0.001,,
1.235,-0.1,-0.05,0.33,-0.048,-0.004,0.002,,
1.2358,-0.15,-0.05,0.07,-0.048,-0.005,0,,
1.2367,-0.13,0,0.08,-0.049,-0.002,0.002,,
1.2375,0,-0.01,0.16,-0.048,0.007,0.005,,
1.2383,0.2,-0.06,0.25,-0.049,0.017,0.004,,
1.2392,0.24,-0.03,0.25,-0.057,0.026,0.005,,
1.24,0.12,0.21,0.16,-0.071,0.024,0.004,,
1.2408,0.04,0.43,0.26,-0.083,0.025,0.004,,
1.2417,0.02,0.47,0.27,-0.089,0.024,0.003,,
1.2425,0.06,0.5,0.38,-0.088,0.028,0.005,,
1.2433,0.08,0.43,0.54,-0.081,0.027,0.005,,
1.2442,0.05,0.21,0.84,-0.068,0.027,0.008,,
1.245,0.01,-0.04,0.85,-0.065,0.025,0.006,,
1.2458,0.03,0,0.68,-0.074,0.026,0.003,,
1.2467,0.04,0.27,0.53,-0.089,0.021,0.001,,
1.2475,-0.08,0.55,0.6,-0.09,0.017,0.002,,
1.2483,-0.11,0.44,0.94,-0.082,0.014,0.002,,
1.2492,-0.26,0.21,1.09,-0.076,0.015,0.002,,
1.25,-0.25,0.08,0.93,-0.078,0.023,0.001,,
1.2508,0,0.29,0.73,-0.087,0.036,0,,
1.2517,0.39,0.45,0.84,-0.088,0.043,0.003,,
1.2525,0.56,0.45,1.06,-0.084,0.038,0.005,,
1.2533,0.14,0.36,1,-0.071,0.021,0.002,,
1.2542,-0.4,0.12,0.77,-0.049,0.01,-0.001,,
1.255,-0.52,-0.25,0.65,-0.021,0.015,0,,
1.2558,-0.33,-0.62,0.25,-0.001,0.028,-0.001,,
1.2567,0.04,-0.83,-0.22,0.001,0.043,0,,
1.2575,0.28,-0.64,-0.96,-0.023,0.051,-0.003,,
1.2583,0.4,-0.11,-0.91,-0.046,0.044,0.001,,
1.2592,0.3,0.09,-0.25,-0.056,0.026,0.002,,
1.26,-0.18,0.13,0.08,-0.062,0.006,0,,
1.2608,-0.55,0.13,0.48,-0.07,-0.009,0.001,,
1.2617,-0.52,0.21,0.87,-0.082,-0.007,0.001,,
1.2625,-0.21,0.43,1.06,-0.094,0.001,0.003,,
1.2633,-0.05,0.65,1.19,-0.096,0,0.005,,
1.2642,-0.01,0.62,1.43,-0.087,-0.001,0.009,,
1.265,0.09,0.3,1.62,-0.066,0.002,0.013,,
1.2658,0.17,-0.08,1.76,-0.048,0.003,0.015,,
1.2667,0.26,-0.3,1.5,-0.042,-0.001,0.011,,
1.2675,0.43,-0.39,1.01,-0.047,-0.005,0.011,,
1.2683,0.27,-0.2,0.15,-0.06,-0.022,0.008,,
1.2692,0.08,0.07,-0.43,-0.067,-0.025,0.012,,
1.27,0.09,0.23,-0.42,-0.065,-0.015,0.012,,
1.2708,0.37,0.01,-0.15,-0.053,0.006,0.009,,
1.2717,0.6,-0.19,-0.08,-0.054,0.029,0.012,,
1.2725,0.62,0.13,-0.52,-0.069,0.035,0.007,,
1.2733,0.66,0.46,-0.41,-0.087,0.031,0.006,,
1.2742,0.51,0.48,0.02,-0.089,0.023,0.003,,
1.275,0.23,0.19,0.45,-0.071,0.014,0,,
1.2758,0.17,-0.24,1.1,-0.046,0.015,0.002,,
1.2767,0.07,-0.33,1.6,-0.032,0.013,0.004,,
1.2775,-0.04,-0.12,1.55,-0.033,0.007,0.003,,
1.2783,-0.04,0.01,1.61,-0.044,-0.003,0.002,,
1.2792,-0.26,0.1,1.19,-0.055,-0.016,0.002,,
1.28,-0.42,0.2,0.88,-0.067,-0.016,-0.001,,
1.2808,-0.42,0.47,0.7,-0.076,-0.004,0.001,,
1.2817,-0.28,0.54,0.75,-0.077,0.019,0,,
1.2825,0.1,0.58,0.76,-0.07,0.042,-0.001,,
1.2833,0.21,0.57,0.44,-0.066,0.05,-0.002,,
1.2842,0.28,0.14,0.01,-0.053,0.05,-0.007,,
1.285,0.2,-0.19,-0.13,-0.034,0.038,-0.014,,
