"[-1, -1, -97, 40.7069069263369, 736.4676762264245, 4, 0]"
"[-1, -1, -97, 40.7069069263369, 736.4676762264245, 2, 0]"
"[-1, -1, -97, 40.7069069263369, 736.4676762264245, 2, 1]"
"[-1, -1, -96, 24.16080691476646, 0.0, 2, 2]"
"[-1, -1, -97, 24.16080691476646, 0.0, 2, 3]"
"[-1, -1, -97, 24.16080691476646, 0.0, 2, 3]"
"[-1, -1, -98, 24.16080691476646, 0.0, 2, 4]"
"[20, 209, -98, 12.060337572963494, -64.64521883281553, 2, 5]"
"[20, 209, -99, 12.060337572963494, -64.64521883281553, 2, 6]"
"[21, 210, -84, 98.29545674252921, 2113.561803548657, 2, 6]"
"[22, 211, -77, 238.84842199910085, 1264.2342092290426, 2, 7]"
"[22, 211, -77, 238.84842199910085, 1264.2342092290426, 2, 7]"
"[22, 211, -78, 238.84842199910085, 1264.2342092290426, 2, 8]"
"[23, 212, -63, 279.20752510781165, 0.0, 2, 9]"
"[38, 213, -52, 554.893130619308, 1970.6008730143778, 2, 9]"
"[52, 214, -43, 325.2512035774522, -1101.9619315477219, 4, 10]"
"[52, 214, -44, 325.2512035774522, -1101.9619315477219, 4, 10]"
"[26, 215, -27, 286.0961857187225, 741.0686055482278, 4, 10]"
"[26, 215, -28, 286.0961857187225, 741.0686055482278, 6, 10]"
"[26, 215, -20, 538.6574804339286, -446.21588808524155, 2, 10]"
"[26, 215, -20, 538.6574804339286, -446.21588808524155, 2, 10]"
"[34, 216, -11, 290.2081394375897, -1275.3820429871118, 4, 11]"
"[34, 216, -11, 290.2081394375897, -1275.3820429871118, 4, 11]"
"[151, 217, 0, 243.46703507203642, 592.7619716676825, 4, 11]"
"[151, 217, 0, 243.46703507203642, 592.7619716676825, 2, 11]"
"[127, 218, 16, 313.94398865801145, 1061.0162185336585, 2, 11]"
"[163, 218, 24, 334.211435283285, -612.8794703655053, 2, 10]"
"[163, 218, 23, 334.211435283285, -612.8794703655053, 4, 10]"
"[163, 218, 23, 334.211435283285, -612.8794703655053, 4, 10]"
"[209, 220, 36, 280.13913306094474, -593.4059271995288, 3.5, 10]"
"[221, 136, 41, 247.61371753773858, -306.5627655642946, 4, 10]"
"[221, 136, 41, 247.61371753773858, -306.5627655642946, 4, 9]"
"[222, 89, 45, 180.17250134053816, -1389.579891337722, 4.5, 9]"
"[222, 89, 44, 180.17250134053816, -1389.579891337722, 4, 9]"
"[222, 89, 44, 180.17250134053816, -1389.579891337722, 2, 8]"
"[222, 68, 40, 65.79093989208181, -1287.8026428744365, 2, 8]"
"[222, 68, 40, 65.79093989208181, -1287.8026428744365, 2, 8]"
"[223, 53, 40, -12.006091347309845, -576.5849177597934, 2, 7]"
"[223, 53, 40, -12.006091347309845, -576.5849177597934, 2, 7]"
"[224, 153, 34, -50.20202636791804, -315.03043143064224, 2, 7]"
"[224, 152, 31, -129.63726450533042, -1193.3126874621303, 2, 6]"
"[224, 152, 31, -129.63726450533042, -1193.3126874621303, 2, 6]"
"[225, 153, 30, -78.48729568992502, 1018.224063589706, 2, 6]"
"[225, 164, 31, -12.340979439076346, 609.1990940628207, 2, 6]"
"[225, 164, 31, -12.340979439076346, 609.1990940628207, 6, 5]"
"[226, 171, 33, 24.776949773307933, 306.94862003451203, 6, 5]"
"[226, 173, 32, 56.18715907020609, -505.11949510090284, 3.5, 5]"
"[226, 173, 32, 56.18715907020609, -505.11949510090284, 2, 5]"
"[226, 46, 33, 34.182292345807795, -519.301826673009, 2, 4]"
"[227, 117, 30, -6.774753354826622, -550.7673962248148, 2, 4]"
"[227, 117, 30, -6.774753354826622, -550.7673962248148, 2, 4]"
"[227, 168, 29, -30.28011042703845, -146.70161399578285, 2, 4]"
"[227, 168, 29, -30.28011042703845, -146.70161399578285, 2, 3]"
"[227, 166, 24, -49.68848031085628, -308.618134450294, 2, 3]"
"[227, 166, 24, -49.68848031085628, -308.618134450294, 2, 3]"
"[227, 166, 24, -49.68848031085628, -308.618134450294, 2, 3]"
"[228, 174, 25, -54.74862072366322, 148.02031956264318, 2, 3]"
"[228, 184, 24, -25.0671097219151, 628.3599898105305, 2, 2]"
"[228, 184, 24, -25.0671097219151, 628.3599898105305, 6, 2]"
"[228, 184, 24, -25.0671097219151, 628.3599898105305, 6, 2]"
"[228, 184, 27, 11.7888062239486, 277.95190437161847, 6, 2]"
"[228, 87, 26, 24.812934446304656, 0.0, 2, 2]"
"[228, 87, 26, 24.812934446304656, 0.0, 2, 1]"
"[228, 87, 26, 24.812934446304656, 0.0, 2, 1]"
