101.27156,86.09622,-69.62379,99.80288,-223.47786
115.066574,106.485504,-65.985794,116.84412,-189.17276
100.22662,94.649635,-55.391758,102.534836,-153.83147
68.866646,56.075077,-55.249676,67.03018,-187.50603
35.686317,14.545135,-56.766426,29.049112,-230.81787
55.665165,38.90861,-59.078144,51.225304,-220.8483
70.95028,59.353134,-56.57067,68.83843,-193.64421
90.74616,82.67177,-59.646244,90.21553,-186.12903
106.90799,101.63148,-62.529488,107.23502,-179.9734
114.952705,111.74257,-60.730843,116.19425,-163.32599
100.27719,95.01269,-56.256916,100.52176,-160.63474
90.43384,81.60541,-56.0742,90.10676,-171.91415
75.61936,61.89967,-56.25467,73.49996,-189.10983
89.564995,75.09807,-62.824757,88.11845,-202.73563
98.044136,85.76484,-62.627663,97.84697,-190.0919
104.324455,93.16083,-63.314556,104.84231,-186.37502
106.46005,96.58122,-61.38172,107.4519,-177.9332
108.409966,100.19847,-58.466026,109.87159,-166.20706
114.32487,107.742355,-59.436626,116.47055,-165.74532
117.31849,112.99585,-59.221622,120.80437,-159.07578
112.76792,108.62234,-59.75104,116.802795,-162.26027
108.63199,104.56113,-60.16132,113.14739,-164.93703
100.30262,96.004715,-57.735355,104.64755,-162.35243
87.74921,80.86924,-55.53809,90.584465,-168.33823
73.70578,62.78225,-55.21952,74.575356,-183.00531
72.021286,58.1356,-57.88242,71.280014,-195.59068
78.94366,63.677635,-61.647926,76.74258,-203.04773
94.52755,80.88491,-64.91443,92.01572,-200.93668
101.22345,90.609245,-62.404755,99.50007,-182.97064
104.5794,96.93608,-59.10411,104.023346,-166.38292
105.56467,98.946106,-58.41035,105.696144,-162.98396
112.29351,107.18465,-59.142303,113.2963,-157.81117
109.686134,104.55684,-59.00829,111.42941,-156.53972
101.30382,93.52631,-60.56835,103.060165,-172.80426
89.980125,79.55566,-59.808754,91.19244,-184.90152
84.89713,73.37358,-59.008587,85.9634,-192.6466
83.84497,72.82525,-57.13972,84.709564,-191.48215
90.23306,80.766426,-56.75562,91.51689,-184.8485
99.564354,91.630615,-58.316063,101.56345,-181.69879
112.63694,107.31987,-60.542442,116.20723,-173.90695
118.985634,116.03716,-60.05702,123.5635,-157.75797
120.098816,119.18406,-57.54682,125.17616,-139.03607
122.74308,124.292244,-54.958767,128.49644,-119.14205
117.80528,116.364105,-57.846344,121.40871,-135.7065
113.119125,107.96097,-62.356827,114.385315,-160.69255
116.18634,110.40493,-64.78507,117.78724,-169.37401
118.4395,114.01879,-62.773296,121.036476,-161.0241
122.24065,119.09766,-60.936733,125.6653,-154.082
121.27513,117.29418,-60.67473,124.63147,-159.0838
117.35789,111.94966,-61.284584,120.25642,-168.85649
116.17369,110.48108,-61.80982,119.315445,-172.87811
121.31751,118.28726,-60.15124,125.60597,-157.63759
128.10281,129.15965,-56.667908,133.69878,-131.66136
124.85834,126.80414,-54.706047,130.724,-124.467026
115.580864,114.210976,-56.86997,120.062904,-145.10669
113.72633,109.95169,-59.77234,117.07507,-163.64012
120.11517,116.836876,-60.692116,123.45459,-164.68478
124.20302,122.34778,-59.72927,128.02995,-156.0103
124.720085,123.69855,-59.12606,129.15613,-150.16856
124.925316,123.66616,-60.4079,129.41719,-153.08293
121.31616,119.6424,-59.755657,125.77327,-153.44312
114.31337,111.13231,-59.706196,118.4671,-162.33307
104.65945,98.6551,-59.42988,107.71933,-172.72647
104.801926,97.22398,-61.668667,107.05247,-183.23425
113.80268,107.86572,-61.77399,116.5356,-174.04451
122.92615,120.62258,-59.13319,127.1644,-151.4907
124.09764,124.24379,-55.498146,129.51152,-132.58165
118.23484,116.7782,-55.58659,123.06215,-138.91269
123.30632,121.1665,-59.411476,128.3358,-149.33296
122.90803,121.24353,-59.25176,128.49669,-147.69492
110.74251,106.283936,-59.149094,115.21782,-162.42993
103.53982,96.86147,-60.638115,107.232956,-179.16722
107.51992,101.87726,-61.50743,111.57513,-179.18846
113.866684,109.84487,-61.94123,118.51111,-174.05043
119.25358,116.5902,-61.23548,124.72658,-164.98433
124.11155,122.959404,-59.98153,130.22023,-153.47403
127.0138,125.47645,-61.24178,132.76973,-155.61028
122.92645,121.11569,-59.510143,128.2104,-151.81833
112.545044,108.25633,-58.63432,115.75353,-159.98383
105.62622,98.42406,-60.694405,106.69374,-177.72842
106.46723,99.79068,-60.629086,107.81296,-176.55139
108.67445,102.45,-61.325195,110.49177,-178.24998
111.3213,105.93896,-61.63688,114.49683,-177.59917
116.922195,113.570404,-60.755016,121.79131,-166.57741
124.70857,122.96553,-61.873013,131.05258,-161.39688
126.25321,125.35807,-61.524418,133.44241,-157.29437
120.79588,119.31421,-59.8495,127.71441,-155.99672
122.20734,120.8942,-60.141857,129.10591,-155.04433
117.561195,116.59235,-57.243496,124.087364,-145.03485
103.04134,98.16646,-57.072525,106.81618,-161.48257
83.62856,73.33717,-57.482525,83.6709,-188.34065
81.86387,71.2439,-57.08448,81.71029,-189.41937
81.780045,70.31613,-58.671093,81.09793,-197.01195
91.60825,80.49069,-61.939877,91.5415,-202.99123
99.17801,91.253204,-59.058395,101.14461,-179.5548
115.145966,110.321335,-60.548416,118.999435,-166.26146
113.7878,109.803474,-58.837692,117.67811,-158.34879
105.91,100.101555,-59.14535,108.27659,-169.99327
94.811676,86.08531,-59.618626,95.56771,-186.11818
101.909195,94.17003,-61.27233,104.13159,-185.77216
