274.18292,274.12152,269.61307,286.9853,283.4566,269.23245,,4,3
276.3251,277.06314,273.79333,290.99863,287.11853,271.51285,,4,3
280.2013,281.35605,278.69357,295.9868,291.88818,275.4097,,4,3
279.74072,281.26755,279.20178,296.32495,292.08148,275.04062,,4,3
237.25613,237.61649,234.2897,249.16162,245.93414,233.08673,,4,3
239.10374,238.96205,234.81311,249.99222,246.9446,234.78813,,4,3
238.3026,237.67206,232.7586,248.07202,245.2328,233.893,,4,3
234.41086,233.11276,227.19414,242.51366,239.99475,229.92499,,4,3
233.14247,230.8509,223.37375,238.989,236.88898,228.45891,,4,3
231.16849,228.7468,221.09053,236.62994,234.6079,226.49268,,4,3
236.33885,233.86166,226.04561,241.93375,239.86809,231.55447,,4,3
251.865,249.22119,240.92528,257.86066,255.66397,246.75461,,4,3
263.1734,260.40823,251.76279,269.46088,267.16882,257.82556,,4,3
268.07254,265.2548,256.45792,274.48648,272.15308,262.6218,,4,3
267.49463,264.68307,255.90407,273.89365,271.56512,262.05603,,4,3
266.14673,263.3496,254.61227,272.51093,270.1938,260.73642,,4,3
256.46317,253.77002,245.33197,262.5775,260.34204,251.25623,,4,3
251.30898,248.67111,240.39236,257.29025,255.09827,246.21024,,4,3
256.29834,253.50775,244.91742,262.18936,259.99554,251.07275,,4,3
261.88104,259.0628,250.3511,267.9874,265.7334,256.54544,,4,3
262.8277,260.06622,251.43146,269.10623,266.8171,257.4871,,4,3
263.56802,260.79858,252.14098,269.8657,267.5703,258.21188,,4,3
260.5927,257.85526,249.28957,266.81363,264.54333,255.29906,,4,3
258.09528,255.38458,246.89609,264.2517,262.00247,252.85405,,4,3
259.96747,257.08218,248.29074,265.8311,263.6287,254.6525,,4,3
260.87943,258.13885,249.56433,267.1077,264.835,255.57974,,4,3
261.53546,258.78787,250.19305,267.78067,265.50244,256.22202,,4,3
260.6037,257.86612,249.30011,266.82486,264.5545,255.3098,,4,3
260.9304,258.18927,249.61317,267.15997,264.88684,255.62962,,4,3
261.99283,259.24033,250.63136,268.24985,265.96774,256.66977,,4,3
260.37485,257.6397,249.08075,266.5901,264.32166,255.08577,,4,3
225.30716,222.23808,213.63606,229.04906,227.36436,220.59622,,4,3
231.0263,227.19778,217.31146,233.37451,231.9245,226.0398,,4,3
227.03198,222.67151,211.99667,228.00797,226.82462,222.00131,,4,3
178.7034,174.91537,165.81955,178.5508,177.75339,174.6995,,1,0
209.11353,203.92816,192.19324,207.38107,206.76118,204.23253,,1,0
206.1479,201.00624,189.3818,204.36513,203.76546,201.33182,,1,0
232.92172,230.48123,222.77078,238.42845,236.39162,228.2091,,4,3
260.3071,257.55954,248.9818,266.49158,264.22903,255.01651,,4,3
256.4093,253.71323,245.27126,262.51443,260.28088,251.20273,,4,3
253.98654,251.30765,242.92665,260.00977,257.8002,248.82886,,4,3
256.3854,253.5734,244.94781,262.2334,260.04715,251.15344,,4,3
260.60016,257.7036,248.88553,266.47025,264.26434,255.2709,,4,3
262.25024,259.49496,250.87807,268.51392,266.22964,256.92178,,4,3
264.30743,261.5301,252.84961,270.6242,268.32257,258.93576,,4,3
264.39447,261.6162,252.93301,270.71347,268.41113,259.021,,4,3
266.54572,263.74435,254.99466,272.92023,270.59973,261.12704,,4,3
265.58136,262.7903,254.07048,271.93097,269.6186,260.18295,,4,3
265.5968,262.8056,254.08527,271.9468,269.63434,260.19806,,4,3
