"[-1, -1, -87, 4, 0]","[-1, -1, -87, 4, 0]","[-1, -1, -87, 4, 0]"
"[-1, -1, -87, 2, 0]","[-1, -1, -87, 4, 0]","[-1, -1, -87, 4, 0]"
"[-1, -1, -87, 2, 1]","[-1, -1, -87, 2, 0]","[-1, -1, -87, 4, 0]"
"[35, 209, -92, 2, 2]","[-1, -1, -87, 2, 1]","[-1, -1, -87, 2, 0]"
"[35, 209, -92, 2, 2]","[35, 209, -92, 2, 2]","[-1, -1, -87, 2, 1]"
"[35, 209, -92, 2, 3]","[35, 209, -92, 2, 2]","[35, 209, -92, 2, 2]"
"[24, 210, -84, 2, 4]","[35, 209, -92, 2, 3]","[35, 209, -92, 2, 2]"
"[24, 210, -84, 2, 4]","[24, 210, -84, 2, 4]","[35, 209, -92, 2, 3]"
"[23, 210, -77, 2, 5]","[24, 210, -84, 2, 4]","[24, 210, -84, 2, 4]"
"[39, 211, -71, 2, 6]","[23, 210, -77, 2, 5]","[24, 210, -84, 2, 4]"
"[39, 211, -72, 2, 6]","[39, 211, -71, 2, 6]","[23, 210, -77, 2, 5]"
"[39, 212, -59, 2, 7]","[39, 211, -72, 2, 6]","[39, 211, -71, 2, 6]"
"[65, 213, -41, 3.5, 7]","[39, 212, -59, 2, 7]","[39, 211, -72, 2, 6]"
"[65, 213, -37, 4.5, 8]","[65, 213, -41, 3.5, 7]","[39, 212, -59, 2, 7]"
"[62, 213, -30, 4.5, 8]","[65, 213, -37, 4.5, 8]","[65, 213, -41, 3.5, 7]"
"[62, 213, -30, 6, 8]","[62, 213, -30, 4.5, 8]","[65, 213, -37, 4.5, 8]"
"[25, 214, -20, 6, 8]","[62, 213, -30, 6, 8]","[62, 213, -30, 4.5, 8]"
"[41, 215, -10, 9, 8]","[25, 214, -20, 6, 8]","[62, 213, -30, 6, 8]"
"[28, 216, -3, 4, 8]","[41, 215, -10, 9, 8]","[25, 214, -20, 6, 8]"
"[28, 216, 5, 9, 9]","[28, 216, -3, 4, 8]","[41, 215, -10, 9, 8]"
"[28, 216, 17, 9, 8]","[28, 216, 5, 9, 9]","[28, 216, -3, 4, 8]"
"[28, 216, 17, 9, 8]","[28, 216, 17, 9, 8]","[28, 216, 5, 9, 9]"
"[181, 217, 32, 9, 8]","[28, 216, 17, 9, 8]","[28, 216, 17, 9, 8]"
"[218, 182, 39, 6, 8]","[181, 217, 32, 9, 8]","[28, 216, 17, 9, 8]"
"[218, 74, 44, 4.5, 8]","[218, 182, 39, 6, 8]","[181, 217, 32, 9, 8]"
"[219, 36, 48, 4.5, 7]","[218, 74, 44, 4.5, 8]","[218, 182, 39, 6, 8]"
"[219, 36, 50, 4, 7]","[219, 36, 48, 4.5, 7]","[218, 74, 44, 4.5, 8]"
"[220, 31, 49, 4, 7]","[219, 36, 50, 4, 7]","[219, 36, 48, 4.5, 7]"
"[220, 31, 48, 4, 6]","[220, 31, 49, 4, 7]","[219, 36, 50, 4, 7]"
"[220, 36, 47, 4, 6]","[220, 31, 48, 4, 6]","[220, 31, 49, 4, 7]"
"[221, 32, 40, 4, 6]","[220, 36, 47, 4, 6]","[220, 31, 48, 4, 6]"
"[221, 32, 40, 4.5, 5]","[221, 32, 40, 4, 6]","[220, 36, 47, 4, 6]"
"[221, 36, 31, 4.5, 5]","[221, 32, 40, 4.5, 5]","[221, 32, 40, 4, 6]"
"[221, 36, 23, 6, 5]","[221, 36, 31, 4.5, 5]","[221, 32, 40, 4.5, 5]"
"[222, 48, 14, 9, 5]","[221, 36, 23, 6, 5]","[221, 36, 31, 4.5, 5]"
"[222, 48, 14, 9, 5]","[222, 48, 14, 9, 5]","[221, 36, 23, 6, 5]"
"[223, 34, 3, 9, 5]","[222, 48, 14, 9, 5]","[222, 48, 14, 9, 5]"
"[223, 34, 3, 2, 5]","[223, 34, 3, 9, 5]","[222, 48, 14, 9, 5]"
