1.0,1.0,1.0,1.0,1.0,1.0,0.4736851155757904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.8797139525413513,1.0,1.0,1.0,1.0,1.0,0.7121309041976929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.596094012260437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7961524128913879,1.0,1.0,0.7961524128913879
1.0,1.0,1.0,0.8883239030838013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.596094012260437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.9121261835098267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6427533626556396,1.0,1.0,1.0,0.8797139525413513,0.5311616063117981,1.0,0.5311616063117981
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8797139525413513,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.596094012260437,1.0,1.0,1.0
1.0,1.0,1.0,0.9535425305366516,1.0,0.8771526217460632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.8514641523361206,1.0,1.0,0.8771526217460632,1.0,0.596094012260437,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9049761295318604,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8883239030838013,1.0,0.6664127707481384
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7072510719299316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8044642806053162,1.0
1.0,1.0,1.0,0.8044642806053162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4736851155757904
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6006498336791992,0.6427533626556396,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.8352858424186707,0.5650312900543213,1.0,0.8771526217460632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4736851155757904,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9049761295318604,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7961524128913879
1.0,1.0,1.0,1.0,0.6427533626556396,1.0,1.0,1.0,1.0,1.0,0.8797139525413513,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.8784180283546448,1.0,1.0,0.9430867433547974,1.0,1.0,0.5311616063117981,1.0,1.0,1.0
0.8797139525413513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7030144929885864,1.0,1.0,0.8883239030838013,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8418115973472595,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.836834728717804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.596094012260437,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.9430867433547974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.728621780872345,1.0,1.0
1.0,1.0,0.5311616063117981,1.0,0.596094012260437,1.0,0.6427533626556396,0.661108136177063,1.0,1.0,1.0,0.7856088876724243,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.6006498336791992,0.728621780872345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.596094012260437,1.0,1.0
1.0,1.0,0.8797139525413513,0.9963710904121399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,0.728621780872345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6427533626556396,1.0
