"[-1, -1, -87, 0.75, -1.25, 4, 0]","[-1, -1, -87, 0.75, -1.25, 4, 0]","[-1, -1, -87, 0.75, -1.25, 4, 0]"
"[-1, -1, -87, 0.75, -1.25, 2, 0]","[-1, -1, -87, 0.75, -1.25, 4, 0]","[-1, -1, -87, 0.75, -1.25, 4, 0]"
"[-1, -1, -87, 0.75, -1.25, 2, 1]","[-1, -1, -87, 0.75, -1.25, 2, 0]","[-1, -1, -87, 0.75, -1.25, 4, 0]"
"[35, 209, -87, 2, 5.25, 2, 2]","[-1, -1, -87, 0.75, -1.25, 2, 1]","[-1, -1, -87, 0.75, -1.25, 2, 0]"
"[35, 209, -88, 1, 0, 2, 2]","[35, 209, -87, 2, 5.25, 2, 2]","[-1, -1, -87, 0.75, -1.25, 2, 1]"
"[34, 209, -87, 12, 60.25, 2, 3]","[35, 209, -88, 1, 0, 2, 2]","[35, 209, -87, 2, 5.25, 2, 2]"
"[34, 209, -88, 12, 60.25, 2, 3]","[34, 209, -87, 12, 60.25, 2, 3]","[35, 209, -88, 1, 0, 2, 2]"
"[34, 210, -71, 47.5, 92.5, 2, 4]","[34, 209, -88, 12, 60.25, 2, 3]","[34, 209, -87, 12, 60.25, 2, 3]"
"[34, 210, -72, 47.5, 92.5, 2, 4]","[34, 210, -71, 47.5, 92.5, 2, 4]","[34, 209, -88, 12, 60.25, 2, 3]"
"[31, 211, -61, 46.75, 142, 2, 5]","[34, 210, -72, 47.5, 92.5, 2, 4]","[34, 210, -71, 47.5, 92.5, 2, 4]"
"[31, 211, -61, 64.75, 113.5, 2, 5]","[31, 211, -61, 46.75, 142, 2, 5]","[34, 210, -72, 47.5, 92.5, 2, 4]"
"[66, 212, -57, 73.25, 59, 2, 6]","[31, 211, -61, 64.75, 113.5, 2, 5]","[31, 211, -61, 46.75, 142, 2, 5]"
"[66, 212, -58, 73.25, 59, 3.5, 6]","[66, 212, -57, 73.25, 59, 2, 6]","[31, 211, -61, 64.75, 113.5, 2, 5]"
"[86, 213, -37, 71.5, -27.25, 3.5, 6]","[66, 212, -58, 73.25, 59, 3.5, 6]","[66, 212, -57, 73.25, 59, 2, 6]"
"[85, 213, -31, 115, -54.75, 4.5, 7]","[86, 213, -37, 71.5, -27.25, 3.5, 6]","[66, 212, -58, 73.25, 59, 3.5, 6]"
"[85, 213, -31, 115, -54.75, 3.5, 7]","[85, 213, -31, 115, -54.75, 4.5, 7]","[86, 213, -37, 71.5, -27.25, 3.5, 6]"
"[25, 214, -25, 107.25, -44.5, 6, 7]","[85, 213, -31, 115, -54.75, 3.5, 7]","[85, 213, -31, 115, -54.75, 4.5, 7]"
"[42, 215, -15, 149.5, -18.25, 6, 7]","[25, 214, -25, 107.25, -44.5, 6, 7]","[85, 213, -31, 115, -54.75, 3.5, 7]"
"[27, 216, -8, 172.5, 22, 9, 8]","[42, 215, -15, 149.5, -18.25, 6, 7]","[25, 214, -25, 107.25, -44.5, 6, 7]"
"[27, 216, -2, 168.25, -48.25, 9, 8]","[27, 216, -8, 172.5, 22, 9, 8]","[42, 215, -15, 149.5, -18.25, 6, 7]"
"[27, 216, -3, 168.25, -48.25, 9, 8]","[27, 216, -2, 168.25, -48.25, 9, 8]","[27, 216, -8, 172.5, 22, 9, 8]"
"[59, 216, 14, 173.75, 32.75, 9, 8]","[27, 216, -3, 168.25, -48.25, 9, 8]","[27, 216, -2, 168.25, -48.25, 9, 8]"
"[137, 217, 21, 138, -7, 6, 8]","[59, 216, 14, 173.75, 32.75, 9, 8]","[27, 216, -3, 168.25, -48.25, 9, 8]"
"[192, 218, 29, 138.75, 20, 9, 7]","[137, 217, 21, 138, -7, 6, 8]","[59, 216, 14, 173.75, 32.75, 9, 8]"
"[218, 143, 37, 146.75, 38.75, 6, 7]","[192, 218, 29, 138.75, 20, 9, 7]","[137, 217, 21, 138, -7, 6, 8]"
"[218, 143, 36, 146.75, 38.75, 4.5, 7]","[218, 143, 37, 146.75, 38.75, 6, 7]","[192, 218, 29, 138.75, 20, 9, 7]"
"[219, 38, 38, 142, -14, 4.5, 7]","[218, 143, 36, 146.75, 38.75, 4.5, 7]","[218, 143, 37, 146.75, 38.75, 6, 7]"
"[220, 61, 45, 142, -42.75, 4.5, 6]","[219, 38, 38, 142, -14, 4.5, 7]","[218, 143, 36, 146.75, 38.75, 4.5, 7]"
"[220, 61, 45, 142, -42.75, 4, 6]","[220, 61, 45, 142, -42.75, 4.5, 6]","[219, 38, 38, 142, -14, 4.5, 7]"
"[220, 66, 40, 80, 1.5, 4.5, 6]","[220, 61, 45, 142, -42.75, 4, 6]","[220, 61, 45, 142, -42.75, 4.5, 6]"
"[221, 48, 38, 13, -21.75, 4.5, 6]","[220, 66, 40, 80, 1.5, 4.5, 6]","[220, 61, 45, 142, -42.75, 4, 6]"
"[221, 48, 38, 13, -21.75, 4.5, 5]","[221, 48, 38, 13, -21.75, 4.5, 6]","[220, 66, 40, 80, 1.5, 4.5, 6]"
"[221, 32, 32, -13.25, -23.75, 4.5, 5]","[221, 48, 38, 13, -21.75, 4.5, 5]","[221, 48, 38, 13, -21.75, 4.5, 6]"
