54	0.265	791.89813	-1822.55420	415.85593	694.01978	-1723.07739	496.48810	
55	0.270	792.66516	-1821.57605	414.87646	693.73584	-1722.75867	496.40115	
56	0.275	793.73193	-1821.18030	414.48773	693.40521	-1721.62952	495.18915	
57	0.280	795.12042	-1821.12195	414.10193	693.20343	-1720.95361	494.51862	
58	0.285	796.83929	-1821.45068	413.59888	692.60535	-1719.49976	492.70157	
59	0.290	798.08148	-1819.61365	412.14893	692.30884	-1718.24353	490.97171	
60	0.295	798.85944	-1817.81641	410.50287	691.66125	-1716.66650	489.61282	
61	0.300	801.14825	-1818.15027	410.02774	691.08392	-1715.46167	487.98083	
62	0.305	801.66455	-1815.59912	407.85413	690.58868	-1713.34314	486.17715	
63	0.310	803.39496	-1816.30359	407.50378	690.65656	-1711.95264	485.23325	
64	0.315	804.02679	-1815.27490	406.52594	690.57080	-1710.44531	484.51614	
65	0.320	804.35352	-1815.13562	406.36679	690.72845	-1709.28662	483.96411	
66	0.325	804.33624	-1815.91431	406.90732	691.10516	-1708.40698	483.95456	
67	0.330	803.48895	-1816.01221	407.74542	691.54956	-1707.27905	483.74619	
68	0.335	802.62219	-1816.60608	408.67307	691.60327	-1707.12219	483.81445	
69	0.340	801.72711	-1818.43250	410.45685	691.48651	-1707.46716	483.33737	
70	0.345	799.71954	-1818.76855	411.33136	691.21906	-1708.55872	483.33041	
71	0.350	798.60358	-1820.45740	413.19040	
72	0.355	797.61908	-1822.36572	414.71960	836.30530	-1406.45544	358.09991	
73	0.360	795.99310	-1822.02869	415.21271	837.23425	-1407.08459	358.43967	
74	0.365	794.96057	-1822.48096	416.56711	837.39349	-1410.18982	359.97287	
75	0.370	793.82898	-1822.28955	417.29800	837.67633	-1411.88843	361.26639	
76	0.375	793.24237	-1822.60840	417.84277	837.54083	-1413.66174	362.34698	
77	0.380	792.63287	-1822.71899	417.69794	692.60345	-1718.68591	491.13162	
78	0.385	791.90588	-1822.55103	416.88028	693.01599	-1718.87451	491.92911	
79	0.390	791.90857	-1822.90027	416.62613	836.33459	-1419.48657	366.44186	
80	0.395	791.38416	-1821.39404	415.73184	835.65283	-1420.33533	366.96201	
81	0.400	791.44080	-1819.84595	414.83386	834.37280	-1421.89868	367.72205	
82	0.405	791.89160	-1819.89392	414.55267	832.89087	-1423.67395	368.25262	
83	0.410	793.10889	-1819.52209	413.45773	831.32721	-1424.46228	368.24207	
84	0.415	795.12347	-1820.68701	413.53735	830.38110	-1424.63318	368.27155	
85	0.420	797.01245	-1820.90930	412.76422	828.64307	-1424.28369	368.00412	
86	0.425	798.42163	-1818.75806	410.74435	827.39728	-1424.03162	367.94833	
87	0.430	799.78943	-1817.52869	409.51627	826.85358	-1423.12244	367.19604	
88	0.435	801.40558	-1816.47583	408.13174	
89	0.440	802.90271	-1816.26733	407.12753	690.05621	-1710.23328	482.30774	
90	0.445	803.43457	-1815.01563	406.45834	690.32654	-1709.63708	481.70630	
91	0.450	804.33716	-1815.65222	407.03000	690.54126	-1709.56824	481.97964	
92	0.455	803.99646	-1815.72168	407.46448	
93	0.460	803.27026	-1816.00427	408.60144	
94	0.465	802.06671	-1816.08606	409.53909	
95	0.470	801.74872	-1819.11780	412.14252	690.91113	-1709.38098	482.74988	
96	0.475	800.03693	-1818.34900	413.00964	690.66003	-1709.44153	482.45319	
97	0.480	798.98016	-1819.46790	414.10901	834.14557	-1407.19043	358.18213	
98	0.485	797.96930	-1820.34717	415.61734	834.51715	-1407.82043	358.81610	
99	0.490	797.04382	-1821.52039	417.06583	835.17816	-1408.31616	358.90491	
100	0.495	795.55469	-1821.44299	417.32813	605.86182	-1692.43298	690.84790	835.56323	-1409.59668	359.70361	
101	0.500	794.91779	-1821.60645	417.67255	690.66351	-1714.67676	485.63730	
102	0.505	794.45306	-1822.03552	417.65628	691.07190	-1715.22083	486.72601	
103	0.510	793.12183	-1821.26428	417.17203	691.53888	-1715.47595	487.82825	
104	0.515	792.73615	-1821.20618	416.86404	691.90173	-1715.33691	488.40878	
105	0.520	791.70313	-1820.17004	416.07315	834.58881	-1415.05493	363.48822	
106	0.525	791.64679	-1820.98706	415.86920	833.59766	-1415.46301	363.73422	
107	0.530	791.27930	-1819.58167	414.59564	832.90027	-1416.31079	364.18539	
108	0.535	791.74768	-1819.76282	414.28824	831.51154	-1417.65479	364.70844	
109	0.540	792.95245	-1820.12085	413.84366	830.25555	-1419.21326	365.45349	
110	0.545	793.73132	-1819.37268	413.02551	829.31110	-1419.88074	365.62704	
111	0.550	795.98065	-1820.45813	412.82074	828.40088	-1420.21094	365.79956	
112	0.555	796.87408	-1818.16394	410.71265	827.20135	-1420.93457	366.42996	
113	0.560	798.25726	-1816.70764	409.18848	826.60596	-1420.46362	365.74759	
114	0.565	800.03503	-1816.95459	408.95352	826.56818	-1420.45056	365.63876	
115	0.570	801.77771	-1817.08887	409.32535	826.58673	-1419.94312	365.24164	
116	0.575	801.98969	-1815.97290	408.48151	826.91803	-1419.21216	364.91400	
117	0.580	802.03918	-1816.00439	408.56677	827.42340	-1418.04919	364.42365	
118	0.585	801.64508	-1817.08032	409.85321	828.18982	-1416.70667	363.55566	
119	0.590	800.32794	-1817.34497	410.59128	829.23022	-1415.45667	362.85092	
120	0.595	798.96185	-1818.04639	412.07031	830.21564	-1413.93030	362.44473	
121	0.600	797.08075	-1818.13086	412.85379	830.32233	-1411.96362	361.73178	
122	0.605	795.93964	-1820.36682	414.78412	
123	0.610	794.39795	-1820.82532	415.70392	688.64264	-1708.73254	481.70657	
124	0.615	792.95300	-1820.63049	415.87384	831.35242	-1408.11877	358.57623	
125	0.620	791.68903	-1820.56396	416.07947	831.11969	-1407.02466	358.36584	
126	0.625	791.24622	-1821.00696	416.57007	830.62604	-1405.41602	358.00986	
127	0.630	791.58008	-1822.76074	417.51465	830.72845	-1405.08447	357.85800	
128	0.635	790.96808	-1821.80481	416.52078	
129	0.640	790.68402	-1820.61523	415.58002	
130	0.645	790.55060	-1819.80920	414.64658	
131	0.650	790.73230	-1819.19409	414.05835	689.18542	-1705.75732	480.68042	
132	0.655	791.32288	-1819.85864	413.69598	
133	0.660	791.23267	-1818.98743	412.45938	
134	0.665	791.45331	-1818.67188	411.77075	
135	0.670	791.86871	-1818.74146	410.39069	
136	0.675	792.55505	-1819.17712	409.84781	689.30511	-1706.58777	480.80295	
137	0.680	792.91223	-1818.88770	409.29410	689.18811	-1707.82019	480.72180	
138	0.685	794.01489	-1819.89221	409.40659	689.30438	-1708.44543	481.24026	
139	0.690	794.79559	-1819.87061	409.57635	689.69318	-1710.35986	482.35077	
140	0.695	794.87030	-1819.38110	409.72977	689.57092	-1711.00610	483.20367	
141	0.700	795.51367	-1819.81445	409.53854	689.37714	-1712.23572	483.66119	
142	0.705	795.99982	-1820.46997	409.61880	689.00665	-1713.50049	484.39139	
143	0.710	796.15997	-1820.75098	409.93112	688.82227	-1715.17444	484.86011	
144	0.715	795.93933	-1820.16833	410.04440	689.34296	-1715.80164	485.05060	
145	0.720	796.04181	-1820.76501	410.62997	689.50623	-1717.18726	485.78357	
146	0.725	795.66846	-1820.65564	411.19821	689.29315	-1717.08630	486.06082	
147	0.730	795.69080	-1821.03491	411.93564	689.72198	-1717.01831	486.15762	
148	0.735	795.57922	-1821.34363	413.08536	689.59900	-1717.28821	486.21924	
149	0.740	795.21259	-1820.95850	413.11862	689.73615	-1716.66467	486.15323	
150	0.745	794.96619	-1820.90967	413.33496	689.44843	-1715.73718	485.92957	
151	0.750	795.39221	-1821.26379	413.52826	689.55859	-1714.86450	485.37445	
152	0.755	795.53510	-1820.91028	412.87189	689.01453	-1714.16443	484.81207	
153	0.760	796.12317	-1821.66333	412.39844	689.45337	-1711.86621	483.47385	
154	0.765	796.10718	-1820.95984	411.91199	689.32159	-1711.60596	482.76590	
155	0.770	796.63538	-1821.37427	412.16803	688.88843	-1711.84253	482.07303	
156	0.775	796.73859	-1821.50439	412.19278	688.94562	-1711.62012	481.50565	
157	0.780	797.10352	-1822.09229	411.81653	689.31201	-1711.59802	481.27673	
158	0.785	796.66370	-1821.47717	410.90973	689.43359	-1711.46094	481.10971	
159	0.790	796.39294	-1821.41833	410.39066	689.81464	-1710.73083	480.80966	
160	0.795	796.38995	-1821.63074	409.88559	689.57501	-1711.28027	480.81903	
161	0.800	796.03674	-1821.81714	409.28595	689.50067	-1711.64307	481.06006	
162	0.805	795.27771	-1821.14587	408.21585	689.72577	-1712.16980	481.32004	
163	0.810	795.36926	-1821.72961	407.74564	690.40985	-1712.86365	481.83658	
164	0.815	794.99066	-1821.36060	407.06436	690.33136	-1713.83911	482.59576	
165	0.820	794.80060	-1821.31018	407.21350	690.86200	-1714.92212	483.36172	
166	0.825	794.24506	-1821.27771	407.20779	690.88965	-1716.82227	484.11386	
167	0.830	794.12903	-1821.30798	407.50015	691.12024	-1717.74658	484.70633	
168	0.835	794.34583	-1822.18359	408.23157	691.42963	-1718.88049	485.42416	
169	0.840	794.25397	-1822.09595	408.36258	691.49176	-1720.46277	486.41840	
170	0.845	794.28137	-1822.22693	408.43509	691.49573	-1720.48816	486.94403	
171	0.850	794.23767	-1822.23706	408.58679	691.13635	-1721.38403	487.34149	
172	0.855	794.46161	-1822.50745	409.35947	691.52258	-1720.62256	487.33389	
173	0.860	794.21191	-1822.30859	409.53778	691.64410	-1721.20276	487.42004	
174	0.865	794.59894	-1822.41431	409.89212	691.36218	-1720.87415	487.46780	
175	0.870	795.21613	-1823.25854	410.23148	691.00940	-1719.77759	487.20529	
176	0.875	795.08777	-1822.23853	409.38940	691.22620	-1718.32739	486.13690	
177	0.880	795.60968	-1821.91003	408.90225	691.26245	-1716.49023	484.86362	
178	0.885	796.53119	-1822.45276	408.95789	691.52625	-1715.15747	484.16431	
179	0.890	797.76093	-1822.69812	409.40161	691.93213	-1713.16406	483.21262	
180	0.895	798.02606	-1821.14673	408.71561	691.88501	-1710.85425	482.39154	
181	0.900	798.93158	-1821.13171	408.75089	692.45380	-1708.78625	480.59225	
182	0.905	799.57434	-1820.50049	408.09201	692.53467	-1707.13196	479.63962	
183	0.910	800.16663	-1819.83765	407.64841	
184	0.915	801.26111	-1820.84424	408.07617	
185	0.920	801.38818	-1820.94836	408.19083	692.35321	-1706.37903	477.19370	
186	0.925	801.55389	-1821.57275	408.59656	
187	0.930	801.10559	-1821.75781	408.69073	
188	0.935	800.77234	-1822.53870	409.03406	693.62378	-1711.51440	480.11646	
189	0.940	800.33179	-1823.09814	409.72729	693.79376	-1714.45557	481.74588	
190	0.945	800.64990	-1826.30212	412.22504	694.32520	-1716.03833	483.03650	
191	0.950	799.75562	-1826.44519	412.85870	694.78961	-1719.15332	485.26584	
192	0.955	799.02136	-1826.87561	413.76193	695.42896	-1721.90662	487.45572	
193	0.960	797.78491	-1825.90100	413.86938	696.23694	-1723.45654	488.53555	
194	0.965	798.44507	-1827.94934	415.55728	696.97772	-1725.25623	490.44397	
195	0.970	798.35773	-1827.95398	416.15338	697.75220	-1727.23376	492.39136	
196	0.975	798.16559	-1827.36792	416.70276	698.31567	-1727.97363	493.70349	
197	0.980	798.60657	-1826.92493	417.10001	698.87238	-1727.92139	494.98169	
198	0.985	799.65222	-1827.45215	417.70966	699.03229	-1727.56042	495.40063	
199	0.990	800.30286	-1827.46313	417.73856	698.63599	-1727.62927	495.85825	
200	0.995	801.73328	-1828.66516	418.31323	698.87347	-1727.01660	495.41177	
201	1.000	802.38208	-1828.03564	417.75961	699.55457	-1725.87280	494.62524	
202	1.005	803.23346	-1826.74744	417.01285	699.56287	-1725.53284	494.36160	
203	1.010	804.31409	-1825.91272	416.49661	699.45294	-1724.02100	492.67657	
204	1.015	805.82611	-1825.72986	416.25201	699.37640	-1721.75757	491.16898	
205	1.020	807.31964	-1825.39001	415.55399	699.29224	-1720.31042	489.61047	
206	1.025	808.68890	-1825.07849	415.24670	699.50507	-1717.80164	488.56003	
207	1.030	809.63489	-1823.52356	414.45984	
208	1.035	810.80823	-1823.36450	414.34491	
209	1.040	811.91351	-1823.33569	414.54327	
210	1.045	812.81342	-1823.84814	415.06961	701.49652	-1707.82751	484.39621	
211	1.050	813.23901	-1824.23779	415.53436	
212	1.055	812.75769	-1824.33789	416.12262	
213	1.060	812.04260	-1824.81995	417.72360	702.57422	-1707.06421	484.33679	
214	1.065	811.64502	-1826.53870	420.61942	703.18073	-1708.42334	485.42239	
215	1.070	810.23169	-1827.55347	422.25827	703.44275	-1710.46533	486.87457	
216	1.075	809.31061	-1828.75623	423.93613	
217	1.080	806.83466	-1827.14526	424.70093	
218	1.085	807.04523	-1830.25024	427.79352	705.13800	-1717.30212	492.98077	
219	1.090	805.91760	-1830.35803	429.44864	706.07904	-1718.83435	495.37299	
220	1.095	805.31085	-1830.21094	430.57983	706.93365	-1719.97375	498.06491	
221	1.100	804.64691	-1828.94788	431.67880	707.77393	-1720.37451	500.73941	
222	1.105	804.68103	-1828.25366	432.21579	708.23669	-1720.54260	503.02924	
223	1.110	805.01074	-1827.16309	432.72092	708.53491	-1720.70410	505.16776	
224	1.115	804.86121	-1824.85840	432.80658	709.31360	-1719.50269	506.29813	
225	1.120	805.18054	-1822.44751	432.49930	710.01086	-1718.12341	506.94000	
226	1.125	807.84161	-1824.21899	434.71875	709.89105	-1716.75195	507.27847	
227	1.130	808.86780	-1822.82959	435.33075	847.70581	-1427.82825	389.44946	
228	1.135	809.70081	-1819.53271	434.80563	846.78168	-1426.43347	390.19833	
229	1.140	812.20337	-1819.05164	435.81281	709.14417	-1703.14172	504.79056	
230	1.145	815.05627	-1818.76648	436.87943	710.69849	-1703.04358	506.06277	
231	1.150	710.85132	-1699.41235	506.02341	
232	1.155	711.18054	-1695.84473	507.05142	
233	1.160	712.42700	-1694.81482	509.46359	
234	1.165	711.51404	-1690.80908	510.68866	
235	1.170	712.65668	-1689.03174	514.38867	
236	1.175	711.75238	-1684.99915	517.31635	819.38898	-1804.67822	446.73328	
237	1.180	817.72137	-1801.78076	449.71017	712.52130	-1684.12866	521.20660	
238	1.185	711.99945	-1681.07861	524.80670	816.14160	-1799.76794	453.54681	
239	1.190	814.16498	-1796.82996	456.91138	712.37128	-1680.59375	529.11591	
240	1.195	811.77972	-1793.39001	460.76016	712.21881	-1680.73206	533.85516	
241	1.200	810.15442	-1790.94409	465.45282	
242	1.205	713.39343	-1678.33191	543.26001	808.47131	-1786.73474	469.95078	
243	1.210	714.39978	-1675.97742	548.28345	807.79742	-1784.17468	475.38501	
244	1.215	714.56165	-1673.39380	554.49506	807.82092	-1781.94031	481.23062	
245	1.220	714.52148	-1669.90295	560.55353	807.29266	-1778.28577	486.55688	
246	1.225	714.60419	-1664.54053	565.87140	806.75427	-1773.10571	491.21390	
247	1.230	715.19324	-1659.11768	571.31995	807.70117	-1770.27588	497.26755	
248	1.235	714.97235	-1653.82092	576.42200	807.97754	-1766.80615	502.57712	
249	1.240	714.50189	-1648.53015	581.23938	
250	1.245	713.58527	-1644.22424	586.18750	808.33783	-1756.43066	511.85623	
251	1.250	809.03149	-1752.54541	517.53607	713.77423	-1636.80298	590.51483	
252	1.255	809.11841	-1746.99377	522.04358	
253	1.260	809.97321	-1743.80164	527.67389	
254	1.265	712.60620	-1619.11890	605.40765	811.38965	-1741.59412	533.61328	
255	1.270	811.01343	-1735.92102	537.81952	
256	1.275	810.48151	-1731.11560	542.79871	
257	1.280	713.11914	-1608.41443	622.26868	811.14545	-1728.63257	549.18524	
258	1.285	811.06287	-1725.29736	555.06470	
259	1.290	810.71924	-1720.99866	560.87830	
260	1.295	810.16083	-1717.63062	566.90863	
261	1.300	808.89703	-1713.53406	573.01923	
262	1.305	807.03705	-1710.19031	579.39069	
263	1.310	709.35345	-1585.88391	657.73151	804.65802	-1706.85681	585.76648	
264	1.315	708.78290	-1583.89514	664.53131	802.58862	-1704.48242	592.21985	
265	1.320	708.95068	-1579.89124	670.06177	800.00323	-1700.42224	597.64709	
266	1.325	708.73572	-1575.82263	675.34222	796.95569	-1696.35547	602.89038	
267	1.330	793.10107	-1690.21460	607.41248	
268	1.335	791.41162	-1687.67725	612.74591	
269	1.340	707.13373	-1562.65063	689.13300	789.47272	-1682.41443	617.65991	
270	1.345	788.25983	-1679.83020	622.45441	
271	1.350	707.62189	-1553.13354	698.33923	787.43512	-1676.31458	627.21368	
272	1.355	709.43317	-1548.14978	701.66150	786.94519	-1673.26013	631.68695	
273	1.360	709.83447	-1544.76965	704.74530	786.72406	-1668.88965	634.93829	
274	1.365	709.86438	-1540.92004	707.32031	787.24866	-1665.66895	638.35883	942.39679	-1564.59570	692.04803	
275	1.370	789.20361	-1664.59985	641.73456	941.98499	-1564.59802	698.44177	
276	1.375	788.82886	-1658.47192	642.95453	941.79425	-1564.50830	703.51923	709.70648	-1530.14258	711.66016	
277	1.380	790.23865	-1654.57544	644.97455	941.57617	-1564.09949	709.34949	710.38434	-1528.13904	714.97089	
278	1.385	791.64734	-1651.38647	647.02942	941.52496	-1562.72424	714.51355	
279	1.390	793.13715	-1647.66272	648.93805	711.31604	-1518.49854	719.95416	941.65747	-1562.37659	719.42078	
280	1.395	794.50385	-1644.27307	651.49377	713.31274	-1518.19861	723.72803	942.07098	-1560.48389	723.09924	
281	1.400	796.05725	-1641.38159	654.44604	942.37604	-1558.06018	728.08221	713.00049	-1514.65759	725.45673	
282	1.405	797.63470	-1638.45422	658.59021	712.61450	-1511.32007	727.86951	
283	1.410	798.44135	-1636.31018	663.61316	713.58899	-1510.19470	730.76251	942.27972	-1551.38403	734.94391	
284	1.415	799.75769	-1633.94836	668.06158	942.09674	-1546.76685	737.70831	
285	1.420	800.54456	-1631.27722	672.06281	713.35083	-1504.11414	736.42987	942.39117	-1541.87695	738.96143	
286	1.425	803.06274	-1631.67566	677.11005	943.77112	-1536.25098	738.80896	
287	1.430	945.38837	-1530.15820	738.57086	
288	1.435	801.76746	-1620.94067	682.80206	714.48096	-1491.99097	746.81219	945.43365	-1524.53967	737.69629	
289	1.440	800.82623	-1618.14661	685.90454	714.25995	-1488.25903	750.71198	
290	1.445	799.95276	-1614.97009	688.75336	946.79370	-1513.12073	735.98822	
291	1.450	798.30780	-1611.67603	692.30139	946.91595	-1506.62805	735.50317	
292	1.455	798.72839	-1611.93201	696.70508	714.55530	-1476.26538	756.13843	946.79767	-1500.99219	736.55200	
293	1.460	796.92889	-1608.22583	699.67236	946.93243	-1494.56555	736.57269	
294	1.465	793.59979	-1601.84375	702.21716	947.18188	-1490.62341	737.78265	
295	1.470	792.16602	-1598.44263	705.90918	
296	1.475	950.08118	-1481.96057	738.74628	790.94897	-1594.70227	709.12085	
297	1.480	950.49347	-1478.80847	740.44641	790.72888	-1590.53235	712.02332	
298	1.485	951.20679	-1476.48926	742.63721	790.71381	-1586.70996	714.33514	
299	1.490	951.65649	-1474.06152	745.01672	791.01141	-1582.38635	715.48975	
300	1.495	951.60852	-1472.24890	747.97626	792.16003	-1577.96277	715.53754	
301	1.500	951.57086	-1470.15491	750.88770	793.20062	-1573.01147	714.24762	
302	1.505	951.23206	-1468.38196	754.00598	794.05530	-1568.97656	712.71899	
303	1.510	951.06262	-1466.55957	756.89703	795.12354	-1563.35486	710.64551	1022.48535	-1423.37048	978.03601	
304	1.515	950.93500	-1464.16296	759.10175	796.32251	-1558.77136	709.16321	
305	1.520	951.45789	-1461.71240	761.06226	796.88678	-1553.67737	708.49634	
306	1.525	951.69391	-1459.83020	763.65063	797.90076	-1549.94006	709.62390	
307	1.530	951.59760	-1457.45789	765.97443	798.91772	-1546.75952	712.09094	
308	1.535	951.45703	-1454.31433	767.88153	799.81628	-1543.53870	714.19812	
309	1.540	951.02228	-1450.28931	769.12354	801.37250	-1540.10950	716.45020	
310	1.545	951.71979	-1446.72473	768.87695	803.24274	-1536.24817	718.31604	
311	1.550	952.85553	-1442.73547	767.99622	804.75806	-1531.70715	719.59979	
312	1.555	953.41528	-1437.38599	766.37012	806.00665	-1527.28223	720.38550	
313	1.560	954.53748	-1432.02490	764.57825	806.98767	-1522.80054	720.79291	
314	1.565	956.19684	-1426.32764	761.44244	807.71051	-1518.32166	720.71088	985.54779	-1349.09766	935.61945	
315	1.570	956.78027	-1420.23987	759.37360	807.71277	-1512.95862	720.64923	972.31622	-1365.94043	920.62915	
316	1.575	957.35950	-1413.38599	757.68652	807.19550	-1509.44604	720.93591	
317	1.580	958.20026	-1406.09595	755.81287	805.85931	-1504.58972	721.73950	
318	1.585	959.41949	-1400.05334	753.93665	804.07343	-1500.03235	723.30066	
319	1.590	802.42517	-1495.76013	725.51642	961.08600	-1393.91736	752.77655	
320	1.595	962.63098	-1389.73718	750.87695	800.74695	-1491.00964	727.16418	
321	1.600	964.38464	-1384.55298	750.23596	799.26514	-1486.20605	728.45117	
322	1.605	965.80524	-1380.34021	750.37946	798.84979	-1481.12964	728.59558	
323	1.610	966.95642	-1375.96301	750.72699	799.38995	-1474.89978	727.37201	
324	1.615	967.93231	-1370.43591	751.73218	800.67413	-1468.84900	724.44788	
325	1.620	968.48834	-1367.36621	752.90564	802.60034	-1463.49414	720.70624	
326	1.625	969.17480	-1361.96228	753.24091	805.18506	-1458.63928	716.61627	
327	1.630	970.77478	-1356.66821	752.93884	1055.37769	-1287.44714	954.35431	808.68707	-1452.23792	711.99219	
328	1.635	972.43115	-1351.85559	753.59064	812.22778	-1446.92871	708.43701	
329	1.640	974.20557	-1347.77576	754.17621	816.13812	-1442.65710	706.54730	
330	1.645	975.21295	-1342.46448	754.56708	819.91290	-1436.62341	706.17474	
331	1.650	975.98920	-1337.27283	754.05542	823.40973	-1433.89722	707.24164	
332	1.655	976.97125	-1332.76074	752.93622	827.03406	-1428.57593	707.68213	
333	1.660	977.47693	-1327.88525	751.31006	830.43781	-1423.18286	708.39703	
334	1.665	978.79999	-1323.13171	749.10468	833.85620	-1419.04968	708.83411	750.68616	-1285.93994	757.25433	
335	1.670	980.31433	-1317.57483	745.64960	835.51367	-1412.07007	708.01862	1008.92163	-1236.47302	915.12457	
336	1.675	982.06067	-1311.12769	742.87024	836.65808	-1406.82019	707.04730	
337	1.680	983.60791	-1304.44507	740.40381	838.52753	-1403.74036	706.86285	
338	1.685	984.61316	-1297.33789	736.84491	837.46320	-1396.88928	705.22803	
339	1.690	986.33887	-1290.17871	733.99042	
340	1.695	836.55902	-1384.32910	704.40851	
341	1.700	988.76141	-1274.53027	729.84363	835.83563	-1380.10620	705.62866	
342	1.705	990.53326	-1268.52698	728.16290	835.89661	-1376.04529	707.28839	
343	1.710	835.07385	-1368.73914	706.93127	
344	1.715	994.07513	-1258.39221	727.94165	835.00214	-1362.85095	706.37689	
345	1.720	995.71936	-1253.97388	728.37549	835.96924	-1357.97180	705.25494	
346	1.725	997.24536	-1250.24060	729.47540	837.13116	-1353.06982	703.53424	
347	1.730	999.52704	-1245.38501	730.32391	839.31744	-1346.88245	700.46106	
348	1.735	1001.84540	-1240.96960	731.71350	841.80884	-1340.53687	696.60010	
349	1.740	1003.69861	-1234.16895	732.68121	845.43634	-1335.03052	692.12231	
350	1.745	1005.86169	-1229.50989	733.58325	849.82800	-1330.15613	688.00372	
351	1.750	1008.17474	-1222.65137	732.85480	855.29492	-1322.47583	683.76953	
352	1.755	1009.93207	-1216.59753	731.68988	861.43634	-1316.81482	681.29626	
