40	0.195	49.55994	1957.30066	1095.51953	
41	0.200	49.26999	1957.09143	1095.83582	
42	0.205	49.20734	1957.07874	1096.03369	
43	0.210	48.58844	1956.66357	1096.02954	
44	0.215	48.17979	1956.50562	1096.10864	
45	0.220	48.14658	1956.59692	1096.47192	
46	0.225	47.93880	1956.51123	1096.57080	
47	0.230	48.01859	1956.56665	1096.76147	
48	0.235	48.22264	1956.84802	1097.16443	
49	0.240	48.29315	1957.33313	1097.58740	
50	0.245	48.34723	1957.41406	1097.71301	
51	0.250	47.99903	1957.04968	1097.74951	
52	0.255	48.26223	1957.54675	1097.89709	
53	0.260	48.04338	1957.44421	1097.89038	28.52073	1826.42773	1088.83081	
54	0.265	47.97127	1957.45862	1097.90735	28.20101	1827.63647	1089.39087	
55	0.270	47.76719	1957.38782	1097.79541	
56	0.275	48.13849	1957.84595	1098.11133	
57	0.280	48.17741	1957.97266	1097.93530	
58	0.285	48.05163	1957.85022	1097.94116	
59	0.290	48.54692	1958.52026	1098.19019	
60	0.295	48.58254	1958.58899	1098.18799	
61	0.300	48.41624	1958.82654	1098.01758	
62	0.305	48.33291	1958.86060	1097.92908	
63	0.310	48.20298	1958.87500	1097.83777	
64	0.315	48.39531	1959.29224	1098.01904	
65	0.320	48.29575	1959.32056	1097.93530	
66	0.325	48.14504	1959.34814	1097.91211	
67	0.330	48.14914	1959.44080	1097.93481	
68	0.335	48.10674	1959.49731	1097.93445	
69	0.340	48.17881	1959.61377	1097.95203	
70	0.345	48.07877	1959.61877	1097.88416	
71	0.350	48.51017	1960.18774	1097.85364	
72	0.355	48.32639	1960.16663	1097.69360	
73	0.360	47.88890	1960.02502	1097.43933	
74	0.365	47.77186	1960.05786	1097.30005	
75	0.370	47.76152	1960.17151	1097.10754	
76	0.375	48.35232	1960.86914	1097.41162	
77	0.380	48.64234	1961.24146	1097.42493	
78	0.385	48.77595	1961.35132	1097.14856	
79	0.390	48.62551	1961.35461	1096.99121	
80	0.395	48.95295	1961.58252	1096.92822	
81	0.400	49.35366	1961.82397	1096.81262	
82	0.405	48.90018	1961.46033	1096.27966	
83	0.410	48.81629	1961.31946	1095.66199	
84	0.415	49.16965	1961.74304	1095.44324	
85	0.420	49.57943	1962.14502	1095.09082	
86	0.425	49.52606	1962.04785	1094.58435	
87	0.430	49.81495	1962.18018	1094.41431	
88	0.435	49.59174	1961.94470	1093.80200	
89	0.440	49.92850	1962.28833	1093.25366	
90	0.445	50.00651	1962.27649	1092.81677	80.36377	1814.12549	1058.20935	
91	0.450	50.12309	1962.35071	1092.11536	
92	0.455	50.41913	1962.57703	1091.98157	
93	0.460	50.90113	1963.05750	1091.66370	
94	0.465	50.30549	1962.45654	1090.43176	
95	0.470	50.07898	1962.26123	1089.71680	
96	0.475	50.39155	1962.71204	1089.51611	
97	0.480	50.80471	1962.98645	1089.25232	
98	0.485	50.65517	1962.91992	1088.40955	
99	0.490	50.49670	1962.71924	1087.78442	
100	0.495	50.57161	1962.82593	1087.25659	
101	0.500	50.62922	1963.03174	1086.84399	
102	0.505	50.71055	1963.16479	1086.53577	
103	0.510	50.33061	1962.81421	1086.01550	
104	0.515	50.44431	1962.85571	1085.41077	
105	0.520	50.68533	1963.29456	1085.11108	
106	0.525	50.62255	1963.32483	1084.70105	
107	0.530	50.29973	1963.18286	1084.12952	
108	0.535	50.49010	1963.36621	1084.03894	
109	0.540	50.78156	1963.74402	1083.88330	
110	0.545	50.96196	1964.03979	1083.63159	
111	0.550	50.51162	1963.64746	1083.03564	
112	0.555	50.15242	1963.46216	1082.33508	
113	0.560	50.09754	1963.49451	1082.00684	
114	0.565	50.04882	1963.52014	1081.87000	
115	0.570	50.12213	1963.64307	1081.62012	
116	0.575	50.23865	1963.85486	1081.35132	
117	0.580	50.36820	1963.99731	1081.23083	
118	0.585	50.36128	1964.29541	1081.00537	
119	0.590	50.25393	1964.35437	1080.75513	
120	0.595	50.04264	1964.21387	1080.25513	
121	0.600	49.75640	1964.15674	1080.02039	
122	0.605	49.83904	1964.29211	1079.76855	
123	0.610	49.88301	1964.45349	1079.40955	
124	0.615	49.77049	1964.46729	1079.19446	
125	0.620	49.60300	1964.44434	1078.98828	
126	0.625	49.64246	1964.67261	1078.65186	
127	0.630	50.12174	1965.22046	1078.72644	
128	0.635	49.87701	1965.16333	1078.46875	
129	0.640	49.76173	1965.16711	1078.35706	
130	0.645	49.68997	1965.17273	1078.24170	
131	0.650	49.96222	1965.75330	1078.12183	
132	0.655	50.02173	1965.82214	1078.02393	
133	0.660	49.71237	1965.71716	1077.78369	
134	0.665	49.64108	1965.73230	1077.65112	
135	0.670	49.07482	1965.33789	1077.20093	
136	0.675	48.91210	1965.35986	1077.05579	
137	0.680	48.93675	1965.47095	1076.95789	
138	0.685	49.10563	1965.78723	1076.99097	
139	0.690	48.79457	1965.61963	1076.88416	
140	0.695	48.65259	1965.69189	1076.75293	
141	0.700	48.45232	1965.66895	1076.64075	
142	0.705	47.99999	1965.54639	1076.45740	
143	0.710	47.66000	1965.43298	1076.30310	
144	0.715	47.24510	1965.34595	1076.05151	
145	0.720	47.01442	1965.29004	1075.95447	
146	0.725	47.20232	1965.65088	1076.04773	
147	0.730	47.24294	1965.90918	1076.05920	
148	0.735	46.86024	1965.81653	1075.84021	
149	0.740	46.74221	1965.85950	1075.80090	
150	0.745	46.37881	1965.74841	1075.68140	
151	0.750	46.29205	1965.72302	1075.72278	
152	0.755	45.86690	1965.64221	1075.75281	
153	0.760	45.45434	1965.45435	1075.71619	
154	0.765	45.91205	1966.02002	1076.27075	
155	0.770	45.41916	1965.83618	1076.17285	
156	0.775	45.28953	1965.80444	1076.22485	
157	0.780	45.26105	1965.83765	1076.37366	
158	0.785	45.46584	1966.19946	1076.72180	
159	0.790	44.88597	1965.80310	1076.93567	
160	0.795	44.71133	1965.69287	1077.10596	
161	0.800	44.44610	1965.55432	1077.23962	
162	0.805	44.72440	1965.75586	1077.71472	
163	0.810	44.86473	1965.81702	1078.08618	
164	0.815	44.36340	1965.47192	1078.32886	
165	0.820	43.98511	1965.18127	1078.50391	
166	0.825	43.94685	1965.17627	1078.71704	
167	0.830	43.94437	1965.23145	1079.15173	
168	0.835	44.00076	1965.21350	1079.58240	
169	0.840	43.57353	1965.00830	1079.63916	
170	0.845	43.27879	1964.80383	1079.70679	
171	0.850	43.30173	1964.79639	1079.89221	
172	0.855	43.43986	1964.88159	1080.44055	
173	0.860	43.20684	1964.77686	1080.57251	
174	0.865	42.84977	1964.55310	1080.77063	
175	0.870	42.79442	1964.51331	1080.92700	
176	0.875	42.67590	1964.47620	1081.00378	
177	0.880	42.69344	1964.61829	1081.28589	
178	0.885	42.70716	1964.61768	1081.41699	
179	0.890	42.67968	1964.62793	1081.59778	
180	0.895	42.56542	1964.56738	1081.60596	
181	0.900	42.58413	1964.61218	1081.68140	
182	0.905	42.46735	1964.55212	1081.67480	
183	0.910	42.37897	1964.55383	1081.75354	
184	0.915	42.48598	1964.84167	1081.95276	
185	0.920	41.88305	1964.30591	1081.74341	
186	0.925	42.18050	1964.72351	1082.04285	
187	0.930	42.09243	1964.69873	1082.07495	
188	0.935	42.59524	1965.27551	1082.62024	
189	0.940	42.50437	1965.24536	1082.62537	
190	0.945	42.09867	1964.89648	1082.58472	
191	0.950	42.36535	1965.21252	1082.77222	
192	0.955	42.02053	1965.09424	1082.77173	
193	0.960	42.03416	1965.11584	1082.93152	
194	0.965	42.09206	1965.18726	1083.05554	
195	0.970	41.89288	1965.05176	1083.29468	
196	0.975	41.73653	1964.99487	1083.46863	
197	0.980	41.71119	1965.20496	1083.60657	
198	0.985	41.42492	1964.91626	1083.57214	
199	0.990	41.78977	1965.32043	1083.94971	
200	0.995	42.03230	1965.55493	1084.28333	
201	1.000	41.99114	1965.52917	1084.37915	
202	1.005	42.02629	1965.56262	1084.48376	
203	1.010	42.08914	1965.59021	1084.67700	
204	1.015	42.18112	1965.57776	1084.78259	
205	1.020	42.13004	1965.55566	1084.87024	
206	1.025	42.26530	1965.69324	1085.17151	
207	1.030	42.22002	1965.67151	1085.30884	
208	1.035	42.19972	1965.62549	1085.40698	
209	1.040	42.01785	1965.36206	1085.42529	
210	1.045	42.31760	1965.65015	1085.75061	
211	1.050	42.29863	1965.58435	1085.95935	
212	1.055	42.38498	1965.61475	1086.03296	
213	1.060	42.45725	1965.62488	1086.11292	
214	1.065	42.56090	1965.63086	1086.22620	
215	1.070	42.74032	1965.68726	1086.33008	
216	1.075	43.00416	1965.79150	1086.47681	
217	1.080	43.07983	1965.81079	1086.56921	
218	1.085	43.46730	1966.19470	1086.89734	
219	1.090	43.46857	1966.14563	1087.03723	
220	1.095	43.50434	1966.18726	1086.96472	
221	1.100	43.57634	1966.22339	1086.99768	
222	1.105	43.60448	1966.22131	1087.01538	
223	1.110	43.65528	1966.25659	1087.14661	
224	1.115	43.67965	1966.25366	1087.02991	
225	1.120	43.89029	1966.39270	1087.11328	
226	1.125	43.76810	1966.35962	1087.03735	
227	1.130	43.76150	1966.36377	1087.00708	
228	1.135	43.93694	1966.44946	1087.00244	
229	1.140	43.88965	1966.45923	1086.90381	
230	1.145	43.71210	1966.23352	1086.53284	
231	1.150	44.05516	1966.44653	1086.39795	
232	1.155	44.13055	1966.50049	1086.32959	
233	1.160	44.43649	1966.87109	1086.20911	
234	1.165	44.17520	1966.62000	1085.85144	16.09383	1838.01135	1074.40710	
235	1.170	44.10933	1966.53662	1085.44092	4.65517	1925.05383	1062.36609	
236	1.175	44.38140	1966.92676	1085.26477	
237	1.180	44.33981	1967.18591	1084.98071	
238	1.185	44.43577	1967.19226	1084.84839	
239	1.190	44.18186	1966.61218	1084.61121	
240	1.195	44.18668	1965.88586	1084.36816	
241	1.200	44.71431	1965.06409	1084.52307	-64.28800	1740.72363	1019.22412	
242	1.205	45.06919	1964.08887	1085.04333	-64.07003	1740.31787	1018.42059	
243	1.210	44.36234	1961.37366	1085.04504	
244	1.215	44.46535	1959.51379	1085.96985	
245	1.220	45.35688	1957.86853	1087.31372	
246	1.225	45.02179	1954.85852	1087.95801	
247	1.230	45.61476	1952.22791	1088.98499	
248	1.235	46.40460	1950.32629	1090.10681	
249	1.240	
250	1.245	
251	1.250	44.86593	1940.69702	1087.43896	
252	1.255	45.51497	1938.60181	1086.72705	
253	1.260	47.19180	1937.73291	1086.42920	
254	1.265	46.97385	1934.15918	1085.02710	
255	1.270	46.97886	1930.67578	1084.38000	
256	1.275	46.95396	1927.31384	1083.87500	
257	1.280	46.16230	1922.69092	1082.76038	
258	1.285	45.00271	1918.26343	1080.91553	
259	1.290	48.98775	1914.62732	1080.49426	
260	1.295	36.79224	1900.00427	1070.54822	
261	1.300	48.91145	1905.60608	1075.87671	
262	1.305	48.75143	1900.35596	1072.77380	
263	1.310	48.01998	1894.65820	1069.55054	
264	1.315	47.35001	1888.67407	1066.80688	
265	1.320	47.78814	1883.26514	1065.86975	
266	1.325	47.22826	1876.26892	1064.76746	
267	1.330	47.58360	1870.17383	1063.93958	
268	1.335	47.73498	1863.37769	1063.18250	
269	1.340	41.77297	1706.64636	1165.86316	48.72648	1857.19141	1062.79883	
270	1.345	49.50707	1850.16504	1062.14709	
271	1.350	50.42061	1843.91797	1061.39551	
272	1.355	49.41119	1836.48828	1060.02600	
273	1.360	51.01689	1831.15735	1059.06848	
274	1.365	-124.46678	1672.07019	1075.97290	49.65074	1823.72534	1056.51660	
275	1.370	-90.21070	1689.60474	1058.68408	48.95677	1816.93872	1053.80652	
276	1.375	48.72687	1810.48035	1050.31982	
277	1.380	48.46975	1803.55261	1046.57263	
278	1.385	48.33518	1796.85657	1043.20276	
279	1.390	47.28295	1789.71692	1039.65552	
280	1.395	46.64803	1782.32849	1036.22888	
281	1.400	46.41309	1774.72424	1033.05640	
282	1.405	46.46946	1767.10999	1030.29968	
283	1.410	46.28767	1758.16431	1027.30518	
284	1.415	46.63326	1749.45361	1025.74561	
285	1.420	46.47704	1740.31458	1024.07239	
286	1.425	47.45111	1731.44226	1022.73474	
287	1.430	47.89320	1721.72876	1021.43695	
288	1.435	47.28598	1711.22119	1020.65887	
289	1.440	48.68433	1702.48706	1020.21606	
290	1.445	48.50045	1692.49121	1019.37335	
291	1.450	48.86649	1683.63196	1018.30743	
292	1.455	48.40290	1674.02551	1016.37012	
293	1.460	47.46204	1664.51892	1013.94666	
294	1.465	-130.10510	1644.78857	1054.47974	46.29861	1655.43018	1011.38306	-21.67160	1441.61816	981.58508	
295	1.470	-128.56435	1632.59778	1052.71533	46.76218	1646.80090	1007.53864	
296	1.475	-129.89032	1623.07349	1052.00500	45.39003	1637.16504	1003.90662	
297	1.480	-126.29630	1444.81494	1007.75586	45.87315	1626.69983	1000.67664	
298	1.485	-129.88594	1602.78735	1048.31580	45.07149	1616.98193	997.55298	
299	1.490	-129.63489	1591.71851	1045.13074	45.24117	1607.19580	994.54187	
300	1.495	-130.84676	1581.52844	1042.73083	44.83025	1596.47034	991.72833	
301	1.500	-129.84842	1570.07239	1038.95276	44.84605	1585.24207	989.14166	
302	1.505	45.80433	1574.17627	987.70099	
303	1.510	45.50758	1561.55969	986.06183	
304	1.515	60.77126	1418.90942	937.52893	46.55934	1549.71716	985.43085	
305	1.520	-128.57430	1526.68689	1025.63879	48.60427	1538.79065	984.70227	-117.26235	1461.68530	926.68982	
306	1.525	49.41597	1526.74951	983.29785	
307	1.530	51.30140	1515.43127	981.50848	
308	1.535	2264.80273	-50.23074	-110.18201	51.38250	1503.70544	979.27588	
309	1.540	2261.34961	-70.01143	-112.49104	52.11637	1492.33240	976.85919	
310	1.545	19.22130	1375.55042	954.57343	51.93628	1480.56812	974.06348	
311	1.550	-11.97713	1242.75195	940.00604	51.44389	1469.41223	971.34314	
312	1.555	51.48938	1458.34375	968.38110	
313	1.560	51.28825	1446.86755	965.48553	
314	1.565	-121.02898	1274.08130	987.96820	51.13021	1435.04089	962.06598	
315	1.570	-122.44583	1406.11963	1013.71558	50.53537	1423.52197	958.84180	
316	1.575	50.45815	1411.93823	955.16382	-120.90434	1392.50427	1010.73083	
317	1.580	50.84128	1400.28784	952.13599	-121.21674	1381.21155	1007.55353	
318	1.585	51.10353	1388.14124	948.60724	
319	1.590	-122.27089	1359.02429	1001.36096	52.09635	1374.97388	945.16626	
320	1.595	52.53174	1361.33984	942.01239	
321	1.600	53.99483	1348.58337	940.00787	
322	1.605	55.56013	1335.88098	938.47461	
323	1.610	56.92782	1322.51538	936.94604	
324	1.615	58.59376	1308.69739	934.94769	
325	1.620	59.92150	1295.66724	933.33917	
326	1.625	60.71653	1282.52368	931.53638	
327	1.630	61.49836	1269.69922	928.89856	
328	1.635	62.28703	1257.33423	926.46008	
329	1.640	61.14597	1243.43677	923.77466	
330	1.645	62.42136	1230.57751	921.50519	
331	1.650	61.84951	1217.42493	919.13300	
332	1.655	62.73040	1204.90430	916.19318	
333	1.660	62.65234	1190.90283	913.57184	
334	1.665	63.39443	1179.05774	910.41425	
335	1.670	64.17620	1165.67798	907.24078	
336	1.675	64.67432	1151.56104	903.74451	
337	1.680	65.27540	1137.25549	900.61761	
338	1.685	
339	1.690	67.36591	1107.96069	895.22736	
340	1.695	68.30911	1093.18994	893.46692	
341	1.700	70.25705	1080.09424	892.39648	
342	1.705	70.91400	1064.07007	890.68231	
343	1.710	72.03767	1049.30859	889.44879	
344	1.715	73.68086	1035.39172	888.48438	
345	1.720	75.10130	1022.29974	887.12762	
346	1.725	75.83943	1008.23151	886.15283	
347	1.730	76.31572	994.78314	884.70428	
348	1.735	-75.33391	817.98767	909.70483	75.80933	979.49414	882.38257	
349	1.740	76.73631	966.07684	880.46057	
350	1.745	77.30651	950.65210	877.49335	
351	1.750	77.08156	935.91260	875.02106	
352	1.755	78.40366	921.89142	872.56036	
353	1.760	78.30441	906.73401	869.73358	
354	1.765	78.49383	891.15735	866.94604	
355	1.770	
356	1.775	78.96437	861.15002	861.54993	
357	1.780	78.78860	845.52594	859.31818	
358	1.785	79.99033	830.71851	858.50946	
359	1.790	80.84097	815.80707	858.18341	
360	1.795	81.31784	799.94824	857.43121	
361	1.800	81.95747	784.30853	856.86456	
362	1.805	82.54430	769.73383	856.42780	
363	1.810	83.54782	754.96381	855.80914	
364	1.815	83.89400	740.91528	855.19318	
365	1.820	83.54174	725.98962	854.01868	
366	1.825	82.50098	710.43921	852.47510	
367	1.830	82.25950	695.01575	851.24512	
368	1.835	
369	1.840	82.74003	664.57965	848.34009	
370	1.845	82.31467	648.82227	846.93219	
371	1.850	82.21448	633.29095	845.10303	
372	1.855	82.77209	618.80194	844.00385	
373	1.860	82.39699	603.03015	842.75281	
374	1.865	82.61623	587.26807	840.43335	
375	1.870	83.03962	571.50513	839.62476	
376	1.875	82.46963	554.35907	838.44415	
377	1.880	83.13354	538.60620	837.65027	
378	1.885	82.70061	521.66937	836.89240	
379	1.890	85.83928	508.87201	837.29053	
380	1.895	85.35445	491.78040	836.10138	
381	1.900	85.32247	476.42169	835.82214	
382	1.905	85.86546	462.08710	835.06287	
383	1.910	85.94180	445.41440	832.86011	
384	1.915	84.95107	430.16977	833.51001	
385	1.920	
386	1.925	86.46528	400.43338	831.16858	
387	1.930	86.73580	383.51053	829.34174	
388	1.935	86.68513	367.35971	826.75592	
389	1.940	86.82663	352.27234	825.60687	
390	1.945	86.17702	334.48483	822.93561	
391	1.950	88.54581	321.72021	821.41956	
392	1.955	
393	1.960	87.45958	286.06500	817.59308	
394	1.965	87.52718	270.38281	816.80383	
395	1.970	
396	1.975	
397	1.980	89.26981	222.10187	816.62207	
398	1.985	89.92426	204.52115	815.81641	
399	1.990	
400	1.995	92.57092	179.10269	814.75903	
401	2.000	91.30363	160.27725	812.42731	
402	2.005	90.69365	143.72556	809.89154	
403	2.010	90.84381	128.78154	807.99072	
404	2.015	90.37207	112.87637	805.71954	
405	2.020	
406	2.025	90.97179	81.64507	801.85876	
407	2.030	15.26769	-43.76288	837.09888	
408	2.035	89.45632	48.03426	799.26855	
409	2.040	89.09853	31.51152	796.30548	
410	2.045	
411	2.050	89.82952	-2.37483	794.36115	
412	2.055	
413	2.060	90.55135	-35.55441	793.73303	
414	2.065	
415	2.070	90.13058	-69.85554	792.65143	
416	2.075	92.02551	-82.78101	793.67377	
417	2.080	90.53227	-100.12160	792.29242	
418	2.085	
419	2.090	90.90842	-133.30310	789.88684	
420	2.095	
421	2.100	46.29525	-311.52890	802.07599	
422	2.105	90.73141	-181.95076	784.68048	
423	2.110	91.12733	-197.59427	783.32855	
424	2.115	
425	2.120	90.24565	-231.80670	780.62354	
426	2.125	
427	2.130	
428	2.135	88.53194	-282.94333	777.50616	
429	2.140	
430	2.145	
431	2.150	
432	2.155	
433	2.160	
434	2.165	
435	2.170	
436	2.175	
437	2.180	
438	2.185	
439	2.190	91.37420	-469.09033	770.83026	
440	2.195	
441	2.200	91.53862	-502.80716	767.52277	
442	2.205	
443	2.210	
444	2.215	
445	2.220	
446	2.225	89.25256	-586.89581	760.90912	
447	2.230	42.33069	-662.13086	786.39227	
448	2.235	
449	2.240	17.42580	-838.06329	759.47211	
450	2.245	17.60769	-854.44702	759.43860	
451	2.250	
452	2.255	
453	2.260	
454	2.265	
455	2.270	
456	2.275	
457	2.280	
458	2.285	33.76054	-856.85858	787.03168	
459	2.290	92.14491	-807.36127	754.30493	
460	2.295	-82.59656	-840.89331	800.53864	
461	2.300	-81.77818	-858.92285	803.09460	
462	2.305	-80.73705	-876.27765	804.77045	91.34924	-859.18555	748.17413	
463	2.310	
464	2.315	-78.28098	-911.69788	808.11652	
465	2.320	-75.79287	-927.52325	807.87250	
466	2.325	-76.60006	-944.76880	808.10645	19.11452	-1126.18823	746.58148	
467	2.330	-77.10674	-961.86115	807.36682	19.53672	-1144.34290	746.07532	
468	2.335	-78.23896	-980.51563	805.47333	19.21352	-1163.46606	745.40735	
469	2.340	-78.94016	-997.68921	801.13776	19.17412	-1179.57861	744.82550	
470	2.345	18.79686	-1195.61035	745.00250	
471	2.350	
472	2.355	
473	2.360	
474	2.365	
475	2.370	-54.03596	-1068.23718	764.85413	
476	2.375	
477	2.380	
478	2.385	
479	2.390	
480	2.395	-78.75822	-1185.26855	784.05914	-107.14518	-1344.64795	774.36359	
481	2.400	-77.94117	-1203.15466	786.30804	
482	2.405	-76.68889	-1220.72937	788.30981	
483	2.410	-75.25133	-1238.92432	789.17712	20.60782	-1421.60974	733.73242	
484	2.415	-74.47079	-1255.66614	789.69708	21.53946	-1438.09033	732.73792	
485	2.420	-73.97269	-1271.95691	790.09595	21.45973	-1456.99207	732.50452	
486	2.425	-74.99818	-1290.27246	788.26404	22.73054	-1472.24219	731.31146	
487	2.430	-75.70657	-1307.95764	785.75641	22.58603	-1490.15906	731.05048	
488	2.435	-77.15204	-1325.85522	781.57697	23.23265	-1508.09509	732.73334	
489	2.440	22.35763	-1526.37415	731.87152	
490	2.445	
491	2.450	
492	2.455	
493	2.460	
494	2.465	
495	2.470	
496	2.475	-29.46186	-1551.12671	785.26495	
497	2.480	-29.34445	-1567.27869	784.39569	
498	2.485	-30.28333	-1583.46802	783.76385	
499	2.490	-77.21603	-1512.90271	761.59052	
500	2.495	24.86369	-1715.01953	722.20044	-75.27661	-1531.88879	764.03784	
501	2.500	25.20244	-1731.37463	719.07111	-73.40434	-1550.14209	766.22028	
502	2.505	27.12375	-1747.69629	717.19696	-71.75336	-1566.58423	766.83380	
503	2.510	28.20681	-1764.87439	715.75275	-70.94719	-1583.29846	766.61584	
504	2.515	30.05999	-1784.68884	715.55859	-71.37624	-1601.60742	765.89136	
505	2.520	31.20279	-1802.04578	714.70636	-71.41177	-1620.55200	762.67999	
506	2.525	31.57762	-1820.14001	714.27173	-72.16254	-1639.28381	760.18512	
507	2.530	31.60342	-1838.46069	714.45074	-73.29724	-1656.54614	756.46143	
508	2.535	
509	2.540	
510	2.545	
511	2.550	
512	2.555	
513	2.560	
514	2.565	
515	2.570	
516	2.575	
517	2.580	-9.06752	-1925.88354	772.45795	
518	2.585	40.02045	-2030.61426	698.57214	
519	2.590	41.75644	-2049.83740	696.75964	
520	2.595	43.30951	-2065.87476	694.07410	
521	2.600	44.85832	-2083.61426	692.69788	
522	2.605	46.91691	-2102.66626	692.04199	
523	2.610	48.48234	-2119.35815	690.68341	
524	2.615	49.79712	-2138.01343	690.35120	
525	2.620	50.51706	-2156.86182	690.48590	
526	2.625	-59.09054	-1994.18494	726.14978	50.52557	-2176.01807	691.18024	
527	2.630	
528	2.635	-61.63450	-2030.02686	714.41028	
529	2.640	
530	2.645	51.85866	-2245.30444	685.97632	
531	2.650	
532	2.655	-58.10848	-2098.99243	695.61987	
533	2.660	
534	2.665	
535	2.670	
536	2.675	
537	2.680	
538	2.685	66.52678	-2383.70239	675.37848	
539	2.690	68.91066	-2401.74512	674.85156	-40.56627	-2221.98950	707.29999	120.36855	-2201.72388	646.32458	
540	2.695	
541	2.700	73.65661	-2436.31689	674.68842	
542	2.705	75.25731	-2454.19067	675.31189	
543	2.710	76.53272	-2472.37744	676.58966	
544	2.715	
545	2.720	-40.81352	-2327.56641	693.84277	
546	2.725	-40.65066	-2344.31006	689.29730	
547	2.730	-39.23293	-2363.61060	684.98621	
548	2.735	-38.92998	-2379.44995	680.79095	
549	2.740	-37.06132	-2395.84961	677.37579	
550	2.745	-35.42516	-2412.46191	676.05725	
551	2.750	-33.91768	-2427.88232	676.00995	
552	2.755	-31.01017	-2445.61011	677.88080	
553	2.760	
554	2.765	
555	2.770	-24.22994	-2494.27832	688.94629	
556	2.775	-22.44960	-2511.08105	691.25275	
557	2.780	-19.69336	-2528.16382	693.83124	
558	2.785	
559	2.790	
560	2.795	-17.29950	-2577.03760	698.16223	
561	2.800	-17.84308	-2594.48389	697.15240	
562	2.805	-18.39446	-2611.77002	694.69342	
563	2.810	-18.80798	-2627.74536	693.47546	
564	2.815	-18.87013	-2644.16479	690.68494	
565	2.820	-18.33418	-2660.29175	687.87091	
566	2.825	-17.21616	-2675.29517	686.22589	
567	2.830	-15.20883	-2690.61035	685.36084	
568	2.835	-14.11862	-2704.31299	686.29443	
569	2.840	-13.07849	-2719.75854	687.86578	
570	2.845	-10.83909	-2735.08130	692.23804	
571	2.850	
572	2.855	
573	2.860	
574	2.865	
575	2.870	
576	2.875	170.58313	-2825.81665	703.91656	
577	2.880	-2.63415	-2843.00513	729.07074	
578	2.885	-4.38940	-2856.46143	731.84821	
579	2.890	-4.28757	-2872.72144	734.57629	
580	2.895	-5.95428	-2887.04248	735.29156	
581	2.900	
582	2.905	-7.58521	-2916.91187	736.22198	
583	2.910	-8.30783	-2930.08252	735.58081	
584	2.915	-8.18189	-2943.57935	735.85931	
585	2.920	-6.61893	-2956.75684	737.78674	
586	2.925	-6.58193	-2969.14697	741.10010	
587	2.930	
588	2.935	
589	2.940	
590	2.945	-7.21064	-3021.35938	768.56940	
591	2.950	-9.28249	-3033.01758	776.50696	
592	2.955	
593	2.960	
594	2.965	
595	2.970	-15.27880	-3086.40503	806.64655	
596	2.975	-14.38847	-3100.04248	813.95013	
597	2.980	-18.08619	-3112.25073	819.13568	
598	2.985	-21.22365	-3123.84229	822.74249	
599	2.990	
600	2.995	
601	3.000	-24.73174	-3150.53784	829.99823	
602	3.005	-24.03473	-3153.02344	831.61530	
603	3.010	
604	3.015	
605	3.020	
606	3.025	-15.75896	-3160.45459	842.72009	
607	3.030	
