"[-1, -1, -89, 4, 0]","[-1, -1, -89, 4, 0]","[-1, -1, -89, 4, 0]"
"[-1, -1, -89, 2, 0]","[-1, -1, -89, 4, 0]","[-1, -1, -89, 4, 0]"
"[-1, -1, -89, 2, 1]","[-1, -1, -89, 2, 0]","[-1, -1, -89, 4, 0]"
"[-1, -1, -89, 2, 2]","[-1, -1, -89, 2, 1]","[-1, -1, -89, 2, 0]"
"[-1, -1, -90, 2, 2]","[-1, -1, -89, 2, 2]","[-1, -1, -89, 2, 1]"
"[-1, -1, -90, 2, 3]","[-1, -1, -90, 2, 2]","[-1, -1, -89, 2, 2]"
"[-1, -1, -91, 2, 4]","[-1, -1, -90, 2, 3]","[-1, -1, -90, 2, 2]"
"[-1, -1, -91, 2, 5]","[-1, -1, -91, 2, 4]","[-1, -1, -90, 2, 3]"
"[-1, -1, -92, 2, 5]","[-1, -1, -91, 2, 5]","[-1, -1, -91, 2, 4]"
"[30, 210, -79, 2, 6]","[-1, -1, -92, 2, 5]","[-1, -1, -91, 2, 5]"
"[30, 210, -80, 2, 7]","[30, 210, -79, 2, 6]","[-1, -1, -92, 2, 5]"
"[24, 211, -61, 2, 7]","[30, 210, -80, 2, 7]","[30, 210, -79, 2, 6]"
"[24, 211, -62, 2, 8]","[24, 211, -61, 2, 7]","[30, 210, -80, 2, 7]"
"[23, 212, -42, 2, 8]","[24, 211, -62, 2, 8]","[24, 211, -61, 2, 7]"
"[84, 214, -23, 4.5, 9]","[23, 212, -42, 2, 8]","[24, 211, -62, 2, 8]"
"[84, 214, -23, 4, 9]","[84, 214, -23, 4.5, 9]","[23, 212, -42, 2, 8]"
"[82, 214, -3, 3.5, 9]","[84, 214, -23, 4, 9]","[84, 214, -23, 4.5, 9]"
"[82, 214, -3, 6, 9]","[82, 214, -3, 3.5, 9]","[84, 214, -23, 4, 9]"
"[82, 214, -4, 6, 9]","[82, 214, -3, 6, 9]","[82, 214, -3, 3.5, 9]"
"[114, 215, 11, 3.5, 9]","[82, 214, -4, 6, 9]","[82, 214, -3, 6, 9]"
"[114, 215, 11, 6, 9]","[114, 215, 11, 3.5, 9]","[82, 214, -4, 6, 9]"
"[190, 217, 19, 9, 9]","[114, 215, 11, 6, 9]","[114, 215, 11, 3.5, 9]"
"[194, 217, 28, 9, 9]","[190, 217, 19, 9, 9]","[114, 215, 11, 6, 9]"
"[194, 217, 27, 6, 8]","[194, 217, 28, 9, 9]","[190, 217, 19, 9, 9]"
"[218, 129, 33, 6, 8]","[194, 217, 27, 6, 8]","[194, 217, 28, 9, 9]"
"[218, 129, 32, 6, 8]","[218, 129, 33, 6, 8]","[194, 217, 27, 6, 8]"
"[219, 66, 36, 3.5, 8]","[218, 129, 32, 6, 8]","[218, 129, 33, 6, 8]"
"[219, 66, 35, 4, 7]","[219, 66, 36, 3.5, 8]","[218, 129, 32, 6, 8]"
"[220, 31, 29, 4, 7]","[219, 66, 35, 4, 7]","[219, 66, 36, 3.5, 8]"
"[220, 31, 29, 4, 7]","[220, 31, 29, 4, 7]","[219, 66, 35, 4, 7]"
