1.729259300231933594e+01,1.555746364593505859e+01,1.736604499816894531e+01,1.734409523010253906e+01
1.327059364318847656e+01,1.309539985656738281e+01,1.325245857238769531e+01,1.325675582885742188e+01
1.325020503997802734e+01,1.318246841430664062e+01,1.321988487243652344e+01,1.323189735412597656e+01
1.326525115966796875e+01,1.320277595520019531e+01,1.322518539428710938e+01,1.320582485198974609e+01
