[-0.74623173  0.9076317   0.5908186  -1.8815999  -0.872777   -2.4951916 ]
[-0.75137496  0.9121127   0.5897323  -1.8666282  -0.86653405 -2.47336   ]
[ -2.134923    2.1626897   1.9760461 -11.760333   -3.8957133 -16.594246 ]
[ -3.0217354   2.9773698   2.8509681 -17.795986   -5.6891313 -25.1845   ]
[ -3.5227263   3.4456758   3.3506336 -21.185905   -6.690156  -30.006392 ]
[ -3.7952352   3.7057726   3.6282082 -23.03191    -7.2300954 -32.62981  ]
[ -3.776343    3.6977766   3.6178832 -22.89429    -7.181105  -32.432465 ]
[ -3.763986    3.7771113   3.6086018 -22.823414   -7.149813  -32.33077  ]
[ -3.7029314   3.804863    3.5502527 -22.416204   -7.0183806 -31.752428 ]
[ -3.3961573   3.5809126   3.2493887 -20.344435   -6.3948293 -28.80302  ]
[ -2.8495083   3.1005058   2.707027  -16.646145   -5.29243   -23.540428 ]
[ -1.934547    2.210692    1.8001561 -10.419833   -3.4514236 -14.682487 ]
[-1.6395129  1.5006772  0.6066781 -1.9523613 -0.8328024 -2.6687522]
[-1.6451807  1.5196385  0.6058295 -1.96114   -0.8324177 -2.6830373]
[-1.6541277   1.5402629   0.60515165 -1.9703823  -0.83334666 -2.7001028 ]
[-1.6608026   1.5563616   0.604262   -1.9775875  -0.83377516 -2.7101998 ]
[-1.6696178   1.5737525   0.60360456 -1.9866915  -0.8353416  -2.7220876 ]
[-1.681466   1.5961014  0.6069038 -1.9965494 -0.8371732 -2.7312236]
[-1.695295    1.6178743   0.61810404 -2.0030603  -0.83869374 -2.734651  ]
[-1.6991031   1.6287546   0.63145876 -2.0026975  -0.8390721  -2.7280898 ]
[-1.6906501   1.6244738   0.63986987 -1.9944141  -0.837078   -2.7097204 ]
[-1.6741433   1.6095037   0.64379746 -1.9815626  -0.83390176 -2.6850576 ]
[-1.6538261   1.5942919   0.6375824  -1.9780889  -0.83618474 -2.674597  ]
[-1.6370523   1.5800483   0.63474023 -1.9782557  -0.8398961  -2.6706226 ]
[-1.6290265  1.573113   0.6343279 -1.9839323 -0.8453595 -2.6754394]
[-1.6086795   1.5572883   0.63063926 -1.9790813  -0.8455033  -2.66637   ]
[-1.5875168   1.5327518   0.62478375 -1.9726952  -0.84515464 -2.6558137 ]
