"[-1, -1, -86, 4, 0]","[-1, -1, -86, 4, 0]","[-1, -1, -86, 4, 0]"
"[-1, -1, -86, 2, 0]","[-1, -1, -86, 4, 0]","[-1, -1, -86, 4, 0]"
"[-1, -1, -86, 2, 1]","[-1, -1, -86, 2, 0]","[-1, -1, -86, 4, 0]"
"[-1, -1, -86, 2, 2]","[-1, -1, -86, 2, 1]","[-1, -1, -86, 2, 0]"
"[37, 209, -87, 2, 2]","[-1, -1, -86, 2, 2]","[-1, -1, -86, 2, 1]"
"[37, 209, -87, 2, 3]","[37, 209, -87, 2, 2]","[-1, -1, -86, 2, 2]"
"[35, 209, -85, 2, 4]","[37, 209, -87, 2, 3]","[37, 209, -87, 2, 2]"
"[35, 209, -85, 2, 4]","[35, 209, -85, 2, 4]","[37, 209, -87, 2, 3]"
"[36, 210, -79, 2, 4]","[35, 209, -85, 2, 4]","[35, 209, -85, 2, 4]"
"[33, 211, -74, 2, 5]","[36, 210, -79, 2, 4]","[35, 209, -85, 2, 4]"
"[37, 211, -69, 2, 5]","[33, 211, -74, 2, 5]","[36, 210, -79, 2, 4]"
"[49, 212, -60, 2, 6]","[37, 211, -69, 2, 5]","[33, 211, -74, 2, 5]"
"[49, 212, -61, 2, 6]","[49, 212, -60, 2, 6]","[37, 211, -69, 2, 5]"
"[60, 213, -49, 2, 7]","[49, 212, -61, 2, 6]","[49, 212, -60, 2, 6]"
"[88, 214, -39, 2, 7]","[60, 213, -49, 2, 7]","[49, 212, -61, 2, 6]"
"[88, 214, -39, 2, 7]","[88, 214, -39, 2, 7]","[60, 213, -49, 2, 7]"
"[85, 214, -27, 2, 8]","[88, 214, -39, 2, 7]","[88, 214, -39, 2, 7]"
"[85, 214, -27, 2, 8]","[85, 214, -27, 2, 8]","[88, 214, -39, 2, 7]"
"[130, 216, -11, 2, 8]","[85, 214, -27, 2, 8]","[85, 214, -27, 2, 8]"
"[130, 216, -8, 2, 8]","[130, 216, -11, 2, 8]","[85, 214, -27, 2, 8]"
"[155, 217, -2, 2, 8]","[130, 216, -8, 2, 8]","[130, 216, -11, 2, 8]"
"[155, 217, 4, 2, 8]","[155, 217, -2, 2, 8]","[130, 216, -8, 2, 8]"
"[155, 217, 4, 2, 8]","[155, 217, 4, 2, 8]","[155, 217, -2, 2, 8]"
"[206, 218, 17, 2, 8]","[155, 217, 4, 2, 8]","[155, 217, 4, 2, 8]"
"[206, 218, 19, 2, 8]","[206, 218, 17, 2, 8]","[155, 217, 4, 2, 8]"
"[218, 218, 22, 2, 8]","[206, 218, 19, 2, 8]","[206, 218, 17, 2, 8]"
"[219, 194, 27, 2, 8]","[218, 218, 22, 2, 8]","[206, 218, 19, 2, 8]"
"[219, 194, 30, 2, 7]","[219, 194, 27, 2, 8]","[218, 218, 22, 2, 8]"
"[220, 191, 34, 2, 7]","[219, 194, 30, 2, 7]","[219, 194, 27, 2, 8]"
"[220, 191, 34, 2, 7]","[220, 191, 34, 2, 7]","[219, 194, 30, 2, 7]"
"[221, 175, 37, 2, 7]","[220, 191, 34, 2, 7]","[220, 191, 34, 2, 7]"
"[221, 169, 39, 2, 6]","[221, 175, 37, 2, 7]","[220, 191, 34, 2, 7]"
"[222, 162, 41, 2, 6]","[221, 169, 39, 2, 6]","[221, 175, 37, 2, 7]"
"[222, 162, 41, 2, 6]","[222, 162, 41, 2, 6]","[221, 169, 39, 2, 6]"
"[222, 162, 41, 2, 6]","[222, 162, 41, 2, 6]","[222, 162, 41, 2, 6]"
"[222, 155, 40, 2, 5]","[222, 162, 41, 2, 6]","[222, 162, 41, 2, 6]"
"[223, 148, 42, 2, 5]","[222, 155, 40, 2, 5]","[222, 162, 41, 2, 6]"
"[223, 148, 42, 4.5, 5]","[223, 148, 42, 2, 5]","[222, 155, 40, 2, 5]"
"[223, 148, 39, 4, 5]","[223, 148, 42, 4.5, 5]","[223, 148, 42, 2, 5]"
