1.0,1.0,1.0,1.0,1.0,1.0,0.9584008455276489,1.0,0.4869233965873718,0.48477867245674133,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.39965662360191345,0.7770720720291138,1.0,1.0,1.0,0.48477867245674133,1.0,1.0,1.0,0.6188521981239319,1.0,1.0,0.8601065874099731
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6631472110748291,0.8665058612823486,1.0,1.0,1.0,1.0,1.0,0.5259838700294495
1.0,0.9303016066551208,0.6672758460044861,1.0,0.7164379358291626,1.0,1.0,1.0,1.0,0.48477867245674133,1.0,1.0,1.0,0.48477867245674133,1.0,1.0
0.9584008455276489,1.0,0.9784023761749268,1.0,1.0,1.0,1.0,0.5259838700294495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8185409307479858
0.760621964931488,1.0,1.0,1.0,1.0,1.0,0.9584008455276489,1.0,0.5743148922920227,0.39965662360191345,1.0,0.760621964931488,0.760621964931488,0.9303016066551208,0.9651371836662292,1.0
1.0,0.9311105608940125,1.0,1.0,1.0,1.0,0.9311105608940125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,0.8665058612823486,1.0,1.0,0.9584008455276489,1.0,1.0,0.9144060015678406,1.0,1.0,1.0,1.0,0.18643490970134735,0.28011396527290344
1.0,1.0,1.0,1.0,1.0,0.9624730944633484,1.0,0.989074170589447,1.0,1.0,0.818886935710907,1.0,1.0,1.0,1.0,1.0
0.8600989580154419,0.4869233965873718,1.0,0.7073023915290833,0.8375996351242065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,0.39965662360191345,1.0,0.8185409307479858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8375996351242065
1.0,0.9193281531333923,1.0,0.9193281531333923,1.0,0.9876205921173096,1.0,0.8507567644119263,1.0,0.697651207447052,0.7422093749046326,0.48477867245674133,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.773154616355896,1.0,1.0,1.0
