-5.119442939758300781e-03,-7.532254606485366821e-02,-1.415067613124847412e-01,-4.908815398812294006e-02,-7.951004803180694580e-02,-8.218471705913543701e-02,-1.019591763615608215e-01,-6.274624913930892944e-02,-7.001198828220367432e-03,-1.543706804513931274e-01,-4.720067977905273438e-02,-8.333644270896911621e-02,-1.190347597002983093e-01,-1.232472732663154602e-01,-8.497311174869537354e-02,-4.563246294856071472e-02,-1.473116576671600342e-01,-6.336779147386550903e-02,-4.809103906154632568e-02,-4.295827075839042664e-02
2.398420125246047974e-03,-7.952064275741577148e-02,-6.707925349473953247e-02,-4.667546227574348450e-02,-7.515054196119308472e-02,-1.291957050561904907e-01,-1.210152357816696167e-01,-4.423695802688598633e-02,-3.365558385848999023e-02,-1.480228602886199951e-01,2.158340439200401306e-02,-1.170286685228347778e-01,-9.709104895591735840e-02,-7.930625975131988525e-02,-1.431896835565567017e-01,-4.526688903570175171e-02,-9.006215631961822510e-02,-1.071209311485290527e-01,-7.308065891265869141e-02,4.937069490551948547e-02
2.234773710370063782e-02,1.427112817764282227e-01,4.321753978729248047e-02,7.408671826124191284e-02,4.691523313522338867e-02,1.227705627679824829e-01,1.098483800888061523e-01,1.316372901201248169e-01,-2.397022210061550140e-02,8.944422751665115356e-02,-2.048405446112155914e-02,1.284188926219940186e-01,8.591131120920181274e-02,9.876655787229537964e-02,9.787452220916748047e-02,8.135240525007247925e-02,1.141582950949668884e-01,-1.292597055435180664e-01,6.390327215194702148e-02,4.345350340008735657e-02
2.561168745160102844e-02,-1.506467908620834351e-01,-6.846541166305541992e-02,-6.370520591735839844e-02,-6.363240629434585571e-02,-8.394888043403625488e-02,-5.074388906359672546e-02,-1.144473552703857422e-01,4.966218397021293640e-02,-1.224795579910278320e-01,-4.790825769305229187e-02,-6.415781378746032715e-02,-9.694503247737884521e-02,-5.692996084690093994e-02,-1.596671193838119507e-01,-1.006275489926338196e-01,-1.029399409890174866e-01,-1.211199983954429626e-01,-5.802742391824722290e-02,2.938172593712806702e-02
4.700389876961708069e-02,-7.950048893690109253e-02,-6.040007621049880981e-02,-1.133396849036216736e-01,-8.897816389799118042e-02,-7.293736189603805542e-02,-1.021112054586410522e-01,-1.189604550600051880e-01,6.690870970487594604e-03,-7.215250283479690552e-02,4.710697010159492493e-02,-4.827883839607238770e-02,-1.219451725482940674e-01,-1.324622333049774170e-01,-8.534407615661621094e-02,-1.261724680662155151e-01,-7.402832061052322388e-02,-1.198001727461814880e-01,-1.220602020621299744e-01,-1.016245037317276001e-02
-4.077440500259399414e-02,-1.212913990020751953e-01,-6.510130316019058228e-02,-1.020119115710258484e-01,-5.256859213113784790e-02,-7.408078014850616455e-02,-9.741220623254776001e-02,-5.603221803903579712e-02,-3.541756793856620789e-02,-1.047335639595985413e-01,4.094053059816360474e-03,-1.206784546375274658e-01,-7.692138105630874634e-02,-8.971083909273147583e-02,-1.002251654863357544e-01,-6.391395628452301025e-02,-8.157355338335037231e-02,-1.407984197139739990e-01,-5.962035059928894043e-02,2.983767166733741760e-02
-2.832058630883693695e-02,-1.525461375713348389e-01,-5.357010290026664734e-02,-6.143142655491828918e-02,-1.071684658527374268e-01,-4.053138196468353271e-02,-4.072970524430274963e-02,-1.121619939804077148e-01,-4.810173436999320984e-02,-1.361064463853836060e-01,-2.157442644238471985e-02,-5.040635913610458374e-02,-1.408747285604476929e-01,-4.236640781164169312e-02,-8.726501464843750000e-02,-1.081030517816543579e-01,-1.182441264390945435e-01,-5.928206816315650940e-02,-8.550186455249786377e-02,-2.991821803152561188e-02
-5.170632153749465942e-03,6.596150249242782593e-02,9.914604574441909790e-02,9.027700126171112061e-02,1.376625001430511475e-01,6.994194537401199341e-02,7.680388540029525757e-02,1.297820657491683960e-01,2.264609560370445251e-02,1.091635376214981079e-01,2.716526761651039124e-02,7.374530285596847534e-02,1.463580429553985596e-01,1.280116289854049683e-01,1.084700375795364380e-01,6.280618906021118164e-02,8.478099852800369263e-02,-4.668541625142097473e-02,8.885660767555236816e-02,-4.122427850961685181e-02
-2.624356746673583984e-02,-6.162013858556747437e-02,-1.104912757873535156e-01,-1.278432607650756836e-01,-5.738218128681182861e-02,-1.153515130281448364e-01,-1.289895325899124146e-01,-3.999464586377143860e-02,2.264474704861640930e-02,-1.098208352923393250e-01,-4.106111451983451843e-02,-6.151654943823814392e-02,-1.315465271472930908e-01,-9.117101132869720459e-02,-6.133873015642166138e-02,-1.012638285756111145e-01,-1.702820360660552979e-01,-1.189003363251686096e-01,-1.118721887469291687e-01,1.351419463753700256e-02
9.410429745912551880e-03,-1.046687960624694824e-01,-1.013791188597679138e-01,-4.723656550049781799e-02,-1.214435696601867676e-01,-1.084534823894500732e-01,-5.517416447401046753e-02,-1.308393180370330811e-01,1.126743480563163757e-02,-8.245427906513214111e-02,3.878391161561012268e-02,-1.406362205743789673e-01,-9.165026247501373291e-02,-1.269432455301284790e-01,-7.531772553920745850e-02,-4.699597880244255066e-02,-1.647104173898696899e-01,-7.950110733509063721e-02,-8.618576079607009888e-02,-2.465642988681793213e-03
-1.235637813806533813e-02,-9.448853135108947754e-02,-5.609769001603126526e-02,-7.903426885604858398e-02,-1.176301687955856323e-01,-4.801065474748611450e-02,-5.007666349411010742e-02,-9.556585550308227539e-02,-2.740966156125068665e-02,-1.290087401866912842e-01,1.390521600842475891e-02,-8.022879064083099365e-02,-8.112171292304992676e-02,-6.227231398224830627e-02,-1.014994084835052490e-01,-7.023618370294570923e-02,-8.166403323411941528e-02,-7.257303595542907715e-02,-4.965972900390625000e-02,-4.276623949408531189e-02
-4.353362321853637695e-02,1.401651054620742798e-01,-5.977534875273704529e-02,-6.492306292057037354e-02,-1.380203962326049805e-01,-7.593146711587905884e-02,-1.149137169122695923e-01,-1.292849034070968628e-01,2.000595256686210632e-02,-6.806613504886627197e-02,-4.943884536623954773e-02,-5.373685061931610107e-02,-9.839674830436706543e-02,-1.401757597923278809e-01,-1.013951450586318970e-01,-1.105634197592735291e-01,-1.430551409721374512e-01,-8.062524348497390747e-02,-3.558610752224922180e-02,-3.033641539514064789e-02
3.845791891217231750e-02,6.767603009939193726e-02,6.032589077949523926e-02,1.258176267147064209e-01,5.797784775495529175e-02,9.124465286731719971e-02,5.044318735599517822e-02,1.120798885822296143e-01,2.456031739711761475e-03,8.150518685579299927e-02,3.582543507218360901e-02,4.173200204968452454e-02,1.457582265138626099e-01,5.239589139819145203e-02,1.533539295196533203e-01,8.565165847539901733e-02,8.884010463953018188e-02,-8.382359147071838379e-02,1.177075803279876709e-01,-4.626844078302383423e-02
-2.823276631534099579e-02,-6.611426919698715210e-02,-4.528276622295379639e-02,-9.916640073060989380e-02,-1.158619150519371033e-01,-4.861140251159667969e-02,-9.288080036640167236e-02,-8.849307894706726074e-02,-1.425739377737045288e-02,-1.295332610607147217e-01,3.020136430859565735e-02,-1.350667029619216919e-01,-8.077280223369598389e-02,-8.585868030786514282e-02,-1.606966704130172729e-01,-5.850637331604957581e-02,-1.364106833934783936e-01,-1.115219965577125549e-01,-1.081171706318855286e-01,-4.632212221622467041e-03
3.320680931210517883e-02,-7.166970521211624146e-02,-1.175192669034004211e-01,-6.194622069597244263e-02,-1.382547169923782349e-01,-1.321571320295333862e-01,-1.023597866296768188e-01,-7.800547033548355103e-02,-3.284703567624092102e-02,-4.639675840735435486e-02,-4.476673528552055359e-02,-1.269362121820449829e-01,-9.901507198810577393e-02,-1.250049769878387451e-01,-8.295293152332305908e-02,-6.380886584520339966e-02,-1.121011301875114441e-01,-1.082985699176788330e-01,-8.171491324901580811e-02,4.923563078045845032e-02
-3.819708898663520813e-02,-1.190949007868766785e-01,-9.535901993513107300e-02,-9.845488518476486206e-02,-7.366479933261871338e-02,-9.499913454055786133e-02,-1.288720071315765381e-01,-6.898824870586395264e-02,-5.977153778076171875e-03,-9.096216410398483276e-02,-2.692716196179389954e-02,-6.209781765937805176e-02,-9.401057660579681396e-02,-7.188760489225387573e-02,-6.312328577041625977e-02,-1.375386416912078857e-01,-9.112431854009628296e-02,-1.434326022863388062e-01,-7.919851690530776978e-02,3.429338708519935608e-02
2.141520753502845764e-02,-1.331041008234024048e-01,-8.970233052968978882e-02,-9.415370225906372070e-02,-5.086498707532882690e-02,-7.845114171504974365e-02,-6.178189814090728760e-02,-7.341428101062774658e-02,2.833751216530799866e-02,-6.842296570539474487e-02,7.088433951139450073e-03,-8.385228365659713745e-02,-7.664828747510910034e-02,-1.334848254919052124e-01,-1.345307677984237671e-01,-1.387827694416046143e-01,-1.061373054981231689e-01,-7.301440089941024780e-02,-8.109008520841598511e-02,-2.451721392571926117e-02
9.478390216827392578e-03,6.883235275745391846e-02,1.291591376066207886e-01,6.131275743246078491e-02,4.132037609815597534e-02,5.731674656271934509e-02,7.559709995985031128e-02,1.375737190246582031e-01,6.817173212766647339e-03,1.321481466293334961e-01,-4.406736046075820923e-02,1.173172444105148315e-01,1.335015594959259033e-01,4.807692393660545349e-02,1.408855766057968140e-01,5.966487526893615723e-02,9.630578756332397461e-02,-3.988178074359893799e-02,9.477185457944869995e-02,4.587645456194877625e-02
2.486294880509376526e-02,-6.481313705444335938e-02,-7.731777429580688477e-02,-6.316065043210983276e-02,-1.325923502445220947e-01,-1.146164536476135254e-01,-4.599879309535026550e-02,-1.124832332134246826e-01,7.911406457424163818e-03,-1.053339391946792603e-01,-1.110965013504028320e-02,-7.633593678474426270e-02,-1.138131171464920044e-01,-5.102507025003433228e-02,-1.518323421478271484e-01,-6.252464652061462402e-02,-1.706145554780960083e-01,-5.315601080656051636e-02,-3.206415846943855286e-02,2.464671060442924500e-02
-1.759817451238632202e-02,-1.151422262191772461e-01,-1.053080856800079346e-01,-8.121260255575180054e-02,-4.118182510137557983e-02,-1.313947588205337524e-01,-1.079373434185981750e-01,-1.402936279773712158e-01,3.134715929627418518e-02,-2.891551330685615540e-02,4.058085381984710693e-03,-1.284166425466537476e-01,-1.480703949928283691e-01,-9.723518788814544678e-02,-1.278278380632400513e-01,-1.333236843347549438e-01,-1.069381386041641235e-01,-6.372553110122680664e-02,-3.475622460246086121e-02,-3.965610265731811523e-02
