"[-1, -1, -92, 4, 0]","[-1, -1, -92, 4, 0]","[-1, -1, -92, 4, 0]"
"[-1, -1, -92, 2, 0]","[-1, -1, -92, 4, 0]","[-1, -1, -92, 4, 0]"
"[-1, -1, -92, 2, 1]","[-1, -1, -92, 2, 0]","[-1, -1, -92, 4, 0]"
"[-1, -1, -92, 2, 2]","[-1, -1, -92, 2, 1]","[-1, -1, -92, 2, 0]"
"[25, 209, -93, 2, 2]","[-1, -1, -92, 2, 2]","[-1, -1, -92, 2, 1]"
"[24, 209, -97, 2, 3]","[25, 209, -93, 2, 2]","[-1, -1, -92, 2, 2]"
"[24, 209, -98, 2, 4]","[24, 209, -97, 2, 3]","[25, 209, -93, 2, 2]"
"[24, 210, -84, 2, 4]","[24, 209, -98, 2, 4]","[24, 209, -97, 2, 3]"
"[24, 210, -85, 2, 5]","[24, 210, -84, 2, 4]","[24, 209, -98, 2, 4]"
"[21, 210, -76, 2, 6]","[24, 210, -85, 2, 5]","[24, 210, -84, 2, 4]"
"[22, 211, -62, 2, 6]","[21, 210, -76, 2, 6]","[24, 210, -85, 2, 5]"
"[22, 211, -62, 2, 6]","[22, 211, -62, 2, 6]","[21, 210, -76, 2, 6]"
"[55, 213, -45, 2, 7]","[22, 211, -62, 2, 6]","[22, 211, -62, 2, 6]"
"[55, 213, -37, 4.5, 7]","[55, 213, -45, 2, 7]","[22, 211, -62, 2, 6]"
"[83, 213, -30, 4.5, 8]","[55, 213, -37, 4.5, 7]","[55, 213, -45, 2, 7]"
"[83, 213, -30, 6, 8]","[83, 213, -30, 4.5, 8]","[55, 213, -37, 4.5, 7]"
"[25, 214, -10, 6, 8]","[83, 213, -30, 6, 8]","[83, 213, -30, 4.5, 8]"
"[25, 214, -10, 9, 8]","[25, 214, -10, 6, 8]","[83, 213, -30, 6, 8]"
"[41, 215, -2, 9, 8]","[25, 214, -10, 9, 8]","[25, 214, -10, 6, 8]"
"[41, 215, -2, 9, 8]","[41, 215, -2, 9, 8]","[25, 214, -10, 9, 8]"
"[118, 216, 13, 9, 8]","[41, 215, -2, 9, 8]","[41, 215, -2, 9, 8]"
"[118, 216, 13, 9, 8]","[118, 216, 13, 9, 8]","[41, 215, -2, 9, 8]"
"[191, 217, 29, 9, 8]","[118, 216, 13, 9, 8]","[118, 216, 13, 9, 8]"
"[191, 217, 28, 6, 8]","[191, 217, 29, 9, 8]","[118, 216, 13, 9, 8]"
"[192, 218, 39, 6, 8]","[191, 217, 28, 6, 8]","[191, 217, 29, 9, 8]"
"[192, 218, 38, 4.5, 7]","[192, 218, 39, 6, 8]","[191, 217, 28, 6, 8]"
"[219, 54, 46, 4.5, 7]","[192, 218, 38, 4.5, 7]","[192, 218, 39, 6, 8]"
"[219, 54, 45, 4.5, 7]","[219, 54, 46, 4.5, 7]","[192, 218, 38, 4.5, 7]"
"[220, 53, 47, 4.5, 6]","[219, 54, 45, 4.5, 7]","[219, 54, 46, 4.5, 7]"
"[220, 53, 47, 4, 6]","[220, 53, 47, 4.5, 6]","[219, 54, 45, 4.5, 7]"
"[220, 57, 39, 4, 6]","[220, 53, 47, 4, 6]","[220, 53, 47, 4.5, 6]"
"[220, 57, 39, 4.5, 5]","[220, 57, 39, 4, 6]","[220, 53, 47, 4, 6]"
"[221, 40, 34, 4.5, 5]","[220, 57, 39, 4.5, 5]","[220, 57, 39, 4, 6]"
"[221, 40, 33, 3.5, 5]","[221, 40, 34, 4.5, 5]","[220, 57, 39, 4.5, 5]"
"[222, 53, 23, 6, 4]","[221, 40, 33, 3.5, 5]","[221, 40, 34, 4.5, 5]"
"[222, 52, 13, 9, 4]","[222, 53, 23, 6, 4]","[221, 40, 33, 3.5, 5]"
"[223, 34, 6, 9, 4]","[222, 52, 13, 9, 4]","[222, 53, 23, 6, 4]"
"[223, 34, 0, 9, 4]","[223, 34, 6, 9, 4]","[222, 52, 13, 9, 4]"
"[224, 35, -6, 9, 4]","[223, 34, 0, 9, 4]","[223, 34, 6, 9, 4]"
"[224, 35, -7, 6, 4]","[224, 35, -6, 9, 4]","[223, 34, 0, 9, 4]"
"[224, 175, -18, 9, 4]","[224, 35, -7, 6, 4]","[224, 35, -6, 9, 4]"
"[220, 224, -24, 9, 4]","[224, 175, -18, 9, 4]","[224, 35, -7, 6, 4]"
"[220, 224, -25, 6, 4]","[220, 224, -24, 9, 4]","[224, 175, -18, 9, 4]"
"[158, 225, -31, 6, 5]","[220, 224, -25, 6, 4]","[220, 224, -24, 9, 4]"
"[59, 225, -34, 6, 5]","[158, 225, -31, 6, 5]","[220, 224, -25, 6, 4]"
"[59, 225, -35, 6, 5]","[59, 225, -34, 6, 5]","[158, 225, -31, 6, 5]"
"[71, 226, -33, 4.5, 5]","[59, 225, -35, 6, 5]","[59, 225, -34, 6, 5]"
"[37, 226, -31, 6, 6]","[71, 226, -33, 4.5, 5]","[59, 225, -35, 6, 5]"
"[37, 226, -31, 6, 6]","[37, 226, -31, 6, 6]","[71, 226, -33, 4.5, 5]"
