1.343488922119140625e+02,1.344562988281250000e+02,1.345469665527343750e+02,1.346156921386718750e+02,1.346936645507812500e+02,1.342528686523437500e+02,1.384972839355468750e+02,1.386046905517578125e+02,1.386953430175781250e+02,1.387640686035156250e+02,1.388420410156250000e+02,1.384012756347656250e+02,1.065749053955078125e+02,1.066822967529296875e+02,1.067729644775390625e+02,1.068417053222656250e+02,1.069196624755859375e+02,1.064788818359375000e+02,1.069200515747070312e+02,1.070274581909179688e+02,1.071181182861328125e+02,1.071868438720703125e+02,1.072648086547851562e+02,1.068240432739257812e+02,1.356308441162109375e+02,1.357382507324218750e+02,1.358289184570312500e+02,1.358976440429687500e+02,1.359756164550781250e+02,1.355348358154296875e+02,1.256681900024414062e+02,1.257755889892578125e+02,1.258662414550781250e+02,1.259349822998046875e+02,1.260129470825195312e+02,1.255721664428710938e+02,1.421061096191406250e+02,1.422075195312500000e+02,1.423307037353515625e+02,1.423555145263671875e+02,1.424437866210937500e+02,1.420189971923828125e+02,1.145866851806640625e+02,1.146940841674804688e+02,1.147847518920898438e+02,1.148534698486328125e+02,1.149314422607421875e+02,1.144906768798828125e+02
1.197814331054687500e+02,1.198836288452148438e+02,1.199781494140625000e+02,1.200473861694335938e+02,1.201187286376953125e+02,1.196850814819335938e+02,1.450543823242187500e+02,1.451565856933593750e+02,1.452510986328125000e+02,1.453203277587890625e+02,1.453916931152343750e+02,1.449580230712890625e+02,1.270028915405273438e+02,1.270991897583007812e+02,1.272256622314453125e+02,1.272476196289062500e+02,1.273332748413085938e+02,1.269153289794921875e+02,1.378572998046875000e+02,1.379595031738281250e+02,1.380540313720703125e+02,1.381232604980468750e+02,1.381946105957031250e+02,1.377609252929687500e+02,1.523499755859375000e+02,1.524521636962890625e+02,1.525467071533203125e+02,1.526159210205078125e+02,1.526872711181640625e+02,1.522536010742187500e+02,1.484018707275390625e+02,1.485040588378906250e+02,1.485985717773437500e+02,1.486678161621093750e+02,1.487391815185546875e+02,1.483054962158203125e+02,1.641040954589843750e+02,1.642062835693359375e+02,1.643007965087890625e+02,1.643700561523437500e+02,1.644413757324218750e+02,1.640077514648437500e+02,1.623507690429687500e+02,1.624529724121093750e+02,1.625474853515625000e+02,1.626167144775390625e+02,1.626880798339843750e+02,1.622544097900390625e+02
1.193781204223632812e+02,1.194762878417968750e+02,1.195736312866210938e+02,1.196447219848632812e+02,1.197100601196289062e+02,1.192811431884765625e+02,4.522046279907226562e+01,4.545201492309570312e+01,4.505739212036132812e+01,4.583102035522460938e+01,4.534706878662109375e+01,4.561402130126953125e+01,1.314422302246093750e+02,1.315403900146484375e+02,1.316377105712890625e+02,1.317088012695312500e+02,1.317741394042968750e+02,1.313452301025390625e+02,1.202606735229492188e+02,1.203531112670898438e+02,1.204813919067382812e+02,1.205064697265625000e+02,1.205859222412109375e+02,1.201722488403320312e+02,1.204808502197265625e+02,1.205733032226562500e+02,1.207015762329101562e+02,1.207266540527343750e+02,1.208060836791992188e+02,1.203924407958984375e+02,1.416311950683593750e+02,1.417293701171875000e+02,1.418267059326171875e+02,1.418978118896484375e+02,1.419631347656250000e+02,1.415342102050781250e+02,1.364533843994140625e+02,1.365458221435546875e+02,1.366740875244140625e+02,1.366991577148437500e+02,1.367786102294921875e+02,1.363649444580078125e+02,1.411459197998046875e+02,1.412440948486328125e+02,1.413414154052734375e+02,1.414125061035156250e+02,1.414778289794921875e+02,1.410489349365234375e+02
1.167750320434570312e+02,1.168706283569335938e+02,1.169877166748046875e+02,1.170388031005859375e+02,1.171084442138671875e+02,1.166775588989257812e+02,1.415306701660156250e+02,1.416218566894531250e+02,1.417528533935546875e+02,1.417796783447265625e+02,1.418555297851562500e+02,1.414390258789062500e+02,1.593033294677734375e+02,1.594001159667968750e+02,1.595009460449218750e+02,1.595728302001953125e+02,1.596347045898437500e+02,1.592033538818359375e+02,1.212230834960937500e+02,1.213198776245117188e+02,1.214206924438476562e+02,1.214925994873046875e+02,1.215544662475585938e+02,1.211231079101562500e+02,1.378685760498046875e+02,1.379653625488281250e+02,1.380661773681640625e+02,1.381381072998046875e+02,1.381999511718750000e+02,1.377686004638671875e+02,1.332597961425781250e+02,1.333565979003906250e+02,1.334574279785156250e+02,1.335293273925781250e+02,1.335911865234375000e+02,1.331598358154296875e+02,1.610510406494140625e+02,1.611478424072265625e+02,1.612486572265625000e+02,1.613205566406250000e+02,1.613824310302734375e+02,1.609510650634765625e+02,1.497316894531250000e+02,1.498284759521484375e+02,1.499292907714843750e+02,1.500012054443359375e+02,1.500630798339843750e+02,1.496317138671875000e+02
1.142734909057617188e+02,1.143741989135742188e+02,1.144748001098632812e+02,1.145488128662109375e+02,1.146091995239257812e+02,1.141727676391601562e+02,1.664355163574218750e+02,1.665362243652343750e+02,1.666567077636718750e+02,1.667108306884765625e+02,1.667712249755859375e+02,1.663386535644531250e+02,1.472840118408203125e+02,1.473847503662109375e+02,1.474853363037109375e+02,1.475593566894531250e+02,1.476197204589843750e+02,1.471832885742187500e+02,9.656986999511718750e+01,9.667058563232421875e+01,9.677117919921875000e+01,9.684519958496093750e+01,9.690558624267578125e+01,9.646915435791015625e+01,1.277216262817382812e+02,1.278223266601562500e+02,1.279229354858398438e+02,1.279969329833984375e+02,1.280573425292968750e+02,1.276209106445312500e+02,1.383602142333984375e+02,1.384609222412109375e+02,1.385615081787109375e+02,1.386355285644531250e+02,1.386959228515625000e+02,1.382594757080078125e+02,1.035724639892578125e+02,1.036731719970703125e+02,1.037737731933593750e+02,1.038477859497070312e+02,1.039081726074218750e+02,1.034717483520507812e+02,1.320689849853515625e+02,1.321697387695312500e+02,1.322702941894531250e+02,1.323443145751953125e+02,1.324047088623046875e+02,1.319682617187500000e+02
1.547777862548828125e+02,1.548834838867187500e+02,1.549831237792968750e+02,1.550592956542968750e+02,1.551192626953125000e+02,1.546739196777343750e+02,1.199657974243164062e+02,1.200714950561523438e+02,1.201711273193359375e+02,1.202472915649414062e+02,1.203072738647460938e+02,1.198619232177734375e+02,1.775518951416015625e+02,1.776576080322265625e+02,1.777572326660156250e+02,1.778334045410156250e+02,1.778933715820312500e+02,1.774480133056640625e+02,1.339030914306640625e+02,1.340087890625000000e+02,1.341084136962890625e+02,1.341845855712890625e+02,1.342445678710937500e+02,1.337992248535156250e+02,1.336721496582031250e+02,1.337778472900390625e+02,1.338774871826171875e+02,1.339536590576171875e+02,1.340136413574218750e+02,1.335682830810546875e+02,1.623527221679687500e+02,1.624584197998046875e+02,1.625580596923828125e+02,1.626342163085937500e+02,1.626941833496093750e+02,1.622488403320312500e+02,1.573509674072265625e+02,1.574566650390625000e+02,1.575563049316406250e+02,1.576324615478515625e+02,1.576924438476562500e+02,1.572471008300781250e+02,1.768687286376953125e+02,1.769744415283203125e+02,1.770740661621093750e+02,1.771502227783203125e+02,1.772102203369140625e+02,1.767648620605468750e+02
1.762783050537109375e+02,1.763851623535156250e+02,1.764855804443359375e+02,1.765634460449218750e+02,1.766199951171875000e+02,1.761725006103515625e+02,9.455741119384765625e+01,9.483121490478515625e+01,9.472851562500000000e+01,9.527014160156250000e+01,9.502789306640625000e+01,9.498941040039062500e+01,1.285178222656250000e+02,1.286247100830078125e+02,1.287251129150390625e+02,1.288029937744140625e+02,1.288595428466796875e+02,1.284120330810546875e+02,1.440392913818359375e+02,1.441461791992187500e+02,1.442465820312500000e+02,1.443244781494140625e+02,1.443810272216796875e+02,1.439335174560546875e+02,1.537688293457031250e+02,1.538757324218750000e+02,1.539761352539062500e+02,1.540540008544921875e+02,1.541105346679687500e+02,1.536630554199218750e+02,1.710157165527343750e+02,1.711171875000000000e+02,1.712461242675781250e+02,1.712934875488281250e+02,1.713515014648437500e+02,1.709175415039062500e+02,1.449258117675781250e+02,1.450327148437500000e+02,1.451331329345703125e+02,1.452109832763671875e+02,1.452675323486328125e+02,1.448200225830078125e+02,1.481406402587890625e+02,1.482421112060546875e+02,1.483710479736328125e+02,1.484060516357421875e+02,1.484764251708984375e+02,1.480424499511718750e+02
1.461366119384765625e+02,1.462428894042968750e+02,1.463573455810546875e+02,1.464228363037109375e+02,1.464748840332031250e+02,1.460316772460937500e+02,1.428421020507812500e+02,1.429483489990234375e+02,1.430495452880859375e+02,1.431282958984375000e+02,1.431803436279296875e+02,1.427371368408203125e+02,1.009283447265625000e+02,1.010382308959960938e+02,1.012112045288085938e+02,1.012553482055664062e+02,1.013202362060546875e+02,1.008556747436523438e+02,1.708860321044921875e+02,1.709922943115234375e+02,1.710934753417968750e+02,1.711722564697265625e+02,1.712243041992187500e+02,1.707810974121093750e+02,1.624752197265625000e+02,1.625814819335937500e+02,1.626826477050781250e+02,1.627614135742187500e+02,1.628134613037109375e+02,1.623702697753906250e+02,1.451833953857421875e+02,1.452896881103515625e+02,1.453908538818359375e+02,1.454696197509765625e+02,1.455216674804687500e+02,1.450784606933593750e+02,1.489370117187500000e+02,1.490379333496093750e+02,1.491669158935546875e+02,1.492038879394531250e+02,1.492695159912109375e+02,1.488394317626953125e+02,1.011422805786132812e+02,1.012521591186523438e+02,1.014251327514648438e+02,1.014692611694335938e+02,1.015341720581054688e+02,1.010696182250976562e+02
1.142049484252929688e+02,1.143083953857421875e+02,1.144121093750000000e+02,1.144913024902343750e+02,1.145366134643554688e+02,1.141024398803710938e+02,1.371498565673828125e+02,1.372533264160156250e+02,1.373570251464843750e+02,1.374362030029296875e+02,1.374815216064453125e+02,1.370473327636718750e+02,1.314509887695312500e+02,1.315544738769531250e+02,1.316581878662109375e+02,1.317373657226562500e+02,1.317826690673828125e+02,1.313484954833984375e+02,1.386313323974609375e+02,1.387348022460937500e+02,1.388384857177734375e+02,1.389176788330078125e+02,1.389629974365234375e+02,1.385288085937500000e+02,4.356054306030273438e+01,4.379504776000976562e+01,4.340089035034179688e+01,4.418402481079101562e+01,4.370619201660156250e+01,4.394345092773437500e+01,1.247219772338867188e+02,1.248254318237304688e+02,1.249291381835937500e+02,1.250083312988281250e+02,1.250536422729492188e+02,1.246194686889648438e+02,1.212984161376953125e+02,1.213965148925781250e+02,1.215277938842773438e+02,1.215654373168945312e+02,1.216243972778320312e+02,1.212032165527343750e+02,1.327495269775390625e+02,1.328529968261718750e+02,1.329566955566406250e+02,1.330358886718750000e+02,1.330811767578125000e+02,1.326470184326171875e+02
1.255974273681640625e+02,1.256969528198242188e+02,1.258029251098632812e+02,1.258833847045898438e+02,1.259219818115234375e+02,1.254962463378906250e+02,1.467490997314453125e+02,1.468486022949218750e+02,1.469545898437500000e+02,1.470350494384765625e+02,1.470736236572265625e+02,1.466479034423828125e+02,1.231679229736328125e+02,1.232621383666992188e+02,1.233951339721679688e+02,1.234347229003906250e+02,1.234869155883789062e+02,1.230739517211914062e+02,1.246787948608398438e+02,1.247783203125000000e+02,1.248842926025390625e+02,1.249647521972656250e+02,1.250033416748046875e+02,1.245776062011718750e+02,1.376289672851562500e+02,1.377285003662109375e+02,1.378344726562500000e+02,1.379149322509765625e+02,1.379535217285156250e+02,1.375277862548828125e+02,1.296153869628906250e+02,1.297095794677734375e+02,1.298426055908203125e+02,1.298821868896484375e+02,1.299343566894531250e+02,1.295214080810546875e+02,1.144649353027343750e+02,1.145644454956054688e+02,1.146704254150390625e+02,1.147508850097656250e+02,1.147894821166992188e+02,1.143637390136718750e+02,1.614537048339843750e+02,1.615479125976562500e+02,1.616809234619140625e+02,1.617205047607421875e+02,1.617726745605468750e+02,1.613597106933593750e+02
