-9,[0.84959784],39
-10,[0.87140347],21
-9,[0.86152376],21
-9,[0.8473654],39
-10,[0.87621496],40
-9,[0.91049765],40
-7,[0.87989765],21
-7,[0.80055457],21
-8,[0.83837069],39
-4,[0.7677745],40
-6,[0.80168128],39
-6,[0.86810407],39
-4,[0.8337731],40
-3,[0.76304947],21
-3,[0.79604219],40
-1,[0.7136134],39
-1,[0.75523425],39
-3,[0.73705683],40
0,[0.75805168],21
-1,[0.77760447],40
-1,[0.77474094],40
-1,[0.76950766],21
-2,[0.78901472],39
-2,[0.71814333],21
0,[0.72519902],40
0,[0.74400292],39
0,[0.75285809],40
2,[0.76010039],39
2,[0.68332609],39
0,[0.76196769],40
2,[0.67639401],39
1,[0.71407115],40
1,[0.77612345],40
3,[0.69698814],21
3,[0.72260405],21
4,[0.64909169],39
7,[0.61712228],40
6,[0.69737729],39
6,[0.71804018],39
9,[0.65062809],40
9,[0.59994119],21
9,[0.68206548],21
13,[0.55725674],39
9,[0.60705839],40
11,[0.64298139],39
11,[0.59059511],39
9,[0.61026143],40
7,[0.67836807],39
6,[0.6522948],39
5,[0.72354276],40
3,[0.7763502],21
1,[0.76462906],40
-2,[0.76719604],39
-2,[0.74942221],39
-2,[0.77929194],40
-7,[0.87592058],21
-8,[0.87265734],21
-7,[0.82881484],39
-8,[0.87869026],40
-7,[0.9155671],39
-7,[0.85016329],21
-9,[0.8959224],40
-6,[0.91762346],21
-6,[0.91078903],21
-6,[0.89566002],39
-6,[0.89944595],39
-3,[0.89678034],40
-5,[0.85571375],39
-1,[0.79001503],40
-4,[0.92778073],39
-4,[0.90207249],39
-1,[0.86410859],40
-1,[0.85268198],39
0,[0.83053142],40
3,[0.83729282],39
3,[0.80371828],39
1,[0.88356622],40
5,[0.82918723],21
2,[0.89210673],40
4,[0.8103854],39
4,[0.8231102],40
4,[0.85399987],40
3,[0.92030677],21
4,[0.89460802],40
0,[0.95978365],39
2,[0.8537933],40
1,[0.9406494],40
-3,[0.90806104],21
-2,[0.89914335],40
-2,[0.91466367],40
-7,[0.8936789],40
-6,[0.91849435],39
-7,[0.85219381],21
-9,[0.80363539],40
-9,[0.87671476],39
-10,[0.86197919],40
-11,[0.75912381],39
-11,[0.85075105],39
-11,[0.79591958],40
-12,[0.78691885],21
-11,[0.8069265],40
-12,[0.7567222],39
-14,[0.78159051],21
-13,[0.78951549],39
-14,[0.69486835],39
-15,[0.72104417],40
-16,[0.687445],39
-17,[0.6511021],40
-17,[0.64031296],39
-17,[0.65766815],21
-20,[0.66841723],40
-20,[0.5924792],40
-21,[0.610663],40
-22,[0.58963419],39
-21,[0.61172016],21
-19,[0.61839648],40
-19,[0.60318351],39
-17,[0.58572196],40
-14,[0.62617099],39
-15,[0.63038284],21
-15,[0.65549351],40
-12,[0.64910186],39
-13,[0.63546866],40
-11,[0.70801803],39
-9,[0.73575574],40
-9,[0.69211222],39
-7,[0.72574314],21
-5,[0.77640961],40
-5,[0.75918062],39
-5,[0.701852],39
1,[0.78787873],39
2,[0.84335168],21
3,[0.80462403],40
5,[0.776674],39
7,[0.87541368],40
9,[0.82486737],39
10,[0.83768776],40
10,[0.81580854],40
12,[0.88707213],39
14,[0.94221322],40
16,[0.91822456],39
15,[0.89100193],39
18,[0.96744849],40
20,[0.8980972],21
23,[0.93103754],40
21,[0.92607989],39
21,[0.93302277],39
27,[0.89623409],40
27,[0.81684964],39
28,[0.88978545],40
27,[0.8918348],39
27,[0.89111869],40
24,[0.86760903],39
21,[0.96553656],21
19,[0.94134966],40
17,[0.93180707],39
17,[0.93703002],40
18,[0.96833921],39
16,[0.91205461],21
18,[0.91715292],40
20,[0.96049661],39
17,[0.97327179],40
17,[0.89483898],39
17,[0.91594885],40
17,[0.94658749],40
18,[0.95467879],39
16,[0.97530474],40
19,[0.9426684],39
20,[0.97013689],40
20,[0.94942393],40
20,[0.93600722],39
23,[0.86155739],40
23,[0.87215843],39
21,[0.93880294],40
21,[0.86175106],39
24,[0.90440205],21
24,[0.84741221],21
23,[0.89144844],39
23,[0.91040206],40
23,[0.84749888],40
22,[0.89280519],21
22,[0.84942875],40
20,[0.92860341],39
18,[0.92416106],40
17,[0.85776867],39
17,[0.89063403],21
18,[0.93355807],40
17,[0.9260078],39
17,[0.87652131],40
17,[0.91379257],39
17,[0.84702208],21
17,[0.91823909],40
17,[0.83609214],39
16,[0.87568442],40
17,[0.85534002],39
14,[0.93830726],40
15,[0.85239696],39
14,[0.85677146],21
15,[0.82197658],21
14,[0.88092789],39
10,[0.87277334],40
10,[0.89807181],39
12,[0.83455472],21
11,[0.8359937],40
10,[0.92783976],39
9,[0.87867328],40
10,[0.86505721],39
10,[0.85204799],21
11,[0.82064411],40
10,[0.89694894],21
13,[0.85705558],40
10,[0.87721597],39
12,[0.77978774],40
12,[0.86555339],40
12,[0.78447621],39
10,[0.85892166],40
10,[0.8354701],21
10,[0.79424239],40
11,[0.78270377],39
11,[0.81399246],39
9,[0.83560191],40
11,[0.77475241],39
9,[0.81138883],40
9,[0.80715504],39
11,[0.81097082],21
11,[0.78602719],40
10,[0.78254799],39
9,[0.80054536],40
9,[0.76231868],39
9,[0.79641936],21
9,[0.72651638],40
8,[0.77428715],39
9,[0.73825905],40
9,[0.76811813],39
8,[0.73135265],21
9,[0.74531932],40
8,[0.78361659],39
6,[0.73636903],40
4,[0.74462773],39
2,[0.75558049],40
3,[0.7467622],39
3,[0.76377129],39
0,[0.81340938],40
0,[0.80076686],40
2,[0.73893779],39
1,[0.81916984],40
3,[0.77905413],39
3,[0.76450236],40
2,[0.72930949],39
3,[0.77995056],39
3,[0.70694654],40
2,[0.75445813],39
2,[0.72821167],39
3,[0.70009741],38
2,[0.75135609],39
2,[0.7279689],40
1,[0.7085469],39
0,[0.79110443],40
0,[0.79192006],38
-1,[0.80202528],39
-1,[0.80931528],39
-2,[0.80855961],38
-4,[0.80073013],21
-5,[0.78312469],38
-3,[0.80841984],39
-5,[0.82394761],38
-4,[0.80087948],39
-4,[0.74108319],39
-3,[0.75788574],38
-3,[0.75760285],39
0,[0.69949176],39
-2,[0.80978837],39
-2,[0.73941733],21
1,[0.73717152],40
-1,[0.7426212],21
-1,[0.78391847],39
1,[0.7263713],40
1,[0.7695889],40
-2,[0.78942449],39
1,[0.68858464],21
0,[0.73698178],39
0,[0.73561309],39
-1,[0.7341359],40
-1,[0.74959932],39
-4,[0.81540002],21
-2,[0.73350138],39
-6,[0.80977798],40
-6,[0.76327559],40
-8,[0.83945762],39
-9,[0.84398356],21
-11,[0.88230759],39
-11,[0.91986058],40
-11,[0.85924825],40
-14,[0.89590677],21
-16,[0.92512157],40
-16,[0.89703108],39
-18,[0.91680111],40
-16,[0.95686738],39
-17,[0.96784341],21
-18,[0.96510426],40
-18,[0.94206301],40
-19,[0.90218673],40
-19,[0.88427122],40
-20,[0.91519419],21
-19,[0.89102626],40
-20,[0.89230523],39
-20,[0.87794989],40
-18,[0.87420929],39
-18,[0.84989516],39
-19,[0.8798967],40
-19,[0.87953782],39
-16,[0.91640844],40
-18,[0.84622726],39
-17,[0.9090565],40
-17,[0.90583954],39
-18,[0.844755],39
-18,[0.83647018],40
-18,[0.83808587],39
-19,[0.84734233],40
-20,[0.8363944],39
-20,[0.8619447],39
-20,[0.83160216],40
-21,[0.83991697],39
-21,[0.83101783],40
-19,[0.8015707],39
-20,[0.74060349],21
-22,[0.73453962],40
-24,[0.71496884],39
-24,[0.75282686],40
-27,[0.70309867],39
-27,[0.64888453],21
-27,[0.67451991],40
-30,[0.63154736],39
-30,[0.62532209],40
-31,[0.59310529],39
-32,[0.64241208],21
-34,[0.56170546],40
-31,[0.64480565],39
-34,[0.56836645],40
-34,[0.53914555],39
-33,[0.59867784],21
-36,[0.55063228],40
-37,[0.54925069],39
-31,[0.57504147],40
-32,[0.56935233],40
-26,[0.61298501],40
-27,[0.5806584],39
-28,[0.59427172],39
-25,[0.60416018],40
-26,[0.5644708],39
-27,[0.537048],39
-25,[0.63316034],40
-26,[0.59574229],39
-26,[0.6016388],40
-25,[0.62048196],39
-27,[0.60728308],40
-28,[0.51196751],40
-26,[0.57097885],39
-22,[0.56019576],40
-19,[0.66067913],39
-16,[0.66952759],40
-13,[0.68901735],39
-13,[0.64036955],39
-8,[0.72614198],40
-8,[0.69034241],39
-3,[0.77656752],40
-1,[0.76346161],39
-1,[0.84034583],21
0,[0.78531533],40
3,[0.79102204],39
5,[0.82018662],40
7,[0.89963924],39
9,[0.9194418],21
9,[0.88029097],40
11,[0.89011379],39
14,[0.90111422],40
15,[0.97754577],39
16,[0.90856824],21
18,[0.88955098],40
18,[0.95363203],40
23,[0.85612503],40
24,[0.84052187],39
27,[0.87627511],40
27,[0.85547774],40
30,[0.76836653],39
28,[0.80587413],40
30,[0.77378015],39
27,[0.83433926],40
26,[0.8585822],39
26,[0.84321062],39
20,[0.94602491],40
17,[0.95582104],39
17,[0.91913705],39
13,[0.86953553],40
11,[0.83333964],21
8,[0.83176466],40
9,[0.8569459],39
9,[0.86261714],40
8,[0.87042807],39
8,[0.8141116],21
8,[0.83618746],40
9,[0.85533886],39
9,[0.81281481],40
10,[0.82865313],39
12,[0.86702025],21
14,[0.89466855],40
14,[0.90274486],40
18,[0.9770424],40
17,[0.94834923],39
17,[0.92492147],39
20,[0.96983777],40
22,[0.96119912],39
23,[0.94065877],40
25,[0.83313456],39
25,[0.89833296],40
25,[0.82669885],40
26,[0.82632987],39
27,[0.81464448],40
26,[0.83840974],39
25,[0.8278871],40
25,[0.86652131],40
26,[0.82951269],40
27,[0.86734182],40
30,[0.84191083],39
32,[0.80520029],40
32,[0.77738759],39
34,[0.74306317],21
35,[0.68677963],40
33,[0.70839982],39
34,[0.76835462],40
34,[0.6783345],39
33,[0.72347013],21
32,[0.78326933],40
32,[0.74817436],21
33,[0.73419999],40
31,[0.76117504],39
31,[0.68078037],39
36,[0.63875659],39
37,[0.63029209],39
36,[0.6376215],40
38,[0.60210239],39
35,[0.67547538],40
35,[0.69482476],39
35,[0.68757499],39
31,[0.70547321],40
34,[0.68856757],39
33,[0.68659111],40
33,[0.6979878],39
33,[0.62792161],21
32,[0.66090681],40
33,[0.6507387],39
32,[0.67492012],40
32,[0.6111788],40
31,[0.66879062],21
28,[0.65345284],40
25,[0.67986176],39
22,[0.7247468],40
19,[0.73868573],39
17,[0.7450468],40
17,[0.768722],40
12,[0.79784235],39
9,[0.81063024],40
6,[0.91723578],39
8,[0.88968669],40
7,[0.8234798],39
5,[0.85454665],21
8,[0.79348896],40
8,[0.86662288],39
6,[0.83295431],40
8,[0.79429796],39
9,[0.749073],21
7,[0.78771251],40
8,[0.7615462],39
7,[0.85403222],40
7,[0.80721162],39
7,[0.79796775],21
7,[0.82265724],40
6,[0.83897933],21
7,[0.77716068],40
3,[0.84265009],39
6,[0.74315349],40
7,[0.77302219],40
4,[0.81837191],39
6,[0.75338585],40
6,[0.81008365],39
4,[0.75733488],40
6,[0.72327113],39
6,[0.72215174],21
4,[0.72228498],40
6,[0.72221074],21
4,[0.75768232],40
3,[0.74122865],39
4,[0.75073421],21
4,[0.71110407],21
3,[0.75808475],39
1,[0.81846192],40
0,[0.80783351],39
0,[0.79098361],21
1,[0.73370231],40
-1,[0.81903735],39
-1,[0.75072464],40
-1,[0.74010253],39
-2,[0.75261297],21
-4,[0.85212808],40
-1,[0.74221749],39
-3,[0.8163366],40
-3,[0.80024003],39
-2,[0.74329974],21
-4,[0.80523494],39
-3,[0.75524313],39
0,[0.78088648],40
-2,[0.7278399],39
-2,[0.75427996],39
-2,[0.75332585],40
-3,[0.80591489],39
-6,[0.83110622],40
-5,[0.80551147],39
-8,[0.80168481],40
-8,[0.84651402],40
-8,[0.82081546],21
-10,[0.81831408],40
-12,[0.87787009],39
-12,[0.84348174],39
-11,[0.89334407],40
-17,[0.90452787],21
-16,[0.94731463],40
-17,[0.93732162],39
-17,[0.91702475],39
-21,[0.93384207],40
-19,[0.95030015],21
-21,[0.96498231],40
-20,[0.96825144],39
-19,[0.99350625],40
-20,[0.94899833],39
-21,[0.94858989],21
-18,[0.98157743],40
-20,[0.88128743],39
-19,[0.96476367],40
-19,[0.95516883],40
-17,[0.99928469],21
-17,[0.9200364],21
-16,[0.89673896],39
-11,[0.92770029],40
-11,[0.90168101],39
-12,[0.87745232],39
-11,[0.87349923],40
-11,[0.94253553],39
-12,[0.888264],40
-13,[0.96526955],39
-14,[0.94272838],39
-16,[0.96433956],40
-17,[0.87286493],39
-17,[0.96061965],40
-19,[0.89129984],39
-19,[0.84287257],39
-19,[0.88428631],39
-18,[0.85028315],40
-18,[0.92661167],40
-19,[0.85166332],39
-17,[0.8882177],39
-16,[0.90549608],40
-18,[0.82559142],40
-18,[0.86176365],40
-15,[0.85559387],38
-15,[0.92303619],39
-15,[0.89846015],40
-13,[0.87681606],39
-13,[0.89922583],40
-11,[0.94160397],38
-12,[0.83508378],39
-13,[0.84213247],40
-12,[0.89069995],39
-12,[0.90795768],39
-15,[0.83300063],38
-16,[0.78238144],38
-15,[0.79575267],40
-16,[0.84285356],40
-19,[0.75129152],39
-20,[0.77056152],38
-24,[0.67598693],40
-24,[0.74221724],40
-23,[0.73475722],39
-26,[0.67016169],40
