[ 0.00681302  0.00454234 -0.0093513   0.01378012  0.02079971  0.01879236]
[ 0.00541568  0.00361072 -0.00743337  0.01095384  0.01653373  0.01493809]
[ 0.00401886  0.00267944 -0.00551614  0.00812862  0.01226933  0.01108524]
[ 0.00262256  0.00174851 -0.00359964  0.00530445  0.00800654  0.00723384]
[-0.01889367 -0.00495854  0.02103096 -0.01159848 -0.02658678  0.01366008]
[  2.921739   9.191301 -11.687703  19.065899  26.050331  23.573614]
[ 0.44167435  4.6322455  -5.3134227   9.105591   12.078162   10.381119  ]
[-11.142657   13.227814   -1.1616563  12.046061    5.2751245  22.831608 ]
[-0.01250281 -0.03971661  0.04030472 -0.02946541 -0.07793996 -0.05982207]
[ 0.00038263 -0.04568613  0.05095295 -0.01856568 -0.08946594 -0.06391383]
[ 0.01795455 -0.05181362  0.06975573 -0.00772403 -0.08816543 -0.05886235]
[-14.383185  29.477564   9.744727  28.088413 -22.545166  28.08454 ]
[ 0.05613116 -0.05785509  0.10647574  0.01909213 -0.07059693 -0.03844406]
[ 0.07539247 -0.05208533  0.12367485  0.03566771 -0.05905552 -0.02487047]
[ 0.09392954 -0.03995369  0.13767782  0.05524214 -0.04863071 -0.0102454 ]
[ 0.1117229  -0.02427003  0.15000938  0.07616527 -0.03836437  0.00500561]
[ 0.13051766 -0.00222993  0.16249011  0.10057899 -0.02741003  0.02244614]
[ 0.1505729   0.02478454  0.17595994  0.12828052 -0.01551041  0.04210505]
[ 0.17089473  0.04947302  0.19056301  0.15583542 -0.00250441  0.06235443]
[0.19242097 0.07218941 0.20748201 0.1832784  0.01308886 0.08379662]
[0.21516213 0.10247813 0.2234694  0.21621671 0.02797199 0.1075762 ]
[16.133564  19.46923    1.0283186  2.0082922 57.681362  36.283134 ]
[13.733656  11.479911   2.7404408 -0.5669045 46.3883    31.385622 ]
[13.480899   7.6530747  4.0135407 -2.2093449 43.64295   31.344852 ]
[21.988596  8.11883   8.143407 -6.366952 71.28326  53.96544 ]
[27.141714   3.5965772  7.304381   3.0438704 49.94705   40.91095  ]
[24.60035    1.077488   5.745911   7.0910206 30.083874  26.572662 ]
[19.82513    -0.06407931  4.5605807   6.0888667  18.114922   18.417074  ]
[0.39751962 0.3485359  0.3587205  0.6060314  0.18053453 0.33829275]
[0.42524904 0.38387513 0.37907088 0.67455494 0.20498338 0.37660962]
[0.45754457 0.426534   0.40464014 0.75147974 0.22866663 0.42066824]
[0.48950508 0.47255242 0.43535182 0.83095586 0.24737874 0.46831506]
[0.5241567  0.52223134 0.46922517 0.9162873  0.27006212 0.5198278 ]
[0.58001137 0.56251854 0.515625   1.0082756  0.29014173 0.5826216 ]
[0.6324781 0.5881822 0.5572986 1.0959526 0.3063565 0.6477389]
[0.68122196 0.6042332  0.61045873 1.191931   0.32161623 0.7206501 ]
[0.71806586 0.6140175  0.6490391  1.2839165  0.3577783  0.7839476 ]
[0.75687665 0.62863797 0.69505477 1.3865026  0.39404523 0.85505587]
[0.7996005  0.64579225 0.7451756  1.4947542  0.43538654 0.9307144 ]
[0.85156506 0.66751647 0.8032858  1.6201221  0.48344773 1.017909  ]
[1.0269678  0.71224606 0.8884998  1.8157285  0.43531027 1.2103662 ]
[40.5393     4.9603925 15.641794  73.59183    3.534281  67.06256  ]
[135.24832   35.174057  53.224136 301.6855     5.806093 264.56534 ]
[130.08038   29.463125  62.526447 308.80325   15.214585 292.50864 ]
[113.56829   19.094175  64.28287  285.79053   19.071424 286.19547 ]
"[113.71626     -0.53598493  70.48699    259.5629      24.429852
 281.6444    ]"
[115.19956  -16.368029  75.93877  241.02348   29.509834 281.47934 ]
[120.01165  -21.170738  77.49328  236.16794   27.03241  278.2655  ]
[116.020386 -15.41212   70.453026 225.52873   18.316448 259.69675 ]
