CFSLGR_DataFile
ÉfÅ[É^ï€ë∂[å¬/ïb],1200,,Filter,OFF
0.0808,-0.05,-0.02,0.19,0.008,-0.004,-0.003
0.0817,0.01,-0.02,0.27,0.006,0.000,-0.005
0.0825,0.09,0.00,0.39,0.005,0.003,-0.004
0.0833,0.15,0.04,0.51,0.007,0.005,-0.005
0.0842,0.12,0.16,0.38,0.007,0.004,-0.006
0.0850,0.10,0.27,0.16,0.007,0.002,-0.006
0.0858,0.14,0.28,0.20,0.012,0.003,-0.005
0.0867,0.24,0.26,0.42,0.019,0.004,-0.006
0.0875,0.25,0.23,0.51,0.026,0.003,-0.006
0.0883,0.23,0.25,0.64,0.032,-0.002,-0.006
0.0892,0.17,0.21,0.91,0.043,-0.006,-0.006
0.0900,0.10,0.24,1.13,0.051,-0.013,-0.006
0.0908,0.05,0.21,1.22,0.062,-0.020,-0.006
0.0917,-0.06,0.13,1.19,0.074,-0.028,-0.005
0.0925,-0.11,0.02,0.92,0.087,-0.035,-0.006
0.0933,-0.12,-0.05,0.59,0.096,-0.039,-0.006
0.0942,-0.09,-0.16,0.39,0.112,-0.043,-0.005
0.0950,-0.08,-0.36,0.39,0.128,-0.045,-0.005
0.0958,-0.08,-0.40,0.41,0.137,-0.051,-0.006
0.0967,-0.21,-0.53,0.51,0.150,-0.058,-0.004
0.0975,-0.26,-0.52,0.65,0.160,-0.061,-0.005
0.0983,-0.26,-0.51,0.55,0.164,-0.062,-0.005
0.0992,-0.31,-0.46,0.47,0.167,-0.068,-0.003
0.1000,-0.32,-0.56,0.54,0.177,-0.068,-0.002
0.1008,-0.22,-0.55,0.48,0.178,-0.066,-0.003
0.1017,-0.20,-0.65,0.31,0.182,-0.067,-0.002
0.1025,-0.24,-0.66,0.32,0.183,-0.069,-0.002
0.1033,-0.25,-0.67,0.36,0.182,-0.067,-0.002
0.1042,-0.24,-0.56,0.37,0.175,-0.067,-0.002
0.1050,-0.23,-0.59,0.57,0.174,-0.065,0.000
0.1058,-0.27,-0.49,0.59,0.167,-0.065,-0.002
0.1067,-0.25,-0.37,0.63,0.156,-0.061,0.000
0.1075,-0.24,-0.29,0.56,0.148,-0.058,-0.001
0.1083,-0.21,-0.31,0.64,0.140,-0.054,0.000
0.1092,-0.15,-0.23,0.52,0.129,-0.049,-0.002
0.1100,-0.08,-0.30,0.55,0.120,-0.044,0.000
0.1108,-0.09,-0.21,0.48,0.112,-0.039,0.000
0.1117,-0.10,-0.08,0.09,0.097,-0.036,0.000
0.1125,-0.07,-0.09,0.12,0.084,-0.033,0.000
0.1133,-0.09,-0.10,0.26,0.079,-0.029,0.000
0.1142,-0.06,-0.11,0.44,0.071,-0.025,0.000
0.1150,-0.03,-0.10,0.57,0.061,-0.020,0.001
0.1158,-0.14,-0.01,0.35,0.051,-0.019,0.001
0.1167,-0.09,0.01,0.23,0.038,-0.012,0.002
0.1175,0.11,-0.07,0.22,0.030,-0.003,0.002
0.1183,0.10,-0.08,0.01,0.025,-0.002,0.003
0.1192,0.02,-0.08,0.01,0.016,-0.004,0.004
0.1200,0.01,-0.11,0.15,0.016,-0.001,0.005
0.1208,0.08,-0.10,0.19,0.014,0.008,0.005
0.1217,0.16,0.02,0.26,0.008,0.009,0.006
0.1225,0.14,0.01,0.07,0.005,0.013,0.005
0.1233,0.12,0.00,0.04,0.007,0.011,0.004
0.1242,0.14,-0.03,0.02,0.005,0.012,0.004
0.1250,0.17,-0.03,0.02,0.003,0.010,0.004
0.1258,0.18,0.02,0.17,0.003,0.008,0.004
0.1267,0.09,0.18,0.18,-0.002,0.005,0.004
0.1275,0.04,0.26,0.09,-0.005,0.005,0.004
0.1283,0.06,0.32,0.06,-0.008,0.006,0.004
0.1292,0.09,0.36,0.01,-0.010,0.000,0.002
0.1300,0.02,0.20,-0.06,-0.005,-0.005,0.003
0.1308,-0.08,0.09,-0.01,0.001,-0.003,0.003
0.1317,0.00,0.06,0.08,0.004,-0.001,0.003
0.1325,0.07,0.04,0.37,0.007,-0.005,0.004
0.1333,-0.01,0.04,0.33,0.005,-0.006,0.003
0.1342,-0.17,0.08,0.20,0.004,-0.009,0.004
0.1350,-0.13,0.09,0.37,0.007,-0.006,0.002
0.1358,-0.06,-0.01,0.47,0.013,-0.005,0.003
0.1367,-0.04,-0.04,0.14,0.013,-0.007,0.003
0.1375,-0.05,-0.04,0.03,0.012,-0.006,0.004
0.1383,-0.01,-0.05,0.15,0.017,-0.005,0.002
0.1392,0.00,-0.03,0.24,0.021,-0.004,0.003
0.1400,0.03,0.00,0.24,0.029,-0.007,0.002
0.1408,0.07,-0.05,0.19,0.040,-0.012,0.001
0.1417,-0.04,-0.11,0.19,0.052,-0.018,0.001
0.1425,-0.09,-0.19,0.23,0.065,-0.016,0.000
0.1433,-0.02,-0.27,0.09,0.075,-0.021,0.000
0.1442,-0.12,-0.35,-0.10,0.084,-0.027,0.001
0.1450,-0.06,-0.35,-0.02,0.097,-0.026,0.001
0.1458,-0.08,-0.53,-0.18,0.107,-0.028,0.001
0.1467,-0.04,-0.43,-0.38,0.104,-0.036,0.002
0.1475,-0.19,-0.40,-0.09,0.121,-0.036,0.001
0.1483,-0.11,-0.58,0.09,0.129,-0.042,0.003
0.1492,-0.24,-0.55,-0.07,0.130,-0.046,0.002
0.1500,-0.22,-0.49,0.01,0.134,-0.046,0.002
0.1508,-0.25,-0.58,0.13,0.140,-0.048,0.002
0.1517,-0.19,-0.54,0.04,0.141,-0.050,0.003
0.1525,-0.28,-0.58,0.15,0.144,-0.053,0.002
0.1533,-0.23,-0.67,0.11,0.148,-0.052,0.003
0.1542,-0.20,-0.63,-0.03,0.141,-0.050,0.002
0.1550,-0.17,-0.51,-0.24,0.135,-0.050,0.002
0.1558,-0.22,-0.45,-0.02,0.132,-0.050,0.003
0.1567,-0.19,-0.47,0.15,0.131,-0.049,0.002
0.1575,-0.18,-0.41,0.24,0.126,-0.045,0.002
0.1583,-0.14,-0.44,0.38,0.123,-0.043,0.002
0.1592,-0.13,-0.40,0.10,0.115,-0.043,0.002
0.1600,-0.16,-0.24,-0.02,0.105,-0.039,0.001
0.1608,-0.03,-0.21,0.04,0.103,-0.033,0.001
0.1617,0.01,-0.30,0.14,0.099,-0.034,0.001
0.1625,0.00,-0.31,0.26,0.095,-0.033,0.001
0.1633,0.03,-0.25,0.37,0.090,-0.030,0.000
0.1642,-0.03,-0.18,0.60,0.084,-0.032,0.000
0.1650,-0.02,-0.09,0.68,0.075,-0.033,-0.001
0.1658,-0.03,0.04,0.63,0.068,-0.028,-0.002
0.1667,0.02,0.08,0.60,0.062,-0.027,-0.003
0.1675,0.05,0.11,0.29,0.059,-0.028,-0.003
0.1683,0.00,0.13,0.21,0.056,-0.026,-0.004
0.1692,0.06,0.08,0.38,0.056,-0.023,-0.006
0.1700,0.09,-0.01,0.27,0.054,-0.029,-0.005
0.1708,-0.11,-0.03,0.17,0.050,-0.034,-0.005
0.1717,-0.15,-0.03,0.19,0.047,-0.034,-0.007
0.1725,-0.15,-0.06,0.10,0.048,-0.032,-0.008
0.1733,-0.19,-0.13,0.15,0.043,-0.038,-0.007
0.1742,-0.30,-0.16,0.08,0.041,-0.041,-0.007
0.1750,-0.31,-0.18,0.16,0.042,-0.031,-0.008
0.1758,-0.17,-0.25,0.12,0.037,-0.029,-0.008
0.1767,-0.16,-0.21,-0.04,0.032,-0.028,-0.006
0.1775,-0.14,-0.16,-0.03,0.026,-0.021,-0.006
0.1783,-0.04,-0.06,-0.03,0.018,-0.015,-0.007
0.1792,0.01,0.01,0.04,0.011,-0.012,-0.005
0.1800,0.01,0.04,0.14,0.008,-0.009,-0.005
0.1808,0.01,0.09,0.26,0.001,-0.005,-0.005
0.1817,0.04,0.21,0.19,-0.005,-0.002,-0.005
0.1825,0.08,0.25,0.33,-0.005,0.000,-0.003
0.1833,0.09,0.29,0.30,-0.012,0.000,-0.003
0.1842,0.14,0.41,0.34,-0.017,0.003,-0.003
0.1850,0.17,0.34,0.57,-0.013,0.004,-0.001
0.1858,0.09,0.40,0.77,-0.017,0.001,-0.003
0.1867,0.06,0.38,0.73,-0.017,-0.001,-0.003
0.1875,0.06,0.41,0.83,-0.014,0.004,-0.001
0.1883,0.11,0.43,0.74,-0.017,0.004,-0.003
0.1892,0.12,0.43,0.60,-0.016,0.004,0.000
0.1900,0.19,0.34,0.60,-0.010,0.007,0.000
0.1908,0.19,0.22,0.60,-0.007,0.007,-0.001
0.1917,0.15,0.17,0.58,-0.004,0.003,-0.002
0.1925,0.09,-0.03,0.61,0.005,0.003,-0.002
0.1933,0.06,0.05,0.51,0.003,0.004,-0.003
0.1942,0.07,0.08,0.32,0.000,0.002,-0.002
0.1950,0.05,0.03,0.33,0.003,0.001,-0.002
0.1958,0.06,0.03,0.25,0.003,0.003,-0.002
0.1967,0.11,0.06,0.37,0.000,0.002,-0.003
0.1975,0.08,0.03,0.51,0.002,0.000,-0.002
0.1983,0.00,0.08,0.58,0.002,-0.001,-0.002
0.1992,-0.03,0.23,0.33,-0.005,-0.003,-0.002
0.2000,-0.01,0.23,0.29,-0.009,-0.002,-0.002
0.2008,0.00,0.24,0.34,-0.006,-0.002,-0.002
0.2017,-0.06,0.26,0.36,-0.009,-0.006,-0.002
0.2025,-0.05,0.20,0.44,-0.009,-0.007,-0.002
0.2033,-0.08,0.15,0.67,-0.004,-0.006,-0.002
0.2042,-0.12,0.24,0.61,-0.006,-0.010,-0.001
0.2050,-0.19,0.28,0.54,-0.011,-0.013,-0.001
0.2058,-0.15,0.28,0.59,-0.010,-0.011,0.000
0.2067,-0.13,0.27,0.67,-0.009,-0.010,-0.001
0.2075,-0.10,0.24,0.59,-0.009,-0.010,0.000
0.2083,-0.10,0.21,0.60,-0.008,-0.008,0.000
0.2092,-0.09,0.24,0.64,-0.008,-0.007,0.000
0.2100,-0.11,0.33,0.38,-0.011,-0.007,0.000
0.2108,-0.06,0.35,0.19,-0.015,-0.005,0.000
0.2117,-0.01,0.32,0.17,-0.014,-0.005,0.000
0.2125,0.00,0.30,0.18,-0.013,-0.003,0.001
0.2133,0.04,0.26,0.36,-0.013,-0.002,0.000
0.2142,0.00,0.25,0.52,-0.010,-0.003,0.000
0.2150,-0.05,0.23,0.36,-0.007,-0.003,0.001
0.2158,-0.05,0.19,0.17,-0.007,-0.003,0.001
0.2167,0.05,0.08,0.12,-0.004,-0.001,0.003
0.2175,0.14,-0.11,0.25,0.009,0.005,0.003
0.2183,0.12,-0.10,0.11,0.007,0.005,0.004
0.2192,0.14,-0.18,0.03,0.011,0.004,0.004
0.2200,0.09,-0.27,0.09,0.017,0.005,0.005
0.2208,0.12,-0.28,0.07,0.020,0.008,0.006
0.2217,0.13,-0.11,-0.07,0.009,0.011,0.006
0.2225,0.23,-0.05,0.05,0.010,0.011,0.005
0.2233,0.12,-0.03,0.08,0.010,0.009,0.006
0.2242,0.12,0.04,-0.04,0.003,0.008,0.004
0.2250,0.19,-0.01,-0.04,0.002,0.011,0.004
0.2258,0.12,0.09,-0.25,0.001,0.011,0.004
0.2267,0.06,0.34,-0.54,-0.017,0.003,0.003
0.2275,0.11,0.09,-0.27,-0.006,0.005,0.004
0.2283,0.09,0.12,0.07,-0.002,0.002,0.001
0.2292,-0.08,0.17,-0.12,-0.008,-0.003,0.002
0.2300,-0.09,0.10,0.07,-0.004,-0.005,0.001
0.2308,-0.12,0.12,0.44,0.000,-0.005,0.000
0.2317,-0.08,0.25,0.26,-0.006,-0.005,0.000
0.2325,-0.03,0.13,0.03,-0.005,-0.005,0.002
0.2333,-0.03,0.02,0.21,0.002,-0.005,0.001
0.2342,-0.09,0.07,0.23,0.001,-0.006,0.000
0.2350,-0.12,0.09,0.07,-0.004,-0.008,0.000
0.2358,0.02,0.07,0.22,-0.001,-0.002,0.000
0.2367,0.00,0.10,0.23,0.000,-0.001,-0.001
0.2375,0.06,0.09,0.14,0.000,0.000,0.001
0.2383,0.01,0.02,0.27,0.003,-0.001,0.000
0.2392,0.02,0.05,0.24,0.003,-0.002,0.000
0.2400,-0.03,0.02,0.26,0.003,-0.001,0.000
0.2408,0.17,0.00,0.22,0.002,0.006,0.000
0.2417,0.20,-0.07,-0.01,0.005,0.006,0.000
0.2425,0.02,-0.04,0.09,0.006,0.000,0.003
0.2433,0.05,-0.02,0.27,0.008,0.003,0.000
0.2442,0.12,-0.05,0.06,0.007,0.004,0.000
0.2450,0.12,-0.03,-0.44,0.012,0.002,0.002
0.2458,-0.05,-0.12,-0.49,0.015,-0.005,0.002
0.2467,0.00,-0.12,-0.15,0.013,0.000,0.001
0.2475,0.10,-0.13,-0.13,0.010,0.003,0.000
0.2483,0.08,-0.11,-0.03,0.007,0.000,0.002
0.2492,0.01,-0.04,0.18,0.012,-0.001,0.001
0.2500,0.01,-0.10,0.23,0.012,-0.001,0.002
0.2508,-0.05,-0.03,0.23,0.009,-0.004,0.001
0.2517,-0.07,0.05,0.31,0.010,-0.005,0.002
0.2525,-0.05,0.04,0.22,0.012,-0.006,0.001
0.2533,-0.01,0.02,0.08,0.016,-0.009,0.001
0.2542,-0.05,-0.04,0.21,0.030,-0.010,0.002
0.2550,0.00,-0.17,0.15,0.038,-0.012,0.002
0.2558,-0.08,-0.17,0.00,0.045,-0.020,0.001
0.2567,-0.17,-0.15,0.13,0.055,-0.023,0.002
0.2575,-0.13,-0.19,0.13,0.064,-0.024,0.001
0.2583,-0.11,-0.20,0.10,0.070,-0.028,0.001
0.2592,-0.11,-0.23,0.15,0.081,-0.029,0.001
0.2600,-0.09,-0.29,0.04,0.089,-0.031,0.001
0.2608,-0.09,-0.28,-0.11,0.093,-0.033,0.000
0.2617,-0.09,-0.34,-0.04,0.102,-0.033,0.000
0.2625,-0.06,-0.45,0.09,0.110,-0.036,0.001
0.2633,-0.07,-0.46,0.05,0.111,-0.038,0.000
0.2642,-0.10,-0.45,-0.11,0.114,-0.039,-0.001
0.2650,-0.15,-0.49,-0.04,0.120,-0.043,0.000
0.2658,-0.18,-0.47,0.14,0.118,-0.045,-0.001
0.2667,-0.16,-0.42,0.01,0.117,-0.048,-0.002
0.2675,-0.20,-0.37,-0.11,0.113,-0.051,-0.001
0.2683,-0.19,-0.31,-0.24,0.110,-0.050,-0.003
0.2692,-0.23,-0.35,-0.10,0.114,-0.053,-0.002
0.2700,-0.24,-0.39,0.11,0.112,-0.053,-0.002
0.2708,-0.21,-0.38,0.00,0.109,-0.053,-0.004
0.2717,-0.29,-0.37,-0.02,0.103,-0.055,-0.002
0.2725,-0.35,-0.33,-0.04,0.100,-0.054,-0.003
0.2733,-0.26,-0.23,0.10,0.092,-0.049,-0.003
0.2742,-0.20,-0.24,0.18,0.090,-0.045,-0.004
0.2750,-0.20,-0.30,0.31,0.086,-0.044,-0.002
0.2758,-0.22,-0.33,0.38,0.078,-0.041,-0.004
0.2767,-0.14,-0.24,0.50,0.068,-0.033,-0.004
0.2775,-0.10,-0.17,0.64,0.062,-0.028,-0.004
0.2783,-0.05,-0.07,0.61,0.049,-0.026,-0.003
0.2792,-0.03,0.17,0.46,0.038,-0.021,-0.003
0.2800,0.08,0.18,0.41,0.029,-0.011,-0.003
0.2808,0.15,0.23,0.52,0.024,-0.010,-0.004
0.2817,0.18,0.24,0.38,0.013,-0.002,-0.002
0.2825,0.22,0.31,0.58,0.008,0.001,-0.004
0.2833,0.24,0.31,0.84,0.006,0.008,-0.003
0.2842,0.32,0.35,1.12,0.003,0.008,-0.004
0.2850,0.26,0.45,1.08,-0.005,0.000,-0.002
0.2858,0.08,0.47,1.03,-0.006,0.002,-0.003
0.2867,0.09,0.47,1.04,-0.006,0.003,-0.004
0.2875,0.15,0.42,1.01,-0.008,0.000,-0.005
0.2883,0.12,0.36,0.85,-0.006,-0.006,-0.003
0.2892,0.01,0.33,0.73,-0.003,-0.005,-0.004
0.2900,0.02,0.33,0.64,-0.001,-0.007,-0.004
0.2908,0.00,0.25,0.70,0.000,-0.012,-0.004
0.2917,-0.06,0.15,0.76,0.010,-0.015,-0.004
0.2925,-0.12,0.06,0.76,0.013,-0.015,-0.002
0.2933,-0.17,0.15,0.43,0.012,-0.015,-0.002
0.2942,-0.19,0.08,0.40,0.012,-0.015,-0.002
0.2950,-0.15,0.04,0.40,0.018,-0.015,-0.002
0.2958,-0.11,-0.06,0.51,0.018,-0.013,-0.001
0.2967,-0.07,0.00,0.42,0.016,-0.012,-0.001
0.2975,-0.08,-0.02,0.45,0.013,-0.009,0.001
0.2983,-0.06,0.08,0.39,0.011,-0.008,0.000
0.2992,-0.04,0.08,0.44,0.008,-0.005,0.001
0.3000,-0.01,0.15,0.33,0.005,-0.005,0.000
0.3008,-0.03,0.12,0.29,0.003,-0.002,0.001
0.3017,0.00,0.12,0.23,0.002,-0.001,0.000
0.3025,0.03,0.07,0.25,0.003,0.000,0.000
0.3033,0.06,0.04,0.34,0.003,0.000,0.000
0.3042,0.08,0.02,0.39,0.004,0.002,0.001
0.3050,0.06,0.08,0.12,0.003,0.002,0.002
0.3058,0.00,0.13,-0.17,0.001,-0.002,0.002
0.3067,0.02,0.06,-0.14,0.002,0.000,0.002
0.3075,0.05,0.07,0.18,0.002,0.004,0.003
0.3083,0.15,0.09,0.35,0.001,0.009,0.004
0.3092,0.11,0.13,0.53,0.001,0.008,0.002
0.3100,0.03,0.15,0.21,-0.001,0.008,0.003
0.3108,0.01,0.10,0.08,0.002,0.010,0.006
0.3117,0.12,0.09,0.12,0.000,0.012,0.004
0.3125,0.15,0.00,0.02,0.004,0.015,0.007
0.3133,0.12,-0.04,0.01,0.007,0.013,0.005
0.3142,0.10,-0.08,-0.10,0.007,0.014,0.007
0.3150,0.13,-0.04,0.05,0.010,0.015,0.005
0.3158,0.12,0.01,0.12,0.010,0.014,0.006
0.3167,0.09,0.08,0.08,0.007,0.015,0.004
0.3175,0.07,0.04,0.02,0.007,0.013,0.005
0.3183,0.06,-0.01,0.04,0.009,0.009,0.004
0.3192,0.05,-0.04,0.05,0.010,0.009,0.003
0.3200,0.02,0.02,0.01,0.008,0.006,0.003
0.3208,-0.03,0.02,-0.05,0.006,0.002,0.003
0.3217,-0.03,0.04,0.05,0.006,0.000,0.001
0.3225,-0.12,0.12,0.02,0.001,-0.002,0.001
0.3233,-0.04,0.14,0.05,-0.001,-0.001,0.002
0.3242,-0.04,0.10,0.37,-0.001,-0.001,0.001
0.3250,-0.05,0.15,0.41,-0.001,-0.001,0.001
0.3258,-0.03,0.19,0.46,-0.001,0.001,0.001
0.3267,0.00,0.22,0.31,0.000,0.006,0.000
0.3275,0.01,0.29,0.15,-0.002,0.007,0.001
0.3283,0.08,0.23,-0.07,0.002,0.012,0.002
0.3292,0.18,0.17,0.06,0.009,0.018,0.002
0.3300,0.25,0.02,0.00,0.019,0.022,0.002
0.3308,0.25,-0.05,0.02,0.032,0.023,0.002
0.3317,0.23,-0.16,0.04,0.043,0.025,0.003
0.3325,0.20,-0.16,-0.17,0.054,0.021,0.001
0.3333,0.22,-0.28,-0.11,0.065,0.020,0.004
0.3342,0.17,-0.27,-0.23,0.075,0.011,0.002
0.3350,0.13,-0.47,0.10,0.088,0.005,0.005
0.3358,0.00,-0.43,-0.04,0.098,-0.005,0.001
0.3367,-0.02,-0.48,0.00,0.106,-0.010,0.003
0.3375,-0.12,-0.44,-0.17,0.114,-0.023,0.000
0.3383,-0.20,-0.48,-0.10,0.119,-0.029,0.002
0.3392,-0.20,-0.44,-0.19,0.127,-0.036,-0.001
0.3400,-0.24,-0.50,-0.07,0.133,-0.041,0.001
0.3408,-0.28,-0.50,-0.13,0.140,-0.048,-0.001
0.3417,-0.29,-0.60,0.12,0.146,-0.048,0.001
0.3425,-0.28,-0.54,0.02,0.151,-0.049,-0.002
0.3433,-0.27,-0.51,0.06,0.152,-0.050,0.000
0.3442,-0.25,-0.50,-0.09,0.158,-0.052,-0.001
0.3450,-0.22,-0.59,0.10,0.164,-0.049,0.000
0.3458,-0.18,-0.63,0.08,0.169,-0.046,-0.002
0.3467,-0.16,-0.65,-0.02,0.172,-0.043,-0.001
0.3475,-0.13,-0.66,-0.07,0.175,-0.039,-0.002
0.3483,-0.10,-0.63,-0.17,0.175,-0.038,-0.001
0.3492,-0.02,-0.70,-0.04,0.177,-0.034,-0.001
0.3500,0.01,-0.72,0.03,0.179,-0.031,-0.002
0.3508,0.00,-0.75,0.21,0.176,-0.029,-0.002
0.3517,-0.05,-0.64,0.03,0.169,-0.031,-0.003
0.3525,-0.06,-0.56,0.32,0.164,-0.030,-0.002
0.3533,-0.06,-0.51,0.09,0.152,-0.036,-0.002
0.3542,-0.11,-0.51,0.07,0.141,-0.041,-0.001
0.3550,-0.16,-0.47,0.10,0.130,-0.040,-0.002
0.3558,-0.12,-0.36,0.05,0.121,-0.038,-0.003
0.3567,-0.12,-0.32,0.35,0.117,-0.038,-0.001
0.3575,-0.15,-0.38,0.33,0.109,-0.039,-0.001
0.3583,-0.20,-0.40,0.04,0.093,-0.037,-0.003
0.3592,-0.15,-0.27,0.13,0.081,-0.032,-0.003
0.3600,-0.15,-0.22,0.29,0.076,-0.033,-0.003
0.3608,-0.18,-0.22,0.31,0.067,-0.030,-0.002
0.3617,-0.09,-0.14,0.29,0.049,-0.024,-0.003
0.3625,-0.06,-0.05,0.09,0.040,-0.020,-0.004
0.3633,-0.10,0.01,0.02,0.027,-0.017,-0.002
0.3642,-0.05,0.16,0.06,0.016,-0.013,-0.005
0.3650,0.02,0.17,0.00,0.012,-0.008,-0.003
0.3658,0.01,0.15,0.20,0.007,-0.005,-0.003
