9.014869928359985352e-01,1.180239766836166382e-01,1.556399941444396973e+00,1.407390475273132324e+00,1.485238790512084961e+00,1.171472311019897461e+00,1.353763103485107422e+00
6.914733052253723145e-01,2.362841129302978516e+00,2.338063240051269531e+00,2.534074783325195312e+00,1.834399819374084473e+00,1.879114866256713867e+00,1.787742495536804199e+00
4.588286280632019043e-01,5.447080731391906738e-01,2.003715336322784424e-01,-2.697378695011138916e-01,5.397159457206726074e-01,2.941715121269226074e-01,9.075675159692764282e-02
4.357629716396331787e-01,-5.048153996467590332e-01,7.230435609817504883e-01,2.884656786918640137e-01,2.447270601987838745e-01,1.437049657106399536e-01,7.462399601936340332e-01
1.304663181304931641e+00,3.416140794754028320e+00,3.992905318737030029e-01,2.080667577683925629e-02,6.631361842155456543e-01,9.539683461189270020e-01,6.502807140350341797e-01
1.777029395103454590e+00,5.976164340972900391e-01,1.549972414970397949e+00,1.516058683395385742e+00,1.601482510566711426e+00,1.463185906410217285e+00,1.583080530166625977e+00
-5.548539161682128906e-01,1.586270635016262531e-03,3.210726976394653320e-01,-2.581408321857452393e-01,1.075726747512817383e-01,-5.645493865013122559e-01,-4.354579150676727295e-01
8.318357467651367188e-01,3.745160400867462158e-01,9.177367687225341797e-01,1.505850791931152344e+00,6.349375844001770020e-01,7.836126089096069336e-01,8.247401118278503418e-01
-1.600920110940933228e-01,7.217884659767150879e-01,2.618246078491210938e-01,9.296653419733047485e-02,9.316526055335998535e-01,8.205145001411437988e-01,6.872828602790832520e-01
8.603435754776000977e-01,1.093969941139221191e+00,8.376857042312622070e-01,9.014455080032348633e-01,8.741459250450134277e-01,9.070738554000854492e-01,8.783257007598876953e-01
