"[-1, -1, -97, 7.75, 1.75, 4, 0]","[-1, -1, -97, 7.75, 1.75, 4, 0]"
"[-1, -1, -97, 7.75, 1.75, 2, 0]","[-1, -1, -97, 7.75, 1.75, 4, 0]"
"[-1, -1, -97, 7.75, 1.75, 2, 1]","[-1, -1, -97, 7.75, 1.75, 2, 0]"
"[-1, -1, -97, 7.75, 1.75, 2, 2]","[-1, -1, -97, 7.75, 1.75, 2, 1]"
"[-1, -1, -98, 7.75, 1.75, 2, 3]","[-1, -1, -97, 7.75, 1.75, 2, 2]"
"[-1, -1, -98, 7.75, 1.75, 2, 3]","[-1, -1, -98, 7.75, 1.75, 2, 3]"
"[-1, -1, -99, 7.75, 1.75, 2, 4]","[-1, -1, -98, 7.75, 1.75, 2, 3]"
"[20, 209, -98, 5.5, -0.75, 2, 5]","[-1, -1, -99, 7.75, 1.75, 2, 4]"
"[20, 209, -99, 5.5, -0.75, 2, 6]","[20, 209, -98, 5.5, -0.75, 2, 5]"
"[20, 209, -100, 5.5, -0.75, 2, 7]","[20, 209, -99, 5.5, -0.75, 2, 6]"
"[20, 209, -100, 5.5, -0.75, 2, 7]","[20, 209, -100, 5.5, -0.75, 2, 7]"
"[23, 212, -63, 61.5, 13.5, 2, 8]","[20, 209, -100, 5.5, -0.75, 2, 7]"
"[23, 212, -63, 61.5, 13.5, 2, 9]","[23, 212, -63, 61.5, 13.5, 2, 8]"
"[24, 213, -38, 111.5, 7.75, 2, 10]","[23, 212, -63, 61.5, 13.5, 2, 9]"
"[24, 213, -38, 111.5, 7.75, 4.5, 10]","[24, 213, -38, 111.5, 7.75, 2, 10]"
"[24, 213, -27, 158.75, 18, 2, 10]","[24, 213, -38, 111.5, 7.75, 4.5, 10]"
"[24, 213, -28, 158.75, 18, 6, 11]","[24, 213, -27, 158.75, 18, 2, 10]"
"[85, 215, -9, 213, 31.5, 6, 11]","[24, 213, -28, 158.75, 18, 6, 11]"
"[85, 215, -9, 213, 31.5, 9, 11]","[85, 215, -9, 213, 31.5, 6, 11]"
"[60, 217, 9, 204, 29, 9, 11]","[85, 215, -9, 213, 31.5, 9, 11]"
"[60, 217, 9, 204, 29, 9, 11]","[60, 217, 9, 204, 29, 9, 11]"
"[54, 217, 26, 192.75, 24.75, 9, 11]","[60, 217, 9, 204, 29, 9, 11]"
"[54, 217, 26, 192.75, 24.75, 6, 11]","[54, 217, 26, 192.75, 24.75, 9, 11]"
"[218, 128, 42, 188.5, 23.25, 6, 10]","[54, 217, 26, 192.75, 24.75, 6, 11]"
"[218, 128, 42, 188.5, 23.25, 4.5, 10]","[218, 128, 42, 188.5, 23.25, 6, 10]"
"[219, 129, 49, 146, -16.25, 2, 10]","[218, 128, 42, 188.5, 23.25, 4.5, 10]"
"[220, 56, 55, 121, -12, 2, 9]","[219, 129, 49, 146, -16.25, 2, 10]"
"[220, 56, 54, 121, -12, 2, 9]","[220, 56, 55, 121, -12, 2, 9]"
"[220, 56, 54, 121, -12, 2, 9]","[220, 56, 54, 121, -12, 2, 9]"
"[221, 129, 49, 61.25, -31.5, 3.5, 9]","[220, 56, 54, 121, -12, 2, 9]"
"[221, 129, 49, 61.25, -31.5, 4, 8]","[221, 129, 49, 61.25, -31.5, 3.5, 9]"
"[221, 129, 48, 61.25, -31.5, 4, 8]","[221, 129, 49, 61.25, -31.5, 4, 8]"
"[223, 34, 39, -10, -102, 4, 8]","[221, 129, 48, 61.25, -31.5, 4, 8]"
"[223, 34, 39, -10, -102, 4.5, 7]","[223, 34, 39, -10, -102, 4, 8]"
"[223, 34, 34, -32.5, -56.25, 4.5, 7]","[223, 34, 39, -10, -102, 4.5, 7]"
"[224, 58, 21, -93.5, -97.5, 6, 7]","[223, 34, 34, -32.5, -56.25, 4.5, 7]"
"[224, 58, 21, -93.5, -97.5, 6, 7]","[224, 58, 21, -93.5, -97.5, 6, 7]"
"[224, 58, 20, -93.5, -97.5, 6, 6]","[224, 58, 21, -93.5, -97.5, 6, 7]"
"[225, 59, 7, -96.5, -44, 6, 6]","[224, 58, 20, -93.5, -97.5, 6, 6]"
"[225, 116, 1, -90.5, 55.5, 6, 6]","[225, 59, 7, -96.5, -44, 6, 6]"
"[225, 116, 1, -90.5, 55.5, 6, 6]","[225, 116, 1, -90.5, 55.5, 6, 6]"
"[226, 123, -10, -117, 3.25, 6, 6]","[225, 116, 1, -90.5, 55.5, 6, 6]"
"[226, 201, -15, -98.25, 29.25, 6, 6]","[226, 123, -10, -117, 3.25, 6, 6]"
"[226, 201, -15, -98.25, 29.25, 6, 6]","[226, 201, -15, -98.25, 29.25, 6, 6]"
"[217, 226, -18, -89.75, 29.75, 6, 7]","[226, 201, -15, -98.25, 29.25, 6, 6]"
"[149, 227, -22, -77, 8.25, 6, 7]","[217, 226, -18, -89.75, 29.75, 6, 7]"
"[149, 227, -22, -77, 8.25, 6, 7]","[149, 227, -22, -77, 8.25, 6, 7]"
"[121, 227, -20, -34, 28, 6, 7]","[149, 227, -22, -77, 8.25, 6, 7]"
"[121, 227, -20, -34, 28, 6, 7]","[121, 227, -20, -34, 28, 6, 7]"
"[121, 227, -20, -34, 28, 2, 7]","[121, 227, -20, -34, 28, 6, 7]"
"[104, 228, -16, 1.25, 36.75, 2, 7]","[121, 227, -20, -34, 28, 2, 7]"
"[98, 228, -9, 28.75, 6, 2, 8]","[104, 228, -16, 1.25, 36.75, 2, 7]"
"[98, 228, -9, 28.75, 6, 9, 8]","[98, 228, -9, 28.75, 6, 2, 8]"
"[177, 228, -2, 63.25, 2, 9, 8]","[98, 228, -9, 28.75, 6, 9, 8]"
"[189, 228, 2, 67, -45, 9, 8]","[177, 228, -2, 63.25, 2, 9, 8]"
"[189, 228, 2, 67, -45, 3.5, 8]","[189, 228, 2, 67, -45, 9, 8]"
