"['109', '209', '-63']","['109', '209', '-64']","['109', '209', '-72']","['109', '209', '-72']"
"['109', '209', '-61']","['109', '209', '-63']","['109', '209', '-64']","['109', '209', '-72']"
"['109', '209', '-55']","['109', '209', '-61']","['109', '209', '-63']","['109', '209', '-64']"
"['209', '179', '-51']","['209', '179', '-53']","['109', '209', '-55']","['109', '209', '-61']"
"['209', '179', '-48']","['209', '179', '-51']","['209', '179', '-53']","['109', '209', '-55']"
"['109', '209', '-30']","['109', '209', '-33']","['109', '209', '-37']","['109', '209', '-41']"
"['109', '209', '-27']","['109', '209', '-30']","['109', '209', '-33']","['109', '209', '-37']"
"['109', '209', '-24']","['109', '209', '-27']","['109', '209', '-30']","['109', '209', '-33']"
"['109', '209', '-24']","['109', '209', '-24']","['109', '209', '-27']","['109', '209', '-30']"
"['209', '179', '-10']","['209', '179', '-14']","['209', '179', '-18']","['109', '209', '-24']"
"['167', '209', '-8']","['155', '209', '-9']","['209', '179', '-10']","['209', '179', '-14']"
"['209', '179', '-4']","['167', '209', '-6']","['167', '209', '-8']","['155', '209', '-9']"
"['209', '179', '-2']","['209', '179', '-4']","['167', '209', '-6']","['167', '209', '-8']"
"['209', '179', '0']","['209', '179', '0']","['191', '209', '0']","['191', '209', '-1']"
"['209', '179', '2']","['209', '179', '0']","['209', '179', '0']","['191', '209', '0']"
"['209', '179', '4']","['209', '179', '3']","['209', '209', '4']","['209', '209', '4']"
"['209', '201', '5']","['209', '198', '3']","['209', '179', '5']","['209', '179', '4']"
"['209', '195', '4']","['209', '201', '6']","['209', '201', '5']","['209', '198', '3']"
"['209', '201', '6']","['209', '195', '4']","['209', '201', '6']","['209', '201', '5']"
"['209', '179', '8']","['209', '192', '7']","['209', '201', '8']","['209', '201', '6']"
"['209', '179', '10']","['209', '179', '8']","['209', '192', '7']","['209', '201', '8']"
"['209', '179', '8']","['209', '179', '10']","['209', '179', '8']","['209', '192', '7']"
"['209', '186', '10']","['209', '179', '8']","['209', '179', '10']","['209', '179', '8']"
"['209', '180', '14']","['209', '180', '13']","['204', '209', '13']","['204', '209', '10']"
"['204', '209', '18']","['209', '171', '15']","['209', '180', '17']","['209', '180', '14']"
"['209', '165', '17']","['209', '165', '15']","['209', '159', '16']","['204', '209', '18']"
"['209', '165', '14']","['209', '162', '13']","['209', '162', '15']","['209', '165', '17']"
"['209', '180', '10']","['199', '209', '9']","['209', '171', '12']","['204', '209', '10']"
"['209', '180', '10']","['209', '180', '10']","['199', '209', '9']","['209', '171', '12']"
"['209', '183', '10']","['209', '180', '10']","['209', '180', '10']","['199', '209', '9']"
"['209', '183', '7']","['204', '209', '8']","['204', '209', '9']","['209', '179', '8']"
"['209', '186', '8']","['209', '183', '7']","['204', '209', '8']","['204', '209', '9']"
"['209', '186', '8']","['209', '186', '8']","['209', '183', '7']","['204', '209', '8']"
"['204', '209', '7']","['209', '186', '8']","['209', '186', '8']","['209', '183', '7']"
"['204', '209', '8']","['204', '209', '9']","['204', '209', '7']","['209', '186', '8']"
"['209', '183', '10']","['209', '183', '10']","['204', '209', '10']","['204', '209', '8']"
"['209', '180', '11']","['209', '180', '12']","['209', '179', '10']","['209', '183', '10']"
"['209', '179', '11']","['209', '180', '11']","['209', '180', '12']","['209', '179', '10']"
"['209', '174', '12']","['209', '179', '11']","['209', '180', '11']","['209', '180', '12']"
"['209', '174', '12']","['209', '179', '13']","['204', '209', '11']","['204', '209', '11']"
"['209', '177', '12']","['209', '177', '12']","['209', '174', '12']","['209', '179', '13']"
"['209', '171', '12']","['209', '177', '14']","['209', '177', '12']","['209', '177', '12']"
"['209', '171', '11']","['204', '209', '13']","['204', '209', '11']","['204', '209', '11']"
"['209', '177', '13']","['209', '177', '12']","['209', '171', '11']","['204', '209', '13']"
"['209', '180', '8']","['209', '180', '7']","['209', '180', '7']","['209', '174', '9']"
"['209', '189', '7']","['209', '189', '7']","['209', '189', '6']","['209', '180', '8']"
"['209', '189', '5']","['209', '189', '5']","['209', '189', '7']","['209', '189', '7']"
"['209', '179', '7']","['209', '189', '6']","['209', '189', '6']","['209', '189', '5']"
"['209', '189', '6']","['209', '179', '7']","['209', '179', '7']","['209', '179', '7']"
"['204', '209', '4']","['204', '209', '5']","['209', '189', '5']","['209', '189', '5']"
"['209', '195', '5']","['204', '209', '4']","['204', '209', '5']","['209', '189', '5']"
"['209', '195', '5']","['209', '195', '5']","['204', '209', '4']","['204', '209', '5']"
"['209', '195', '5']","['209', '195', '5']","['209', '195', '5']","['204', '209', '4']"
"['209', '179', '5']","['209', '179', '3']","['209', '195', '5']","['209', '195', '5']"
"['209', '189', '4']","['209', '179', '4']","['209', '179', '4']","['209', '179', '5']"
"['209', '189', '3']","['209', '189', '4']","['209', '179', '4']","['209', '179', '4']"
"['209', '198', '3']","['209', '189', '3']","['209', '189', '4']","['209', '179', '4']"
"['209', '198', '4']","['209', '198', '3']","['209', '189', '3']","['209', '189', '4']"
"['209', '198', '4']","['209', '198', '4']","['209', '198', '3']","['209', '189', '3']"
"['209', '179', '4']","['209', '179', '2']","['209', '198', '4']","['209', '198', '4']"
