pitch
yaw
left
right
"['151', '100', '154', 1]","['142', '0', '0', 1.5]","['142', '0', '0', 1.5]",4,242,100,61,0.04724574089050293
"['154', '100', '154', 0.5]","['151', '100', '154', 1]","['142', '0', '0', 1.5]",6,175,100,50,0.04849553108215332
"['159', '242', '100', 1]","['154', '100', '154', 0.5]","['151', '100', '154', 1]",4,250,100,49,0.046720266342163086
"['159', '242', '100', 1]","['159', '242', '100', 1]","['154', '100', '154', 0.5]",4,250,100,40,0.046668291091918945
"['158', '175', '100', 2]","['159', '242', '100', 1]","['159', '242', '100', 1]",2,250,100,58,0.04481983184814453
"['128', '250', '100', 1]","['158', '175', '100', 2]","['159', '242', '100', 1]",4,250,100,48,0.04797697067260742
"['125', '250', '100', 1]","['128', '250', '100', 1]","['158', '175', '100', 2]",4,228,100,48,0.05354166030883789
"['124', '250', '100', 1]","['125', '250', '100', 1]","['128', '250', '100', 1]",4,225,100,44,0.04924654960632324
"['118', '228', '100', 1]","['124', '250', '100', 1]","['125', '250', '100', 1]",4,224,100,53,0.05305314064025879
"['115', '225', '100', 1]","['118', '228', '100', 1]","['124', '250', '100', 1]",4,218,100,47,0.04699563980102539
"['112', '224', '100', 1]","['115', '225', '100', 1]","['118', '228', '100', 1]",4,215,100,61,0.04770326614379883
"['112', '224', '100', 1]","['112', '224', '100', 1]","['115', '225', '100', 1]",4,212,100,40,0.04625535011291504
"['108', '218', '100', 1]","['112', '224', '100', 1]","['112', '224', '100', 1]",4,212,100,61,0.04761981964111328
"['108', '218', '100', 1]","['108', '218', '100', 1]","['112', '224', '100', 1]",4,208,100,51,0.04642319679260254
"['105', '212', '100', 1]","['108', '218', '100', 1]","['108', '218', '100', 1]",4,208,100,47,0.0624692440032959
"['104', '208', '100', 1]","['105', '212', '100', 1]","['108', '218', '100', 1]",4,205,100,39,0.059287071228027344
"['99', '208', '100', 1]","['104', '208', '100', 1]","['105', '212', '100', 1]",4,204,100,63,0.04656553268432617
"['99', '208', '100', 1]","['99', '208', '100', 1]","['104', '208', '100', 1]",4,199,100,48,0.04721856117248535
"['100', '205', '100', 1]","['99', '208', '100', 1]","['99', '208', '100', 1]",4,199,100,48,0.045801639556884766
"['99', '204', '100', 1]","['100', '205', '100', 1]","['99', '208', '100', 1]",4,200,100,48,0.04623889923095703
"['98', '199', '100', 1]","['99', '204', '100', 1]","['100', '205', '100', 1]",4,199,100,48,0.047676801681518555
"['94', '199', '100', 0.5]","['98', '199', '100', 1]","['99', '204', '100', 1]",7,149,100,48,0.057248592376708984
"['94', '199', '100', 1]","['94', '199', '100', 0.5]","['98', '199', '100', 1]",4,194,100,48,0.04942154884338379
"['89', '199', '100', 1]","['94', '199', '100', 1]","['94', '199', '100', 0.5]",4,194,100,64,0.04791450500488281
"['89', '194', '100', 1]","['89', '199', '100', 1]","['94', '199', '100', 1]",4,189,100,39,0.04967904090881348
"['89', '194', '100', 1]","['89', '194', '100', 1]","['89', '199', '100', 1]",4,189,100,59,0.06212496757507324
"['87', '189', '100', 1]","['89', '194', '100', 1]","['89', '194', '100', 1]",4,189,100,55,0.09150266647338867
"['87', '189', '100', 1]","['87', '189', '100', 1]","['89', '194', '100', 1]",4,187,100,46,0.04760932922363281
"['85', '189', '100', 1]","['87', '189', '100', 1]","['87', '189', '100', 1]",4,187,100,50,0.05237126350402832
"['86', '189', '100', 1]","['85', '189', '100', 1]","['87', '189', '100', 1]",4,185,100,48,0.04954695701599121
"['83', '187', '100', 1]","['86', '189', '100', 1]","['85', '189', '100', 1]",4,186,100,50,0.04775047302246094
"['82', '185', '100', 1]","['83', '187', '100', 1]","['86', '189', '100', 1]",4,183,100,47,0.0520477294921875
"['84', '186', '100', 1.5]","['82', '185', '100', 1]","['83', '187', '100', 1]",1,223,100,49,0.04787015914916992
"['80', '183', '100', 1]","['84', '186', '100', 1.5]","['82', '185', '100', 1]",4,184,100,48,0.045435190200805664
"['81', '13', '100', 2]","['80', '183', '100', 1]","['84', '186', '100', 1.5]",2,250,100,59,0.04623723030090332
"['78', '183', '100', 1]","['81', '13', '100', 2]","['80', '183', '100', 1]",4,181,100,50,0.06230807304382324
"['80', '250', '100', 1.5]","['78', '183', '100', 1]","['81', '13', '100', 2]",1,217,100,49,0.04881715774536133
"['83', '181', '100', 1]","['80', '250', '100', 1.5]","['78', '183', '100', 1]",4,180,100,47,0.04876279830932617
"['79', '181', '100', 1]","['83', '181', '100', 1]","['80', '250', '100', 1.5]",4,183,100,54,0.05884909629821777
"['78', '181', '100', 1]","['79', '181', '100', 1]","['83', '181', '100', 1]",4,179,100,49,0.04700970649719238
"['78', '183', '100', 1]","['78', '181', '100', 1]","['79', '181', '100', 1]",4,178,100,50,0.04645895957946777
"['75', '183', '100', 1]","['78', '183', '100', 1]","['78', '181', '100', 1]",4,178,100,47,0.046623945236206055
"['74', '179', '100', 0.5]","['75', '183', '100', 1]","['78', '183', '100', 1]",5,137,100,52,0.04587841033935547
"['70', '178', '100', 1]","['74', '179', '100', 0.5]","['75', '183', '100', 1]",4,174,100,49,0.05762338638305664
"['71', '178', '100', 1]","['70', '178', '100', 1]","['74', '179', '100', 0.5]",4,170,100,48,0.04901313781738281
"['74', '174', '100', 1]","['71', '178', '100', 1]","['70', '178', '100', 1]",4,171,100,48,0.06342387199401855
"['71', '170', '100', 1]","['74', '174', '100', 1]","['71', '178', '100', 1]",4,174,100,58,0.03209280967712402
"['72', '171', '100', 1]","['71', '170', '100', 1]","['74', '174', '100', 1]",4,171,100,50,0.04703807830810547
"['70', '171', '100', 1]","['72', '171', '100', 1]","['71', '170', '100', 1]",4,172,100,51,0.06218671798706055
"['68', '171', '100', 1]","['70', '171', '100', 1]","['72', '171', '100', 1]",4,170,100,43,0.0470428466796875
"['68', '172', '100', 1]","['68', '171', '100', 1]","['70', '171', '100', 1]",4,168,100,56,0.05072617530822754
"['64', '172', '100', 1]","['68', '172', '100', 1]","['68', '171', '100', 1]",4,168,100,49,0.04833674430847168
"['66', '170', '100', 1]","['64', '172', '100', 1]","['68', '172', '100', 1]",4,164,100,52,0.04788041114807129
"['70', '170', '100', 1]","['66', '170', '100', 1]","['64', '172', '100', 1]",4,166,100,42,0.0551600456237793
"['66', '164', '100', 1]","['70', '170', '100', 1]","['66', '170', '100', 1]",4,170,100,57,0.04653429985046387
"['66', '166', '100', 1]","['66', '164', '100', 1]","['70', '170', '100', 1]",4,166,100,47,0.04691815376281738
"['62', '170', '100', 1]","['66', '166', '100', 1]","['66', '164', '100', 1]",4,166,100,48,0.04765748977661133
"['62', '16', '100', 1]","['62', '170', '100', 1]","['66', '166', '100', 1]",4,162,100,49,0.059740543365478516
"['57', '166', '100', 1]","['62', '16', '100', 1]","['62', '170', '100', 1]",4,162,100,57,0.0485537052154541
"['58', '162', '100', 1]","['57', '166', '100', 1]","['62', '16', '100', 1]",4,157,100,51,0.0503230094909668
"['61', '162', '100', 1]","['58', '162', '100', 1]","['57', '166', '100', 1]",4,158,100,42,0.060721397399902344
"['56', '157', '100', 1]","['61', '162', '100', 1]","['58', '162', '100', 1]",4,161,100,59,0.047310829162597656
"['55', '157', '100', 1]","['56', '157', '100', 1]","['61', '162', '100', 1]",4,156,100,40,0.046683311462402344
"['59', '158', '100', 1]","['55', '157', '100', 1]","['56', '157', '100', 1]",4,155,100,60,0.045835256576538086
"['58', '161', '10', 1]","['59', '158', '100', 1]","['55', '157', '100', 1]",4,159,100,41,0.04723000526428223
"['56', '156', '100', 1]","['58', '161', '10', 1]","['59', '158', '100', 1]",4,158,100,59,0.05291318893432617
"['55', '155', '100', 1]","['56', '156', '100', 1]","['58', '161', '10', 1]",4,156,100,48,0.04806113243103027
"['53', '155', '100', 1]","['55', '155', '100', 1]","['56', '156', '100', 1]",4,155,100,48,0.0548243522644043
"['55', '156', '100', 1]","['53', '155', '100', 1]","['55', '155', '100', 1]",4,153,100,44,0.045960187911987305
"['50', '155', '100', 1.5]","['55', '156', '100', 1]","['53', '155', '100', 1]",1,182,100,52,0.04596853256225586
"['48', '155', '100', 1]","['50', '155', '100', 1.5]","['55', '156', '100', 1]",4,150,100,48,0.04773759841918945
"['53', '150', '100', 1]","['48', '155', '100', 1]","['50', '155', '100', 1.5]",4,148,100,52,0.06267094612121582
"['50', '148', '100', 1]","['53', '150', '100', 1]","['48', '155', '100', 1]",4,153,100,59,0.04853391647338867
"['52', '148', '100', 1]","['50', '148', '100', 1]","['53', '150', '100', 1]",4,150,100,49,0.0485682487487793
"['52', '148', '100', 1]","['52', '148', '100', 1]","['50', '148', '100', 1]",4,152,100,51,0.05889558792114258
"['49', '153', '100', 1]","['52', '148', '100', 1]","['52', '148', '100', 1]",4,152,100,40,0.04624319076538086
"['51', '153', '100', 1]","['49', '153', '100', 1]","['52', '148', '100', 1]",4,149,100,60,0.04689788818359375
"['49', '152', '100', 1]","['51', '153', '100', 1]","['49', '153', '100', 1]",4,151,100,50,0.046021223068237305
"['49', '152', '100', 1]","['49', '152', '100', 1]","['51', '153', '100', 1]",4,149,100,48,0.04612135887145996
"['52', '149', '100', 1]","['49', '152', '100', 1]","['49', '152', '100', 1]",4,149,100,48,0.05781865119934082
"['48', '149', '100', 1]","['52', '149', '100', 1]","['49', '152', '100', 1]",4,152,100,49,0.048921823501586914
"['48', '149', '100', 1]","['48', '149', '100', 1]","['52', '149', '100', 1]",4,148,100,48,0.04972338676452637
"['51', '152', '100', 1]","['48', '149', '100', 1]","['48', '149', '100', 1]",4,148,100,48,0.04667019844055176
"['50', '148', '100', 1]","['51', '152', '100', 1]","['48', '149', '100', 1]",4,151,100,50,0.04723238945007324
"['50', '151', '100', 1]","['50', '148', '100', 1]","['51', '152', '100', 1]",4,150,100,48,0.050850629806518555
"['51', '151', '100', 1.5]","['50', '151', '100', 1]","['50', '148', '100', 1]",1,175,100,53,0.05624699592590332
"['54', '151', '100', 1]","['51', '151', '100', 1.5]","['50', '151', '100', 1]",4,151,100,49,0.04724907875061035
"['52', '175', '100', 1]","['54', '151', '100', 1]","['51', '151', '100', 1.5]",4,154,100,51,0.045835256576538086
"['52', '175', '100', 1]","['52', '175', '100', 1]","['54', '151', '100', 1]",4,152,100,46,0.04768061637878418
"['52', '151', '100', 1.5]","['52', '175', '100', 1]","['52', '175', '100', 1]",1,178,100,50,0.04581141471862793
"['49', '154', '100', 1]","['52', '151', '100', 1.5]","['52', '175', '100', 1]",4,152,100,48,0.0461277961730957
"['48', '154', '100', 1]","['49', '154', '100', 1]","['52', '151', '100', 1.5]",4,149,100,48,0.06202387809753418
"['52', '152', '100', 1]","['48', '154', '100', 1]","['49', '154', '100', 1]",4,148,100,48,0.04844522476196289
"['50', '149', '100', 1]","['52', '152', '100', 1]","['48', '154', '100', 1]",4,152,100,60,0.060329437255859375
"['50', '149', '100', 1]","['50', '149', '100', 1]","['52', '152', '100', 1]",4,150,100,50,0.04724383354187012
"['51', '148', '100', 1]","['50', '149', '100', 1]","['50', '149', '100', 1]",4,150,100,50,0.04659891128540039
"['48', '152', '100', 1]","['51', '148', '100', 1]","['50', '149', '100', 1]",4,151,100,45,0.04682183265686035
"['53', '150', '100', 1]","['48', '152', '100', 1]","['51', '148', '100', 1]",4,148,100,54,0.04530763626098633
"['53', '150', '100', 1]","['53', '150', '100', 1]","['48', '152', '100', 1]",4,153,100,51,0.04744243621826172
"['49', '151', '100', 1]","['53', '150', '100', 1]","['53', '150', '100', 1]",4,153,100,50,0.046911001205444336
"['49', '148', '100', 1]","['49', '151', '100', 1]","['53', '150', '100', 1]",4,149,100,44,0.05980968475341797
"['48', '153', '100', 1]","['49', '148', '100', 1]","['49', '151', '100', 1]",4,149,100,54,0.04577803611755371
"['45', '149', '100', 1]","['48', '153', '100', 1]","['49', '148', '100', 1]",4,148,100,48,0.05208134651184082
"['45', '149', '100', 1]","['45', '149', '100', 1]","['48', '153', '100', 1]",4,145,100,48,0.04624676704406738
"['47', '148', '100', 1]","['45', '149', '100', 1]","['45', '149', '100', 1]",4,145,100,48,0.058458805084228516
"['51', '145', '100', 1]","['47', '148', '100', 1]","['45', '149', '100', 1]",4,147,100,49,0.053663015365600586
"['50', '145', '100', 1]","['51', '145', '100', 1]","['47', '148', '100', 1]",4,151,100,51,0.048207759857177734
"['50', '145', '100', 1]","['50', '145', '100', 1]","['51', '145', '100', 1]",4,150,100,43,0.049018144607543945
"['56', '151', '100', 1]","['50', '145', '100', 1]","['50', '145', '100', 1]",4,150,100,57,0.0516510009765625
"['53', '150', '100', 1]","['56', '151', '100', 1]","['50', '145', '100', 1]",4,156,100,50,0.04654979705810547
"['50', '150', '100', 1]","['53', '150', '100', 1]","['56', '151', '100', 1]",4,153,100,50,0.04588890075683594
"['49', '150', '100', 1]","['50', '150', '100', 1]","['53', '150', '100', 1]",4,150,100,43,0.06328272819519043
"['48', '150', '100', 1]","['49', '150', '100', 1]","['50', '150', '100', 1]",4,149,100,48,0.04736948013305664
"['47', '150', '100', 1]","['48', '150', '100', 1]","['49', '150', '100', 1]",4,148,100,49,0.04970097541809082
"['50', '149', '100', 1]","['47', '150', '100', 1]","['48', '150', '100', 1]",4,147,100,46,0.058017730712890625
"['53', '149', '100', 1]","['50', '149', '100', 1]","['47', '150', '100', 1]",4,150,100,49,0.04724264144897461
"['58', '149', '100', 1]","['53', '149', '100', 1]","['50', '149', '100', 1]",4,153,100,61,0.04687786102294922
"['57', '147', '100', 1]","['58', '149', '100', 1]","['53', '149', '100', 1]",4,158,100,50,0.04577207565307617
"['55', '150', '100', 1]","['57', '147', '100', 1]","['58', '149', '100', 1]",4,157,100,40,0.04607105255126953
"['61', '153', '100', 1]","['55', '150', '100', 1]","['57', '147', '100', 1]",4,155,100,58,0.04671764373779297
"['60', '158', '100', 1]","['61', '153', '100', 1]","['55', '150', '100', 1]",4,161,100,51,0.060896873474121094
"['57', '155', '100', 1]","['60', '158', '100', 1]","['61', '153', '100', 1]",4,160,100,51,0.04856133460998535
