pitch
yaw
left
right
"['136', '140', '140', 4]","['138', '0', '0', 1.5]","['138', '0', '0', 1.5]",4,250,100,60,4.499634742736816
"['136', '140', '140', 4]","['136', '140', '140', 4]","['138', '0', '0', 1.5]",4,250,100,40,0.06162381172180176
"['132', '250', '100', 4]","['136', '140', '140', 4]","['136', '140', '140', 4]",4,250,100,63,0.04787874221801758
"['133', '250', '100', 4]","['132', '250', '100', 4]","['136', '140', '140', 4]",4,250,100,51,0.04615974426269531
"['134', '250', '100', 5]","['133', '250', '100', 4]","['132', '250', '100', 4]",7,250,100,46,0.04625892639160156
"['91', '250', '100', 5]","['101', '250', '100', 1.5]","['104', '250', '100', 1.5]",7,250,100,50,0.0356907844543457
"['87', '250', '100', 5]","['91', '250', '100', 5]","['101', '250', '100', 1.5]",5,250,100,40,0.058031558990478516
"['83', '250', '100', 2]","['87', '250', '100', 5]","['91', '250', '100', 5]",2,250,100,56,0.047026872634887695
"['82', '250', '100', 2]","['83', '250', '100', 2]","['87', '250', '100', 5]",2,250,100,49,0.046514272689819336
"['82', '250', '100', 1.5]","['82', '250', '100', 2]","['83', '250', '100', 2]",1,223,100,48,0.046990156173706055
"['46', '223', '100', 1.5]","['46', '223', '100', 1.5]","['51', '223', '100', 1.5]",1,169,100,39,0.041185617446899414
"['41', '223', '100', 3]","['46', '223', '100', 1.5]","['46', '223', '100', 1.5]",3,238,100,60,0.06371927261352539
"['41', '223', '100', 3]","['41', '223', '100', 3]","['46', '223', '100', 1.5]",3,223,100,48,0.04826784133911133
"['29', '223', '100', 5]","['41', '223', '100', 3]","['41', '223', '100', 3]",6,250,100,43,0.047410011291503906
"['22', '223', '100', 5]","['29', '223', '100', 5]","['41', '223', '100', 3]",6,245,100,54,0.04681062698364258
"['-9', '245', '100', 5]","['-7', '245', '100', 1.5]","['-3', '245', '100', 1.5]",6,100,135,63,0.04662680625915527
"['-16', '245', '100', 5]","['-9', '245', '100', 5]","['-7', '245', '100', 1.5]",6,100,145,48,0.04780077934265137
"['-24', '245', '100', 5]","['-16', '245', '100', 5]","['-9', '245', '100', 5]",6,100,180,49,0.046268463134765625
"['-26', '100', '135', 5]","['-24', '245', '100', 5]","['-16', '245', '100', 5]",6,100,220,40,0.05836319923400879
"['-37', '100', '220', 5]","['-26', '100', '135', 5]","['-24', '245', '100', 5]",6,100,230,48,0.049005985260009766
"['-27', '100', '230', 5]","['-35', '100', '230', 1.5]","['-39', '100', '230', 1.5]",6,100,250,49,0.05757451057434082
"['-23', '100', '230', 3]","['-27', '100', '230', 5]","['-35', '100', '230', 1.5]",3,100,181,46,0.04643726348876953
"['-21', '100', '250', 5]","['-23', '100', '230', 3]","['-27', '100', '230', 5]",6,100,215,40,0.0458986759185791
"['-13', '100', '250', 3]","['-21', '100', '250', 5]","['-23', '100', '230', 3]",3,100,163,59,0.04600691795349121
"['-12', '100', '181', 5]","['-13', '100', '250', 3]","['-21', '100', '250', 5]",6,100,165,48,0.04697442054748535
