pitch
yaw
left
right
"['142', '140', '140', 2]","['137', '0', '0', 1.5]","['137', '0', '0', 1.5]",2,250,100,53,2.545217990875244
"['142', '140', '140', 5]","['142', '140', '140', 2]","['137', '0', '0', 1.5]",7,250,100,48,0.052161455154418945
"['142', '250', '100', 5]","['142', '140', '140', 5]","['142', '140', '140', 2]",7,250,100,38,0.04658699035644531
"['140', '250', '100', 5]","['142', '250', '100', 5]","['142', '140', '140', 5]",5,250,100,62,0.06246495246887207
"['138', '250', '100', 2]","['140', '250', '100', 5]","['142', '250', '100', 5]",2,250,100,49,0.04660177230834961
"['129', '250', '100', 2]","['138', '250', '100', 2]","['140', '250', '100', 5]",2,250,100,41,0.050641536712646484
"['125', '250', '100', 2]","['129', '250', '100', 2]","['138', '250', '100', 2]",2,250,100,58,0.04897713661193848
"['120', '250', '100', 2]","['125', '250', '100', 2]","['129', '250', '100', 2]",2,250,100,50,0.05615496635437012
"['116', '250', '100', 2]","['120', '250', '100', 2]","['125', '250', '100', 2]",2,250,100,51,0.04542255401611328
"['113', '250', '100', 2]","['116', '250', '100', 2]","['120', '250', '100', 2]",2,250,100,48,0.04648756980895996
"['108', '250', '100', 2]","['113', '250', '100', 2]","['116', '250', '100', 2]",2,250,100,48,0.04690885543823242
"['105', '250', '100', 2]","['108', '250', '100', 2]","['113', '250', '100', 2]",2,250,100,48,0.046799659729003906
"['103', '250', '100', 5]","['105', '250', '100', 2]","['108', '250', '100', 2]",7,250,100,48,0.04677939414978027
"['101', '250', '100', 2]","['103', '250', '100', 5]","['105', '250', '100', 2]",2,250,100,47,0.0630183219909668
"['98', '250', '100', 2]","['101', '250', '100', 2]","['103', '250', '100', 5]",2,250,100,60,0.04892110824584961
"['95', '250', '100', 2]","['98', '250', '100', 2]","['101', '250', '100', 2]",2,250,100,50,0.056169748306274414
"['90', '250', '100', 2]","['95', '250', '100', 2]","['98', '250', '100', 2]",2,250,100,49,0.04735231399536133
"['87', '250', '100', 2]","['90', '250', '100', 2]","['95', '250', '100', 2]",2,250,100,52,0.04515409469604492
"['81', '250', '100', 1.5]","['87', '250', '100', 2]","['90', '250', '100', 2]",1,230,100,49,0.04832339286804199
"['78', '250', '100', 2]","['81', '250', '100', 1.5]","['87', '250', '100', 2]",2,250,100,52,0.045891523361206055
"['77', '250', '100', 4]","['78', '250', '100', 2]","['81', '250', '100', 1.5]",4,250,100,47,0.05930519104003906
"['69', '250', '100', 3]","['77', '250', '100', 4]","['78', '250', '100', 2]",3,250,100,51,0.04941606521606445
"['64', '250', '100', 2]","['69', '250', '100', 3]","['77', '250', '100', 4]",2,238,100,49,0.04356956481933594
"['61', '250', '100', 2]","['64', '250', '100', 2]","['69', '250', '100', 3]",2,228,100,48,0.04615068435668945
"['55', '238', '100', 2]","['61', '250', '100', 2]","['64', '250', '100', 2]",2,222,100,48,0.04795193672180176
"['52', '238', '100', 2]","['55', '238', '100', 2]","['61', '250', '100', 2]",2,210,100,48,0.046843528747558594
"['48', '228', '100', 2]","['52', '238', '100', 2]","['55', '238', '100', 2]",2,204,100,61,0.04598212242126465
"['45', '228', '100', 2]","['48', '228', '100', 2]","['52', '238', '100', 2]",2,196,100,46,0.060597896575927734
