pitch
yaw
left
right
"['136', '140', '140', 100]","['134', '0', '0', 0]","['134', '0', '0', 0]",4,200,120,49,1.9890403747558594
"['133', '140', '140', 100]","['136', '140', '140', 100]","['134', '0', '0', 0]",4,200,120,43,0.04514122009277344
"['131', '200', '120', 100]","['133', '140', '140', 100]","['136', '140', '140', 100]",4,200,120,56,0.06226634979248047
"['130', '200', '120', 100]","['131', '200', '120', 100]","['133', '140', '140', 100]",5,220,100,48,0.04846835136413574
"['127', '200', '120', 100]","['130', '200', '120', 100]","['131', '200', '120', 100]",4,200,120,49,0.05898284912109375
"['126', '220', '100', 100]","['127', '200', '120', 100]","['130', '200', '120', 100]",4,200,120,46,0.04682302474975586
"['120', '220', '100', 100]","['126', '220', '100', 100]","['127', '200', '120', 100]",4,200,120,49,0.047301292419433594
"['115', '200', '120', 100]","['120', '220', '100', 100]","['126', '220', '100', 100]",4,200,120,48,0.04562711715698242
"['115', '200', '120', 100]","['115', '200', '120', 100]","['120', '220', '100', 100]",4,200,120,48,0.04876565933227539
"['110', '200', '120', 100]","['115', '200', '120', 100]","['115', '200', '120', 100]",4,200,120,55,0.05528831481933594
"['109', '200', '120', 100]","['110', '200', '120', 100]","['115', '200', '120', 100]",5,220,100,59,0.04891800880432129
"['104', '200', '120', 100]","['109', '200', '120', 100]","['110', '200', '120', 100]",4,200,120,50,0.04825782775878906
"['103', '220', '100', 100]","['104', '200', '120', 100]","['109', '200', '120', 100]",4,200,120,50,0.06123471260070801
"['103', '200', '120', 100]","['103', '220', '100', 100]","['104', '200', '120', 100]",4,200,120,40,0.04686307907104492
"['100', '200', '120', 100]","['103', '200', '120', 100]","['103', '220', '100', 100]",4,200,120,59,0.04710888862609863
"['99', '200', '120', 100]","['100', '200', '120', 100]","['103', '200', '120', 100]",4,200,120,49,0.046704769134521484
"['97', '200', '120', 100]","['99', '200', '120', 100]","['100', '200', '120', 100]",4,200,120,48,0.0470278263092041
"['97', '200', '120', 100]","['97', '200', '120', 100]","['99', '200', '120', 100]",4,200,120,43,0.052925825119018555
"['96', '200', '120', 100]","['97', '200', '120', 100]","['97', '200', '120', 100]",4,200,120,53,0.04809832572937012
"['95', '200', '120', 100]","['96', '200', '120', 100]","['97', '200', '120', 100]",4,200,120,49,0.049143075942993164
"['92', '200', '120', 100]","['95', '200', '120', 100]","['96', '200', '120', 100]",4,200,120,47,0.05201601982116699
"['91', '200', '120', 100]","['92', '200', '120', 100]","['95', '200', '120', 100]",4,200,120,48,0.04616594314575195
"['85', '200', '120', 100]","['91', '200', '120', 100]","['92', '200', '120', 100]",4,200,120,64,0.050905704498291016
"['83', '200', '120', 100]","['85', '200', '120', 100]","['91', '200', '120', 100]",4,200,120,50,0.04256582260131836
"['84', '200', '120', 100]","['83', '200', '120', 100]","['85', '200', '120', 100]",7,230,100,48,0.06160783767700195
"['80', '200', '120', 100]","['84', '200', '120', 100]","['83', '200', '120', 100]",4,200,120,40,0.04924726486206055
"['82', '230', '100', 100]","['80', '200', '120', 100]","['84', '200', '120', 100]",4,200,120,61,0.04895734786987305
"['76', '230', '100', 100]","['82', '230', '100', 100]","['80', '200', '120', 100]",4,200,120,51,0.05712628364562988
"['76', '200', '120', 100]","['76', '230', '100', 100]","['82', '230', '100', 100]",4,200,120,48,0.049307823181152344
"['77', '200', '120', 100]","['76', '200', '120', 100]","['76', '230', '100', 100]",4,200,120,39,0.04759836196899414
"['73', '200', '120', 100]","['77', '200', '120', 100]","['76', '200', '120', 100]",4,200,120,58,0.04617166519165039
"['73', '200', '120', 100]","['73', '200', '120', 100]","['77', '200', '120', 100]",4,200,120,47,0.047430992126464844
"['71', '200', '120', 100]","['73', '200', '120', 100]","['73', '200', '120', 100]",4,200,120,49,0.05495309829711914
"['71', '200', '120', 100]","['71', '200', '120', 100]","['73', '200', '120', 100]",4,200,120,46,0.04796457290649414
"['69', '200', '120', 100]","['71', '200', '120', 100]","['71', '200', '120', 100]",4,200,120,49,0.049005985260009766
"['69', '200', '120', 100]","['69', '200', '120', 100]","['71', '200', '120', 100]",4,200,120,66,0.04884052276611328
"['68', '200', '120', 100]","['69', '200', '120', 100]","['69', '200', '120', 100]",4,200,120,45,0.06228184700012207
"['67', '200', '120', 100]","['68', '200', '120', 100]","['69', '200', '120', 100]",4,200,120,39,0.04613494873046875
"['66', '200', '120', 100]","['67', '200', '120', 100]","['68', '200', '120', 100]",4,200,120,68,0.046858787536621094
"['65', '200', '120', 100]","['66', '200', '120', 100]","['67', '200', '120', 100]",4,200,120,48,0.04974031448364258
"['66', '200', '120', 99]","['65', '200', '120', 100]","['66', '200', '120', 100]",4,199,120,44,0.04305768013000488
"['64', '200', '120', 100]","['66', '200', '120', 99]","['65', '200', '120', 100]",4,200,120,39,0.0544893741607666
"['65', '200', '120', 97]","['64', '200', '120', 100]","['66', '200', '120', 99]",4,197,120,62,0.05413532257080078
"['63', '200', '120', 99]","['65', '200', '120', 97]","['64', '200', '120', 100]",4,199,120,48,0.05192232131958008
"['61', '197', '120', 96]","['63', '200', '120', 99]","['65', '200', '120', 97]",4,196,120,48,0.047387123107910156
"['56', '197', '120', 93]","['61', '197', '120', 96]","['63', '200', '120', 99]",4,193,120,47,0.04675722122192383
"['55', '199', '120', 86]","['56', '197', '120', 93]","['61', '197', '120', 96]",4,186,120,48,0.04750680923461914
"['58', '199', '120', 84]","['55', '199', '120', 86]","['56', '197', '120', 93]",4,184,120,49,0.04683494567871094
"['52', '199', '120', 89]","['58', '199', '120', 84]","['55', '199', '120', 86]",4,189,120,58,0.05602765083312988
"['56', '186', '120', 80]","['52', '199', '120', 89]","['58', '199', '120', 84]",4,180,120,58,0.04895329475402832
"['50', '186', '120', 86]","['56', '186', '120', 80]","['52', '199', '120', 89]",4,186,120,51,0.049948692321777344
"['51', '180', '120', 77]","['50', '186', '120', 86]","['56', '186', '120', 80]",4,177,120,49,0.046392202377319336
"['53', '186', '120', 78]","['51', '180', '120', 77]","['50', '186', '120', 86]",4,178,120,42,0.04715275764465332
"['50', '186', '120', 81]","['53', '186', '120', 78]","['51', '180', '120', 77]",4,181,120,56,0.06173133850097656
"['54', '178', '120', 77]","['50', '186', '120', 81]","['53', '186', '120', 78]",4,177,120,47,0.046747684478759766
"['53', '181', '120', 83]","['54', '178', '120', 77]","['50', '186', '120', 81]",4,183,120,49,0.047461509704589844
"['51', '181', '120', 81]","['53', '181', '120', 83]","['54', '178', '120', 77]",4,181,120,47,0.05204367637634277
"['51', '177', '120', 78]","['51', '181', '120', 81]","['53', '181', '120', 83]",4,178,120,48,0.047965288162231445
"['51', '183', '120', 78]","['51', '177', '120', 78]","['51', '181', '120', 81]",2,178,110,49,0.054052114486694336
"['53', '183', '120', 78]","['51', '183', '120', 78]","['51', '177', '120', 78]",4,178,120,47,0.04843926429748535
"['49', '183', '120', 81]","['53', '183', '120', 78]","['51', '183', '120', 78]",4,181,120,55,0.04526400566101074
"['51', '178', '110', 75]","['49', '183', '120', 81]","['53', '183', '120', 78]",7,205,100,62,0.04797482490539551
"['50', '178', '120', 78]","['51', '178', '110', 75]","['49', '183', '120', 81]",5,198,100,51,0.04583477973937988
"['46', '178', '120', 77]","['50', '178', '120', 78]","['51', '178', '110', 75]",4,177,120,47,0.06018352508544922
"['46', '198', '100', 71]","['46', '178', '120', 77]","['50', '178', '120', 78]",4,171,120,39,0.04979205131530762
"['41', '177', '120', 71]","['46', '198', '100', 71]","['46', '178', '120', 77]",4,171,120,60,0.058817148208618164
"['42', '171', '120', 64]","['41', '177', '120', 71]","['46', '198', '100', 71]",4,164,120,48,0.04602169990539551
"['43', '171', '120', 65]","['42', '171', '120', 64]","['41', '177', '120', 71]",4,165,120,49,0.0473787784576416
"['41', '171', '120', 67]","['43', '171', '120', 65]","['42', '171', '120', 64]",3,177,100,43,0.04703164100646973
"['44', '164', '120', 64]","['41', '171', '120', 67]","['43', '171', '120', 65]",2,164,110,53,0.04687833786010742
"['40', '165', '120', 68]","['44', '164', '120', 64]","['41', '171', '120', 67]",4,168,120,48,0.056424617767333984
"['40', '177', '100', 62]","['40', '165', '120', 68]","['44', '164', '120', 64]",4,162,120,47,0.04779863357543945
"['45', '177', '100', 62]","['40', '177', '100', 62]","['40', '165', '120', 68]",4,162,120,49,0.05214214324951172
"['42', '177', '100', 70]","['45', '177', '100', 62]","['40', '177', '100', 62]",4,170,120,65,0.046263933181762695
"['44', '162', '120', 65]","['42', '177', '100', 70]","['45', '177', '100', 62]",4,165,120,52,0.04711294174194336
"['41', '162', '120', 68]","['44', '162', '120', 65]","['42', '177', '100', 70]",4,168,120,45,0.04692220687866211
"['41', '170', '120', 64]","['41', '162', '120', 68]","['44', '162', '120', 65]",4,164,120,40,0.06288766860961914
"['39', '170', '120', 64]","['41', '170', '120', 64]","['41', '162', '120', 68]",4,164,120,63,0.03531455993652344
"['38', '164', '120', 61]","['39', '170', '120', 64]","['41', '170', '120', 64]",4,161,120,48,0.06094980239868164
"['42', '164', '120', 59]","['38', '164', '120', 61]","['39', '170', '120', 64]",4,159,120,49,0.04891777038574219
"['44', '161', '120', 65]","['42', '164', '120', 59]","['38', '164', '120', 61]",4,165,120,39,0.057013750076293945
"['45', '161', '120', 68]","['44', '161', '120', 65]","['42', '164', '120', 59]",4,168,120,57,0.04641318321228027
"['49', '159', '120', 70]","['45', '161', '120', 68]","['44', '161', '120', 65]",6,170,130,48,0.04750227928161621
"['47', '165', '120', 76]","['49', '159', '120', 70]","['45', '161', '120', 68]",4,176,120,47,0.04800248146057129
"['45', '168', '120', 73]","['47', '165', '120', 76]","['49', '159', '120', 70]",4,173,120,47,0.04563283920288086
"['46', '168', '120', 70]","['45', '168', '120', 73]","['47', '165', '120', 76]",4,170,120,50,0.04789018630981445
"['44', '168', '120', 72]","['46', '168', '120', 70]","['45', '168', '120', 73]",4,172,120,48,0.058088064193725586
"['46', '168', '120', 69]","['44', '168', '120', 72]","['46', '168', '120', 70]",4,169,120,63,0.048670053482055664
"['48', '172', '120', 72]","['46', '168', '120', 69]","['44', '168', '120', 72]",7,202,100,39,0.04803013801574707
"['51', '172', '120', 75]","['48', '172', '120', 72]","['46', '168', '120', 69]",4,175,120,66,0.06163334846496582
"['55', '202', '100', 79]","['51', '172', '120', 75]","['48', '172', '120', 72]",4,179,120,49,0.04615330696105957
"['51', '202', '100', 85]","['55', '202', '100', 79]","['51', '172', '120', 75]",4,185,120,45,0.047308921813964844
"['50', '175', '120', 79]","['51', '202', '100', 85]","['55', '202', '100', 79]",4,179,120,39,0.03756356239318848
"['46', '175', '120', 78]","['50', '175', '120', 79]","['51', '202', '100', 85]",4,178,120,61,0.06128668785095215
"['43', '185', '120', 72]","['46', '175', '120', 78]","['50', '175', '120', 79]",4,172,120,48,0.04859018325805664
"['45', '178', '120', 67]","['43', '185', '120', 72]","['46', '175', '120', 78]",7,197,100,48,0.049008846282958984
"['43', '178', '120', 70]","['45', '178', '120', 67]","['43', '185', '120', 72]",4,170,120,43,0.05847430229187012
"['47', '178', '120', 67]","['43', '178', '120', 70]","['45', '178', '120', 67]",4,167,120,53,0.0465998649597168
"['44', '172', '120', 73]","['47', '178', '120', 67]","['43', '178', '120', 70]",4,173,120,48,0.05265522003173828
"['43', '172', '120', 69]","['44', '172', '120', 73]","['47', '178', '120', 67]",4,169,120,48,0.046034812927246094
"['44', '172', '120', 67]","['43', '172', '120', 69]","['44', '172', '120', 73]",4,167,120,69,0.047411203384399414
"['40', '173', '120', 69]","['44', '172', '120', 67]","['43', '172', '120', 69]",4,169,120,48,0.05140423774719238
"['40', '169', '120', 63]","['40', '173', '120', 69]","['44', '172', '120', 67]",4,163,120,52,0.04783916473388672
"['44', '167', '120', 63]","['40', '169', '120', 63]","['40', '173', '120', 69]",4,163,120,41,0.049239158630371094
"['41', '163', '120', 69]","['44', '167', '120', 63]","['40', '169', '120', 63]",4,169,120,56,0.05496525764465332
"['44', '163', '120', 64]","['41', '163', '120', 69]","['44', '167', '120', 63]",4,164,120,48,0.04856061935424805
"['43', '169', '120', 69]","['44', '163', '120', 64]","['41', '163', '120', 69]",4,169,120,48,0.046422481536865234
"['44', '169', '120', 67]","['43', '169', '120', 69]","['44', '163', '120', 64]",4,167,120,48,0.04678034782409668
"['46', '164', '120', 69]","['44', '169', '120', 67]","['43', '169', '120', 69]",4,169,120,48,0.04723644256591797
"['44', '169', '120', 72]","['46', '164', '120', 69]","['44', '169', '120', 67]",4,172,120,49,0.05844259262084961
"['47', '169', '120', 69]","['44', '169', '120', 72]","['46', '164', '120', 69]",4,169,120,47,0.04898834228515625
"['48', '172', '120', 74]","['47', '169', '120', 69]","['44', '169', '120', 72]",2,174,110,48,0.04840517044067383
"['47', '172', '120', 75]","['48', '172', '120', 74]","['47', '169', '120', 69]",4,175,120,48,0.04805588722229004
"['51', '172', '120', 74]","['47', '172', '120', 75]","['48', '172', '120', 74]",4,174,120,69,0.06231093406677246
"['49', '175', '120', 80]","['51', '172', '120', 74]","['47', '172', '120', 75]",4,180,120,49,0.04802298545837402
"['46', '175', '120', 77]","['49', '175', '120', 80]","['51', '172', '120', 74]",4,177,120,41,0.04557609558105469
"['45', '174', '120', 72]","['46', '175', '120', 77]","['49', '175', '120', 80]",4,172,120,59,0.04697418212890625
"['45', '180', '120', 71]","['45', '174', '120', 72]","['46', '175', '120', 77]",4,171,120,48,0.05115222930908203
"['47', '177', '120', 71]","['45', '180', '120', 71]","['45', '174', '120', 72]",4,171,120,48,0.04895162582397461
