"['-12', '140', '140']","['-8', '140', '140']","['-10', '140', '140']",1,140,140,49,0.055027008056640625
"['-12', '140', '140']","['-12', '140', '140']","['-8', '140', '140']",1,140,140,48,0.046332597732543945
"['-10', '140', '140']","['-12', '140', '140']","['-12', '140', '140']",1,140,140,47,0.04694342613220215
"['-13', '140', '140']","['-10', '140', '140']","['-12', '140', '140']",1,140,140,49,0.04746198654174805
"['-15', '140', '140']","['-13', '140', '140']","['-10', '140', '140']",1,140,140,48,0.04792308807373047
"['-13', '140', '140']","['-15', '140', '140']","['-13', '140', '140']",1,140,140,73,0.05884099006652832
"['-15', '140', '140']","['-13', '140', '140']","['-15', '140', '140']",1,140,140,48,0.04797077178955078
"['-16', '140', '140']","['-15', '140', '140']","['-13', '140', '140']",1,140,140,47,0.0626378059387207
"['-17', '140', '140']","['-16', '140', '140']","['-15', '140', '140']",1,140,140,39,0.04763627052307129
"['-20', '140', '140']","['-17', '140', '140']","['-16', '140', '140']",1,140,140,59,0.04690670967102051
"['-21', '140', '140']","['-20', '140', '140']","['-17', '140', '140']",1,140,140,47,0.04701733589172363
"['-19', '140', '140']","['-21', '140', '140']","['-20', '140', '140']",1,140,140,48,0.04788064956665039
"['-23', '140', '140']","['-19', '140', '140']","['-21', '140', '140']",1,140,140,46,0.04628348350524902
"['-25', '140', '140']","['-23', '140', '140']","['-19', '140', '140']",5,200,140,51,0.053707122802734375
"['-23', '140', '140']","['-25', '140', '140']","['-23', '140', '140']",2,140,170,47,0.05502033233642578
"['-26', '140', '140']","['-23', '140', '140']","['-25', '140', '140']",2,140,170,49,0.048195838928222656
"['-27', '140', '140']","['-26', '140', '140']","['-23', '140', '140']",2,140,170,48,0.045850515365600586
"['-27', '140', '140']","['-27', '140', '140']","['-26', '140', '140']",2,140,170,48,0.047142744064331055
"['-30', '140', '140']","['-27', '140', '140']","['-27', '140', '140']",2,140,170,73,0.04602861404418945
"['-30', '140', '170']","['-30', '140', '140']","['-27', '140', '140']",2,140,170,44,0.047796010971069336
"['-30', '140', '170']","['-30', '140', '170']","['-30', '140', '140']",2,140,170,39,0.06133246421813965
"['-29', '140', '170']","['-30', '140', '170']","['-30', '140', '170']",2,140,170,62,0.04844832420349121
"['-30', '140', '170']","['-29', '140', '170']","['-30', '140', '170']",2,140,170,48,0.061310768127441406
"['-27', '140', '170']","['-30', '140', '170']","['-29', '140', '170']",2,140,170,47,0.04704117774963379
"['-28', '140', '170']","['-27', '140', '170']","['-30', '140', '170']",2,140,170,43,0.046987056732177734
"['-26', '140', '170']","['-28', '140', '170']","['-27', '140', '170']",2,140,170,54,0.04722452163696289
"['-27', '140', '170']","['-26', '140', '170']","['-28', '140', '170']",2,140,170,48,0.04701566696166992
"['-27', '140', '170']","['-27', '140', '170']","['-26', '140', '170']",2,140,170,48,0.05193662643432617
"['-26', '140', '170']","['-27', '140', '170']","['-27', '140', '170']",2,140,170,49,0.048917531967163086
"['-28', '140', '170']","['-26', '140', '170']","['-27', '140', '170']",2,140,170,72,0.05395674705505371
"['-28', '140', '170']","['-28', '140', '170']","['-26', '140', '170']",2,140,170,40,0.047113895416259766
"['-27', '140', '170']","['-28', '140', '170']","['-28', '140', '170']",2,140,170,39,0.050061702728271484
"['-26', '140', '170']","['-27', '140', '170']","['-28', '140', '170']",2,140,170,66,0.04501652717590332
"['-27', '140', '170']","['-26', '140', '170']","['-27', '140', '170']",2,140,170,48,0.04787111282348633
"['-24', '140', '170']","['-27', '140', '170']","['-26', '140', '170']",2,140,170,46,0.0581362247467041
"['-26', '140', '170']","['-24', '140', '170']","['-27', '140', '170']",2,140,170,40,0.05022788047790527
"['-21', '140', '170']","['-26', '140', '170']","['-24', '140', '170']",2,140,170,58,0.06225085258483887
"['-22', '140', '170']","['-21', '140', '170']","['-26', '140', '170']",2,140,170,48,0.04649209976196289
"['-20', '140', '170']","['-22', '140', '170']","['-21', '140', '170']",2,140,170,47,0.04667401313781738
"['-20', '140', '170']","['-20', '140', '170']","['-22', '140', '170']",2,140,170,46,0.046729087829589844
"['-20', '140', '170']","['-20', '140', '170']","['-20', '140', '170']",1,140,140,51,0.047410011291503906
"['-20', '140', '170']","['-20', '140', '170']","['-20', '140', '170']",1,140,140,48,0.05214715003967285
"['-15', '140', '170']","['-20', '140', '170']","['-20', '140', '170']",1,140,140,61,0.04923725128173828
"['-11', '140', '170']","['-15', '140', '170']","['-20', '140', '170']",1,140,140,60,0.04736971855163574
"['-11', '140', '140']","['-11', '140', '170']","['-15', '140', '170']",1,140,140,49,0.056221723556518555
