pitch
yaw
left
right
"['1', '140', '200', 0]","['-0', '0', '0', 0]","['-0', '0', '0', 0]",1,140,140,49,1.406031608581543
"['7', '140', '200', 1]","['1', '140', '200', 0]","['-0', '0', '0', 0]",3,160,140,40,0.04591202735900879
"['12', '140', '140', 10]","['7', '140', '200', 1]","['1', '140', '200', 0]",3,160,140,59,0.04609107971191406
"['17', '140', '140', 18]","['12', '140', '140', 10]","['7', '140', '200', 1]",3,160,140,49,0.0553441047668457
"['20', '160', '140', 25]","['17', '140', '140', 18]","['12', '140', '140', 10]",5,180,140,48,0.04888343811035156
"['21', '160', '140', 30]","['20', '160', '140', 25]","['17', '140', '140', 18]",3,160,140,43,0.05121612548828125
"['23', '180', '140', 31]","['21', '160', '140', 30]","['20', '160', '140', 25]",3,160,140,54,0.046880245208740234
"['22', '160', '140', 34]","['23', '180', '140', 31]","['21', '160', '140', 30]",3,160,140,47,0.045615196228027344
"['21', '160', '140', 33]","['22', '160', '140', 34]","['23', '180', '140', 31]",3,160,140,48,0.0629277229309082
"['19', '160', '140', 31]","['21', '160', '140', 33]","['22', '160', '140', 34]",3,160,140,48,0.04742002487182617
"['18', '160', '140', 28]","['19', '160', '140', 31]","['21', '160', '140', 33]",3,160,140,49,0.04824948310852051
"['18', '160', '140', 27]","['18', '160', '140', 28]","['19', '160', '140', 31]",3,160,140,68,0.04912161827087402
"['17', '160', '140', 27]","['18', '160', '140', 27]","['18', '160', '140', 28]",3,160,140,45,0.04693961143493652
"['16', '160', '140', 25]","['17', '160', '140', 27]","['18', '160', '140', 27]",3,160,140,40,0.05871129035949707
"['15', '160', '140', 24]","['16', '160', '140', 25]","['17', '160', '140', 27]",3,160,140,64,0.04703211784362793
"['17', '160', '140', 22]","['15', '160', '140', 24]","['16', '160', '140', 25]",3,160,140,48,0.04584193229675293
"['13', '160', '140', 25]","['17', '160', '140', 22]","['15', '160', '140', 24]",3,160,140,47,0.047077178955078125
"['12', '160', '140', 19]","['13', '160', '140', 25]","['17', '160', '140', 22]",6,140,200,40,0.04752540588378906
"['13', '160', '140', 18]","['12', '160', '140', 19]","['13', '160', '140', 25]",5,180,140,57,0.057387351989746094
"['8', '140', '200', 19]","['13', '160', '140', 18]","['12', '160', '140', 19]",3,160,140,48,0.04799628257751465
"['6', '180', '140', 12]","['8', '140', '200', 19]","['13', '160', '140', 18]",3,160,140,48,0.04935264587402344
"['6', '160', '140', 9]","['6', '180', '140', 12]","['8', '140', '200', 19]",5,180,140,46,0.061815738677978516
"['1', '160', '140', 9]","['6', '160', '140', 9]","['6', '180', '140', 12]",3,160,140,50,0.04627704620361328
"['1', '160', '140', 1]","['1', '160', '140', 9]","['6', '160', '140', 9]",5,180,140,48,0.049045562744140625
"['-0', '160', '140', 1]","['1', '160', '140', 1]","['1', '160', '140', 9]",5,180,140,48,0.04657602310180664
"['-0', '160', '140', 0]","['-0', '160', '140', 1]","['1', '160', '140', 1]",5,180,140,53,0.05122947692871094
"['-2', '160', '140', 0]","['-0', '160', '140', 0]","['-0', '160', '140', 1]",4,140,180,68,0.04712796211242676
"['-1', '180', '140', -2]","['-2', '160', '140', 0]","['-0', '160', '140', 0]",5,180,140,49,0.04798698425292969
"['-1', '180', '140', -1]","['-1', '180', '140', -2]","['-2', '160', '140', 0]",5,180,140,44,0.0540463924407959
"['-1', '180', '140', -1]","['-1', '180', '140', -1]","['-1', '180', '140', -2]",5,180,140,39,0.04756903648376465
"['-2', '180', '140', -1]","['-1', '180', '140', -1]","['-1', '180', '140', -1]",5,180,140,61,0.04741692543029785
"['-3', '180', '140', -2]","['-2', '180', '140', -1]","['-1', '180', '140', -1]",5,180,140,48,0.04717445373535156
"['-6', '180', '140', -4]","['-3', '180', '140', -2]","['-2', '180', '140', -1]",5,180,140,49,0.0462803840637207
"['-7', '180', '140', -8]","['-6', '180', '140', -4]","['-3', '180', '140', -2]",5,180,140,41,0.061383962631225586
"['-6', '180', '140', -10]","['-7', '180', '140', -8]","['-6', '180', '140', -4]",5,180,140,54,0.04749870300292969
"['-7', '180', '140', -8]","['-6', '180', '140', -10]","['-7', '180', '140', -8]",5,180,140,49,0.06140494346618652
"['-8', '180', '140', -10]","['-7', '180', '140', -8]","['-6', '180', '140', -10]",1,140,140,47,0.04676365852355957
"['-8', '180', '140', -11]","['-8', '180', '140', -10]","['-7', '180', '140', -8]",5,180,140,50,0.04684305191040039
"['-11', '180', '140', -11]","['-8', '180', '140', -11]","['-8', '180', '140', -10]",5,180,140,71,0.046517133712768555
"['-14', '140', '140', -16]","['-11', '180', '140', -11]","['-8', '180', '140', -11]",5,180,140,48,0.047669410705566406
"['-15', '180', '140', -20]","['-14', '140', '140', -16]","['-11', '180', '140', -11]",5,180,140,41,0.0483248233795166
