[-1.9704508   0.91462123 -1.914284    0.94465894  0.89213574  0.9461721 ]
[-1.9686391   0.9140817  -1.9134905   0.94493353  0.89167607  0.9459943 ]
"[-35.898544    -1.1665952  -19.268328     0.08286202   0.1184058
   2.3890376 ]"
"[-35.862343    -1.1573575  -19.2521       0.08769417   0.12137873
   2.30884   ]"
"[-35.830086    -1.1488007  -19.237768     0.09225452   0.12492208
   2.2351077 ]"
[-1.958106    0.91101015 -1.9045409   0.94548833  0.88646054  0.93002194]
[-1.9569502   0.91035235 -1.9031863   0.94648063  0.8876086   0.93458295]
[-1.9555604   0.909706   -1.9015393   0.94701505  0.88438743  0.93778664]
[-1.954802    0.90938383 -1.9005654   0.94794476  0.88192034  0.9411659 ]
[-1.9554691   0.9093615  -1.9004941   0.94879377  0.8796238   0.9393521 ]
[-1.9566677   0.9096271  -1.9010842   0.9500544   0.87840843  0.9387021 ]
[-1.9568291   0.90983033 -1.9017546   0.9513105   0.8776277   0.9384812 ]
[-1.957395    0.9104054  -1.9027873   0.95258534  0.87739515  0.93823975]
[-1.9583464   0.9111297  -1.9041946   0.95334655  0.8782486   0.93857145]
[-1.9596833   0.91208094 -1.9059799   0.95422816  0.8797357   0.9398571 ]
[-1.9612219   0.91300076 -1.9079418   0.95491755  0.8816332   0.94167936]
[-1.9629549   0.91393733 -1.9100685   0.9556972   0.8840102   0.9440657 ]
[-1.9648046   0.9149869  -1.9122658   0.9564339   0.8867969   0.94678223]
[-1.9651047   0.91530365 -1.9138578   0.9567928   0.8891445   0.94904053]
[-1.9649981  0.9153265 -1.9137257  0.9566157  0.8910135  0.9503912]
[-1.9648734   0.915344   -1.9134754   0.95635116  0.89251566  0.9506998 ]
[-1.9619033   0.9148632  -1.9122989   0.9553975   0.89321214  0.9493321 ]
[-1.9587266   0.9140977  -1.9106241   0.94997525  0.89324605  0.9471408 ]
[-1.95598     0.9131824  -1.9091166   0.9446967   0.89317185  0.9449546 ]
[-1.9514737   0.91168755 -1.905442    0.93933856  0.8892361   0.94167626]
[-1.9479964   0.9105555  -1.9026194   0.93481207  0.886106    0.9397535 ]
[-1.9454515   0.9097202  -1.9005258   0.93107164  0.8836122   0.93817693]
[-1.9434755   0.9090707  -1.8976725   0.9279411   0.88180995  0.9363229 ]
[-1.9423614   0.90795517 -1.8956864   0.9255582   0.880732    0.9353233 ]
[-1.9421976   0.90734804 -1.8946369   0.9239776   0.8803538   0.9348135 ]
[-1.9429982  0.9072577 -1.8945737  0.923522   0.880756   0.9351907]
[-1.9445975   0.90770453 -1.8953192   0.92394125  0.8817347   0.9358835 ]
[-1.9469597   0.90849376 -1.8969069   0.9249751   0.8834448   0.9380786 ]
