-5.363782644271850586e-01,-6.123210117220878601e-02,-1.760898083448410034e-01,3.899598419666290283e-01,9.103319793939590454e-02,-6.360543966293334961e-01,-5.241382718086242676e-01,-2.092127650976181030e-01,-8.606591224670410156e-01,-2.713823914527893066e-01,9.991294145584106445e-02,-2.430840581655502319e-01,-2.623264789581298828e-01,-4.923427402973175049e-01,-3.082518577575683594e-01,-1.075037196278572083e-01,-5.498639866709709167e-02,2.332827597856521606e-01,-3.170788586139678955e-01,-2.369096577167510986e-01
-4.169447422027587891e-01,-9.457252919673919678e-03,-8.988496661186218262e-02,1.347516477108001709e-01,-3.983333706855773926e-01,-1.295772641897201538e-01,6.693417578935623169e-02,-1.190042346715927124e-01,3.429188132286071777e-01,-1.012064218521118164e-01,2.081287503242492676e-01,-4.761539399623870850e-01,-8.763042688369750977e-01,-1.378525495529174805e-01,4.002510756254196167e-02,-1.795549839735031128e-01,-9.877008944749832153e-02,-4.087820053100585938e-01,-3.385426402091979980e-01,-2.665518410503864288e-02
-3.420873582363128662e-01,7.441790401935577393e-02,5.412946939468383789e-01,3.495514988899230957e-01,2.944158390164375305e-02,-2.766243517398834229e-01,3.575530052185058594e-01,2.272390276193618774e-01,6.207935214042663574e-01,9.371812641620635986e-02,-7.045544981956481934e-01,-1.972080916166305542e-01,5.863595870323479176e-04,-4.202063679695129395e-01,-5.467569231986999512e-01,3.637774884700775146e-01,-1.680318117141723633e-01,7.013053894042968750e-01,-2.190866619348526001e-01,-3.050161898136138916e-01
-1.169502213597297668e-01,1.375627219676971436e-01,5.432605147361755371e-01,-4.837101101875305176e-01,1.186273321509361267e-01,2.591815292835235596e-01,4.034793376922607422e-01,-2.882045805454254150e-01,-3.652520477771759033e-01,-8.673387169837951660e-01,-7.831223309040069580e-03,2.455301582813262939e-01,-5.893923044204711914e-01,-4.996755421161651611e-01,3.179128468036651611e-01,-4.175390005111694336e-01,2.043943107128143311e-01,-5.812134146690368652e-01,2.059654146432876587e-01,-4.618423283100128174e-01
2.943465411663055420e-01,-8.292660117149353027e-01,-6.152110695838928223e-01,-3.518722057342529297e-01,-1.562906652688980103e-01,2.942426688969135284e-02,-5.503882169723510742e-01,3.389452695846557617e-01,1.560080945491790771e-01,5.075078010559082031e-01,8.566182106733322144e-03,-6.090247035026550293e-01,-3.003644943237304688e-01,-2.159935832023620605e-01,-1.944124400615692139e-01,1.757277995347976685e-01,-3.158160746097564697e-01,-2.794773876667022705e-01,-1.686539351940155029e-01,-1.737404018640518188e-01
-6.585925817489624023e-01,-2.288492619991302490e-01,5.186696648597717285e-01,-3.903280496597290039e-01,-6.424173116683959961e-01,-1.021163314580917358e-01,-2.848546504974365234e-01,-1.173891723155975342e-01,-1.672675758600234985e-01,-4.435950219631195068e-01,3.000329434871673584e-01,1.632385998964309692e-01,-1.177302822470664978e-01,-5.335127115249633789e-01,-6.521806716918945312e-01,1.670707911252975464e-01,-2.482875138521194458e-01,-5.670023560523986816e-01,1.698729097843170166e-01,-1.836286187171936035e-01
4.017056822776794434e-01,6.677252799272537231e-02,-3.558961153030395508e-01,-6.874777674674987793e-01,-7.254260778427124023e-01,-2.177005410194396973e-01,-2.488624304533004761e-01,-2.999294176697731018e-02,-7.947885990142822266e-01,-1.950227171182632446e-01,9.438115358352661133e-02,-4.212370812892913818e-01,-3.391053676605224609e-01,3.700808286666870117e-01,6.092131882905960083e-02,4.364204406738281250e-01,-7.458695173263549805e-01,-2.945692837238311768e-01,-5.239325165748596191e-01,-3.543356060981750488e-01
3.606513738632202148e-01,6.789674609899520874e-02,3.536172211170196533e-01,-1.017846688628196716e-01,4.307839274406433105e-01,1.099907886236906052e-02,-1.256515532732009888e-01,3.921283483505249023e-01,3.897978737950325012e-02,-7.079785224050283432e-03,1.693346053361892700e-01,1.822274327278137207e-01,-2.229097932577133179e-01,2.881726622581481934e-01,1.483819186687469482e-01,1.344714164733886719e-01,-4.082398414611816406e-01,5.775132775306701660e-01,1.659709215164184570e-01,7.033283263444900513e-02
-1.684330403804779053e-01,-5.489315986633300781e-01,-1.373994499444961548e-01,-8.524751663208007812e-02,2.783949375152587891e-01,-5.386560559272766113e-01,3.193619847297668457e-02,-7.434158120304346085e-03,-1.732236444950103760e-01,-1.936612091958522797e-02,-1.395987719297409058e-01,-1.707010269165039062e-01,-5.306190252304077148e-01,4.413105845451354980e-01,3.579814732074737549e-01,-4.996361732482910156e-01,-1.934583485126495361e-01,-4.305523037910461426e-01,-3.793216049671173096e-01,-1.989249587059020996e-01
-2.793220579624176025e-01,-8.527528047561645508e-01,-1.703068912029266357e-01,1.643953472375869751e-02,2.540152966976165771e-01,1.606765091419219971e-01,6.908046007156372070e-01,2.212093472480773926e-01,7.231242209672927856e-02,1.878307312726974487e-01,2.931043505668640137e-01,-8.722685277462005615e-02,-3.272624611854553223e-01,-5.521497726440429688e-01,-2.964493632316589355e-01,2.010512053966522217e-01,-4.760653376579284668e-01,9.017431735992431641e-02,-3.388017416000366211e-01,-9.570360183715820312e-02
-6.700134873390197754e-01,-9.998188167810440063e-02,-3.674179315567016602e-01,-5.605261921882629395e-01,2.578934729099273682e-01,1.711276918649673462e-01,-6.724594235420227051e-01,4.963477700948715210e-02,4.006209075450897217e-01,-1.434356570243835449e-01,1.347356140613555908e-01,-3.824887275695800781e-01,-2.470598965883255005e-01,-2.275677770376205444e-01,-2.039006799459457397e-01,-3.089483380317687988e-01,2.606693208217620850e-01,-4.827164113521575928e-01,-2.348188161849975586e-01,8.388319052755832672e-03
-1.297750174999237061e-01,-1.214183866977691650e-01,2.882277369499206543e-01,2.589024007320404053e-01,-1.737004071474075317e-01,-2.963882982730865479e-01,-5.896914005279541016e-01,-6.291016936302185059e-01,-3.753376603126525879e-01,9.627378731966018677e-02,2.206377983093261719e-01,-4.411242306232452393e-01,3.353297114372253418e-01,2.106359153985977173e-01,-1.296862512826919556e-01,-5.903755426406860352e-01,-1.610557138919830322e-01,2.086976468563079834e-01,-3.878500759601593018e-01,-6.224576830863952637e-01
-5.035330057144165039e-01,4.868715107440948486e-01,6.332534551620483398e-01,1.946725100278854370e-01,-6.638668775558471680e-01,-5.855571031570434570e-01,4.249515533447265625e-01,-2.157875448465347290e-01,-1.695712506771087646e-01,4.666590094566345215e-01,1.495147794485092163e-01,1.291922181844711304e-01,1.531156897544860840e-01,8.047861605882644653e-02,1.496624499559402466e-01,1.570235379040241241e-02,2.390679419040679932e-01,-5.037670955061912537e-02,-5.753163248300552368e-02,3.704024255275726318e-01
