"[-1, -1, -91, 0.5, 2392.1909460095576, 4, 0]"
"[-1, -1, -91, 0.5, 2392.1909460095576, 2, 0]"
"[-1, -1, -91, 0.5, 2392.1909460095576, 2, 1]"
"[-1, -1, -91, 0, 301.4850426885754, 2, 2]"
"[-1, -1, -92, 0, 301.4850426885754, 2, 2]"
"[26, 209, -96, 20.25, 12200.748595246847, 2, 3]"
"[26, 209, -97, 20.25, 12200.748595246847, 2, 4]"
"[25, 209, -96, 34, -10215.616707525067, 2, 5]"
"[25, 209, -97, 34, -10215.616707525067, 2, 5]"
"[22, 211, -85, 43.75, -15680.293790758718, 2, 6]"
"[22, 211, -86, 43.75, -15680.293790758718, 2, 7]"
"[23, 212, -78, 79.25, 18791.708293529886, 2, 8]"
"[23, 212, -79, 79.25, 18791.708293529886, 2, 8]"
"[23, 212, -69, 89, -1269.5556943074525, 2, 9]"
"[23, 212, -70, 89, -1269.5556943074525, 2, 9]"
"[33, 213, -56, 113.25, -10910.999234650311, 2, 10]"
"[33, 213, -57, 113.25, -10910.999234650311, 3.5, 10]"
"[68, 215, -47, 133, -1624.3806166803572, 3.5, 11]"
"[68, 215, -48, 133, -1624.3806166803572, 4, 11]"
"[65, 215, -41, 121.25, -8561.075333168114, 4, 12]"
"[27, 216, -29, 127, 13382.007088103772, 4.5, 12]"
"[27, 216, -29, 127, 13382.007088103772, 4.5, 12]"
"[29, 218, -13, 134, 20944.041637099708, 6, 12]"
"[29, 218, -10, 137.25, -54843.36493965738, 6, 12]"
"[75, 218, -4, 152.25, -7048.36596701647, 6, 13]"
"[129, 219, 2, 157.75, 11142.980663490647, 6, 13]"
"[129, 219, 2, 157.75, 11142.980663490647, 6, 13]"
"[146, 219, 14, 165.5, 7553.2564858261085, 4.5, 13]"
"[219, 220, 17, 153, -82759.1486816082, 4.5, 12]"
"[219, 220, 18, 119, -63876.30513140251, 6, 12]"
"[217, 221, 20, 102.5, 125098.9857394429, 6, 12]"
"[221, 132, 23, 63.5, 9711.83430747641, 4.5, 12]"
"[221, 132, 21, 39, -92863.5628408839, 4.5, 12]"
"[222, 127, 25, 57.75, 93901.15938359762, 6, 12]"
"[223, 132, 25, 36, -7584.314111449167, 4.5, 11]"
"[223, 132, 21, 5, -109413.59448541752, 6, 11]"
"[223, 110, 22, 12.75, 106792.92569082763, 6, 11]"
"[224, 86, 23, -4, 61092.706984616096, 4.5, 11]"
"[224, 86, 21, -21, -36290.34982182268, 4.5, 11]"
"[224, 86, 20, -21, -36290.34982182268, 4.5, 11]"
"[224, 110, 16, -22.25, -13734.500728897403, 4.5, 10]"
"[224, 132, 13, -24.75, 82577.66582063974, 4.5, 10]"
"[225, 142, 12, -32.5, 6837.280253419631, 9, 10]"
"[225, 142, 12, -32.5, 6837.280253419631, 4.5, 10]"
"[225, 164, 6, -25.25, 67447.2312782275, 4.5, 10]"
"[225, 164, 6, -25.25, 67447.2312782275, 4, 10]"
"[226, 120, 4, -33.5, 27575.819305661164, 4.5, 10]"
"[226, 183, 2, -44.25, -63978.424221445304, 4.5, 10]"
"[226, 183, 2, -44.25, -63978.424221445304, 4.5, 10]"
"[227, 211, 1, -25.5, 8416.74661081296, 3.5, 10]"
"[227, 220, 3, -16.75, 30493.68522305062, 4.5, 10]"
"[224, 227, 2, -9.25, -31690.617020029604, 4.5, 10]"
