"[-1, -1, -94, 0.0, 0.0, 4, 0]"
"[-1, -1, -94, 0.0, 0.0, 2, 0]"
"[-1, -1, -94, 0.0, 0.0, 2, 1]"
"[-1, -1, -94, 0.0, 0.0, 2, 2]"
"[-1, -1, -95, 0.0, 0.0, 2, 2]"
"[-1, -1, -95, 0.0, 0.0, 2, 3]"
"[20, 209, -94, 6.346188704481803, 80.54822214578486, 2, 4]"
"[20, 209, -94, 6.346188704481803, 80.54822214578486, 2, 5]"
"[21, 210, -84, 158.79976172928005, 4931.395690276218, 2, 5]"
"[22, 211, -83, 169.4482060961381, -183.76124511487546, 2, 6]"
"[22, 211, -84, 169.4482060961381, -183.76124511487546, 2, 6]"
"[22, 211, -84, 169.4482060961381, -183.76124511487546, 2, 7]"
"[38, 212, -72, 158.42461996187996, 297.02201432030853, 2, 7]"
"[41, 213, -65, 378.7684887118194, 2978.5239039661374, 2, 8]"
"[39, 214, -52, 268.31859997753173, 171.3143868980428, 2, 8]"
"[39, 214, -52, 268.31859997753173, 171.3143868980428, 2, 8]"
"[39, 214, -53, 268.31859997753173, 171.3143868980428, 2, 9]"
"[62, 214, -41, 288.5273726794255, 753.7170193326585, 2, 9]"
"[62, 214, -42, 288.5273726794255, 753.7170193326585, 2, 9]"
"[103, 216, -30, 300.4291943866646, -288.8246426874251, 3.5, 10]"
"[103, 216, -31, 300.4291943866646, -288.8246426874251, 2, 10]"
"[126, 217, -21, 285.921309318103, -309.0774862842279, 2, 10]"
"[126, 217, -21, 285.921309318103, -309.0774862842279, 2, 10]"
"[60, 217, -14, 243.94707302178148, -595.1017443589442, 2, 10]"
"[146, 218, -6, 213.14113022553693, -314.38852175653494, 4, 10]"
"[146, 218, -7, 213.14113022553693, -314.38852175653494, 4, 11]"
"[166, 218, -2, 178.2691386613123, -453.45853696617644, 9, 11]"
"[166, 218, -3, 178.2691386613123, -453.45853696617644, 4, 11]"
"[185, 220, 7, 171.128727760211, 298.82695372273906, 4, 11]"
"[185, 220, 7, 171.128727760211, 298.82695372273906, 4, 11]"
"[202, 221, 11, 228.35920684410922, 0.0, 2, 10]"
"[202, 221, 11, 228.35920684410922, 0.0, 3.5, 10]"
"[198, 221, 17, 221.02935250981997, -1156.3070928026098, 3.5, 10]"
"[222, 219, 23, 153.0437405548072, 325.31092393065455, 4, 10]"
"[222, 219, 23, 153.0437405548072, 325.31092393065455, 9, 10]"
"[222, 195, 25, 140.01955388348952, -444.7366836233972, 2, 10]"
"[222, 195, 25, 140.01955388348952, -444.7366836233972, 2, 10]"
"[223, 34, 31, 116.16538293344217, -149.52239548003604, 2, 9]"
"[223, 34, 30, 116.16538293344217, -149.52239548003604, 2, 9]"
"[224, 185, 30, 159.8398414674424, -1362.601329084646, 2, 9]"
"[224, 185, 30, 159.8398414674424, -1362.601329084646, 4.5, 9]"
"[224, 184, 26, 12.609063197070725, -1589.8847470772341, 2, 9]"
"[225, 175, 28, -32.30871147346009, 501.0493617961401, 2, 9]"
"[225, 175, 28, -32.30871147346009, 501.0493617961401, 2, 8]"
"[225, 175, 28, -32.30871147346009, 501.0493617961401, 2, 8]"
"[226, 184, 26, 0.0, 260.5972619885604, 2, 8]"
"[226, 179, 21, -55.7009524517798, -3474.9076365196865, 2, 8]"
"[226, 179, 21, -55.7009524517798, -3474.9076365196865, 2, 8]"
"[226, 179, 21, -68.66407789877611, 377.1804474951356, 2, 7]"
"[226, 179, 21, -68.66407789877611, 377.1804474951356, 4, 7]"
"[227, 184, 13, -70.74496663162097, -556.0944781899071, 4, 7]"
"[227, 193, 20, -53.4508810663914, 1428.4983433867594, 4, 7]"
"[227, 193, 20, -53.4508810663914, 1428.4983433867594, 9, 7]"
"[227, 193, 20, -53.4508810663914, 1428.4983433867594, 9, 7]"
"[227, 151, 13, 5.976511759794128, 142.87477125983006, 9, 7]"
"[228, 56, 13, -38.07569196691994, -1288.674061119797, 3.5, 7]"
"[228, 56, 13, -38.07569196691994, -1288.674061119797, 4, 7]"
"[228, 56, 15, -30.22939231361334, 1315.8952698964972, 2, 6]"
"[228, 56, 15, -30.22939231361334, 1315.8952698964972, 9, 6]"
"[228, 56, 15, -30.22939231361334, 1315.8952698964972, 9, 6]"
"[228, 209, 7, -23.925820500899867, -1144.8897732825603, 9, 6]"
"[228, 209, 7, -23.925820500899867, -1144.8897732825603, 4, 6]"
"[228, 100, -2, -141.12154104519095, -1656.4701914303569, 4, 6]"
"[228, 100, -2, -141.12154104519095, -1656.4701914303569, 9, 6]"
"[228, 100, -4, -171.98329379374982, 905.4567350249164, 4, 6]"
"[204, 228, -1, -63.00061884534274, 1905.1574279501542, 2, 6]"
"[204, 228, -1, -63.00061884534274, 1905.1574279501542, 9, 6]"
"[214, 228, -5, 0.0, -815.7563341017709, 9, 6]"
"[214, 228, -5, 0.0, -815.7563341017709, 4, 6]"
"[213, 228, 6, 40.810812038025055, 1480.4643370693432, 4, 6]"
"[213, 228, 6, 40.810812038025055, 1480.4643370693432, 4, 6]"
