1.110702827572822571e-01,-1.126637905836105347e-01,4.392371773719787598e-01,6.585648655891418457e-02,3.019658923149108887e-01,-1.499222815036773682e-01,1.001922786235809326e-01,-2.791735827922821045e-01,-1.113795861601829529e-01,2.238882891833782196e-02,-5.177103877067565918e-01,-1.773258447647094727e-01,-2.993481755256652832e-01,-2.883566617965698242e-01,-3.186810910701751709e-01,-1.230960413813591003e-01,9.092584252357482910e-02,6.515359878540039062e-02,4.570395126938819885e-02,2.003113776445388794e-01,3.396769165992736816e-01,-4.142450913786888123e-02,3.489324152469635010e-01,-2.145507186651229858e-01,7.277464866638183594e-02,-1.339823156595230103e-01,9.946428239345550537e-02,3.353898823261260986e-01,1.726152449846267700e-01,-2.332117408514022827e-01
-4.790297746658325195e-01,-5.423173680901527405e-02,-6.192995235323905945e-02,-2.556173503398895264e-01,9.333950281143188477e-02,3.309182822704315186e-01,4.807610064744949341e-02,-7.838964462280273438e-02,5.681490898132324219e-01,-4.790513515472412109e-01,2.445016801357269287e-01,-2.034654170274734497e-01,-2.011397778987884521e-01,-1.359598785638809204e-01,4.246741831302642822e-01,-2.132160812616348267e-01,-3.383356705307960510e-02,3.705659806728363037e-01,7.443084381520748138e-03,-7.907590866088867188e-01,1.945310086011886597e-01,-1.477437019348144531e-01,-2.526843249797821045e-01,-4.531963765621185303e-01,-3.479498624801635742e-01,-8.152014762163162231e-02,-1.882386803627014160e-01,7.286175340414047241e-02,-3.187915384769439697e-01,4.331877231597900391e-01
-5.116548761725425720e-02,5.346404910087585449e-01,-2.583355307579040527e-01,4.589568078517913818e-01,-1.188725531101226807e-01,2.045334875583648682e-01,-1.627283096313476562e-01,1.288580447435379028e-01,1.743584424257278442e-01,-1.737055927515029907e-01,4.530318677425384521e-01,-2.314622998237609863e-01,-3.678271919488906860e-02,-1.368522644042968750e-01,-2.385438084602355957e-01,1.960651874542236328e-01,5.438207983970642090e-01,-3.648176789283752441e-01,-4.049250856041908264e-02,2.154185324907302856e-01,-2.745029628276824951e-01,-1.023975014686584473e-01,-3.915263414382934570e-01,-4.514955580234527588e-01,-3.388983011245727539e-01,-4.173302948474884033e-01,-1.134824007749557495e-02,-4.725314974784851074e-01,2.399956732988357544e-01,2.768067121505737305e-01
4.931900501251220703e-01,-6.477761268615722656e-02,-5.616013407707214355e-01,-3.200196325778961182e-01,2.536290585994720459e-01,-6.033894419670104980e-01,-3.054355978965759277e-01,-1.067834123969078064e-01,7.851166278123855591e-02,-1.083679050207138062e-01,3.803296983242034912e-01,2.952568829059600830e-01,3.544350564479827881e-01,-5.807821154594421387e-01,6.550951302051544189e-02,2.544718384742736816e-01,-1.318419128656387329e-01,2.114162594079971313e-01,6.538270041346549988e-03,-6.521325558423995972e-02,6.891345232725143433e-02,-3.464392125606536865e-01,-8.361629210412502289e-03,4.456629157066345215e-01,-2.999627292156219482e-01,-8.541259914636611938e-02,2.943902909755706787e-01,-3.250664472579956055e-01,1.533921062946319580e-01,3.705096840858459473e-01
-1.819220930337905884e-01,-1.318550556898117065e-01,-1.131332740187644958e-01,-3.297848105430603027e-01,2.055169939994812012e-01,-7.456418871879577637e-02,6.316267848014831543e-01,1.971520483493804932e-01,-2.297042012214660645e-01,3.173432946205139160e-01,-2.304134070873260498e-01,1.543890088796615601e-01,-2.691183984279632568e-02,9.518949314951896667e-03,1.206533461809158325e-01,-3.042521774768829346e-01,-6.213069893419742584e-03,-2.627574279904365540e-02,2.315518110990524292e-01,4.462268203496932983e-02,1.379048228263854980e-01,-2.771277129650115967e-01,2.821474969387054443e-01,-3.349950313568115234e-01,3.917381763458251953e-01,-2.175446599721908569e-01,-7.652141153812408447e-02,-2.556051313877105713e-01,-3.355215862393379211e-02,-3.145849108695983887e-01
2.311750203371047974e-01,-8.302156627178192139e-02,3.378932923078536987e-02,-4.160430133342742920e-01,3.025014400482177734e-01,-4.774498641490936279e-01,3.027206473052501678e-02,4.731772541999816895e-01,3.214275836944580078e-01,-5.356341004371643066e-01,1.715364009141921997e-01,-4.948014318943023682e-01,3.896006047725677490e-01,2.691593170166015625e-01,8.880183845758438110e-02,3.882084190845489502e-01,-2.758566439151763916e-01,-2.773069404065608978e-02,-2.279029786586761475e-02,1.941435039043426514e-03,-3.342774212360382080e-01,5.907398462295532227e-02,2.498477250337600708e-01,6.692355126142501831e-02,6.514265388250350952e-02,-4.311327934265136719e-01,-3.235568702220916748e-01,-4.340479150414466858e-02,-3.142827749252319336e-01,-1.444637328386306763e-01
3.010265827178955078e-01,2.274064570665359497e-01,2.167049236595630646e-02,-4.773993045091629028e-02,-1.012124121189117432e-01,-4.920439124107360840e-01,-3.098713755607604980e-01,-2.433556914329528809e-01,-2.396791577339172363e-01,1.020942404866218567e-01,1.242685168981552124e-01,-1.762135475873947144e-01,1.555117517709732056e-01,5.012515187263488770e-01,1.421394795179367065e-01,-2.971131801605224609e-01,-1.696189492940902710e-01,1.303478181362152100e-01,-2.264832705259323120e-01,-6.792068481445312500e-02,-3.107731975615024567e-02,2.059770077466964722e-01,-4.934992492198944092e-01,-1.520108878612518311e-01,1.240622773766517639e-01,1.079429984092712402e-01,-2.812642157077789307e-01,-2.062446177005767822e-01,-2.278602495789527893e-02,-3.554320335388183594e-01
-3.541107177734375000e-01,-2.603767216205596924e-01,3.267813622951507568e-01,1.646902114152908325e-01,3.771483898162841797e-03,2.860682308673858643e-01,1.521255970001220703e-01,-4.914632067084312439e-02,-1.332767903804779053e-01,-3.710832819342613220e-02,4.265062808990478516e-01,1.061875745654106140e-01,-1.626397520303726196e-01,1.527089178562164307e-01,7.934429496526718140e-02,2.089686542749404907e-01,-2.700861692428588867e-01,4.135790169239044189e-01,-1.879349350929260254e-01,-2.244698554277420044e-01,3.283017873764038086e-02,-4.422195553779602051e-01,-7.117847353219985962e-02,2.535610496997833252e-01,-4.910292029380798340e-01,3.409367799758911133e-01,1.241184547543525696e-01,-1.770336478948593140e-01,-1.958358436822891235e-01,-1.687075793743133545e-01
-1.940550506114959717e-01,2.821007072925567627e-01,-6.212944909930229187e-02,1.670251833274960518e-03,-1.188591569662094116e-01,-6.441330313682556152e-01,3.155636191368103027e-01,-2.861844301223754883e-01,-2.979191839694976807e-01,4.157762229442596436e-01,3.183332085609436035e-01,3.687494993209838867e-01,-1.357064247131347656e-01,3.658439591526985168e-02,2.073792815208435059e-01,-1.239262521266937256e-01,-1.208571195602416992e-01,-1.858784407377243042e-01,-2.042664438486099243e-01,-3.596205115318298340e-01,-1.977215260267257690e-01,2.331296950578689575e-01,5.526809953153133392e-03,-2.055387943983078003e-01,-7.141802310943603516e-01,1.312983930110931396e-01,2.544403374195098877e-01,-1.678013056516647339e-01,-1.058354750275611877e-01,4.132649004459381104e-01
-2.487175613641738892e-01,-4.996736049652099609e-01,5.155721306800842285e-01,-8.660312741994857788e-02,-3.229791671037673950e-02,-3.318410739302635193e-02,-5.234343558549880981e-02,1.923371478915214539e-02,3.645826876163482666e-01,-3.626006543636322021e-01,-3.744864836335182190e-02,-5.204064249992370605e-01,1.987404227256774902e-01,-2.840575575828552246e-01,5.043593049049377441e-01,1.598551124334335327e-01,3.671844899654388428e-01,-2.212896943092346191e-01,-4.462821409106254578e-02,3.059813678264617920e-01,2.642537355422973633e-01,-4.053921997547149658e-01,-4.166115522384643555e-01,-2.131861895322799683e-01,3.081719875335693359e-01,9.789569675922393799e-02,2.194181680679321289e-01,-4.750607013702392578e-01,3.272904455661773682e-01,3.131044507026672363e-01
-2.327364683151245117e-01,-3.061320185661315918e-01,-3.897297382354736328e-01,-1.863566599786281586e-02,8.853689581155776978e-02,-1.148989126086235046e-01,5.314350724220275879e-01,-5.015716552734375000e-01,1.099972501397132874e-01,-3.497549891471862793e-01,6.854485720396041870e-02,-3.452305495738983154e-01,5.987734198570251465e-01,-3.334292173385620117e-01,3.104137480258941650e-01,9.902266412973403931e-02,-2.243147492408752441e-01,-2.396275848150253296e-02,1.838603317737579346e-01,-3.370120003819465637e-02,-1.099017038941383362e-01,-4.021779298782348633e-01,-9.094700217247009277e-02,-1.986012160778045654e-01,2.803739905357360840e-01,-1.657694727182388306e-01,-1.041657254099845886e-01,-1.966201812028884888e-01,4.545685648918151855e-01,4.689598083496093750e-02
-3.868670165538787842e-01,-1.292850971221923828e-01,-2.373628169298171997e-01,3.128095865249633789e-01,1.898871362209320068e-01,1.091567724943161011e-01,4.166179597377777100e-01,6.568612158298492432e-02,-2.659632861614227295e-01,1.823722720146179199e-01,2.416622042655944824e-01,1.914145201444625854e-01,9.228452295064926147e-02,3.322477340698242188e-01,-3.699055910110473633e-01,-7.663924247026443481e-02,-1.702455431222915649e-01,2.283003777265548706e-01,-3.100134134292602539e-01,7.443230748176574707e-01,-2.387780994176864624e-01,-1.778340637683868408e-01,-1.786836683750152588e-01,-4.156446829438209534e-02,1.140711754560470581e-01,1.953881531953811646e-01,-2.583231590688228607e-02,4.271266162395477295e-01,5.983913540840148926e-01,-2.968240343034267426e-02
-1.960833929479122162e-02,-1.205202043056488037e-01,2.363175600767135620e-01,-4.498368874192237854e-02,-4.132370352745056152e-01,1.823371648788452148e-01,-9.508306533098220825e-02,-3.585971295833587646e-01,1.104371845722198486e-01,-4.106623828411102295e-01,8.402760326862335205e-02,-3.142631947994232178e-01,-4.202843308448791504e-01,-6.555002927780151367e-02,-1.668197065591812134e-01,-4.074614942073822021e-01,1.149101764895021915e-03,2.995641529560089111e-01,4.032812640070915222e-02,-2.631857991218566895e-01,-2.617440745234489441e-02,-3.921891152858734131e-01,-7.825107872486114502e-02,-1.981478184461593628e-01,3.695292174816131592e-01,3.033068776130676270e-01,3.984760344028472900e-01,-3.074824213981628418e-01,4.388403892517089844e-02,4.671091735363006592e-01
