"[170, 209, -13, 2, 11]"
"[174, 209, -12, 2, 11]"
"[176, 209, -12, 2, 11]"
"[172, 209, -13, 2, 11]"
"[174, 209, -12, 2, 11]"
"[174, 209, -12, 2, 11]"
"[174, 209, -13, 2, 11]"
"[172, 209, -14, 2, 12]"
"[174, 209, -12, 2, 12]"
"[171, 209, -16, 2, 12]"
"[171, 209, -16, 2, 12]"
"[169, 209, -13, 2, 12]"
"[165, 209, -16, 2, 12]"
"[165, 209, -15, 4.5, 12]"
"[165, 209, -16, 4.5, 12]"
"[165, 209, -16, 4.5, 12]"
"[125, 209, -13, 2, 13]"
"[129, 209, -15, 4.5, 13]"
"[164, 209, -14, 2, 13]"
"[138, 209, -11, 2, 13]"
"[138, 209, -11, 2, 13]"
"[138, 209, -11, 2, 13]"
"[166, 209, -10, 2, 13]"
"[174, 209, -10, 2, 13]"
"[174, 209, -10, 2, 13]"
"[174, 209, -10, 2, 13]"
"[176, 209, -9, 2, 13]"
"[176, 209, -9, 4, 13]"
"[176, 209, -10, 4.5, 14]"
"[176, 209, -12, 4.5, 14]"
"[176, 209, -12, 2, 14]"
"[155, 209, -14, 2, 14]"
"[155, 209, -14, 2, 14]"
"[150, 209, -13, 2, 14]"
"[171, 209, -17, 2, 14]"
"[167, 209, -16, 2, 14]"
"[169, 209, -15, 2, 14]"
"[161, 209, -16, 2, 14]"
"[161, 209, -14, 2, 15]"
"[165, 209, -14, 4.5, 15]"
"[165, 209, -14, 9, 15]"
"[162, 209, -12, 4.5, 15]"
"[68, 209, -10, 2, 15]"
"[131, 209, -11, 2, 15]"
"[131, 209, -10, 2, 15]"
"[174, 209, -9, 2, 15]"
"[172, 209, -6, 2, 15]"
"[172, 209, -8, 2, 15]"
"[176, 209, -7, 2, 15]"
"[176, 209, -8, 4.5, 15]"
"[182, 209, -7, 4.5, 15]"
"[162, 209, -9, 4.5, 15]"
"[158, 209, -8, 4.5, 15]"
"[158, 209, -10, 2, 16]"
"[153, 209, -9, 2, 16]"
"[153, 209, -9, 2, 16]"
"[177, 209, -12, 2, 16]"
"[177, 209, -12, 2, 16]"
"[177, 209, -12, 2, 16]"
"[175, 209, -11, 2, 16]"
"[169, 209, -10, 4.5, 16]"
"[169, 209, -12, 4.5, 16]"
"[169, 209, -12, 4.5, 16]"
"[169, 209, -12, 4.5, 16]"
"[148, 209, -11, 2, 16]"
"[139, 209, -11, 2, 16]"
"[169, 209, -10, 2, 17]"
"[169, 209, -10, 2, 17]"
"[171, 209, -10, 2, 17]"
"[172, 209, -10, 2, 17]"
"[172, 209, -10, 4.5, 17]"
"[172, 209, -10, 4.5, 17]"
"[147, 209, -11, 4.5, 17]"
"[147, 209, -11, 4.5, 17]"
"[147, 209, -10, 2, 17]"
"[142, 209, -12, 2, 17]"
"[142, 209, -13, 2, 17]"
"[170, 209, -10, 2, 17]"
"[168, 209, -11, 2, 18]"
"[168, 209, -12, 2, 18]"
"[166, 209, -9, 2, 18]"
"[169, 209, -13, 4.5, 18]"
"[169, 209, -13, 4.5, 18]"
"[167, 209, -8, 4.5, 18]"
"[133, 209, -12, 4.5, 18]"
"[133, 209, -10, 4.5, 18]"
"[132, 209, -6, 4.5, 18]"
"[132, 209, -7, 2, 18]"
"[137, 209, -6, 2, 18]"
"[146, 209, -3, 2, 18]"
"[177, 209, -2, 2, 18]"
"[179, 209, -2, 2, 18]"
"[179, 209, -1, 2, 18]"
"[185, 209, 0, 3.5, 18]"
"[187, 209, -2, 2, 18]"
"[187, 209, -1, 4.5, 18]"
"[187, 209, 0, 4.5, 18]"
"[182, 209, -1, 2, 18]"
"[182, 209, -2, 2, 18]"
"[186, 209, 0, 2, 19]"
"[189, 209, -2, 2, 19]"
"[189, 209, -2, 2, 19]"
"[189, 209, -2, 2, 19]"
"[186, 209, -2, 2, 19]"
"[186, 209, -3, 2, 19]"
"[186, 209, -1, 9, 19]"
"[186, 209, -4, 2, 19]"
"[186, 209, -4, 4.5, 19]"
"[163, 209, -2, 4.5, 19]"
"[172, 209, -7, 4.5, 19]"
"[172, 209, -7, 2, 19]"
"[172, 209, -4, 2, 19]"
"[176, 209, -8, 4.5, 19]"
"[176, 209, -10, 2, 19]"
"[176, 209, -7, 2, 19]"
"[176, 209, -12, 2, 19]"
"[174, 209, -10, 2, 19]"
"[170, 209, -7, 4.5, 19]"
"[166, 209, -11, 4, 19]"
"[145, 209, -8, 4.5, 19]"
"[145, 209, -11, 2, 19]"
"[140, 209, -10, 2, 19]"
"[140, 209, -10, 2, 20]"
"[174, 209, -9, 2, 20]"
"[174, 209, -9, 2, 20]"
"[169, 209, -10, 2, 20]"
"[169, 209, -10, 4.5, 20]"
"[169, 209, -8, 4.5, 20]"
"[171, 209, -8, 4.5, 20]"
"[171, 209, -8, 2, 20]"
"[144, 209, -9, 2, 20]"
"[153, 209, -7, 2, 20]"
"[173, 209, -11, 2, 20]"
"[173, 209, -11, 2, 20]"
"[173, 209, -11, 9, 20]"
"[175, 209, -12, 2, 21]"
"[175, 209, -11, 2, 21]"
"[175, 209, -11, 2, 21]"
"[166, 209, -12, 2, 21]"
"[166, 209, -9, 2, 21]"
"[166, 209, -9, 2, 21]"
"[166, 209, -13, 2, 21]"
"[170, 209, -11, 2, 21]"
"[170, 209, -10, 2, 21]"
"[170, 209, -14, 2, 21]"
"[166, 209, -14, 4.5, 21]"
"[166, 209, -14, 2, 22]"
"[168, 209, -13, 4.5, 22]"
"[168, 209, -14, 4.5, 22]"
"[159, 209, -13, 4.5, 22]"
"[124, 209, -11, 4.5, 22]"
"[124, 209, -11, 4.5, 22]"
"[124, 209, -13, 4.5, 22]"
"[124, 209, -13, 4.5, 22]"
"[129, 209, -8, 4.5, 22]"
"[137, 209, -11, 4.5, 22]"
"[137, 209, -11, 9, 22]"
"[128, 209, -7, 4.5, 22]"
"[88, 209, -9, 4.5, 22]"
"[88, 209, -9, 4.5, 23]"
"[155, 209, -7, 4.5, 23]"
"[155, 209, -8, 4.5, 23]"
"[146, 209, -6, 4.5, 23]"
"[155, 209, -5, 2, 23]"
"[150, 209, -2, 2, 23]"
"[150, 209, -5, 2, 23]"
"[176, 209, -5, 4.5, 23]"
"[176, 209, -5, 4.5, 23]"
"[182, 209, -5, 4.5, 23]"
"[164, 209, -6, 4.5, 23]"
"[164, 209, -2, 4.5, 23]"
"[164, 209, -7, 3.5, 23]"
"[164, 209, -7, 2, 23]"
"[179, 209, -3, 2, 23]"
"[179, 209, -7, 2, 23]"
"[172, 209, -8, 2, 23]"
"[172, 209, -3, 2, 23]"
"[180, 209, -8, 4, 23]"
"[170, 209, -8, 2, 23]"
"[170, 209, -4, 6, 23]"
"[174, 209, -7, 4, 23]"
"[174, 209, -7, 4.5, 24]"
"[138, 209, -5, 2, 24]"
"[170, 209, -7, 4.5, 24]"
"[171, 209, -9, 4.5, 24]"
"[171, 209, -8, 4.5, 24]"
"[163, 209, -8, 4.5, 24]"
"[145, 209, -9, 4.5, 24]"
"[145, 209, -10, 4.5, 24]"
"[149, 209, -10, 2, 24]"
"[145, 209, -5, 2, 24]"
"[145, 209, -9, 2, 24]"
"[165, 209, -9, 2, 24]"
"[175, 209, -4, 4.5, 24]"
"[167, 209, -11, 4.5, 24]"
"[167, 209, -10, 9, 24]"
"[167, 209, -10, 4.5, 24]"
"[167, 209, -8, 3.5, 25]"
"[86, 209, -15, 4.5, 25]"
"[86, 209, -15, 4.5, 25]"
"[148, 209, -14, 4.5, 25]"
"[148, 209, -12, 2, 25]"
"[117, 209, -11, 2, 25]"
"[117, 209, -9, 4.5, 25]"
"[117, 209, -9, 4.5, 25]"
"[156, 209, -10, 4.5, 25]"
"[134, 209, -10, 4.5, 25]"
"[143, 209, -10, 4.5, 25]"
"[143, 209, -9, 4.5, 25]"
"[139, 209, -9, 4.5, 26]"
"[139, 209, -5, 9, 26]"
"[143, 209, -8, 2, 26]"
"[143, 209, -9, 2, 26]"
"[102, 209, -7, 6, 26]"
"[167, 209, -4, 4.5, 26]"
"[167, 209, -7, 4.5, 26]"
"[167, 209, -7, 4.5, 26]"
"[129, 209, 0, 4.5, 26]"
"[165, 209, -4, 4.5, 26]"
"[152, 209, -1, 4.5, 26]"
"[183, 209, 1, 4.5, 26]"
"[183, 209, 1, 3.5, 26]"
"[165, 209, -1, 2, 26]"
"[187, 209, 2, 2, 26]"
"[187, 209, 3, 2, 26]"
"[185, 209, 3, 2, 26]"
"[185, 209, 3, 4.5, 26]"
"[187, 209, 4, 4.5, 26]"
"[189, 209, 5, 4.5, 26]"
"[197, 209, 5, 4.5, 26]"
"[197, 209, 6, 3.5, 26]"
"[201, 209, 6, 2, 26]"
"[201, 209, 6, 2, 26]"
"[201, 209, 6, 2, 26]"
"[195, 209, 7, 3.5, 26]"
"[195, 209, 6, 2, 26]"
"[195, 209, 7, 4.5, 26]"
"[204, 209, 6, 4.5, 25]"
"[204, 209, 6, 4.5, 25]"
"[209, 209, 7, 2, 25]"
"[209, 204, 8, 2, 25]"
"[196, 209, 6, 2, 25]"
"[196, 209, 7, 2, 25]"
"[198, 209, 7, 2, 25]"
"[198, 209, 6, 4.5, 25]"
"[196, 209, 6, 4.5, 25]"
"[198, 209, 6, 4.5, 25]"
"[209, 208, 7, 4.5, 25]"
"[209, 208, 7, 4.5, 25]"
"[209, 208, 9, 4.5, 25]"
"[209, 203, 7, 2, 25]"
"[209, 203, 9, 2, 25]"
"[209, 203, 8, 2, 25]"
"[209, 203, 8, 2, 25]"
"[198, 209, 8, 2, 25]"
"[202, 209, 8, 2, 25]"
"[200, 209, 8, 4.5, 25]"
"[200, 209, 8, 4.5, 24]"
"[200, 209, 7, 4.5, 24]"
"[209, 198, 7, 4.5, 24]"
"[209, 198, 7, 2, 24]"
"[209, 198, 8, 2, 24]"
"[199, 209, 7, 2, 24]"
"[199, 209, 7, 4.5, 24]"
"[199, 209, 8, 2, 24]"
"[209, 203, 7, 4.5, 24]"
"[209, 203, 7, 4.5, 24]"
"[199, 209, 7, 4.5, 24]"
"[209, 202, 7, 4.5, 24]"
"[209, 202, 7, 2, 24]"
"[209, 202, 7, 2, 24]"
"[209, 202, 6, 2, 24]"
"[199, 209, 5, 2, 24]"
"[199, 209, 5, 2, 24]"
"[197, 209, 6, 4.5, 24]"
"[195, 209, 8, 4.5, 24]"
"[195, 209, 7, 4.5, 23]"
"[208, 209, 8, 4.5, 23]"
"[208, 209, 9, 4.5, 23]"
"[209, 197, 9, 2, 23]"
"[209, 202, 8, 2, 23]"
"[204, 209, 8, 2, 23]"
"[204, 209, 7, 2, 23]"
"[204, 209, 8, 2, 23]"
"[202, 209, 8, 2, 23]"
"[202, 209, 8, 4.5, 23]"
"[200, 209, 7, 4.5, 23]"
"[0, 209, 7, 4.5, 23]"
"[209, 197, 7, 4.5, 23]"
"[209, 197, 7, 2, 23]"
"[209, 201, 7, 2, 23]"
"[209, 201, 7, 2, 23]"
"[200, 209, 7, 2, 23]"
"[200, 209, 7, 2, 23]"
"[200, 209, 7, 2, 22]"
"[200, 209, 6, 2, 22]"
"[201, 209, 7, 2, 22]"
"[201, 209, 7, 4.5, 22]"
"[201, 209, 7, 4.5, 22]"
"[209, 201, 8, 4.5, 22]"
"[209, 201, 8, 4.5, 22]"
"[209, 201, 7, 4.5, 22]"
"[209, 196, 7, 2, 22]"
"[209, 196, 7, 2, 22]"
"[209, 196, 7, 2, 22]"
"[201, 209, 7, 2, 22]"
"[201, 209, 5, 4.5, 22]"
"[201, 209, 5, 4.5, 22]"
"[209, 200, 6, 4.5, 22]"
"[209, 200, 6, 2, 22]"
"[209, 209, 6, 2, 22]"
"[199, 209, 7, 6, 22]"
"[199, 209, 7, 2, 21]"
"[199, 209, 7, 2, 21]"
"[202, 209, 7, 2, 21]"
"[202, 209, 8, 2, 21]"
"[202, 209, 7, 2, 21]"
"[202, 209, 8, 2, 21]"
"[202, 209, 8, 4.5, 21]"
"[204, 209, 7, 4.5, 21]"
"[209, 195, 8, 4.5, 21]"
"[209, 195, 7, 4.5, 21]"
"[209, 195, 7, 4.5, 21]"
"[209, 195, 8, 2, 21]"
"[209, 195, 8, 2, 21]"
"[209, 199, 7, 2, 21]"
"[209, 199, 7, 3.5, 21]"
"[204, 209, 6, 2, 21]"
"[204, 209, 5, 4.5, 21]"
"[204, 209, 6, 4.5, 21]"
"[202, 209, 6, 4.5, 20]"
"[209, 204, 5, 2, 20]"
"[209, 204, 5, 2, 20]"
"[209, 203, 5, 2, 20]"
"[201, 209, 5, 2, 20]"
"[201, 209, 6, 2, 20]"
"[199, 209, 6, 4, 20]"
"[199, 209, 6, 4.5, 20]"
"[199, 209, 7, 4.5, 20]"
"[209, 206, 7, 2, 20]"
"[209, 203, 6, 4.5, 20]"
"[209, 203, 7, 6, 20]"
"[203, 209, 7, 2, 20]"
"[209, 199, 8, 4.5, 20]"
"[209, 199, 6, 4.5, 20]"
"[203, 209, 6, 2, 20]"
"[209, 198, 5, 2, 20]"
"[209, 198, 5, 2, 20]"
"[201, 209, 3, 2, 20]"
"[201, 209, 3, 4.5, 20]"
"[201, 209, 3, 4.5, 20]"
"[201, 209, 3, 4.5, 20]"
"[203, 209, 3, 4.5, 20]"
"[203, 209, 3, 4.5, 19]"
"[203, 209, 4, 4.5, 19]"
"[203, 209, 4, 4.5, 19]"
"[203, 209, 3, 4.5, 19]"
"[203, 209, 4, 4.5, 19]"
"[208, 209, 3, 4.5, 19]"
"[203, 209, 2, 6, 19]"
"[203, 209, 2, 2, 19]"
"[208, 209, 2, 4, 19]"
"[194, 209, 2, 4.5, 19]"
"[194, 209, 2, 4.5, 19]"
"[198, 209, 2, 2, 19]"
"[199, 209, 2, 2, 19]"
"[199, 209, 2, 6, 19]"
"[194, 209, 1, 2, 19]"
"[202, 209, 2, 4.5, 19]"
"[202, 209, 2, 4.5, 19]"
"[194, 209, 2, 4.5, 19]"
"[199, 209, 3, 4.5, 19]"
"[199, 209, 4, 2, 19]"
"[199, 209, 4, 2, 19]"
"[196, 209, 4, 2, 19]"
"[196, 209, 6, 2, 19]"
"[198, 209, 6, 2, 19]"
"[198, 209, 5, 2, 19]"
"[198, 209, 6, 4.5, 19]"
"[202, 209, 5, 4.5, 19]"
"[209, 206, 3, 2, 19]"
"[209, 206, 5, 2, 19]"
"[209, 202, 4, 2, 19]"
"[196, 209, 3, 2, 19]"
"[196, 209, 4, 2, 19]"
"[200, 209, 3, 2, 19]"
"[200, 209, 3, 4, 19]"
"[196, 209, 4, 4.5, 19]"
"[198, 209, 5, 4.5, 19]"
"[198, 209, 5, 4.5, 19]"
"[204, 209, 5, 4.5, 18]"
"[208, 209, 5, 4.5, 18]"
"[208, 209, 5, 4.5, 18]"
"[209, 206, 4, 2, 18]"
"[209, 206, 5, 2, 18]"
"[209, 206, 3, 2, 18]"
"[201, 209, 2, 2, 18]"
"[199, 209, 3, 4.5, 18]"
"[199, 209, 3, 4.5, 18]"
"[197, 209, 3, 4.5, 18]"
"[200, 209, 4, 4.5, 18]"
"[200, 209, 4, 4.5, 18]"
"[204, 209, 5, 4.5, 18]"
"[204, 209, 5, 2, 18]"
"[209, 209, 5, 2, 18]"
"[209, 209, 5, 2, 18]"
"[201, 209, 7, 2, 18]"
"[201, 209, 7, 4.5, 18]"
"[201, 209, 5, 4.5, 18]"
"[201, 209, 5, 4.5, 18]"
"[209, 196, 6, 4.5, 18]"
"[209, 205, 7, 4.5, 18]"
"[209, 205, 7, 4.5, 18]"
"[209, 201, 7, 4.5, 18]"
"[209, 201, 7, 2, 18]"
"[209, 196, 6, 3.5, 18]"
"[205, 209, 4, 2, 17]"
"[205, 209, 4, 2, 17]"
"[209, 203, 4, 4.5, 17]"
"[209, 203, 4, 4.5, 17]"
"[200, 209, 3, 4.5, 17]"
"[209, 209, 5, 2, 17]"
"[209, 209, 5, 2, 17]"
"[209, 209, 5, 2, 17]"
"[198, 209, 6, 2, 17]"
"[198, 209, 6, 2, 17]"
"[202, 209, 4, 2, 17]"
"[202, 209, 4, 4.5, 17]"
"[202, 209, 4, 6, 17]"
"[204, 209, 3, 4.5, 17]"
"[209, 209, 4, 4.5, 17]"
"[209, 209, 4, 6, 17]"
"[209, 209, 4, 2, 17]"
"[209, 209, 4, 4, 17]"
"[205, 209, 4, 2, 17]"
"[200, 209, 3, 4.5, 17]"
"[208, 209, 4, 4.5, 17]"
"[209, 209, 4, 4.5, 17]"
"[206, 209, 2, 3.5, 17]"
"[206, 209, 2, 2, 17]"
"[206, 209, 3, 2, 17]"
"[206, 209, 2, 2, 17]"
"[196, 209, 2, 2, 17]"
"[198, 209, 2, 2, 17]"
"[196, 209, 2, 4.5, 17]"
"[196, 209, 2, 4.5, 17]"
"[196, 209, 2, 4.5, 17]"
"[201, 209, 2, 4.5, 17]"
"[201, 209, 3, 2, 17]"
"[201, 209, 2, 2, 17]"
"[201, 209, 2, 2, 17]"
"[196, 209, 2, 2, 17]"
"[196, 209, 2, 2, 17]"
"[196, 209, 2, 2, 17]"
"[196, 209, 3, 4.5, 17]"
"[196, 209, 3, 4.5, 17]"
"[196, 209, 3, 4.5, 17]"
"[201, 209, 3, 4.5, 16]"
"[206, 209, 4, 2, 16]"
"[206, 209, 3, 2, 16]"
"[206, 209, 3, 2, 16]"
"[206, 209, 3, 2, 16]"
"[206, 209, 3, 9, 16]"
"[199, 209, 2, 2, 16]"
"[209, 199, 1, 2, 16]"
"[209, 199, 1, 2, 16]"
"[199, 209, 1, 2, 16]"
"[199, 209, 2, 2, 16]"
"[195, 209, 2, 4.5, 16]"
"[195, 209, 2, 4.5, 16]"
"[195, 209, 2, 4.5, 16]"
"[202, 209, 3, 4.5, 16]"
"[202, 209, 3, 2, 16]"
"[202, 209, 3, 2, 16]"
"[202, 209, 4, 4, 16]"
"[199, 209, 3, 2, 16]"
"[205, 209, 4, 2, 16]"
"[205, 209, 3, 4.5, 16]"
"[201, 209, 3, 4.5, 16]"
"[201, 209, 3, 4.5, 16]"
"[209, 208, 4, 4.5, 16]"
"[206, 209, 4, 4.5, 16]"
"[207, 209, 5, 2, 16]"
"[207, 209, 4, 2, 16]"
"[209, 208, 5, 4.5, 16]"
"[203, 209, 5, 2, 16]"
"[203, 209, 5, 2, 16]"
"[209, 208, 5, 2, 16]"
"[203, 209, 4, 4.5, 16]"
"[203, 209, 3, 4.5, 16]"
"[203, 209, 3, 4.5, 16]"
"[209, 208, 3, 4.5, 16]"
"[209, 208, 3, 4.5, 16]"
"[207, 209, 4, 9, 16]"
"[207, 209, 3, 2, 16]"
"[207, 209, 3, 6, 16]"
"[209, 199, 3, 4.5, 16]"
"[209, 199, 3, 2, 15]"
"[209, 208, 3, 4.5, 15]"
"[207, 209, 4, 4.5, 15]"
"[207, 209, 4, 2, 15]"
"[207, 209, 4, 4.5, 15]"
"[207, 209, 4, 2, 15]"
"[209, 207, 4, 4.5, 15]"
"[209, 207, 5, 9, 15]"
"[202, 209, 5, 2, 15]"
"[202, 209, 5, 2, 15]"
"[209, 189, 5, 2, 15]"
"[204, 209, 6, 2, 15]"
"[204, 209, 5, 2, 15]"
"[204, 209, 5, 2, 15]"
"[204, 209, 5, 4.5, 15]"
"[204, 209, 4, 4.5, 15]"
"[204, 209, 4, 4.5, 15]"
"[209, 203, 4, 2, 15]"
"[209, 203, 4, 2, 15]"
"[209, 207, 4, 2, 15]"
"[202, 209, 4, 9, 15]"
"[202, 209, 4, 2, 15]"
"[202, 209, 4, 2, 15]"
"[209, 189, 5, 2, 15]"
"[209, 189, 5, 2, 15]"
"[202, 209, 5, 2, 15]"
"[202, 209, 5, 4.5, 15]"
"[204, 209, 5, 4.5, 15]"
"[209, 202, 5, 2, 15]"
"[209, 202, 5, 2, 14]"
"[204, 209, 6, 2, 14]"
"[204, 209, 5, 2, 14]"
"[205, 209, 5, 2, 14]"
"[207, 209, 5, 2, 14]"
"[207, 209, 5, 2, 14]"
"[205, 209, 5, 4.5, 14]"
"[205, 209, 6, 4.5, 14]"
"[209, 202, 5, 4.5, 14]"
"[209, 202, 5, 4.5, 14]"
"[209, 197, 5, 4.5, 14]"
"[209, 197, 5, 2, 14]"
"[209, 202, 4, 2, 14]"
"[205, 209, 3, 2, 14]"
"[205, 209, 2, 2, 14]"
"[205, 209, 2, 2, 14]"
"[205, 209, 2, 2, 14]"
"[201, 209, 2, 4.5, 14]"
"[199, 209, 1, 4.5, 14]"
"[204, 209, 3, 2, 14]"
"[204, 209, 3, 6, 14]"
"[204, 209, 3, 2, 14]"
"[209, 206, 4, 2, 14]"
"[209, 206, 4, 2, 14]"
"[201, 209, 3, 2, 14]"
"[203, 209, 3, 2, 14]"
"[203, 209, 3, 4.5, 14]"
"[203, 209, 3, 4.5, 14]"
"[209, 209, 3, 2, 14]"
"[209, 209, 4, 2, 14]"
"[209, 209, 4, 2, 14]"
"[201, 209, 5, 2, 14]"
"[201, 209, 6, 2, 14]"
"[203, 209, 5, 2, 14]"
"[205, 209, 6, 2, 13]"
"[205, 209, 7, 2, 13]"
"[207, 209, 7, 2, 13]"
"[208, 209, 7, 2, 13]"
"[208, 209, 6, 2, 13]"
"[209, 209, 6, 2, 13]"
"[209, 209, 6, 2, 13]"
"[209, 209, 5, 2, 13]"
"[208, 209, 6, 2, 13]"
"[208, 209, 6, 2, 13]"
"[208, 209, 5, 2, 13]"
"[206, 209, 5, 2, 13]"
"[206, 209, 5, 2, 13]"
"[208, 209, 6, 2, 13]"
"[206, 209, 5, 2, 13]"
"[206, 209, 5, 2, 13]"
"[206, 209, 6, 4, 13]"
"[208, 209, 4, 2, 13]"
"[208, 209, 4, 2, 13]"
"[209, 203, 3, 2, 13]"
"[208, 209, 2, 2, 13]"
"[208, 209, 2, 2, 13]"
"[204, 209, 2, 2, 13]"
"[202, 209, 3, 2, 13]"
"[202, 209, 3, 2, 13]"
"[200, 209, 4, 2, 12]"
"[200, 209, 3, 2, 12]"
"[203, 209, 4, 2, 12]"
"[205, 209, 3, 2, 12]"
"[205, 209, 3, 6, 12]"
"[205, 209, 4, 2, 12]"
"[209, 204, 3, 2, 12]"
"[209, 204, 2, 2, 12]"
"[205, 209, 3, 2, 12]"
"[203, 209, 2, 2, 12]"
"[203, 209, 2, 2, 12]"
"[203, 209, 3, 2, 12]"
"[203, 209, 2, 2, 12]"
"[203, 209, 2, 2, 12]"
"[201, 209, 3, 2, 12]"
"[201, 209, 3, 2, 12]"
"[201, 209, 4, 9, 12]"
"[203, 209, 4, 2, 12]"
"[203, 209, 4, 2, 12]"
"[209, 195, 5, 2, 12]"
"[205, 209, 5, 2, 12]"
"[205, 209, 4, 2, 12]"
"[205, 209, 4, 2, 12]"
"[207, 209, 4, 9, 12]"
"[207, 209, 4, 2, 12]"
"[205, 209, 3, 2, 12]"
"[205, 209, 3, 2, 12]"
"[205, 209, 3, 2, 12]"
"[205, 209, 2, 2, 12]"
"[203, 209, 3, 3.5, 12]"
"[203, 209, 3, 2, 12]"
"[203, 209, 2, 2, 12]"
"[203, 209, 2, 2, 12]"
"[203, 209, 3, 2, 12]"
"[203, 209, 2, 2, 12]"
"[201, 209, 2, 4.5, 12]"
"[201, 209, 2, 2, 12]"
"[203, 209, 2, 4.5, 12]"
"[201, 209, 2, 6, 12]"
"[201, 209, 3, 2, 12]"
"[206, 209, 3, 4.5, 12]"
"[206, 209, 3, 4.5, 12]"
"[201, 209, 3, 2, 11]"
"[209, 208, 3, 2, 11]"
"[209, 208, 3, 2, 11]"
"[204, 209, 3, 2, 11]"
"[204, 209, 3, 4.5, 11]"
"[204, 209, 3, 4.5, 11]"
"[204, 209, 4, 4.5, 11]"
"[209, 208, 3, 2, 11]"
"[209, 208, 4, 2, 11]"
"[206, 209, 4, 2, 11]"
"[206, 209, 3, 2, 11]"
"[204, 209, 4, 2, 11]"
"[206, 209, 5, 2, 11]"
"[206, 209, 4, 2, 11]"
"[204, 209, 5, 2, 11]"
