"[-1, -1, -97, 4, 0]","[-1, -1, -97, 4, 0]"
"[-1, -1, -97, 2, 0]","[-1, -1, -97, 4, 0]"
"[-1, -1, -97, 2, 1]","[-1, -1, -97, 2, 0]"
"[-1, -1, -97, 2, 2]","[-1, -1, -97, 2, 1]"
"[20, 209, -98, 2, 3]","[-1, -1, -97, 2, 2]"
"[20, 209, -98, 2, 3]","[20, 209, -98, 2, 3]"
"[21, 210, -83, 2, 4]","[20, 209, -98, 2, 3]"
"[21, 210, -78, 2, 4]","[21, 210, -83, 2, 4]"
"[22, 211, -73, 2, 5]","[21, 210, -78, 2, 4]"
"[52, 213, -57, 2, 6]","[22, 211, -73, 2, 5]"
"[52, 213, -49, 2, 6]","[52, 213, -57, 2, 6]"
"[95, 215, -38, 2, 7]","[52, 213, -49, 2, 6]"
"[95, 215, -39, 2, 7]","[95, 215, -38, 2, 7]"
"[95, 215, -33, 2, 7]","[95, 215, -39, 2, 7]"
"[110, 215, -28, 2, 7]","[95, 215, -33, 2, 7]"
"[131, 216, -20, 2, 8]","[110, 215, -28, 2, 7]"
"[144, 217, -17, 4.5, 8]","[131, 216, -20, 2, 8]"
"[153, 217, -9, 2, 8]","[144, 217, -17, 4.5, 8]"
"[120, 218, -8, 2, 8]","[153, 217, -9, 2, 8]"
"[120, 218, -8, 2, 8]","[120, 218, -8, 2, 8]"
"[193, 219, 3, 2, 8]","[120, 218, -8, 2, 8]"
"[196, 220, 8, 2, 8]","[193, 219, 3, 2, 8]"
"[196, 220, 11, 2, 8]","[196, 220, 8, 2, 8]"
"[219, 221, 14, 2, 8]","[196, 220, 11, 2, 8]"
"[222, 215, 18, 2, 8]","[219, 221, 14, 2, 8]"
"[222, 215, 20, 3.5, 8]","[222, 215, 18, 2, 8]"
"[223, 210, 22, 4.5, 7]","[222, 215, 20, 3.5, 8]"
"[224, 170, 25, 2, 7]","[223, 210, 22, 4.5, 7]"
"[224, 170, 25, 2, 7]","[224, 170, 25, 2, 7]"
"[225, 189, 27, 2, 7]","[224, 170, 25, 2, 7]"
"[225, 183, 24, 2, 7]","[225, 189, 27, 2, 7]"
"[225, 183, 28, 2, 7]","[225, 183, 24, 2, 7]"
"[225, 183, 28, 2, 6]","[225, 183, 28, 2, 7]"
"[226, 184, 26, 2, 6]","[225, 183, 28, 2, 6]"
"[226, 177, 32, 4.5, 6]","[226, 184, 26, 2, 6]"
"[226, 177, 31, 2, 6]","[226, 177, 32, 4.5, 6]"
"[227, 170, 33, 2, 5]","[226, 177, 31, 2, 6]"
"[227, 170, 32, 2, 5]","[227, 170, 33, 2, 5]"
"[227, 171, 33, 2, 5]","[227, 170, 32, 2, 5]"
"[228, 168, 34, 2, 5]","[227, 171, 33, 2, 5]"
"[228, 168, 34, 2, 5]","[228, 168, 34, 2, 5]"
"[228, 170, 33, 2, 4]","[228, 168, 34, 2, 5]"
"[228, 168, 33, 2, 4]","[228, 170, 33, 2, 4]"
"[228, 166, 33, 2, 4]","[228, 168, 33, 2, 4]"
"[228, 167, 34, 2, 4]","[228, 166, 33, 2, 4]"
"[228, 167, 34, 2, 3]","[228, 167, 34, 2, 4]"
"[228, 167, 36, 2, 3]","[228, 167, 34, 2, 3]"
"[228, 167, 36, 2, 3]","[228, 167, 36, 2, 3]"
"[228, 164, 38, 4.5, 3]","[228, 167, 36, 2, 3]"
"[228, 164, 40, 4.5, 2]","[228, 164, 38, 4.5, 3]"
"[228, 60, 41, 2, 2]","[228, 164, 40, 4.5, 2]"
"[228, 60, 43, 4.5, 2]","[228, 60, 41, 2, 2]"
"[228, 151, 40, 2, 1]","[228, 60, 43, 4.5, 2]"
"[228, 46, 38, 2, 1]","[228, 151, 40, 2, 1]"
"[228, 144, 34, 2, 1]","[228, 46, 38, 2, 1]"
"[228, 150, 35, 2, 1]","[228, 144, 34, 2, 1]"
"[228, 154, 35, 2, 0]","[228, 150, 35, 2, 1]"
"[227, 158, 35, 2, 0]","[228, 154, 35, 2, 0]"
"[227, 158, 36, 2, 0]","[227, 158, 35, 2, 0]"
"[227, 158, 35, 2, 0]","[227, 158, 36, 2, 0]"
"[226, 157, 37, 2, 0]","[227, 158, 35, 2, 0]"
"[226, 154, 40, 2, 0]","[226, 157, 37, 2, 0]"
"[226, 154, 39, 2, 0]","[226, 154, 40, 2, 0]"
"[226, 156, 42, 2, -1]","[226, 154, 39, 2, 0]"
"[225, 145, 44, 2, -1]","[226, 156, 42, 2, -1]"
"[225, 145, 44, 2, -1]","[225, 145, 44, 2, -1]"
"[225, 145, 44, 2, -2]","[225, 145, 44, 2, -1]"
"[225, 146, 45, 2, -2]","[225, 145, 44, 2, -2]"
"[224, 135, 45, 4.5, -2]","[225, 146, 45, 2, -2]"
"[224, 135, 45, 2, -3]","[224, 135, 45, 4.5, -2]"
"[224, 134, 45, 2, -3]","[224, 135, 45, 2, -3]"
"[223, 34, 45, 2, -3]","[224, 134, 45, 2, -3]"
"[223, 130, 45, 2, -4]","[223, 34, 45, 2, -3]"
"[222, 129, 41, 2, -4]","[223, 130, 45, 2, -4]"
"[222, 129, 41, 2, -5]","[222, 129, 41, 2, -4]"
"[221, 134, 39, 2, -5]","[222, 129, 41, 2, -5]"
"[221, 134, 40, 2, -5]","[221, 134, 39, 2, -5]"
