[-0.3072244  -0.8169896   1.2072268  -0.4070155   1.0224993   0.47924405]
[-1.0396509   1.0462127   0.17721038 -1.4705685  -1.1049627  -2.1048453 ]
[-1.090935    1.1019554   0.16247588 -1.531781   -1.1106496  -2.1496348 ]
[-1.1641806   1.1706111   0.16120265 -1.6143744  -1.1239191  -2.221952  ]
[-1.2307508   1.2338382   0.14842534 -1.6928025  -1.1290077  -2.2816336 ]
[-1.3105243   1.3058196   0.14448684 -1.7910516  -1.1442441  -2.3674128 ]
[-1.4000615  1.3840964  0.1404394 -1.8966858 -1.156103  -2.4596303]
[-1.5092309   1.4749789   0.14134002 -2.0196056  -1.1676447  -2.5630379 ]
[-1.6242436   1.567178    0.16122356 -2.139655   -1.1664667  -2.644396  ]
[-1.7584684   1.6722842   0.16648509 -2.2758417  -1.1614002  -2.7274115 ]
[-1.886579    1.7736555   0.18579996 -2.4050283  -1.1528677  -2.801766  ]
[-1.9986823   1.8580709   0.21213566 -2.5133567  -1.1369414  -2.853255  ]
[-2.0887275   1.9327893   0.24110426 -2.5960276  -1.1146443  -2.882001  ]
[-2.1490417  1.9856864  0.2763661 -2.6458085 -1.0835364 -2.880683 ]
[-2.18671     2.024829    0.32034224 -2.6714723  -1.0496967  -2.8588257 ]
[-2.203608    2.0492024   0.36688605 -2.678354   -1.0146817  -2.8233047 ]
[-2.189247    2.0459642   0.4010746  -2.6538024  -0.97582996 -2.76416   ]
[-2.160601    2.025863    0.4373671  -2.6110098  -0.93447757 -2.6915464 ]
[-2.1089046   1.9892621   0.46192604 -2.5498023  -0.8963591  -2.6111884 ]
[-2.0483701   1.9410906   0.48427534 -2.4784849  -0.8597745  -2.5277333 ]
[-1.9798477   1.8860389   0.49958575 -2.4033637  -0.8273047  -2.4498127 ]
[-1.9141586  1.8330989  0.5207119 -2.3342113 -0.8017687 -2.3849132]
[-1.8566551   1.7879858   0.5462853  -2.2767456  -0.78406024 -2.3373568 ]
[-1.8057764   1.7462257   0.5696913  -2.227897   -0.77252364 -2.3021064 ]
[-1.767727   1.716259   0.5988229 -2.1962159 -0.7707149 -2.2878199]
[-1.7386692   1.6949456   0.63063914 -2.1767874  -0.77493757 -2.2869542 ]
[-1.7224724   1.6846077   0.67147994 -2.1737022  -0.7870866  -2.3052835 ]
[-1.7151735   1.6834999   0.7013849  -2.1830964  -0.80474764 -2.3417754 ]
[-1.7139736   1.6864549   0.73331296 -2.2026277  -0.8270429  -2.3909864 ]
[-1.7132132  1.6874111  0.7529367 -2.2247117 -0.851638  -2.4458804]
[-1.7112052  1.6859915  0.7661847 -2.2449212 -0.8754224 -2.498908 ]
[-1.7115179   1.684716    0.7893952  -2.2646341  -0.89728314 -2.549819  ]
[-1.7133822   1.6842673   0.8102257  -2.2861555  -0.92120016 -2.6032763 ]
[-1.7177746  1.6855488  0.8321301 -2.3107877 -0.9482287 -2.6602812]
[-1.7200682   1.6846106   0.84498817 -2.3312485  -0.97412986 -2.7135692 ]
[-1.7169154   1.6816126   0.8408096  -2.3462777  -0.99958336 -2.7609515 ]
[-1.7062867   1.670207    0.82488227 -2.3485656  -1.0197095  -2.7927394 ]
[-1.6864359  1.6477039  0.7902554 -2.3392627 -1.0359993 -2.809291 ]
[-1.6600981  1.616719   0.7481969 -2.3194554 -1.0471807 -2.8109932]
[-1.6309166  1.5821682  0.6958389 -2.2947214 -1.056144  -2.8043642]
[-1.6027149   1.5520356   0.64595973 -2.2760196  -1.0675724  -2.8022246 ]
[-1.5773175   1.5283914   0.59803015 -2.2620595  -1.0807061  -2.8045685 ]
[-1.5649635   1.5148668   0.56627786 -2.2569418  -1.0959654  -2.8134384 ]
[-1.5610225   1.512125    0.53532064 -2.257068   -1.1128652  -2.8273816 ]
[-1.5644715   1.5155602   0.50894237 -2.2615538  -1.1304218  -2.8435457 ]
[-1.5691309   1.5175401   0.47827685 -2.2645144  -1.1461672  -2.8552127 ]
[-1.573384    1.5163349   0.44600728 -2.2643938  -1.1584468  -2.8605447 ]
[-1.5814303  1.5177287  0.4237542 -2.2660122 -1.1699831 -2.86487  ]
[-1.5932833   1.5243411   0.39950535 -2.2694132  -1.180556   -2.869327  ]
[-1.6063814   1.5299444   0.37813926 -2.2709389  -1.18816    -2.8683405 ]
[-1.6169381   1.529112    0.35858753 -2.2646525  -1.1887467  -2.854817  ]
[-1.6336331   1.533321    0.35327244 -2.2618668  -1.189676   -2.8422604 ]
[-1.6515799   1.5416986   0.34706995 -2.2608743  -1.1901358  -2.832501  ]
[-1.6756426   1.561222    0.33910877 -2.2665477  -1.1935322  -2.8306668 ]
[-1.701025    1.5793394   0.34181756 -2.2677193  -1.1944731  -2.8224487 ]
[-1.7246509  1.5987775  0.3423853 -2.265698  -1.1934466 -2.8114045]
[-1.7435001   1.6127276   0.34232473 -2.2595901  -1.1897424  -2.7928803 ]
[-1.7555007   1.6180501   0.33739793 -2.248755   -1.1833221  -2.7681096 ]
[-1.7684045   1.626246    0.33553803 -2.2449317  -1.1818241  -2.7520292 ]
[-1.7846363   1.6393462   0.32636923 -2.2477825  -1.1869037  -2.745769  ]
[-1.7995764   1.6495047   0.32561997 -2.24969    -1.1908181  -2.7381983 ]
[-1.807115    1.6541746   0.32804537 -2.2476733  -1.1923554  -2.727395  ]
[-1.8085008   1.6512574   0.32948938 -2.2406116  -1.1909184  -2.710141  ]
[-1.8023735   1.6410809   0.32917732 -2.226988   -1.1838452  -2.6863968 ]
[-1.7931626   1.6283336   0.33346483 -2.2114851  -1.1752408  -2.6621432 ]
[-1.7837085   1.6137441   0.34190017 -2.1959438  -1.1665926  -2.638257  ]
[-1.773892    1.5973101   0.34942377 -2.180925   -1.1579257  -2.6174734 ]
[-1.7673342   1.583189    0.36265635 -2.1682332  -1.150425   -2.6022222 ]
[-1.7658062   1.5719423   0.38361487 -2.1598878  -1.1450318  -2.5919237 ]
[-1.7647678   1.5589639   0.40249693 -2.1526618  -1.1404747  -2.5837264 ]
[-1.7679968  1.55197    0.4195675 -2.1537538 -1.1403724 -2.5874383]
[-1.7740955  1.5459256  0.4360602 -2.1598616 -1.1421257 -2.5982833]
[-1.7805861   1.5397351   0.45291495 -2.1694705  -1.1457994  -2.6142263 ]
[-1.782419    1.5305393   0.46564826 -2.1768866  -1.1487776  -2.6282132 ]
[-1.7836376   1.5203147   0.47363478 -2.185135   -1.152413   -2.6429389 ]
[-1.7831059  1.5076213  0.4766862 -2.1920488 -1.1561317 -2.6580048]
[-1.7795345   1.4932721   0.48882565 -2.1942708  -1.1558046  -2.668062  ]
[-1.7781093   1.4800128   0.50098455 -2.1993003  -1.1570772  -2.6814003 ]
[-1.7736316  1.4620041  0.5214827 -2.197374  -1.1517845 -2.6855154]
[-1.7679836  1.4419321  0.5347581 -2.1957686 -1.1474042 -2.6903014]
[-1.7620356  1.4245508  0.5471681 -2.1943495 -1.1424384 -2.6959658]
[-1.7547385  1.4059381  0.5524715 -2.1914527 -1.1372194 -2.700894 ]
[-1.7523353  1.3936051  0.5549935 -2.196648  -1.1375483 -2.7149405]
[-1.7502503   1.3805404   0.55267954 -2.2025783  -1.138939   -2.7295113 ]
[-1.7475083   1.3683448   0.54634875 -2.2108896  -1.1420084  -2.7471433 ]
[-1.7463455  1.3569554  0.5392921 -2.2199323 -1.1459136 -2.7645597]
[-1.746261   1.3475935  0.5345865 -2.2271214 -1.1479114 -2.778992 ]
[-1.7478222   1.3403649   0.53245294 -2.2330492  -1.1486725  -2.7908664 ]
[-1.7511425   1.33458     0.53283906 -2.2393355  -1.1500758  -2.8012986 ]
[-1.7532046   1.3322239   0.52831733 -2.2448826  -1.152032   -2.810586  ]
[-1.7542305   1.3315878   0.52252495 -2.2494178  -1.1545782  -2.8184638 ]
[-1.7558184  1.3318615  0.5214121 -2.2521424 -1.1563338 -2.8205066]
[-1.75318     1.3282695   0.51504886 -2.2494419  -1.155856   -2.8135376 ]
[-1.7472506  1.3239384  0.5052984 -2.2467341 -1.1556312 -2.8066945]
[-1.7398204   1.3177115   0.49191484 -2.2414153  -1.1536331  -2.7960043 ]
[-1.7325368   1.3103158   0.47688666 -2.235236   -1.1515969  -2.7837973 ]
[-1.7327356   1.3101027   0.46596387 -2.2364104  -1.1550865  -2.7797482 ]
[-1.7354932  1.310879   0.4584902 -2.2387617 -1.1590708 -2.7765477]
[-1.7348292   1.3119028   0.45350662 -2.2389002  -1.1618328  -2.7690415 ]
[-1.7324083   1.3130066   0.45131513 -2.2364788  -1.1630521  -2.755679  ]
[-1.7310151   1.3147259   0.44665092 -2.2342107  -1.1643646  -2.7423253 ]
[-1.733524    1.3186877   0.44310227 -2.2346253  -1.1659235  -2.7333577 ]
[-1.7405483   1.3279023   0.43780234 -2.2397783  -1.170062   -2.7318625 ]
[-1.7471445   1.3361108   0.43583608 -2.2403896  -1.1702845  -2.7273777 ]
[-1.7534025   1.341942    0.43124327 -2.2410011  -1.1708093  -2.7239287 ]
[-1.757617   1.3431909  0.4206728 -2.2368417 -1.1669481 -2.7162633]
[-1.7592077   1.342353    0.40561602 -2.2276886  -1.1591368  -2.702739  ]
[-1.7629524   1.3414989   0.39413297 -2.221595   -1.1533628  -2.6934178 ]
[-1.7680404   1.33968     0.38179326 -2.218727   -1.1499162  -2.68923   ]
[-1.7722949   1.3367567   0.37232667 -2.2131114  -1.1442533  -2.6830003 ]
[-1.7775639  1.3369403  0.3639794 -2.2095654 -1.1381779 -2.6792774]
[-1.7760804   1.3353229   0.35679185 -2.2030542  -1.1310515  -2.6718857 ]
[-1.7742798   1.3332019   0.35065657 -2.1969044  -1.1236739  -2.6647675 ]
[-1.7678976   1.3285955   0.35026157 -2.188445   -1.1145747  -2.6540096 ]
[-1.7643065   1.3291711   0.35688728 -2.1882448  -1.1128899  -2.6527119 ]
[-1.7621864   1.3293006   0.36323172 -2.189672   -1.1124331  -2.6536803 ]
[-1.7601146  1.3264471  0.3700162 -2.1910412 -1.1123002 -2.654582 ]
[-1.759755    1.3224695   0.38110197 -2.193445   -1.1128445  -2.6562507 ]
[-1.7630885   1.3203659   0.39137945 -2.1999693  -1.1162643  -2.6625    ]
[-1.7654576  1.3157864  0.3998898 -2.20547   -1.1195035 -2.6678762]
[-1.7677226   1.3112224   0.41054273 -2.2107768  -1.1228268  -2.6729047 ]
[-1.7675976   1.3044896   0.41898376 -2.213096   -1.124882   -2.6732438 ]
[-1.7675096  1.3013425  0.4210834 -2.220041  -1.1313865 -2.679751 ]
[-1.7638806   1.3002224   0.41810733 -2.2292676  -1.1407548  -2.6896174 ]
[-1.7590451   1.2969725   0.41408995 -2.2345119  -1.1480949  -2.6946912 ]
[-1.7539688  1.2916033  0.4136898 -2.2371151 -1.1535993 -2.6961536]
[-1.746721    1.2820073   0.41751397 -2.2330384  -1.1534797  -2.689805  ]
[-1.732894    1.2660528   0.42012197 -2.217956   -1.1444389  -2.6689515 ]
[-1.719482   1.2500312  0.423368  -2.2015972 -1.1330631 -2.6453116]
[-1.7099915   1.2320693   0.42855418 -2.183446   -1.1191342  -2.6200628 ]
[-1.7045602   1.2220231   0.43730742 -2.1742356  -1.1104084  -2.6060529 ]
[-1.7069672  1.2194868  0.4472321 -2.172655  -1.1059849 -2.601152 ]
[-1.7177179   1.2297747   0.45541632 -2.1820452  -1.1077317  -2.6118178 ]
[-1.7311031   1.2412437   0.46095395 -2.193245   -1.1115613  -2.6273234 ]
[-1.7465379   1.254405    0.47020298 -2.2037303  -1.1167705  -2.6420152 ]
[-1.7654542   1.2709113   0.48564628 -2.2167728  -1.1232424  -2.658151  ]
[-1.7882103   1.2942622   0.50123525 -2.2343135  -1.1322708  -2.680677  ]
[-1.8100865  1.3182294  0.5180429 -2.2511365 -1.1411915 -2.7025285]
[-1.8233068   1.3364704   0.52921677 -2.2588196  -1.1456301  -2.7150002 ]
[-1.8293369  1.3520448  0.5339749 -2.2593958 -1.1476258 -2.7207084]
[-1.8291743  1.3730443  0.53642   -2.2624242 -1.1530681 -2.7295508]
[-1.8202237   1.3924603   0.53619283 -2.259764   -1.1557277  -2.73139   ]
[-1.8111994   1.4147336   0.53482974 -2.2566104  -1.1580251  -2.7323964 ]
[-1.7959502   1.4299694   0.52584606 -2.2514222  -1.1603274  -2.730786  ]
[-1.7745249  1.4373951  0.5196309 -2.2394402 -1.15867   -2.7193518]
[-1.7542073  1.4445047  0.5105759 -2.2259426 -1.1561756 -2.705652 ]
[-1.7329304   1.4482737   0.49819985 -2.209105   -1.1521492  -2.6889071 ]
[-1.7118526   1.4484935   0.48336107 -2.1902204  -1.1471179  -2.6705155 ]
[-1.6958556   1.4535685   0.46893078 -2.177278   -1.1444702  -2.6592593 ]
[-1.6828936   1.4567082   0.45350465 -2.1651645  -1.1421789  -2.6498184 ]
[-1.670756    1.4595852   0.43962187 -2.1541066  -1.1400789  -2.6410043 ]
[-1.6622492  1.4585673  0.4254596 -2.1458497 -1.1386735 -2.6348612]
[-1.6579095  1.4559529  0.411563  -2.139657  -1.138176  -2.6318746]
[-1.6591913   1.4544373   0.39877844 -2.138067   -1.1392086  -2.632372  ]
[-1.6668587   1.454551    0.38714397 -2.1424427  -1.1425935  -2.6397305 ]
[-1.6725157  1.447328   0.3864982 -2.140627  -1.1395435 -2.6384041]
[-1.6815823   1.4407074   0.38590026 -2.140812   -1.1368148  -2.6401672 ]
[-1.6921349  1.43312    0.3879013 -2.1407213 -1.1322205 -2.6413898]
[-1.7052585  1.4240656  0.3926313 -2.1424735 -1.1277735 -2.6436796]
[-1.7199552   1.4129109   0.39879608 -2.1466265  -1.1245877  -2.6478949 ]
[-1.7277799   1.3975577   0.40462226 -2.14636    -1.1196452  -2.6463783 ]
[-1.7300131   1.3818281   0.40933713 -2.14271    -1.1135136  -2.6393151 ]
[-1.7324655  1.3686541  0.413268  -2.1403472 -1.1086257 -2.634369 ]
[-1.7310092  1.3583531  0.4190858 -2.1380913 -1.1043243 -2.6299076]
[-1.7317451   1.3520814   0.41801012 -2.141469   -1.1056081  -2.6326447 ]
[-1.7342489   1.349114    0.41075265 -2.1495838  -1.1117575  -2.641405  ]
[-1.7304556  1.3415712  0.4029597 -2.1529267 -1.1156226 -2.6445897]
[-1.7184749  1.3296008  0.3953996 -2.1480088 -1.1142114 -2.634471 ]
[-1.709245    1.3212609   0.39320576 -2.1440787  -1.1131169  -2.62427   ]
[-1.7016437   1.3148644   0.39138237 -2.139873   -1.1125312  -2.6161416 ]
[-1.6976993   1.3114915   0.39014068 -2.1389458  -1.1135898  -2.6130886 ]
[-1.6948942   1.3068757   0.38914883 -2.1386466  -1.1149335  -2.6115565 ]
[-1.6929724   1.3023864   0.38873422 -2.1382308  -1.116085   -2.6090398 ]
[-1.6956317   1.2978387   0.40335205 -2.1360831  -1.1153327  -2.6032763 ]
[-1.6974022  1.2912495  0.4163902 -2.132898  -1.1140352 -2.595677 ]
[-1.7025087  1.2879232  0.427858  -2.1338377 -1.1149094 -2.5947208]
[-1.7087581  1.2866559  0.437682  -2.1362514 -1.1165409 -2.595417 ]
[-1.7163465   1.2872667   0.44892472 -2.1436949  -1.1192712  -2.6034925 ]
[-1.7226197   1.2856805   0.45732942 -2.1503274  -1.1218667  -2.611848  ]
[-1.7219989   1.2815298   0.46344325 -2.1491418  -1.1209056  -2.614099  ]
[-1.7221857  1.2797092  0.4671426 -2.149319  -1.1198722 -2.61886  ]
[-1.7196991  1.2735548  0.4802417 -2.1432037 -1.1135304 -2.6154923]
[-1.7139275   1.2662574   0.48894536 -2.1365268  -1.1075758  -2.6122046 ]
[-1.7279754   1.2703238   0.50234914 -2.1536222  -1.1156847  -2.6393251 ]
[-1.7414782  1.2769835  0.5116233 -2.1707044 -1.1242049 -2.666997 ]
[-1.752074    1.28526     0.52096313 -2.1888895  -1.1317052  -2.6958923 ]
[-1.7552774  1.2884743  0.5249233 -2.198924  -1.1356819 -2.7141528]
[-1.7642181  1.2967646  0.5297285 -2.2152524 -1.144001  -2.7387223]
[-1.7805419  1.3085632  0.5329237 -2.2389162 -1.158144  -2.7704022]
[-1.780104    1.3128797   0.53011954 -2.245077   -1.1636586  -2.7776997 ]
[-1.7726219   1.3171988   0.52627766 -2.2418418  -1.1644098  -2.7721887 ]
[-1.7616394  1.3246689  0.5256226 -2.2324972 -1.1618233 -2.7577207]
[-1.7432078   1.3248773   0.52670944 -2.212911   -1.1537843  -2.7290177 ]
[-1.7151263   1.3226455   0.52255976 -2.1858613  -1.1410313  -2.6914234 ]
[-1.690462    1.3254263   0.51573205 -2.1613379  -1.1286354  -2.6578183 ]
[-1.6727788   1.3357512   0.50723255 -2.1433492  -1.118739   -2.633545  ]
[-1.6664969  1.3583006  0.4980826 -2.1369143 -1.1149955 -2.625321 ]
[-1.6685717   1.3879555   0.48811838 -2.1387472  -1.1156943  -2.6286702 ]
[-1.6700605  1.4108359  0.476311  -2.1392462 -1.1159219 -2.6306765]
[-1.672581   1.4290326  0.4670218 -2.1395652 -1.1160545 -2.6321492]
[-1.6851041  1.4590218  0.4580285 -2.149921  -1.121445  -2.6472797]
[-1.7047733  1.4980001  0.4492288 -2.167213  -1.1304902 -2.6718135]
[-1.7278192  1.5464423  0.4404656 -2.189264  -1.1421081 -2.7029312]
[-1.7442303   1.5880765   0.43119392 -2.202922   -1.1494623  -2.721188  ]
[-1.7491779   1.6135707   0.42648283 -2.2030084  -1.149718   -2.720296  ]
[-1.7421215   1.6245884   0.42245328 -2.1883307  -1.14197    -2.7009099 ]
[-1.7307959   1.6341263   0.41782507 -2.1711278  -1.1331105  -2.678315  ]
[-1.7196515  1.6430109  0.413177  -2.154228  -1.124508  -2.656103 ]
