PathFileType	4	(X/Y/Z)	D:\MAC3D_Data\Watanabe Lab\Sasazaki_20221124\4_suihei4.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
200.00	200.00	      1497	0	mm	200.00	1	      1497
Frame#	Time	
		

1	0.000	232.48653	1164.73218	1032.35706	33.22779	1153.14294	1066.69055	136.19296	929.87518	995.68311	
2	0.005	232.54692	1164.64331	1032.44226	33.24163	1153.33240	1066.31580	136.31728	930.49500	995.46265	
3	0.010	232.33313	1164.37402	1032.38208	33.24268	1153.41760	1065.97229	135.54358	930.18890	994.90625	
4	0.015	232.40797	1164.19629	1032.60046	33.26806	1153.59753	1065.50659	135.81372	930.33478	994.33276	
5	0.020	232.61086	1164.33826	1032.73987	33.20192	1153.88550	1065.14856	135.04094	930.12042	994.02899	
6	0.025	232.79507	1164.43030	1032.94336	33.07313	1154.06860	1064.83862	134.93990	930.60730	993.72626	
7	0.030	232.88200	1164.28943	1033.14111	33.13549	1154.36841	1064.39160	134.57169	930.68317	993.27563	
8	0.035	232.67563	1164.03735	1033.26587	33.03049	1154.66345	1064.01172	53.12072	1080.68298	1041.17932	134.28232	931.12720	992.95099	
9	0.040	232.54068	1163.67773	1033.44397	32.85184	1154.94922	1063.69385	134.78484	931.41327	992.16370	
10	0.045	232.72385	1164.00476	1033.57922	32.75775	1155.13684	1063.32922	133.96709	931.45740	991.65875	
11	0.050	232.61302	1163.71863	1033.85205	32.80291	1155.43933	1062.95862	51.99882	1083.12708	1040.58203	133.69615	931.78168	991.30542	
12	0.055	232.53761	1163.74866	1034.08179	32.57999	1155.64978	1062.49036	132.82130	931.42316	990.91833	
13	0.060	232.58261	1163.83777	1034.24939	32.35912	1155.97168	1062.09937	132.77226	932.15771	990.69678	
14	0.065	232.54269	1163.52368	1034.50964	32.21634	1156.39490	1061.66321	132.36522	932.17657	990.17133	
15	0.070	232.44807	1163.54700	1034.79639	32.03856	1156.80322	1061.18469	131.54364	932.39655	989.73456	
16	0.075	232.21524	1163.27808	1035.12280	31.86735	1156.97034	1060.80518	131.68440	932.42242	989.58350	
17	0.080	232.17796	1163.24890	1035.48206	31.71265	1157.33398	1060.38538	43.94664	1106.37842	1047.46411	131.24239	932.38464	989.32532	
18	0.085	232.19565	1163.17981	1035.70300	31.46980	1157.66052	1060.09106	130.72235	932.69208	989.03540	
19	0.090	232.13623	1163.14124	1035.99817	31.28561	1158.08911	1059.62817	129.93990	932.80676	988.72571	
20	0.095	232.10660	1163.02295	1036.26941	31.13635	1158.34656	1059.37732	43.40830	1108.59314	1045.90002	129.21751	933.47241	988.55920	
21	0.100	231.89873	1162.84607	1036.59460	30.98092	1158.74255	1059.10254	42.99548	1107.73389	1045.18713	129.84836	933.46783	988.32513	
22	0.105	231.70847	1162.63074	1036.87769	30.72058	1159.18408	1058.70349	128.70818	933.83704	987.98676	
23	0.110	231.54944	1162.30957	1037.19556	30.58130	1159.42896	1058.32886	128.46410	934.31482	987.97614	
24	0.115	231.60349	1162.37170	1037.52502	30.35245	1159.71375	1057.81152	128.24803	934.38507	987.91382	
25	0.120	231.26723	1162.08594	1037.92078	30.17848	1160.06775	1057.53577	126.90192	934.31659	988.15765	
26	0.125	231.20970	1162.02124	1038.29077	30.07142	1160.21387	1057.15625	127.01280	934.36133	987.61279	
27	0.130	231.19481	1161.87854	1038.64209	29.95457	1160.59790	1056.68665	126.84470	934.57556	987.54016	
28	0.135	231.24344	1161.82556	1039.08435	29.84247	1160.89880	1056.30200	125.97076	934.66357	987.79553	
29	0.140	231.04089	1161.55725	1039.55530	29.72761	1161.15723	1055.97339	125.76230	934.93512	988.00476	
30	0.145	230.78339	1161.04199	1040.04419	29.58497	1161.27124	1055.71851	125.25169	934.76892	987.94086	
31	0.150	230.71552	1160.83582	1040.52258	29.43557	1161.50684	1055.39600	124.91078	934.69025	988.16821	
32	0.155	230.49144	1160.60010	1041.08069	29.26859	1161.85498	1055.04614	124.54568	934.44867	988.30054	
33	0.160	230.43684	1160.53027	1041.51404	29.14305	1162.09143	1054.80530	123.93862	934.73822	988.32904	
34	0.165	230.61131	1160.92053	1041.89758	29.04880	1162.44336	1054.44397	124.03536	934.76038	988.57343	
35	0.170	231.01332	1161.61292	1041.78674	28.92352	1162.52148	1054.16211	123.70594	934.70551	988.65942	
36	0.175	231.04593	1161.69727	1042.12000	28.83192	1162.85034	1053.73047	123.60012	934.97174	988.79932	
37	0.180	231.02747	1161.63477	1042.57532	28.65777	1163.04810	1053.40979	123.21442	934.78918	989.05548	
38	0.185	230.98730	1161.58875	1042.85242	28.56131	1163.30847	1053.21204	122.86756	934.74695	989.16022	
39	0.190	230.84793	1161.48877	1043.40833	28.12633	1163.10193	1053.22974	123.15797	934.86987	989.15570	
40	0.195	231.01749	1161.53625	1043.61987	28.09886	1163.29773	1052.94531	-57.30155	993.30902	991.57037	122.49696	934.42371	989.51959	
41	0.200	230.93120	1161.37891	1044.01025	28.05506	1163.51379	1052.75195	-58.98970	995.00110	991.71613	122.72649	935.01080	989.67780	
42	0.205	231.16771	1161.69202	1044.33313	27.93346	1163.69446	1052.45581	121.30501	933.27130	989.53882	
43	0.210	230.94875	1161.41650	1044.61694	28.21832	1164.17505	1052.00037	120.74076	933.03040	989.92700	
44	0.215	230.92746	1161.33582	1044.93506	27.91629	1163.97095	1052.05811	120.48999	933.05615	990.45264	-60.93091	993.93481	991.35010	
45	0.220	230.91972	1161.17188	1045.30530	27.90888	1164.23718	1051.84961	121.36234	933.84448	991.15417	-68.21630	994.30627	992.46460	
46	0.225	230.44539	1160.47925	1045.80994	27.99092	1164.31409	1051.64526	121.61710	934.11847	991.52930	
47	0.230	230.44081	1160.45215	1046.13245	28.00169	1164.46375	1051.59961	121.35758	933.78168	991.79907	
48	0.235	230.47496	1160.60645	1046.39136	28.02722	1164.53198	1051.47607	121.16534	933.70050	991.99066	
49	0.240	230.35622	1160.45032	1046.75476	28.14203	1164.58411	1051.29602	121.88554	934.34918	992.13141	
50	0.245	230.55447	1160.53357	1047.04871	28.23227	1164.73584	1051.26721	121.73379	933.97412	992.44757	
51	0.250	230.61116	1160.53967	1047.59863	28.26980	1164.89221	1051.23755	122.04864	934.14233	992.80304	
52	0.255	230.61871	1160.43970	1047.91675	28.39652	1164.84473	1051.20874	121.62106	933.62396	993.37329	
53	0.260	230.80531	1160.37024	1048.24097	28.48720	1164.87280	1051.34436	121.55417	933.56238	993.74194	
54	0.265	231.06781	1160.45715	1048.63916	28.48246	1164.96777	1051.34912	121.64930	933.57355	993.91742	
55	0.270	231.56920	1160.98596	1048.91003	28.69836	1164.93188	1051.45813	122.32298	934.46857	994.56140	
56	0.275	231.64386	1160.73804	1049.35474	28.87615	1164.91919	1051.55664	122.88864	934.29907	994.56311	
57	0.280	231.83792	1160.74426	1049.96790	28.90901	1165.05151	1051.75256	123.31816	934.54352	995.08044	
58	0.285	231.85324	1160.61487	1050.35449	29.09294	1165.13306	1051.97607	123.73048	935.01733	995.50232	
59	0.290	231.59683	1160.01880	1050.98535	29.15461	1164.99609	1052.16980	123.34223	934.42023	995.91779	
60	0.295	232.01134	1160.34534	1051.42310	29.53131	1165.10339	1052.25415	123.54466	934.68903	996.25275	
61	0.300	231.84050	1159.59680	1052.46265	29.51661	1164.95691	1052.52234	124.00556	934.50464	996.66980	
62	0.305	232.03755	1159.75500	1052.83728	29.84168	1164.92615	1052.71912	124.35760	934.24310	997.00299	
63	0.310	232.47667	1160.21411	1052.84314	29.81324	1164.83020	1052.91711	124.54315	934.06531	997.45911	
64	0.315	232.57666	1160.04041	1053.17883	29.93842	1164.64453	1053.14661	124.54459	934.35510	997.62775	
65	0.320	232.85617	1160.07251	1053.80554	30.13701	1164.70227	1053.34058	126.23507	934.50732	997.98444	
66	0.325	233.16444	1160.14978	1054.24585	30.33533	1164.63550	1053.50549	126.46774	934.71521	998.24518	
67	0.330	233.25636	1159.97473	1054.74622	30.56716	1164.44336	1053.82556	126.65288	934.25153	998.44025	
68	0.335	233.37758	1159.99561	1055.06335	30.71804	1164.40234	1053.97998	126.80926	934.04266	998.86127	
69	0.340	233.63924	1160.11206	1055.75525	30.93033	1164.38696	1054.17981	127.39632	933.79620	999.28333	
70	0.345	233.80408	1160.02625	1056.23499	31.12914	1164.18762	1054.29651	127.43074	932.85376	999.34283	
71	0.350	233.98499	1159.97839	1056.68005	31.27480	1164.15955	1054.53687	126.90607	932.47882	1000.14520	
72	0.355	234.28079	1159.87708	1057.05615	31.50006	1163.90613	1054.72913	128.12123	932.59265	1000.32843	
73	0.360	234.43552	1159.89270	1057.49841	31.67752	1163.83899	1054.83752	-65.37663	993.71887	994.82562	128.49911	932.30627	1000.77814	
74	0.365	234.49988	1159.92529	1057.82593	31.82422	1163.60449	1054.98669	128.97229	932.05426	1001.33789	
75	0.370	234.65085	1159.86536	1058.01697	32.10834	1163.33533	1055.14160	130.12825	932.73090	1001.70270	
76	0.375	234.98265	1160.00146	1058.21033	32.33252	1163.31152	1055.21423	130.21388	933.13452	1001.93085	
77	0.380	235.34125	1160.34338	1058.42517	32.60492	1163.00269	1055.35938	131.11772	933.23419	1002.11707	
78	0.385	235.34143	1160.29431	1058.73291	32.82037	1162.93250	1055.55774	131.47670	932.70416	1002.78717	
79	0.390	235.62511	1160.44324	1058.92151	33.11523	1162.85229	1055.47925	131.80350	932.60077	1002.80182	
80	0.395	235.17036	1159.81555	1059.66443	33.27110	1162.73450	1055.68286	131.38264	931.94171	1003.02716	
81	0.400	235.38513	1159.84680	1059.99939	33.55384	1162.69275	1055.76807	131.63042	931.41193	1003.28571	
82	0.405	235.61955	1159.98303	1060.10327	33.68097	1162.57666	1055.83875	132.48875	931.40924	1003.51349	
83	0.410	236.08771	1160.57642	1060.25342	33.82619	1162.53503	1055.98413	133.53381	932.11688	1004.63654	
84	0.415	236.84599	1161.56128	1059.98999	34.11013	1162.57654	1055.97559	134.17641	932.55481	1004.83850	
85	0.420	236.94252	1161.51318	1060.00720	34.33939	1162.33655	1056.11316	134.70448	932.58984	1005.09406	
86	0.425	237.12471	1161.68396	1060.17102	34.49922	1162.26282	1056.11353	135.01727	932.51733	1005.41608	
87	0.430	237.29645	1161.70825	1060.23645	34.61331	1162.25610	1056.17725	135.12393	931.79309	1005.83026	
88	0.435	237.46611	1161.66187	1060.29443	34.78372	1162.12488	1056.29187	136.33736	932.87427	1005.65369	
89	0.440	237.55888	1161.73767	1060.40137	34.96111	1162.14734	1056.34741	136.61581	932.39044	1006.01996	
90	0.445	237.79916	1161.90625	1060.46326	35.13741	1162.01416	1056.41370	136.63995	932.10547	1006.20648	
91	0.450	237.95673	1161.74329	1060.46289	35.47794	1161.75781	1056.46802	136.71281	931.91241	1006.76099	
92	0.455	238.12457	1161.95093	1060.53894	35.58734	1161.79126	1056.52454	137.32465	932.31512	1007.08051	
93	0.460	238.20818	1161.91040	1060.59277	35.88858	1161.60095	1056.53259	137.40923	932.27875	1007.20673	
94	0.465	238.39125	1161.99182	1060.67139	35.88224	1161.57080	1056.64856	137.56729	932.16571	1007.45544	
95	0.470	238.54709	1161.89502	1060.70215	36.15108	1161.34546	1056.74414	137.76079	932.06189	1007.65411	
96	0.475	238.63593	1161.90540	1060.76550	36.33590	1161.34668	1056.71667	137.92427	931.82275	1007.68573	
97	0.480	238.85318	1161.94153	1060.79089	36.50466	1161.42688	1056.82385	138.31975	931.94440	1007.71454	
98	0.485	238.93646	1161.96936	1060.87988	36.66122	1161.34888	1056.94067	138.43929	931.78369	1007.86212	
99	0.490	239.12263	1162.11658	1061.03357	36.72052	1161.30640	1057.02710	138.93521	931.66156	1008.20630	
100	0.495	239.22859	1162.00610	1061.10059	36.84150	1161.28577	1057.04053	138.94754	931.88763	1008.30566	
101	0.500	239.30168	1161.99780	1061.14978	36.91821	1161.20618	1057.09082	138.93982	932.04132	1008.07074	
102	0.505	239.49681	1162.27332	1061.23059	37.09484	1161.15540	1057.20813	138.94098	931.54993	1008.35962	
103	0.510	239.56564	1162.25610	1061.23376	37.11784	1161.23425	1057.16150	138.89842	931.54602	1008.20093	
104	0.515	239.70351	1162.29370	1061.44360	37.24964	1161.11121	1057.22900	138.88968	931.52002	1008.22101	
105	0.520	239.75038	1162.26477	1061.67896	37.33292	1161.21423	1057.26184	139.01141	931.46954	1008.23865	
106	0.525	239.72162	1162.11865	1061.80762	37.38791	1161.28845	1057.25476	139.14085	931.78705	1008.22015	
107	0.530	239.78088	1161.99792	1061.97156	37.33033	1161.38708	1057.27100	139.12840	931.61975	1008.39124	
108	0.535	239.81276	1161.93323	1062.06787	37.52848	1161.27539	1057.31299	139.02258	931.53241	1008.18604	
109	0.540	239.87541	1161.82861	1062.18848	37.47300	1161.44373	1057.24976	139.12262	931.86829	1008.27350	
110	0.545	239.79562	1161.85938	1062.34192	37.42125	1161.55701	1057.27393	138.87196	931.59747	1008.13031	
111	0.550	239.85925	1161.87366	1062.49939	37.42808	1161.56128	1057.29138	138.78044	931.57428	1008.01819	
112	0.555	239.84720	1161.77478	1062.63062	37.49546	1161.54443	1057.25244	138.79559	931.73883	1007.84766	
113	0.560	239.85271	1161.87024	1062.88391	37.45695	1161.71716	1057.20044	138.76158	932.03497	1007.79810	
114	0.565	239.71109	1161.72498	1063.07117	37.34682	1161.85339	1057.22131	138.64612	931.99658	1007.72186	
