PathFileType	4	(X/Y/Z)	D:\MAC3D_Data\Watanabe Lab\Sasazaki_20221124\4_suihei5.trc
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
200.00	200.00	      1182	0	mm	200.00	1	      1182
Frame#	Time	
		

1	0.000	0.40208	914.16125	934.11591	205.93573	1084.14343	953.11932	3.97247	1079.71033	968.10083	104.05297	854.73560	898.58838	
2	0.005	205.58792	1081.80127	952.32635	4.07586	1077.56152	967.55310	327.58704	860.77124	927.86621	104.09029	852.78607	898.25128	5.22343	917.48889	935.37012	
3	0.010	7.04438	918.93469	938.11957	205.71620	1079.65710	951.26788	4.35203	1074.73132	967.11462	104.26371	850.29718	897.95178	
4	0.015	7.42806	917.19910	937.82245	205.74867	1077.67944	950.36780	4.42867	1072.05579	966.97968	104.31354	848.03906	897.22559	
5	0.020	205.61389	1075.59937	949.35095	4.42566	1069.95776	966.36041	-1.42275	898.88940	932.28070	104.23572	846.02985	896.64868	
6	0.025	205.48473	1073.79907	948.49524	4.73576	1067.69153	965.59308	6.60991	908.78925	933.19708	104.24928	843.67676	896.61584	
7	0.030	204.83337	1069.96313	948.30347	4.35450	1066.26196	965.00842	104.67327	841.24768	896.51312	
8	0.035	205.29988	1068.48572	947.45764	4.05715	1064.14709	963.94623	104.86109	839.44507	895.66443	
9	0.040	205.19537	1066.41199	946.54834	3.93530	1061.82947	963.38873	105.62309	837.61157	895.65558	
10	0.045	205.43724	1064.51123	945.86383	4.01141	1059.62866	962.50952	105.42074	835.27521	895.22375	
11	0.050	8.58157	905.13354	935.74847	205.09326	1062.14929	944.90955	3.98530	1057.69775	961.70911	105.52577	832.63776	894.65747	
12	0.055	205.62572	1059.92114	944.05225	4.03368	1055.40686	961.08691	105.31607	829.91479	894.23254	
13	0.060	205.56358	1057.80200	943.28772	4.11636	1053.27954	960.34686	105.13425	828.15942	893.88440	
14	0.065	105.91409	826.08185	893.74182	205.62120	1055.69580	942.83337	4.20314	1051.43762	959.61041	
15	0.070	105.86244	823.95715	893.46643	205.70149	1053.81287	942.16687	4.45474	1049.08533	958.90833	
16	0.075	105.78981	821.84924	893.21838	205.17065	1052.01160	941.41241	4.22291	1047.13721	958.36493	
17	0.080	105.59708	820.13501	892.77167	205.31064	1050.10522	940.93732	4.32827	1045.06445	957.74908	
18	0.085	106.66414	817.98669	892.32306	205.35013	1047.97681	940.25470	4.16828	1042.67090	957.16718	
19	0.090	106.56172	815.47668	892.11652	205.19273	1045.39172	939.61536	4.29944	1040.53406	956.65271	
20	0.095	106.15356	813.37769	891.70337	205.21767	1043.31665	939.04883	4.15475	1038.67200	956.14154	
21	0.100	205.23309	1041.03638	938.57336	4.32065	1036.03882	955.70831	106.93448	811.11322	890.80096	
22	0.105	106.20277	808.17755	890.39972	205.23773	1039.14819	938.11261	4.36557	1034.05042	955.28851	319.36829	826.57086	916.24005	
23	0.110	106.47235	806.32239	890.35614	204.90492	1036.45984	937.84760	4.23284	1031.92664	954.74866	
24	0.115	106.43053	804.16815	889.59888	204.96742	1034.01172	937.27313	4.53907	1029.73047	954.27740	
25	0.120	105.85747	801.38965	888.94745	205.05194	1032.18359	937.14551	4.34196	1027.48853	953.79395	303.01596	823.70197	911.81482	
26	0.125	205.18352	1030.23438	936.96741	4.44593	1025.54443	953.40735	106.88792	800.57623	888.93445	
27	0.130	205.12488	1028.04211	936.46344	4.29108	1023.23792	952.96747	106.48706	798.35724	888.61310	
28	0.135	205.01312	1025.53857	936.08453	4.14551	1020.96613	952.67096	106.54788	796.01178	888.06415	
29	0.140	300.99930	813.13190	909.38776	205.23927	1023.43182	935.93799	4.29520	1018.60449	952.46387	106.41457	793.47308	888.03595	
30	0.145	301.31622	811.56360	909.20282	205.33282	1021.36481	935.78534	4.76969	1015.97516	951.96442	106.21941	791.26721	887.38049	
31	0.150	205.34839	1019.04913	935.58856	4.42367	1014.21912	951.50171	106.16264	789.25299	887.13226	
32	0.155	205.13132	1016.84058	935.38062	4.66654	1011.74438	951.36908	106.24776	787.33710	886.57513	
33	0.160	299.65295	803.37988	907.41748	204.88759	1014.02100	935.37769	4.24178	1010.02557	951.04730	9.97561	847.47388	921.59515	106.53754	785.31885	885.80182	
34	0.165	301.38571	802.34607	907.76135	204.62303	1011.39630	935.44397	4.30756	1007.34857	950.98199	106.23246	782.67621	885.49713	
35	0.170	299.13040	800.03455	906.82465	204.66930	1009.33740	935.20892	4.10468	1005.69641	950.60675	106.50448	780.59277	885.23871	
36	0.175	205.14490	1007.67163	935.10278	4.31660	1002.81836	950.56842	105.27463	777.80267	885.08447	
37	0.180	205.26828	1005.55835	935.12738	4.23263	1000.50275	950.52167	106.03930	776.44208	884.74182	
38	0.185	204.89343	1002.70618	935.18262	4.15987	998.56134	950.32892	105.78947	773.90411	884.61700	
39	0.190	204.92789	1000.29156	935.20825	4.57970	996.04132	950.39038	104.81079	771.06354	884.03943	
40	0.195	299.89468	789.08405	906.57635	205.17432	998.45898	935.29633	4.03096	994.69403	950.19623	105.11958	769.39801	884.08136	
41	0.200	299.52548	787.04608	906.57404	205.30087	996.11108	935.42633	3.98686	992.45905	950.19543	10.33121	830.12164	918.94507	104.50602	766.77332	884.02698	
42	0.205	298.65689	785.43469	906.26111	205.09666	993.51508	935.77118	4.12756	990.02258	950.30347	104.45022	764.89136	884.06415	
43	0.210	299.49039	782.92810	906.60223	205.01151	990.91730	936.00916	3.94499	987.61389	950.54932	104.43147	762.73090	883.71075	
44	0.215	298.79642	779.16119	906.57343	205.07082	988.65155	936.14520	4.29429	986.04181	950.29120	104.51884	760.94019	883.47504	
45	0.220	298.60861	777.48584	906.56891	205.13507	986.29852	936.41858	4.17439	982.41559	951.13458	104.38970	758.96838	883.30414	
46	0.225	205.22314	984.52557	936.65662	4.22707	980.37854	951.33923	311.96002	772.58295	909.82861	104.07990	756.20874	883.56036	
47	0.230	319.89572	766.12201	911.68353	205.45920	981.87183	936.90076	4.06220	978.85925	951.06348	311.06262	768.83606	909.35760	103.17136	753.45563	883.49878	298.82874	772.59375	906.93457	
48	0.235	315.29095	764.11438	910.45807	205.28351	979.50916	937.21771	4.07823	976.22937	951.66388	103.79611	751.41333	883.37561	299.49667	770.36493	906.90558	
49	0.240	205.78722	977.87128	937.39679	4.00115	973.98718	951.73468	103.59740	749.41022	883.45923	298.76340	767.54242	907.17181	
