"['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 1.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 2, 0]","['-1', '-1', '-98', 4.5, 0]","['-1', '-1', '-98', 1.5, 0]"
"['-1', '-1', '-98', 2, 0]","['-1', '-1', '-98', 2, 0]","['-1', '-1', '-98', 4.5, 0]"
"['-1', '-1', '-98', 2, 0]","['-1', '-1', '-98', 2, 0]","['-1', '-1', '-98', 2, 0]"
"['109', '209', '-97', 2, 0]","['-1', '-1', '-98', 2, 0]","['-1', '-1', '-98', 2, 0]"
"['109', '209', '-97', 9, 0]","['109', '209', '-97', 2, 0]","['-1', '-1', '-98', 2, 0]"
"['109', '209', '-104', 2, 0]","['109', '209', '-97', 9, 0]","['109', '209', '-97', 2, 0]"
"['109', '209', '-93', 2, 0]","['109', '209', '-104', 2, 0]","['109', '209', '-97', 9, 0]"
"['109', '209', '-93', 2, 0]","['109', '209', '-93', 2, 0]","['109', '209', '-104', 2, 0]"
"['109', '209', '-80', 2, 0]","['109', '209', '-93', 2, 0]","['109', '209', '-93', 2, 0]"
"['109', '209', '-80', 2, 0]","['109', '209', '-80', 2, 0]","['109', '209', '-93', 2, 0]"
"['109', '209', '-76', 3.5, 0]","['109', '209', '-80', 2, 0]","['109', '209', '-80', 2, 0]"
"['109', '209', '-70', 2, 0]","['109', '209', '-76', 3.5, 0]","['109', '209', '-80', 2, 0]"
"['109', '209', '-60', 2, 0]","['109', '209', '-70', 2, 0]","['109', '209', '-76', 3.5, 0]"
"['109', '209', '-56', 2, 0]","['109', '209', '-60', 2, 0]","['109', '209', '-70', 2, 0]"
"['109', '209', '-53', 2, 0]","['109', '209', '-56', 2, 0]","['109', '209', '-60', 2, 0]"
"['109', '209', '-41', 2, 0]","['109', '209', '-53', 2, 0]","['109', '209', '-56', 2, 0]"
"['109', '209', '-41', 2, 0]","['109', '209', '-41', 2, 0]","['109', '209', '-53', 2, 0]"
"['109', '209', '-39', 2, 0]","['109', '209', '-41', 2, 0]","['109', '209', '-41', 2, 0]"
"['109', '209', '-34', 2, 0]","['109', '209', '-39', 2, 0]","['109', '209', '-41', 2, 0]"
"['109', '209', '-34', 2, 0]","['109', '209', '-34', 2, 0]","['109', '209', '-39', 2, 0]"
"['127', '209', '-26', 2, 0]","['109', '209', '-34', 2, 0]","['109', '209', '-34', 2, 0]"
"['131', '209', '-21', 2, 0]","['127', '209', '-26', 2, 0]","['109', '209', '-34', 2, 0]"
"['141', '209', '-19', 2, 0]","['131', '209', '-21', 2, 0]","['127', '209', '-26', 2, 0]"
"['141', '209', '-15', 2, 0]","['141', '209', '-19', 2, 0]","['131', '209', '-21', 2, 0]"
"['157', '209', '-13', 2, 0]","['141', '209', '-15', 2, 0]","['141', '209', '-19', 2, 0]"
"['167', '209', '-12', 2, 0]","['157', '209', '-13', 2, 0]","['141', '209', '-15', 2, 0]"
"['167', '209', '-10', 6, 0]","['167', '209', '-12', 2, 0]","['157', '209', '-13', 2, 0]"
"['179', '209', '-9', 9, 0]","['167', '209', '-10', 6, 0]","['167', '209', '-12', 2, 0]"
"['183', '209', '-8', 6, 0]","['179', '209', '-9', 9, 0]","['167', '209', '-10', 6, 0]"
"['119', '209', '-5', 9, 0]","['183', '209', '-8', 6, 0]","['179', '209', '-9', 9, 0]"
"['119', '209', '-6', 6, 0]","['119', '209', '-5', 9, 0]","['183', '209', '-8', 6, 0]"
"['155', '209', '-2', 6, 0]","['119', '209', '-6', 6, 0]","['119', '209', '-5', 9, 0]"
"['179', '209', '-1', 9, 0]","['155', '209', '-2', 6, 0]","['119', '209', '-6', 6, 0]"
"['179', '209', '-1', 9, 0]","['179', '209', '-1', 9, 0]","['155', '209', '-2', 6, 0]"
"['173', '209', '1', 9, 0]","['179', '209', '-1', 9, 0]","['179', '209', '-1', 9, 0]"
