2.524909377098083496e-01,4.556794464588165283e-01,-7.632098197937011719e-01,9.158644825220108032e-02,-1.035291627049446106e-01,2.549545764923095703e-01,3.007738590240478516e-01,4.498319327831268311e-01,-6.543965637683868408e-02,7.441181689500808716e-02,-2.681066393852233887e-01,-1.031743735074996948e-01,-1.514249742031097412e-01,5.188272595405578613e-01,2.233881652355194092e-01,-6.423729062080383301e-01,4.288080036640167236e-01
-4.824953377246856689e-01,-1.791986264288425446e-02,8.393459022045135498e-02,1.311922073364257812e-01,5.006276965141296387e-01,-5.488476157188415527e-01,-1.420004386454820633e-02,-1.839465945959091187e-01,2.973662018775939941e-01,4.864614903926849365e-01,-1.275325715541839600e-01,2.500326335430145264e-01,7.647797465324401855e-02,-1.914286911487579346e-01,-4.479633271694183350e-01,-6.019854545593261719e-01,6.292866170406341553e-02
2.791953086853027344e-01,-8.787406980991363525e-02,-5.646329000592231750e-02,3.999797999858856201e-02,4.301302433013916016e-01,-4.455272257328033447e-01,7.531574368476867676e-01,-3.097941279411315918e-01,-2.477732896804809570e-01,4.951859265565872192e-02,1.518984586000442505e-01,1.382445991039276123e-01,-8.650253526866436005e-03,3.535781521350145340e-03,-2.727289795875549316e-01,7.573322206735610962e-02,-9.851592779159545898e-02
3.390728831291198730e-01,-4.147814512252807617e-01,-2.448992617428302765e-02,1.114684581756591797e+00,-3.849019408226013184e-01,-3.565816879272460938e-01,-8.005628585815429688e-01,-2.946820855140686035e-01,3.915082663297653198e-02,5.685979723930358887e-01,-7.229929566383361816e-01,9.420590102672576904e-02,-1.720760762691497803e-01,3.527537286281585693e-01,-9.053610265254974365e-02,-2.727923393249511719e-01,-2.110735327005386353e-01
1.605728641152381897e-03,3.257010877132415771e-01,-6.179540753364562988e-01,2.596916258335113525e-01,4.266766011714935303e-01,4.433868229389190674e-01,5.291802287101745605e-01,7.432807236909866333e-02,-8.487589955329895020e-01,3.754105865955352783e-01,3.046900928020477295e-01,2.087313383817672729e-01,4.412813857197761536e-02,-4.501308798789978027e-01,3.486961722373962402e-01,-3.999829888343811035e-01,-8.860217779874801636e-02
2.883436381816864014e-01,2.730333507061004639e-01,-1.862976104021072388e-01,4.292318820953369141e-01,6.249181628227233887e-01,-2.876907885074615479e-01,-2.666062414646148682e-01,-3.818064332008361816e-01,-2.790561616420745850e-01,6.101171374320983887e-01,2.999950945377349854e-01,7.857730984687805176e-01,4.084912687540054321e-02,1.781667172908782959e-01,-1.442756354808807373e-01,-6.692703962326049805e-01,-2.276937812566757202e-01
-7.308247685432434082e-01,5.892386436462402344e-01,-7.739290595054626465e-01,-2.691615521907806396e-01,1.680289395153522491e-02,2.317000776529312134e-01,-6.107181310653686523e-01,-3.537308275699615479e-01,8.520248346030712128e-03,-7.406404614448547363e-01,5.983008742332458496e-01,-2.386059314012527466e-01,3.802664875984191895e-01,5.759589076042175293e-01,-3.903262913227081299e-01,4.356465935707092285e-01,9.618584066629409790e-02
1.854919791221618652e-01,6.931402683258056641e-01,3.858228921890258789e-01,-8.089857101440429688e-01,2.208270132541656494e-01,-3.360112309455871582e-01,-8.427209854125976562e-01,1.209932193160057068e-01,1.540445834398269653e-01,1.762758493423461914e-01,-3.256112337112426758e-02,-2.993398308753967285e-01,-4.141051769256591797e-01,-7.814915180206298828e-01,-2.247910946607589722e-01,5.096215009689331055e-01,-4.911832511425018311e-01
-6.841406226158142090e-01,-2.721141465008258820e-02,-4.347567856311798096e-01,-4.413137435913085938e-01,3.608771860599517822e-01,3.193897306919097900e-01,-5.542709827423095703e-01,-3.925453424453735352e-01,-6.317243576049804688e-01,-6.584797054529190063e-02,8.588773012161254883e-02,8.231578469276428223e-01,-1.105005815625190735e-01,-8.396967649459838867e-01,-3.040195703506469727e-01,-2.558571398258209229e-01,-3.197059929370880127e-01
-6.833733916282653809e-01,2.266602665185928345e-01,3.187146782875061035e-02,5.548604130744934082e-01,5.784649252891540527e-01,-2.760932445526123047e-01,4.038364291191101074e-01,3.632885515689849854e-01,-3.209047019481658936e-01,6.458703279495239258e-01,-1.903416514396667480e-01,-2.398009896278381348e-01,-3.449102863669395447e-02,3.931776285171508789e-01,3.710971027612686157e-02,2.270535677671432495e-01,5.918427109718322754e-01
